Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
22/03/2016,15/04/2016,900,Put,0.38,-1.056,0.03,7.899,-5.658
22/03/2016,15/04/2016,910,Put,0.45,-1.252,0.035,9.155,-6.433
22/03/2016,15/04/2016,920,Call,174.25,98.179,0.048,12.619,-8.806
22/03/2016,15/04/2016,920,Put,0.53,-1.49,0.042,10.638,-7.264
22/03/2016,15/04/2016,930,Call,164.25,97.88,0.057,14.357,-9.665
22/03/2016,15/04/2016,930,Put,0.62,-1.782,0.051,12.393,-8.148
22/03/2016,15/04/2016,940,Call,154.7,97.519,0.067,16.386,-10.637
22/03/2016,15/04/2016,940,Put,0.7,-2.139,0.061,14.471,-8.862
22/03/2016,15/04/2016,950,Call,144.55,97.081,0.08,18.761,-11.737
22/03/2016,15/04/2016,950,Put,0.83,-2.58,0.074,16.934,-9.988
22/03/2016,15/04/2016,960,Call,134.7,96.548,0.095,21.544,-12.983
22/03/2016,15/04/2016,960,Put,0.98,-3.124,0.09,19.852,-11.187
22/03/2016,15/04/2016,970,Call,124.8,95.895,0.114,24.809,-14.391
22/03/2016,15/04/2016,970,Put,1.15,-3.799,0.109,23.305,-12.456
22/03/2016,15/04/2016,980,Call,115.15,95.092,0.136,28.64,-15.98
22/03/2016,15/04/2016,980,Put,1.42,-4.639,0.133,27.382,-14.415
22/03/2016,15/04/2016,990,Call,105.9,94.099,0.164,33.128,-17.765
22/03/2016,15/04/2016,990,Put,1.73,-5.686,0.162,32.178,-16.305
22/03/2016,15/04/2016,1000,Call,95.8,92.865,0.198,38.371,-19.758
22/03/2016,15/04/2016,1000,Put,2.16,-6.993,0.197,37.786,-18.791
22/03/2016,15/04/2016,1010,Call,86.25,91.329,0.24,44.464,-21.963
22/03/2016,15/04/2016,1010,Put,2.68,-8.626,0.24,44.291,-21.299
22/03/2016,15/04/2016,1020,Call,77,89.408,0.29,51.488,-24.367
22/03/2016,15/04/2016,1020,Put,3.37,-10.666,0.291,51.747,-24.304
22/03/2016,15/04/2016,1030,Call,67.85,87.004,0.351,59.481,-25.154
22/03/2016,15/04/2016,1030,Put,4.17,-13.211,0.352,60.157,-27.095
22/03/2016,15/04/2016,1040,Call,58.9,83.995,0.424,68.407,-28.484
22/03/2016,15/04/2016,1040,Put,5.27,-16.397,0.423,69.485,-30.307
22/03/2016,15/04/2016,1050,Call,50.45,80.237,0.508,78.09,-32.495
22/03/2016,15/04/2016,1050,Put,6.66,-20.357,0.504,79.48,-33.401
22/03/2016,15/04/2016,1060,Call,41.9,75.554,0.604,88.165,-34.511
22/03/2016,15/04/2016,1060,Put,8.47,-25.21,0.591,89.612,-36.284
22/03/2016,15/04/2016,1070,Call,34.35,69.73,0.704,97.974,-37.631
22/03/2016,15/04/2016,1070,Put,10.71,-31.041,0.679,99.059,-38.512
22/03/2016,15/04/2016,1080,Call,27.15,62.692,0.799,106.202,-39.064
22/03/2016,15/04/2016,1080,Put,13.52,-37.875,0.76,106.7,-39.844
22/03/2016,15/04/2016,1090,Call,20.63,54.533,0.872,111.165,-38.944
22/03/2016,15/04/2016,1090,Put,17.16,-45.629,0.822,111.215,-39.996
22/03/2016,15/04/2016,1100,Call,15.05,45.556,0.906,111.196,-37.37
