Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
04/10/2017,20/10/2017,1270,Put,0.4,-0.649,0.017,5.822,-5.653
04/10/2017,20/10/2017,1280,Put,0.33,-0.708,0.019,6.287,-5.914
04/10/2017,20/10/2017,1290,Put,0.35,-0.776,0.021,6.813,-6.205
04/10/2017,20/10/2017,1300,Call,214.65,97.293,0.051,19.862,-26.819
04/10/2017,20/10/2017,1300,Put,0.28,-0.854,0.024,7.41,-6.529
04/10/2017,20/10/2017,1310,Call,204.05,97.122,0.056,20.9,-27.162
04/10/2017,20/10/2017,1310,Put,0.38,-0.944,0.027,8.093,-6.891
04/10/2017,20/10/2017,1320,Call,194.45,96.93,0.062,22.052,-27.546
04/10/2017,20/10/2017,1320,Put,0.3,-1.049,0.031,8.876,-7.298
04/10/2017,20/10/2017,1330,Call,184.25,96.713,0.068,23.335,-27.974
04/10/2017,20/10/2017,1330,Put,0.3,-1.173,0.035,9.78,-7.756
04/10/2017,20/10/2017,1340,Call,174.85,96.465,0.075,24.772,-28.454
04/10/2017,20/10/2017,1340,Put,0.3,-1.32,0.041,10.829,-8.275
04/10/2017,20/10/2017,1350,Call,164.6,96.181,0.084,26.389,-28.991
04/10/2017,20/10/2017,1350,Put,0.38,-1.494,0.047,12.054,-7.984
04/10/2017,20/10/2017,1360,Call,154.59,95.853,0.094,28.217,-29.593
04/10/2017,20/10/2017,1360,Put,0.53,-1.704,0.055,13.493,-10.311
04/10/2017,20/10/2017,1370,Call,144.95,95.471,0.106,30.294,-30.269
04/10/2017,20/10/2017,1370,Put,0.5,-1.96,0.065,15.195,-9.729
04/10/2017,20/10/2017,1380,Call,134.85,95.024,0.12,32.67,-31.029
04/10/2017,20/10/2017,1380,Put,0.6,-2.273,0.077,17.221,-11.067
04/10/2017,20/10/2017,1390,Call,124.6,94.494,0.137,35.403,-31.884
04/10/2017,20/10/2017,1390,Put,0.68,-2.66,0.092,19.649,-12.082
04/10/2017,20/10/2017,1400,Call,115.05,93.86,0.157,38.564,-32.846
04/10/2017,20/10/2017,1400,Put,0.92,-3.145,0.111,22.58,-15.097
04/10/2017,20/10/2017,1410,Call,104.95,93.094,0.182,42.244,-33.929
04/10/2017,20/10/2017,1410,Put,0.98,-3.76,0.136,26.14,-15.447
04/10/2017,20/10/2017,1420,Call,95.35,92.157,0.213,46.552,-35.144
04/10/2017,20/10/2017,1420,Put,1.1,-4.549,0.167,30.49,-16.58
04/10/2017,20/10/2017,1430,Call,85.4,90.996,0.252,51.624,-36.503
04/10/2017,20/10/2017,1430,Put,1.28,-5.574,0.208,35.832,-18.089
04/10/2017,20/10/2017,1440,Call,75.5,89.538,0.301,57.619,-35.983
04/10/2017,20/10/2017,1440,Put,1.55,-6.931,0.262,42.445,-20.274
04/10/2017,20/10/2017,1450,Call,66.05,87.68,0.363,64.719,-38.727
04/10/2017,20/10/2017,1450,Put,1.93,-8.804,0.334,50.85,-22.76
04/10/2017,20/10/2017,1460,Call,56.45,85.274,0.443,73.112,-39.752
04/10/2017,20/10/2017,1460,Put,2.53,-11.415,0.428,61.401,-26.484
04/10/2017,20/10/2017,1470,Call,47.44,82.087,0.545,83.007,-43.215
04/10/2017,20/10/2017,1470,Put,3.36,-15.046,0.55,74.218,-30.264
04/10/2017,20/10/2017,1480,Call,38.64,77.615,0.673,94.817,-45.948
04/10/2017,20/10/2017,1480,Put,4.55,-20.046,0.701,88.954,-34.267
04/10/2017,20/10/2017,1490,Call,30.21,71.453,0.821,107.644,-47.854
04/10/2017,20/10/2017,1490,Put,6.29,-26.785,0.873,104.373,-38.148
04/10/2017,20/10/2017,1500,Call,22.82,63.355,0.967,119.154,-50.082
04/10/2017,20/10/2017,1500,Put,8.69,-35.545,1.046,117.93,-40.3
04/10/2017,20/10/2017,1510,Call,16.26,53.436,1.075,125.78,-49.602
04/10/2017,20/10/2017,1510,Put,12.18,-46.319,1.18,125.712,-40.383
04/10/2017,20/10/2017,1520,Call,10.83,42.381,1.102,123.958,-45.959
04/10/2017,20/10/2017,1520,Put,16.85,-58.575,1.222,123.348,-36.926
04/10/2017,20/10/2017,1530,Call,6.79,31.401,1.025,112.388,-39.839
04/10/2017,20/10/2017,1530,Put,22.75,-71.122,1.129,108.288,-29.329
04/10/2017,20/10/2017,1540,Call,4.03,21.79,0.862,93.451,-31.64
04/10/2017,20/10/2017,1540,Put,29.85,-82.339,0.9,82.44,-18.477
04/10/2017,20/10/2017,1550,Call,2.39,14.364,0.662,72.049,-24.045
04/10/2017,20/10/2017,1550,Put,38.35,-90.82,0.6,52.685,-8.925
04/10/2017,20/10/2017,1560,Call,1.44,9.219,0.476,52.738,-17.887
04/10/2017,20/10/2017,1560,Put,47.4,-96.069,0.323,27.392,-1.903
04/10/2017,20/10/2017,1570,Call,0.9,5.939,0.331,37.803,-13.14
04/10/2017,20/10/2017,1570,Put,56.8,-98.669,0.135,11.147,2.465
04/10/2017,20/10/2017,1580,Call,0.63,3.956,0.23,27.383,-10.287
04/10/2017,20/10/2017,1580,Put,66.65,-99.667,0.042,3.341,4.379
04/10/2017,20/10/2017,1590,Call,0.5,2.789,0.164,20.569,-8.834
04/10/2017,20/10/2017,1590,Put,76.45,-99.943,0.009,0.688,4.982
04/10/2017,20/10/2017,1600,Call,0.38,2.089,0.121,16.152,-7.312
04/10/2017,20/10/2017,1600,Put,86.3,-99.994,0.001,0.089,5.127
04/10/2017,20/10/2017,1610,Call,0.55,1.603,0.092,12.902,-5.219
04/10/2017,20/10/2017,1610,Put,96.05,-100,0,0.006,5.173
04/10/2017,20/10/2017,1620,Call,0.45,1.254,0.071,10.448,-4.408
04/10/2017,20/10/2017,1620,Put,106.05,-100,0,0,5.206
04/10/2017,20/10/2017,1630,Call,0.4,0.998,0.055,8.572,-3.764
04/10/2017,20/10/2017,1630,Put,115.65,-100,0,0,5.238
04/10/2017,20/10/2017,1640,Call,0.4,0.807,0.044,7.12,-3.248
04/10/2017,20/10/2017,1640,Put,125.8,-100,0,0,5.27
04/10/2017,20/10/2017,1650,Call,0.35,0.662,0.035,5.982,-2.831
04/10/2017,20/10/2017,1650,Put,135.6,-100,0,0,5.302
04/10/2017,20/10/2017,1700,Call,0.3,0.294,0.014,2.897,-1.613
04/10/2017,20/10/2017,1700,Put,185.4,-100,0,0,5.463
04/10/2017,20/10/2017,1750,Call,0.35,0.162,0.007,1.684,-1.074
04/10/2017,20/10/2017,1750,Put,235.8,-100,0,0,5.624
