Date,ExpDate,Strike,Type,Mid,Delta,Gamma,Vega,Theta
07/07/2016,15/07/2016,930,Put,0.05,-0.097,0.004,0.565,-1.277
07/07/2016,15/07/2016,940,Put,0.05,-0.114,0.005,0.657,-1.449
07/07/2016,15/07/2016,950,Put,0.05,-0.136,0.006,0.769,-1.653
07/07/2016,15/07/2016,960,Call,197.45,99.375,0.02,3.036,-8.607
07/07/2016,15/07/2016,960,Put,0.05,-0.162,0.007,0.907,-1.897
07/07/2016,15/07/2016,970,Call,187.15,99.289,0.023,3.402,-9.304
07/07/2016,15/07/2016,970,Put,0.08,-0.196,0.009,1.076,-2.192
07/07/2016,15/07/2016,980,Call,177.05,99.186,0.028,3.833,-10.105
07/07/2016,15/07/2016,980,Put,0.08,-0.239,0.011,1.287,-2.551
07/07/2016,15/07/2016,990,Call,167.2,99.061,0.033,4.343,-11.031
07/07/2016,15/07/2016,990,Put,0.13,-0.294,0.014,1.552,-2.99
07/07/2016,15/07/2016,1000,Call,157.15,98.909,0.039,4.952,-12.107
07/07/2016,15/07/2016,1000,Put,0.17,-0.365,0.017,1.886,-3.532
07/07/2016,15/07/2016,1010,Call,147.5,98.72,0.046,5.684,-13.363
07/07/2016,15/07/2016,1010,Put,0.15,-0.459,0.022,2.312,-4.206
07/07/2016,15/07/2016,1020,Call,137.55,98.486,0.056,6.57,-14.84
07/07/2016,15/07/2016,1020,Put,0.15,-0.582,0.029,2.86,-5.05
07/07/2016,15/07/2016,1030,Call,127.25,98.191,0.069,7.65,-16.584
07/07/2016,15/07/2016,1030,Put,0.2,-0.749,0.037,3.571,-8.353
07/07/2016,15/07/2016,1040,Call,117.3,97.815,0.085,8.978,-18.656
07/07/2016,15/07/2016,1040,Put,0.25,-0.975,0.049,4.502,-10.026
07/07/2016,15/07/2016,1050,Call,107.7,97.331,0.105,10.621,-21.129
07/07/2016,15/07/2016,1050,Put,0.25,-1.288,0.066,5.729,-9.887
07/07/2016,15/07/2016,1060,Call,97.45,96.698,0.133,12.668,-24.092
07/07/2016,15/07/2016,1060,Put,0.33,-1.724,0.089,7.359,-12.245
07/07/2016,15/07/2016,1070,Call,87.6,95.861,0.169,15.233,-27.649
07/07/2016,15/07/2016,1070,Put,0.4,-2.342,0.121,9.536,-14.154
07/07/2016,15/07/2016,1080,Call,77.4,94.739,0.217,18.461,-31.917
07/07/2016,15/07/2016,1080,Put,0.52,-3.228,0.167,12.454,-17.182
07/07/2016,15/07/2016,1090,Call,66.9,93.212,0.282,22.528,-37.014
07/07/2016,15/07/2016,1090,Put,0.73,-4.515,0.233,16.361,-21.786
07/07/2016,15/07/2016,1100,Call,58.2,91.11,0.37,27.632,-43.027
07/07/2016,15/07/2016,1100,Put,1.03,-6.404,0.327,21.556,-27.648
07/07/2016,15/07/2016,1110,Call,48.5,88.181,0.488,33.963,-49.948
07/07/2016,15/07/2016,1110,Put,1.51,-9.194,0.458,28.348,-35.17
07/07/2016,15/07/2016,1120,Call,39.4,84.068,0.644,41.612,-55.445
07/07/2016,15/07/2016,1120,Put,2.26,-13.333,0.639,36.951,-44.376
07/07/2016,15/07/2016,1130,Call,30.61,78.276,0.845,50.376,-63.845
07/07/2016,15/07/2016,1130,Put,3.45,-19.486,0.875,47.253,-54.596
07/07/2016,15/07/2016,1140,Call,22.65,70.096,1.082,59.455,-72.671
07/07/2016,15/07/2016,1140,Put,5.36,-28.347,1.151,58.002,-64.501
07/07/2016,15/07/2016,1150,Call,15.5,58.958,1.303,66.551,-76.291
07/07/2016,15/07/2016,1150,Put,8.22,-40.369,1.409,66.282,-69.524
