Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
21/02/2017,17/03/2017,1160,Put,0.65,-0.905,0.021,8.887,-5.699
21/02/2017,17/03/2017,1170,Put,0.32,-1.015,0.024,9.823,-6.143
21/02/2017,17/03/2017,1180,Put,0.45,-1.142,0.027,10.888,-6.637
21/02/2017,17/03/2017,1190,Call,218.17,99.098,0.024,8.874,-6.196
21/02/2017,17/03/2017,1190,Put,0.5,-1.29,0.031,12.1,-7.186
21/02/2017,17/03/2017,1200,Call,208.25,98.951,0.028,10.127,-6.768
21/02/2017,17/03/2017,1200,Put,0.55,-1.463,0.035,13.483,-7.722
21/02/2017,17/03/2017,1210,Call,198.3,98.774,0.033,11.587,-7.418
21/02/2017,17/03/2017,1210,Put,0.67,-1.665,0.041,15.067,-8.979
21/02/2017,17/03/2017,1220,Call,188.35,98.563,0.039,13.291,-8.156
21/02/2017,17/03/2017,1220,Put,0.75,-1.903,0.047,16.883,-9.69
21/02/2017,17/03/2017,1230,Call,178.47,98.308,0.046,15.285,-8.996
21/02/2017,17/03/2017,1230,Put,0.82,-2.185,0.054,18.972,-10.289
21/02/2017,17/03/2017,1240,Call,168.53,98,0.055,17.619,-9.953
21/02/2017,17/03/2017,1240,Put,0.9,-2.519,0.063,21.378,-10.952
21/02/2017,17/03/2017,1250,Call,158.75,97.627,0.065,20.354,-11.042
21/02/2017,17/03/2017,1250,Put,1.02,-2.916,0.074,24.155,-11.907
21/02/2017,17/03/2017,1260,Call,149,97.172,0.078,23.56,-12.281
21/02/2017,17/03/2017,1260,Put,1.15,-3.393,0.086,27.364,-12.975
21/02/2017,17/03/2017,1270,Call,139.1,96.617,0.093,27.319,-13.689
21/02/2017,17/03/2017,1270,Put,1.35,-3.965,0.101,31.077,-14.42
21/02/2017,17/03/2017,1280,Call,129.35,95.936,0.111,31.719,-15.285
21/02/2017,17/03/2017,1280,Put,1.62,-4.656,0.12,35.373,-16.311
21/02/2017,17/03/2017,1290,Call,119.65,95.1,0.134,36.86,-17.086
21/02/2017,17/03/2017,1290,Put,1.82,-5.494,0.141,40.342,-17.42
21/02/2017,17/03/2017,1300,Call,110.09,94.07,0.161,42.846,-19.108
21/02/2017,17/03/2017,1300,Put,2.17,-6.514,0.167,46.077,-19.557
21/02/2017,17/03/2017,1310,Call,100.43,92.8,0.193,49.78,-21.36
21/02/2017,17/03/2017,1310,Put,2.6,-7.759,0.199,52.677,-21.759
21/02/2017,17/03/2017,1320,Call,90.93,91.231,0.232,57.751,-22.684
21/02/2017,17/03/2017,1320,Put,3.14,-9.284,0.237,60.233,-24.165
21/02/2017,17/03/2017,1330,Call,81.65,89.295,0.279,66.821,-25.842
21/02/2017,17/03/2017,1330,Put,3.85,-11.178,0.282,68.907,-26.991
21/02/2017,17/03/2017,1340,Call,72.73,86.907,0.334,76.99,-30.1
21/02/2017,17/03/2017,1340,Put,4.65,-13.566,0.335,78.877,-29.611
21/02/2017,17/03/2017,1350,Call,63.68,83.97,0.397,88.164,-32.698
21/02/2017,17/03/2017,1350,Put,5.74,-16.556,0.397,90.018,-32.824
21/02/2017,17/03/2017,1360,Call,55.05,80.37,0.47,100.122,-35.806
21/02/2017,17/03/2017,1360,Put,7.1,-20.249,0.465,101.993,-35.787
21/02/2017,17/03/2017,1370,Call,46.5,75.925,0.548,112.555,-38.007
21/02/2017,17/03/2017,1370,Put,8.85,-24.734,0.538,114.191,-38.656
21/02/2017,17/03/2017,1380,Call,38.75,70.546,0.627,124.548,-40.814
21/02/2017,17/03/2017,1380,Put,11.08,-30.06,0.611,125.702,-41.158
21/02/2017,17/03/2017,1390,Call,31.73,64.237,0.7,134.768,-43.286
21/02/2017,17/03/2017,1390,Put,13.9,-36.216,0.677,135.349,-42.959
21/02/2017,17/03/2017,1400,Call,25.35,57.112,0.755,141.702,-44.25
21/02/2017,17/03/2017,1400,Put,17.46,-43.099,0.727,141.835,-43.712
21/02/2017,17/03/2017,1410,Call,19.7,49.415,0.784,143.97,-43.894
21/02/2017,17/03/2017,1410,Put,21.79,-50.509,0.755,143.973,-43.274
21/02/2017,17/03/2017,1420,Call,14.89,41.501,0.78,140.73,-41.918
21/02/2017,17/03/2017,1420,Put,26.9,-58.156,0.754,140.988,-41.187
21/02/2017,17/03/2017,1430,Call,10.78,33.786,0.741,132.013,-38.21
21/02/2017,17/03/2017,1430,Put,32.9,-65.689,0.722,132.784,-37.819
21/02/2017,17/03/2017,1440,Call,7.6,26.67,0.672,118.777,-33.364
21/02/2017,17/03/2017,1440,Put,39.75,-72.756,0.661,120.037,-33.298
21/02/2017,17/03/2017,1450,Call,5.25,20.453,0.583,102.675,-28.242
21/02/2017,17/03/2017,1450,Put,47.45,-79.06,0.579,104.097,-28.626
21/02/2017,17/03/2017,1460,Call,3.66,15.299,0.485,85.602,-23.425
21/02/2017,17/03/2017,1460,Put,55.68,-84.406,0.485,86.676,-23.588
21/02/2017,17/03/2017,1470,Call,2.48,11.222,0.39,69.226,-18.778
21/02/2017,17/03/2017,1470,Put,64.45,-88.736,0.39,69.409,-18.935
21/02/2017,17/03/2017,1480,Call,1.73,8.127,0.304,54.692,-14.924
21/02/2017,17/03/2017,1480,Put,73.5,-92.134,0.301,53.372,-14.133
21/02/2017,17/03/2017,1490,Call,1.3,5.854,0.233,42.551,-12.541
21/02/2017,17/03/2017,1490,Put,83.25,-94.699,0.222,39.382,-12.985
21/02/2017,17/03/2017,1500,Call,0.93,4.226,0.177,32.869,-9.965
21/02/2017,17/03/2017,1500,Put,93.05,-96.555,0.158,27.875,-12.166
21/02/2017,17/03/2017,1510,Call,0.7,3.065,0.133,25.308,-8.18
21/02/2017,17/03/2017,1510,Put,102.8,-97.843,0.107,18.919,-10.745
21/02/2017,17/03/2017,1520,Call,0.48,2.216,0.1,19.331,-6.176
21/02/2017,17/03/2017,1520,Put,112.5,-98.7,0.07,12.309,-1.582
21/02/2017,17/03/2017,1530,Call,0.37,1.599,0.074,14.669,-4.343
21/02/2017,17/03/2017,1530,Put,122.45,-99.247,0.044,7.673,-0.322
21/02/2017,17/03/2017,1540,Call,0.6,1.153,0.055,11.076,-3.312
21/02/2017,17/03/2017,1540,Put,132.2,-99.581,0.026,4.581,0.504
21/02/2017,17/03/2017,1550,Call,0.2,0.831,0.041,8.332,-2.516
21/02/2017,17/03/2017,1550,Put,142.35,-99.776,0.015,2.618,1.022
21/02/2017,17/03/2017,1600,Call,0.05,0.164,0.009,1.965,-0.62
21/02/2017,17/03/2017,1600,Put,192.2,-99.995,0,0.082,1.702
21/02/2017,17/03/2017,1650,Call,0.05,0.035,0.002,0.474,-0.155
21/02/2017,17/03/2017,1650,Put,242.35,-100,0,0.001,1.773
21/02/2017,21/04/2017,1160,Put,1.9,-3.294,0.048,41.792,-8.834
21/02/2017,21/04/2017,1170,Put,2.2,-3.629,0.053,45.246,-9.752
21/02/2017,21/04/2017,1180,Put,2.48,-4.004,0.059,49.018,-10.586
21/02/2017,21/04/2017,1190,Call,219.48,95.497,0.066,53.893,-12.849
21/02/2017,21/04/2017,1190,Put,2.72,-4.425,0.066,53.136,-11.233
21/02/2017,21/04/2017,1200,Call,210,95.016,0.073,58.44,-13.561
21/02/2017,21/04/2017,1200,Put,3.08,-4.897,0.073,57.629,-12.181
21/02/2017,21/04/2017,1210,Call,200.3,94.477,0.081,63.395,-14.316
21/02/2017,21/04/2017,1210,Put,3.25,-5.427,0.081,62.529,-12.563
21/02/2017,21/04/2017,1220,Call,190.9,93.87,0.09,68.787,-15.117
21/02/2017,21/04/2017,1220,Put,3.6,-6.024,0.09,67.867,-13.336
21/02/2017,21/04/2017,1230,Call,181.02,93.188,0.1,74.648,-15.963
21/02/2017,21/04/2017,1230,Put,4,-6.697,0.099,73.676,-14.251
21/02/2017,21/04/2017,1240,Call,171.8,92.419,0.111,81.007,-16.854
21/02/2017,21/04/2017,1240,Put,4.49,-7.455,0.111,79.985,-15.217
21/02/2017,21/04/2017,1250,Call,162.3,91.553,0.124,87.891,-17.79
21/02/2017,21/04/2017,1250,Put,4.94,-8.31,0.123,86.824,-16.029
21/02/2017,21/04/2017,1260,Call,152.85,90.576,0.137,95.323,-18.768
21/02/2017,21/04/2017,1260,Put,5.49,-9.276,0.137,94.218,-16.982
21/02/2017,21/04/2017,1270,Call,143.2,89.474,0.153,103.317,-19.144
21/02/2017,21/04/2017,1270,Put,6.1,-10.366,0.152,102.184,-17.974
21/02/2017,21/04/2017,1280,Call,133.95,88.23,0.169,111.881,-20.289
21/02/2017,21/04/2017,1280,Put,6.9,-11.6,0.169,110.747,-19.112
21/02/2017,21/04/2017,1290,Call,124.97,86.828,0.188,121.008,-21.683
21/02/2017,21/04/2017,1290,Put,7.74,-13.009,0.188,119.975,-20.195
21/02/2017,21/04/2017,1300,Call,116.09,85.247,0.208,130.67,-23.098
21/02/2017,21/04/2017,1300,Put,8.74,-14.614,0.208,129.844,-21.434
21/02/2017,21/04/2017,1310,Call,107.2,83.465,0.23,140.819,-24.292
21/02/2017,21/04/2017,1310,Put,9.75,-16.438,0.231,140.285,-22.37
21/02/2017,21/04/2017,1320,Call,98.25,81.46,0.254,151.373,-25.023
21/02/2017,21/04/2017,1320,Put,11.13,-18.503,0.254,151.187,-23.646
21/02/2017,21/04/2017,1330,Call,89.75,79.207,0.28,162.22,-26.156
21/02/2017,21/04/2017,1330,Put,12.53,-20.831,0.28,162.393,-24.684
21/02/2017,21/04/2017,1340,Call,81.8,76.66,0.307,173.271,-27.685
21/02/2017,21/04/2017,1340,Put,14.22,-23.442,0.306,173.686,-25.676
21/02/2017,21/04/2017,1350,Call,73.44,73.794,0.335,184.275,-28.291
21/02/2017,21/04/2017,1350,Put,16.22,-26.35,0.334,184.79,-26.69
21/02/2017,21/04/2017,1360,Call,65.7,70.597,0.364,194.874,-29.117
21/02/2017,21/04/2017,1360,Put,18.45,-29.568,0.361,195.37,-27.469
21/02/2017,21/04/2017,1370,Call,58.31,67.063,0.391,204.639,-29.79
21/02/2017,21/04/2017,1370,Put,21.04,-33.096,0.387,205.03,-28.175
21/02/2017,21/04/2017,1380,Call,51.28,63.202,0.416,213.087,-30.256
21/02/2017,21/04/2017,1380,Put,23.96,-36.929,0.412,213.332,-28.555
21/02/2017,21/04/2017,1390,Call,44.58,59.037,0.439,219.704,-30.37
21/02/2017,21/04/2017,1390,Put,27.2,-41.047,0.433,219.812,-28.659
21/02/2017,21/04/2017,1400,Call,38.31,54.608,0.457,223.989,-30.181
21/02/2017,21/04/2017,1400,Put,31.14,-45.419,0.451,224.007,-28.538
21/02/2017,21/04/2017,1410,Call,32.7,49.971,0.468,225.491,-29.746
21/02/2017,21/04/2017,1410,Put,35.44,-50,0.463,225.491,-28.056
21/02/2017,21/04/2017,1420,Call,27.51,45.199,0.473,223.871,-28.849
21/02/2017,21/04/2017,1420,Put,40.25,-54.728,0.469,223.92,-27.191
21/02/2017,21/04/2017,1430,Call,22.86,40.377,0.471,218.951,-27.682
21/02/2017,21/04/2017,1430,Put,45.65,-59.531,0.467,219.076,-26.039
21/02/2017,21/04/2017,1440,Call,18.85,35.598,0.46,210.745,-26.17
21/02/2017,21/04/2017,1440,Put,51.42,-64.326,0.458,210.902,-24.316
21/02/2017,21/04/2017,1450,Call,14.95,30.958,0.441,199.48,-23.917
21/02/2017,21/04/2017,1450,Put,57.95,-69.025,0.441,199.527,-22.582
21/02/2017,21/04/2017,1460,Call,12.15,26.546,0.416,185.581,-22.075
21/02/2017,21/04/2017,1460,Put,64.55,-73.539,0.416,185.28,-20.026
21/02/2017,21/04/2017,1470,Call,9.62,22.442,0.384,169.645,-19.853
21/02/2017,21/04/2017,1470,Put,71.9,-77.785,0.385,168.678,-17.608
21/02/2017,21/04/2017,1480,Call,7.56,18.706,0.348,152.376,-17.679
21/02/2017,21/04/2017,1480,Put,79.85,-81.689,0.349,150.391,-15.333
21/02/2017,21/04/2017,1490,Call,5.86,15.377,0.309,134.519,-15.397
21/02/2017,21/04/2017,1490,Put,88.45,-85.197,0.309,131.19,-13.54
21/02/2017,21/04/2017,1500,Call,4.55,12.475,0.27,116.786,-13.319
21/02/2017,21/04/2017,1500,Put,96.77,-88.274,0.267,111.863,-10.734
21/02/2017,21/04/2017,1510,Call,3.51,9.996,0.232,99.795,-11.38
21/02/2017,21/04/2017,1510,Put,105.7,-90.918,0.225,93.066,-8.654
21/02/2017,21/04/2017,1520,Call,2.73,7.919,0.196,84.028,-9.728
21/02/2017,21/04/2017,1520,Put,114.9,-93.138,0.185,75.41,-6.849
21/02/2017,21/04/2017,1530,Call,2.1,6.211,0.163,69.813,-8.156
21/02/2017,21/04/2017,1530,Put,124.65,-94.95,0.147,59.409,-6.448
21/02/2017,21/04/2017,1540,Call,1.65,4.831,0.134,57.322,-6.979
21/02/2017,21/04/2017,1540,Put,134.05,-96.388,0.114,45.422,-4.54
21/02/2017,21/04/2017,1550,Call,1.27,3.732,0.109,46.597,-5.791
21/02/2017,21/04/2017,1550,Put,143.1,-97.494,0.086,33.637,-1.132
21/02/2017,21/04/2017,1600,Call,0.5,0.92,0.033,14.31,-1.573
21/02/2017,21/04/2017,1600,Put,193.14,-99.766,0.012,4.285,1.603
21/02/2017,21/04/2017,1650,Call,0.55,0.184,0.008,3.433,-0.371
21/02/2017,21/04/2017,1650,Put,242.75,-99.993,0,0.166,2.036
21/02/2017,19/05/2017,1160,Put,4.45,-5.638,0.064,78.134,-11.37
21/02/2017,19/05/2017,1170,Put,4.85,-6.138,0.069,83.502,-12.014
21/02/2017,19/05/2017,1180,Put,5.25,-6.686,0.076,89.231,-12.532
21/02/2017,19/05/2017,1190,Call,221.8,92.465,0.083,97.783,-15.392
21/02/2017,19/05/2017,1190,Put,5.7,-7.288,0.082,95.335,-13.15
21/02/2017,19/05/2017,1200,Call,212.3,91.803,0.09,104.211,-16.038
21/02/2017,19/05/2017,1200,Put,6.2,-7.949,0.089,101.831,-13.792
21/02/2017,19/05/2017,1210,Call,203.4,91.076,0.098,111.029,-16.705
21/02/2017,19/05/2017,1210,Put,6.75,-8.675,0.097,108.73,-14.457
21/02/2017,19/05/2017,1220,Call,194.05,90.28,0.107,118.249,-17.392
21/02/2017,19/05/2017,1220,Put,7.39,-9.473,0.106,116.043,-15.229
21/02/2017,19/05/2017,1230,Call,184.6,89.406,0.116,125.876,-18.096
21/02/2017,19/05/2017,1230,Put,8.15,-10.349,0.115,123.775,-16.023
21/02/2017,19/05/2017,1240,Call,174.6,88.448,0.126,133.911,-17.42
21/02/2017,19/05/2017,1240,Put,8.8,-11.311,0.125,131.929,-16.574
21/02/2017,19/05/2017,1250,Call,166.3,87.396,0.136,142.35,-19.282
21/02/2017,19/05/2017,1250,Put,9.7,-12.368,0.136,140.499,-17.489
21/02/2017,19/05/2017,1260,Call,157.3,86.244,0.148,151.18,-20.108
21/02/2017,19/05/2017,1260,Put,10.65,-13.533,0.147,149.51,-18.246
21/02/2017,19/05/2017,1270,Call,148.1,84.981,0.16,160.38,-20.669
21/02/2017,19/05/2017,1270,Put,11.75,-14.818,0.16,158.946,-19.107
21/02/2017,19/05/2017,1280,Call,139.65,83.597,0.173,169.916,-21.853
21/02/2017,19/05/2017,1280,Put,12.85,-16.231,0.173,168.766,-19.797
21/02/2017,19/05/2017,1290,Call,130.6,82.083,0.187,179.742,-22.308
