Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,613,-4.88,615.32,611.17,,, ,1,0,I,613,614.51,0,,617.88,,,,,,090921,,0.168,,15:30:00,,,,,,,,,RUT Index,0,,
RUWVC,0.59,-0.07,0.67,0.59,0.6,0.47,P,-1.93,0.063,O,0.55,0.67,0,0.034,0.66,9069,0,0.464,091016,,090921,-0.846,0.168,-6.8,15:30:00,,7.558,0.457,0,0.463,480,0.55,0.55,Oct 480 Puts,,88,0.5
RUWWC,3.07,0.27,3.16,3,3.2,0.419,P,-6.374,0.122,O,3.05,3,0,0.058,2.8,551,0.003,0.414,091120,,090921,-6.894,0.168,-10.637,15:30:00,,31.02,0.41,0,0.414,480,3.05,3.04,Nov 480 Puts,,301,2.9
RUWXC,-1,,,,5.8,0.404,P,-9.223,0.138,O,5.6,,0,0.074,,1841,0.004,0.4,091218,,090921,-14.896,0.168,-11.244,15:30:00,,49.653,0.396,0.002,0.399,480,5.6,5.58,Dec 480 Puts,,,5.4
RUWOC,-1,,,,14.4,0.379,P,-15.142,0.145,O,14.15,,0,0.115,,1366,-0.015,0.377,100319,,090921,-52.084,0.168,-10.377,15:30:00,,99.978,0.374,0.021,0.379,480,14.15,14.36,Mar10 480 Puts,,,13.9
RUWRC,-1,,,,22.6,0.371,P,-18.353,0.138,O,22.35,,0,0.15,,204,-0.012,0.369,100618,,090921,-98.701,0.168,-9.205,15:30:00,,138.383,0.367,0.05,0.371,480,22.35,22.62,Jun10 480 Puts,,,22.1
RUWVA,0.8,0.02,0.85,0.72,0.85,0.462,P,-2.478,0.081,O,0.75,0.85,0,0.034,0.78,5459,0.071,0.452,091016,,090921,-1.085,0.168,-8.562,15:30:00,,9.33,0.442,0,0.447,490,0.75,0.7,Oct 490 Puts,,148,0.65
RUWWA,3.63,0.33,3.74,3.6,3.8,0.408,P,-7.57,0.143,O,3.65,3.6,0,0.058,3.3,364,0.006,0.404,091120,,090921,-8.19,0.168,-11.878,15:30:00,,35.403,0.4,0.001,0.403,490,3.65,3.63,Nov 490 Puts,,296,3.5
RUWXA,-1,,,,6.7,0.394,P,-10.636,0.157,O,6.5,,0,0.074,,1535,0.005,0.39,091218,,090921,-17.187,0.168,-12.195,15:30:00,,55.097,0.387,0.004,0.39,490,6.5,6.47,Dec 490 Puts,,,6.3
RUWOA,-1,,,,16.2,0.374,P,-16.702,0.158,O,15.85,,0,0.116,,341,-0.004,0.371,100319,,090921,-57.491,0.168,-10.929,15:30:00,,106.598,0.368,0.032,0.372,490,15.85,15.92,Mar10 490 Puts,,,15.5
RUWRA,-1,,,,24.7,0.365,P,-19.894,0.147,O,24.5,,0,0.151,,270,-0.008,0.364,100618,,090921,-107.117,0.168,-9.535,15:30:00,,145.383,0.363,0.067,0.365,490,24.5,24.69,Jun10 490 Puts,,,24.3
RUWJZ,-1,,,,114.3,,C,95.769,0.121,O,113.8,,0,0.181,,389,0.002,,091016,,090921,32.36,0.168,-13.062,15:30:00,,14.491,,1,0.465,500,0.8,113.61,Oct 500 Calls,,,113.3
RUWKZ,-1,,,,116.9,,C,90.181,0.17,O,116.25,,0,0.19,,2,-0.001,,091120,,090921,71.449,0.168,-14.631,15:30:00,,42.982,,0.998,0.41,500,3.25,116.38,Nov 500 Calls,,,115.6
RUWLZ,-1,,,,119.4,,C,87.009,0.178,O,118.75,,0,0.198,,6994,-0.003,,091218,,090921,99.314,0.168,-14.321,15:30:00,,63.452,,0.992,0.396,500,5.75,119.07,Dec 500 Calls,,,118.1
RUWCZ,-1,,,,126.9,,C,81.723,0.172,O,125.85,,0,0.221,,220,-0.003,,100319,,090921,181.692,0.168,-11.754,15:30:00,,112.861,,0.954,0.362,500,12.85,126.23,Mar10 500 Calls,,,124.8
RUWFZ,-1,,,,134,0.356,C,78.817,0.159,O,132.9,,0,0.24,,130,-0.003,0.348,100618,,090921,254.291,0.168,-10.255,15:30:00,,150.898,0.341,0.913,0.351,500,19.9,133.35,Jun10 500 Calls,,,131.8
RUWVZ,0.9,-0.05,1.1,0.9,1,0.44,P,-3.189,0.104,O,0.92,1.01,0,0.034,0.95,11781,0.022,0.433,091016,,090921,-1.397,0.168,-9.852,15:30:00,,11.508,0.427,0,0.431,500,0.92,0.9,Oct 500 Puts,,120,0.85
RUWWZ,4.36,0.42,4.45,4.36,4.5,0.397,P,-8.976,0.167,O,4.3,4.45,0,0.059,3.94,850,-0.007,0.392,091120,,090921,-9.716,0.168,-13.071,15:30:00,,40.237,0.387,0.002,0.393,500,4.3,4.33,Nov 500 Puts,,16,4.1
RUWXZ,-1,,,,7.7,0.384,P,-12.24,0.178,O,7.5,,0,0.075,,15103,0,0.381,091218,,090921,-19.792,0.168,-13.134,15:30:00,,60.883,0.377,0.008,0.381,500,7.5,7.5,Dec 500 Puts,,,7.3
RUWOZ,-1,,,,17.8,0.366,P,-18.391,0.171,O,17.55,,0,0.117,,1023,-0.005,0.364,100319,,090921,-63.357,0.168,-11.368,15:30:00,,113.296,0.362,0.046,0.365,500,17.55,17.64,Mar10 500 Puts,,,17.3
RUWRZ,-1,,,,27.4,0.363,P,-21.526,0.156,O,26.95,,0,0.152,,173,0.001,0.36,100618,,090921,-116.055,0.168,-9.886,15:30:00,,152.311,0.357,0.087,0.36,500,26.95,26.92,Jun10 500 Puts,,,26.5
RUWJB,103,-3.6,103,103,104.5,,C,94.742,0.15,O,104,103,0,0.166,106.6,307,0.001,,091016,,090921,32.593,0.168,-15.011,15:30:00,,17.244,,1,0.447,510,1,103.93,Oct 510 Calls,,2,103.6
RUWKB,-1,,,,107.7,,C,88.531,0.196,O,107.2,,0,0.176,,19,-0.001,,091120,,090921,71.293,0.168,-15.925,15:30:00,,48.076,,0.996,0.399,510,4.2,107.26,Nov 510 Calls,,,106.7
RUWLB,-1,,,,110.5,,C,85.228,0.2,O,110,,0,0.186,,631,-0.002,,091218,,090921,98.817,0.168,-15.241,15:30:00,,69.245,,0.986,0.386,510,7,110.27,Dec 510 Calls,,,109.5
RUWCB,-1,,,,118.8,0.361,C,79.873,0.186,O,117.8,,0,0.21,,277,-0.003,0.353,100319,,090921,180.132,0.168,-12.085,15:30:00,,119.708,0.344,0.935,0.356,510,14.8,118.18,Mar10 510 Calls,,,116.8
RUWFB,-1,,,,126.6,0.351,C,77.061,0.168,O,125.75,,0,0.231,,148,0,0.346,100618,,090921,252.034,0.168,-10.675,15:30:00,,157.929,0.34,0.889,0.346,510,22.75,125.79,Jun10 510 Calls,,,124.9
RUWVB,1.19,0.06,1.33,1.19,1.3,0.425,P,-4.113,0.133,O,1.18,1.33,0,0.034,1.13,7020,0.026,0.417,091016,,090921,-1.802,0.168,-11.724,15:30:00,,14.17,0.407,0,0.415,510,1.18,1.15,Oct 510 Puts,,57,1.05
RUWWB,5.15,0.39,5.45,5.15,5.3,0.385,P,-10.623,0.194,O,5.15,5.45,0,0.059,4.76,576,-0.002,0.382,091120,,090921,-11.505,0.168,-14.458,15:30:00,,45.517,0.379,0.004,0.382,510,5.15,5.16,Nov 510 Puts,,141,5
RUWXB,-1,,,,8.9,0.375,P,-14.055,0.2,O,8.7,,0,0.076,,1356,0.001,0.372,091218,,090921,-22.744,0.168,-14.12,15:30:00,,66.97,0.369,0.014,0.372,510,8.7,8.69,Dec 510 Puts,,,8.5
RUWOB,-1,,,,20,0.362,P,-20.213,0.185,O,19.65,,0,0.118,,540,0.007,0.359,100319,,090921,-69.703,0.168,-11.91,15:30:00,,120.014,0.356,0.065,0.358,510,19.65,19.52,Mar10 510 Puts,,,19.3
RUWRB,-1,,,,30.1,0.359,P,-23.251,0.166,O,29.55,,0,0.154,,49,0.008,0.356,100618,,090921,-125.533,0.168,-10.218,15:30:00,,159.117,0.352,0.111,0.354,510,29.55,29.31,Jun10 510 Puts,,,29
RUWJD,93.1,-2,93.1,92.8,94.8,,C,93.446,0.185,O,94.29,92.8,0,0.151,95.1,541,0,,091016,,090921,32.707,0.168,-17.212,15:30:00,,20.492,,1,0.429,520,1.29,94.33,Oct 520 Calls,,10,93.9
RUWKD,-1,,,,98.7,,C,86.622,0.225,O,98.05,,0,0.164,,260,-0.002,,091120,,090921,70.851,0.168,-17.251,15:30:00,,53.536,,0.991,0.388,520,5.05,98.28,Nov 520 Calls,,,97.4
RUWLD,-1,,,,101.8,,C,83.229,0.223,O,101.4,,0,0.174,,3659,-0.002,,091218,,090921,97.959,0.168,-16.149,15:30:00,,75.255,,0.975,0.376,520,8.4,101.63,Dec 520 Calls,,,101
RUWCD,-1,,,,110.7,0.353,C,77.885,0.2,O,110.3,,0,0.2,,77,0,0.35,100319,,090921,178.071,0.168,-12.685,15:30:00,,126.488,0.346,0.911,0.35,520,17.3,110.31,Mar10 520 Calls,,,109.9
RUWFD,-1,,,,119.1,0.345,C,75.21,0.178,O,118.4,,0,0.221,,580,0,0.341,100618,,090921,249.221,0.168,-10.956,15:30:00,,164.766,0.336,0.862,0.341,520,25.4,118.4,Jun10 520 Calls,,,117.7
RUWVD,1.45,-0.05,1.8,1.45,1.55,0.402,P,-5.314,0.169,O,1.45,1.72,0,0.034,1.5,13376,-0.027,0.397,091016,,090921,-2.328,0.168,-13.363,15:30:00,,17.395,0.391,0,0.399,520,1.45,1.49,Oct 520 Puts,,227,1.35
