Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,519.47,-6.61,524.38,518.7,,, ,1,0,I,519.47,524.38,0,,526.08,,,,,,090612,,0.235,,15:30:00,,,,,,,,,RUT Index,0,,
RURRR,0.05,-0.09,0.1,0.05,0.15,,P,-0.112,0.008,O,0.07,0.1,0,0.02,0.14,14271,,,090619,,090612,-0.011,0.235,-0.975,15:30:00,,0.27,,0,0.687,390,0.07,0.02,Jun 390 Puts,,8,
RURSR,1.02,0.21,1.05,0.99,1.15,0.523,P,-2.932,0.082,O,1.02,0.99,0,0.048,0.81,2314,0.041,0.511,090717,,090612,-1.549,0.235,-7.902,15:30:00,,10.75,0.5,0,0.507,390,1.02,0.98,Jul 390 Puts,,14,0.9
RURTR,3,,,,3.8,0.478,P,-7.012,0.126,O,3.62,,0,0.074,,636,0.006,0.472,090821,,090612,-7.636,0.235,-10.234,15:30:00,,30.514,0.468,0.003,0.471,390,3.62,3.6,Aug 390 Puts,,,3.5
RURUR,6.24,,,,6.2,0.46,P,-9.594,0.139,O,6.11,,0,0.091,,332,-0.002,0.458,090918,,090612,-14.923,0.235,-10.611,15:30:00,,45.624,0.456,0.01,0.458,390,6.11,6.12,Sep 390 Puts,,,6
RURXR,15.8,,,,14.3,0.436,P,-14.74,0.144,O,14.13,,0,0.137,,300,-0.001,0.434,091218,,090612,-46.454,0.235,-9.669,15:30:00,,85.269,0.43,0.05,0.434,390,14.13,14.14,Dec 390 Puts,,,13.8
RUWRX,0.05,-0.01,0.15,0.05,0.1,,P,-0.172,0.012,O,0.07,0.15,0,0.02,0.06,16011,,,090619,,090612,-0.018,0.235,-1.415,15:30:00,,0.401,,0,0.655,400,0.07,0.02,Jun 400 Puts,,7,0.05
RUWSX,1.2,0.14,1.29,1.19,1.35,0.499,P,-3.76,0.104,O,1.25,1.29,0,0.048,1.06,6229,-0.008,0.491,090717,,090612,-1.987,0.235,-9.078,15:30:00,,13.189,0.483,0,0.492,400,1.25,1.26,Jul 400 Puts,,6,1.15
RUWTX,4.2,0.5,4.3,4.2,4.5,0.464,P,-8.372,0.148,O,4.34,4.3,0,0.074,3.7,1891,0,0.46,090821,,090612,-9.125,0.235,-11.403,15:30:00,,34.91,0.456,0.006,0.46,400,4.34,4.34,Aug 400 Puts,,50,4.2
RUWUX,6.01,,,,7.3,0.451,P,-11.119,0.158,O,7.1,,0,0.092,,10380,-0.007,0.447,090918,,090612,-17.312,0.235,-11.495,15:30:00,,50.773,0.445,0.018,0.448,400,7.1,7.15,Sep 400 Puts,,,7
RUWXX,16,1.1,16,15.96,16.1,0.429,P,-16.397,0.157,O,15.86,15.96,0,0.139,14.9,7981,-0.001,0.427,091218,,090612,-51.75,0.235,-10.185,15:30:00,,91.464,0.424,0.067,0.427,400,15.86,15.88,Dec 400 Puts,,40,15.6
RUWFE,110.4,,,,110.3,,C,99.563,0.027,O,109.26,,0,0.208,,3784,-0.001,,090619,,090612,7.813,0.235,-3.416,15:30:00,,0.927,,1,0.662,410,-0.21,109.32,Jun 410 Calls,,,108.1
RUWGE,122.65,,,,110.2,,C,95.221,0.13,O,110.27,,0,0.207,,91,0.002,,090717,,090612,36.76,0.235,-10.731,15:30:00,,16.008,,0.999,0.476,410,0.8,110.04,Jul 410 Calls,,,109.1
RUWHE,84.9,,,,113.1,,C,89.51,0.174,O,111.09,,0,0.219,,210,-0.019,,090821,,090612,67.063,0.235,-13.655,15:30:00,,41.219,,0.988,0.461,410,1.62,113.22,Aug 410 Calls,,,111.7
RUWIE,85,,,,115,,C,87.285,0.179,O,113.1,,0,0.226,,325,-0.016,,090918,,090612,90.136,0.235,-12.565,15:30:00,,55.808,,0.972,0.435,410,3.63,114.98,Sep 410 Calls,,,114
RUWLE,126.3,,,,122.8,,C,81.937,0.171,O,122.16,,0,0.253,,280,-0.002,,091218,,090612,154.553,0.235,-11.116,15:30:00,,97.283,,0.912,0.416,410,12.69,122.44,Dec 410 Calls,,,121.1
RUWRE,0.1,0.05,0.1,0.1,0.2,0.756,P,-0.269,0.019,O,0.12,0.1,0,0.02,0.05,15186,,,090619,,090612,-0.027,0.235,-2.074,15:30:00,,0.6,,0,0.623,410,0.12,0.04,Jun 410 Puts,,7,0.05
RUWSE,1.66,0.31,1.68,1.61,1.75,0.485,P,-4.81,0.131,O,1.63,1.63,0,0.048,1.35,2752,0.006,0.478,090717,,090612,-2.543,0.235,-10.891,15:30:00,,16.089,0.469,0.001,0.477,410,1.63,1.62,Jul 410 Puts,,114,1.5
RUWTE,5.24,0.74,5.24,5.24,5.4,0.454,P,-9.959,0.172,O,5.25,5.24,0,0.075,4.5,1180,0.008,0.45,090821,,090612,-10.864,0.235,-12.734,15:30:00,,39.695,0.446,0.012,0.449,410,5.25,5.21,Aug 410 Puts,,2,5.1
RUWUE,9.58,,,,8.5,0.441,P,-12.844,0.179,O,8.41,,0,0.093,,1060,0.008,0.44,090918,,090612,-20.019,0.235,-12.597,15:30:00,,56.199,0.436,0.028,0.438,410,8.41,8.34,Sep 410 Puts,,,8.2
RUWXE,16.4,,,,18,0.421,P,-18.185,0.17,O,17.73,,0,0.14,,1548,-0.003,0.419,091218,,090612,-57.488,0.235,-10.665,15:30:00,,97.693,0.417,0.088,0.419,410,17.73,17.78,Dec 410 Puts,,,17.6
RUWFG,105.8,,,,100.1,,C,99.357,0.04,O,99.56,,0,0.189,,3240,0.002,,090619,,090612,7.984,0.235,-4.703,15:30:00,,1.306,,1,0.627,420,0.09,99.35,Jun 420 Calls,,,98.4
RUWGG,99.99,,,,100.6,,C,93.92,0.163,O,100.05,,0,0.19,,108,-0.004,,090717,,090612,37.03,0.235,-12.599,15:30:00,,19.361,,0.998,0.461,420,0.58,100.49,Jul 420 Calls,,,99.5
RUWHG,81.72,,,,104.1,,C,87.718,0.2,O,102.42,,0,0.204,,125,-0.017,,090821,,090612,67.009,0.235,-14.863,15:30:00,,46.113,,0.979,0.449,420,2.95,104.24,Aug 420 Calls,,,102.8
RUWIG,111.8,,,,106.4,,C,85.356,0.202,O,106.18,,0,0.212,,1170,-0.001,,090918,,090612,89.787,0.235,-13.519,15:30:00,,61.459,,0.956,0.425,420,6.71,106.32,Sep 420 Calls,,,105.4
RUWLG,94.3,,,,114.5,,C,80.015,0.185,O,112.97,,0,0.241,,3104,-0.014,,091218,,090612,153.544,0.235,-11.599,15:30:00,,103.508,,0.887,0.409,420,13.5,114.53,Dec 420 Calls,,,113.3
RUWRG,0.15,0.05,0.17,0.05,0.2,0.688,P,-0.427,0.029,O,0.13,0.05,0,0.019,0.1,15123,,,090619,,090612,-0.044,0.235,-3.067,15:30:00,,0.907,,0,0.592,420,0.13,0.06,Jun 420 Puts,,45,0.05
RUWSG,2.01,0.01,2.16,2,2.15,0.466,P,-6.135,0.163,O,2.05,2.07,0,0.049,2,4309,-0.014,0.461,090717,,090612,-3.245,0.235,-12.601,15:30:00,,19.498,0.455,0.002,0.462,420,2.05,2.08,Jul 420 Puts,,158,1.95
RUWTG,6.1,0.6,6.3,6.1,6.4,0.441,P,-11.8,0.199,O,6.24,6.2,0,0.076,5.5,1248,0,0.438,090821,,090612,-12.887,0.235,-13.975,15:30:00,,44.836,0.435,0.021,0.438,420,6.24,6.24,Aug 420 Puts,,120,6.1
RUWUG,10.25,,,,9.8,0.43,P,-14.784,0.201,O,9.68,,0,0.095,,3278,-0.002,0.428,090918,,090612,-23.072,0.235,-13.44,15:30:00,,61.849,0.425,0.044,0.429,420,9.68,9.7,Sep 420 Puts,,,9.5
RUWXG,21.1,,,,20.2,0.415,P,-20.11,0.184,O,19.91,,0,0.142,,2312,0.002,0.413,091218,,090612,-63.682,0.235,-11.18,15:30:00,,103.894,0.409,0.113,0.412,420,19.91,19.88,Dec 420 Puts,,,19.5
RUWFI,89.73,-6.07,89.73,89.73,89.6,,C,99.039,0.06,O,89.13,89.73,0,0.169,95.8,5407,-0.003,,090619,,090612,8.143,0.235,-6.525,15:30:00,,1.859,,1,0.592,430,-0.34,89.4,Jun 430 Calls,,1,88.6
RUWGI,100.43,,,,91.2,,C,92.288,0.202,O,91.16,,0,0.173,,154,0.001,,090717,,090612,37.122,0.235,-14.682,15:30:00,,23.253,,0.995,0.446,430,1.69,91.07,Jul 430 Calls,,,90.2
RUWHI,101.1,,,,95.3,,C,85.659,0.229,O,95,,0,0.19,,203,-0.005,,090821,,090612,66.656,0.235,-16.086,15:30:00,,51.299,,0.964,0.436,430,5.53,95.43,Aug 430 Calls,,,94.1
RUWII,81.7,,,,98,,C,83.193,0.226,O,96.75,,0,0.199,,194,-0.011,,090918,,090612,89.062,0.235,-14.458,15:30:00,,67.277,,0.935,0.416,430,7.28,97.86,Sep 430 Calls,,,97
RUWLI,116.1,,,,107.2,0.405,C,77.953,0.2,O,106.91,,0,0.229,,171,0.001,0.402,091218,,090612,152.059,0.235,-12.091,15:30:00,,109.646,0.391,0.858,0.401,430,17.44,106.81,Dec 430 Calls,,,105.7
RUWRI,0.13,-0.03,0.24,0.08,0.25,0.64,P,-0.685,0.047,O,0.15,0.08,0,0.019,0.16,16610,,,090619,,090612,-0.07,0.235,-4.566,15:30:00,,1.381,,0,0.562,430,0.15,0.09,Jun 430 Puts,,40,0.05
RUWSI,2.6,0.03,2.77,2.49,2.75,0.451,P,-7.797,0.203,O,2.67,2.67,0,0.049,2.57,3102,0,0.448,090717,,090612,-4.127,0.235,-14.875,15:30:00,,23.445,0.445,0.005,0.448,430,2.67,2.67,Jul 430 Puts,,51,2.6
RUWTI,7.2,0.2,7.5,7.2,7.6,0.43,P,-13.922,0.229,O,7.44,7.5,0,0.078,7,795,-0.004,0.427,090821,,090612,-15.224,0.235,-15.272,15:30:00,,50.282,0.424,0.036,0.427,430,7.44,7.47,Aug 430 Puts,,12,7.3
RUWUI,12.5,,,,11.4,0.421,P,-16.954,0.225,O,11.31,,0,0.096,,4319,0.004,0.42,090918,,090612,-26.497,0.235,-14.443,15:30:00,,67.654,0.417,0.065,0.419,430,11.31,11.26,Sep 430 Puts,,,11.1
RUWXI,22.2,-0.7,22.2,22.2,22.5,0.408,P,-22.171,0.199,O,22.15,22.2,0,0.144,22.9,776,-0.001,0.405,091218,,090612,-70.346,0.235,-11.605,15:30:00,,109.997,0.402,0.142,0.405,430,22.15,22.17,Dec 430 Puts,,9,21.8
