Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,785.8,-5.3,788.5,784.4,,, ,1,0,I,785.8,788.1,0,,791.1,,,,,,070302,,0.115,,15:30:00,,,,,,,,,RUT Index,0,,
RUYOJ,,,,,,,P,-0.745,0.033,O,0,,0,0.02,,,,,070316,,,-0.23,0.115,-4.15,,,3.187,,0,0.407,650,,0.16,Mar 650 Puts,,,
RUYPJ,,,,,,,P,-3.582,0.09,O,0,,0,0.034,,,,,070420,,,-3.934,0.115,-6.537,,,22.723,,0,0.304,650,,1.29,Apr 650 Puts,,,
RUYQJ,,,,,,,P,-6.215,0.117,O,0,,0,0.046,,,,,070518,,,-10.865,0.115,-7.59,,,44.172,,0,0.291,650,,2.97,May 650 Puts,,,
RUYRJ,,,,,,,P,-8.072,0.127,O,0,,0,0.054,,,,,070615,,,-19.42,0.115,-7.43,,,62.929,,0.001,0.28,650,,4.58,Jun 650 Puts,,,
RUYUJ,,,,,,,P,-12.498,0.134,O,0,,0,0.079,,,,,070921,,,-59.679,0.115,-6.315,,,119.629,,0.008,0.265,650,,10.4,Sep 650 Puts,,,
RUYOL,,,,,,,P,-0.989,0.044,O,0,,0,0.02,,,,,070316,,,-0.305,0.115,-5.155,,,4.085,,0,0.392,660,,0.21,Mar 660 Puts,,,
RUYPL,,,,,,,P,-4.4,0.11,O,0,,0,0.034,,,,,070420,,,-4.835,0.115,-7.506,,,26.851,,0,0.296,660,,1.59,Apr 660 Puts,,,
RUYQL,,,,,,,P,-7.307,0.136,O,0,,0,0.046,,,,,070518,,,-12.778,0.115,-8.36,,,50.041,,0,0.284,660,,3.51,May 660 Puts,,,
RUYRL,,,,,,,P,-9.276,0.145,O,0,,0,0.054,,,,,070615,,,-22.324,0.115,-8.01,,,69.801,,0.001,0.274,660,,5.29,Jun 660 Puts,,,
RUYUL,,,,,,,P,-13.807,0.146,O,0,,0,0.08,,,,,070921,,,-65.963,0.115,-6.566,,,128.123,,0.012,0.26,660,,11.54,Sep 660 Puts,,,
RUYCN,,,,,,,C,98.421,0.066,O,0,,0,0.146,,,,,070316,,,25.143,0.115,-17.066,,,6.119,,1,0.389,670,,116.9,Mar 670 Calls,,,
RUYDN,,,,,,,C,94.483,0.134,O,0,,0,0.15,,,,,070420,,,83.203,0.115,-18.008,,,32.149,,1,0.29,670,,120.46,Apr 670 Calls,,,
RUYEN,,,,,,,C,91.55,0.156,O,0,,0,0.156,,,,,070518,,,124.961,0.115,-18.16,,,55.856,,0.999,0.276,670,,123.95,May 670 Calls,,,
RUYFN,,,,,,,C,89.625,0.163,O,0,,0,0.162,,,,,070615,,,164.867,0.115,-17.422,,,75.757,,0.997,0.265,670,,127.2,Jun 670 Calls,,,
RUYIN,,,,,,,C,84.241,0.158,O,0,,0,0.186,,,,,070921,,,286.476,0.115,-16.064,,,139.94,,0.981,0.262,670,,140.08,Sep 670 Calls,,,
RUYON,,,,,,,P,-1.324,0.059,O,0,,0,0.02,,,,,070316,,,-0.409,0.115,-6.425,,,5.26,,0,0.376,670,,0.27,Mar 670 Puts,,,
RUYPN,,,,,,,P,-5.403,0.133,O,0,,0,0.035,,,,,070420,,,-5.938,0.115,-8.583,,,31.626,,0,0.288,670,,1.97,Apr 670 Puts,,,
RUYQN,,,,,,,P,-8.581,0.157,O,0,,0,0.046,,,,,070518,,,-15.012,0.115,-9.168,,,56.498,,0.001,0.278,670,,4.15,May 670 Puts,,,
RUYRN,,,,,,,P,-10.647,0.163,O,0,,0,0.055,,,,,070615,,,-25.636,0.115,-8.599,,,77.179,,0.003,0.268,670,,6.1,Jun 670 Puts,,,
RUYUN,,,,,,,P,-15.236,0.159,O,0,,0,0.08,,,,,070921,,,-72.833,0.115,-6.803,,,136.878,,0.019,0.255,670,,12.81,Sep 670 Puts,,,
RUYCP,,,,,,,C,97.95,0.087,O,0,,0,0.133,,,,,070316,,,25.379,0.115,-18.765,,,7.644,,1,0.371,680,,107.02,Mar 680 Calls,,,
RUYDP,,,,,,,C,93.335,0.16,O,0,,0,0.138,,,,,070420,,,83.274,0.115,-19.184,,,37.256,,1,0.281,680,,110.95,Apr 680 Calls,,,
RUYEP,,,,,,,C,90.134,0.18,O,0,,0,0.145,,,,,070518,,,124.568,0.115,-19.058,,,62.632,,0.998,0.269,680,,114.75,May 680 Calls,,,
RUYFP,,,,,,,C,88.094,0.184,O,0,,0,0.152,,,,,070615,,,164.006,0.115,-18.13,,,83.577,,0.994,0.258,680,,118.24,Jun 680 Calls,,,
RUYIP,,,,,,,C,82.745,0.172,O,0,,0,0.177,,,,,070921,,,284.684,0.115,-16.368,,,148.38,,0.971,0.257,680,,131.69,Sep 680 Calls,,,
RUYOP,,,,,,,P,-1.785,0.079,O,0,,0,0.02,,,,,070316,,,-0.551,0.115,-8.026,,,6.797,,0,0.361,680,,0.37,Mar 680 Puts,,,
RUYPP,,,,,,,P,-6.629,0.16,O,0,,0,0.035,,,,,070420,,,-7.288,0.115,-9.767,,,37.103,,0,0.28,680,,2.43,Apr 680 Puts,,,
RUYQP,,,,,,,P,-10.063,0.181,O,0,,0,0.047,,,,,070518,,,-17.614,0.115,-10.005,,,63.539,,0.002,0.271,680,,4.9,May 680 Puts,,,
RUYRP,,,,,,,P,-12.204,0.184,O,0,,0,0.055,,,,,070615,,,-29.4,0.115,-9.189,,,85.036,,0.006,0.262,680,,7.05,Jun 680 Puts,,,
RUYUP,,,,,,,P,-16.793,0.173,O,0,,0,0.081,,,,,070921,,,-80.325,0.115,-7.019,,,145.839,,0.029,0.251,680,,14.21,Sep 680 Puts,,,
RUYCR,,,,,,,C,97.311,0.114,O,0,,0,0.12,,,,,070316,,,25.565,0.115,-20.819,,,9.599,,1,0.354,690,,97.17,Mar 690 Calls,,,
RUYDR,,,,,,,C,91.94,0.192,O,0,,0,0.127,,,,,070420,,,83.071,0.115,-20.442,,,43.071,,0.999,0.271,690,,101.54,Apr 690 Calls,,,
RUYER,,,,,,,C,88.488,0.207,O,0,,0,0.135,,,,,070518,,,123.767,0.115,-19.971,,,69.991,,0.995,0.262,690,,105.68,May 690 Calls,,,
RUYFR,,,,,,,C,86.356,0.207,O,0,,0,0.142,,,,,070615,,,162.639,0.115,-18.829,,,91.859,,0.988,0.253,690,,109.43,Jun 690 Calls,,,
RUYIR,,,,,,,C,81.119,0.185,O,0,,0,0.168,,,,,070921,,,282.256,0.115,-16.647,,,156.978,,0.958,0.251,690,,123.43,Sep 690 Calls,,,
