Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,781.1,14.9,787.3,771.5,,, ,1,0,I,781.1,771.5,0,,766.2,,,,,,071212,,0.196,,15:30:00,,,,,,,,,RUT Index,0,,
RUWXT,0.06,,,,0.2,0.699,P,-0.675,0.022,O,0.13,,0,0.027,,12606,,,071221,,071212,-0.135,0.196,-7.737,15:30:00,,2.323,,0,0.697,600,0.13,0.19,Dec 600 Puts,,2,
RUWMT,-1,,,,0.5,0.391,P,-1.01,0.029,O,0.5,,0,0.031,,3415,0.515,,080118,,071212,-0.83,0.196,-3.172,15:30:00,,6.724,,0,0.369,600,0.5,0.33,Jan08 600 Puts,,,
RUWNT,1.75,,,,3.1,0.41,P,-3.776,0.067,O,2.85,,0,0.05,,549,0.454,0.402,080215,,071212,-5.581,0.196,-9.865,15:30:00,,27.145,0.398,0.001,0.373,600,2.85,1.96,Feb08 600 Puts,,,2.7
RUWOT,-1,,,,,,P,-6.678,0.087,O,4.3,,0,0.067,,813,-0.089,0.358,080321,,071212,-15.507,0.196,-8.57,15:30:00,,52.893,0.358,0.004,0.366,600,4.3,4.72,Mar08 600 Puts,,,4.3
RUWRT,-1,,,,,,P,-11.642,0.098,O,12.5,,0,0.105,,1945,-0.021,0.354,080620,,071212,-53.859,0.196,-9.235,15:30:00,,110.123,0.354,0.027,0.356,600,12.5,12.77,Jun08 600 Puts,,,12.5
RUYXB,0.05,,,,0.15,,P,-0.79,0.026,O,0.07,,0,0.027,,9435,,,071221,,071212,-0.157,0.196,-8.582,15:30:00,,2.668,,0,0.668,610,0.07,0.22,Dec 610 Puts,,12,
RUYMB,-1,,,,0.6,0.38,P,-1.347,0.038,O,0.6,,0,0.031,,5211,0.364,,080118,,071212,-1.109,0.196,-4.022,15:30:00,,8.629,,0,0.363,610,0.6,0.44,Jan08 610 Puts,,,
RUYNB,2.3,-0.82,2.3,2.3,2.3,0.365,P,-4.508,0.079,O,2.3,2.3,0,0.05,3.12,510,-0.034,,080215,,071212,-6.669,0.196,-8.464,15:30:00,,31.329,,0.001,0.367,610,2.3,2.38,Feb08 610 Puts,,4,
RUYOB,-1,,,,5.4,0.36,P,-7.624,0.097,O,5.4,,0,0.068,,816,-0.009,,080321,,071212,-17.72,0.196,-9.988,15:30:00,,58.544,,0.007,0.361,610,5.4,5.45,Mar08 610 Puts,,,
RUYRB,-1,,,,,,P,-12.729,0.105,O,13.8,,0,0.106,,264,-0.02,0.35,080620,,071212,-58.949,0.196,-9.688,15:30:00,,117.233,0.35,0.035,0.352,610,13.8,14.08,Jun08 610 Puts,,,13.8
RUYLD,-1,,,,162.6,,C,98.669,0.041,O,162.45,,0,0.203,,178,0.004,,071221,,071212,15,0.196,-19.301,15:30:00,,4.203,,1,0.682,620,1.35,161.75,Dec 620 Calls,,,162.3
