Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,519.94,11.66,520.06,510.3,,, ,1,0,I,519.94,510.3,0,,508.28,,,,,,090701,,0.206,,15:30:00,,,,,,,,,RUT Index,0,,
RUWSX,0.14,-0.07,0.19,0.14,0.25,0.563,P,-0.722,0.035,O,0.2,0.19,0,0.027,0.21,9431,,0.546,090717,,090701,-0.17,0.206,-4.462,15:30:00,,2.189,,0,0.522,400,0.2,0.14,Jul 400 Puts,,47,0.15
RUWTX,1.69,-0.56,1.89,1.65,1.65,0.43,P,-4.268,0.111,O,1.53,1.89,0,0.051,2.25,4929,0.013,0.424,090821,,090701,-3.297,0.206,-7.29,15:30:00,,17.649,0.416,0,0.423,400,1.53,1.51,Aug 400 Puts,,46,1.4
RUWUX,3.6,-0.65,4.3,3.6,3.8,0.418,P,-7.576,0.143,O,3.65,4.3,0,0.069,4.25,10473,-0.005,0.414,090918,,090701,-9.263,0.206,-8.935,15:30:00,,34.405,0.409,0.004,0.414,400,3.65,3.67,Sep 400 Puts,,14,3.5
RUWXX,12.9,,,,12,0.404,P,-14.582,0.16,O,11.9,,0,0.12,,8349,-0.023,0.403,091218,,090701,-40.545,0.206,-9.359,15:30:00,,80.412,0.4,0.035,0.406,400,11.9,12.18,Dec 400 Puts,,,11.7
RUWOX,21.7,,,,19.4,0.394,P,-17.87,0.153,O,19.18,,0,0.156,,2151,-0.014,0.392,100319,,090701,-79.139,0.206,-8.263,15:30:00,,113.097,0.387,0.074,0.394,400,19.18,19.46,Mar10 400 Puts,,,18.7
RUWGE,85.1,,,,110.8,,C,98.343,0.07,O,109.1,,0,0.207,,104,-0.006,,090717,,090701,17.567,0.206,-7.189,15:30:00,,4.501,,1,0.545,410,-0.84,109.8,Jul 410 Calls,,,109.8
RUWHE,84.9,,,,111.4,,C,93.649,0.148,O,109.66,,0,0.21,,210,-0.011,,090821,,090701,52.302,0.206,-10.276,15:30:00,,24.177,,0.999,0.435,410,-0.28,110.87,Aug 410 Calls,,,110.4
RUWIE,105,,,,113.1,,C,90.385,0.171,O,112.19,,0,0.216,,335,-0.003,,090918,,090701,76.834,0.206,-10.901,15:30:00,,41.11,,0.993,0.415,410,2.25,112.51,Sep 410 Calls,,,112
RUWLE,113.2,,,,119.8,,C,83.328,0.176,O,118.96,,0,0.244,,340,-0.007,,091218,,090701,143.848,0.206,-10.802,15:30:00,,87.819,,0.949,0.405,410,9.02,119.84,Dec 410 Calls,,,118.7
RUWCE,6,,,,125.8,,C,81.314,0.17,O,119.33,,0,0.255,,10,-0.027,,100319,,090701,209.847,0.206,-8.65,15:30:00,,116.3,,0.904,0.365,410,9.39,122.6,Mar10 410 Calls,,,124.2
RUWSE,0.18,-0.12,0.33,0.15,0.3,0.529,P,-0.991,0.049,O,0.22,0.33,0,0.027,0.3,7108,0.158,0.507,090717,,090701,-0.234,0.206,-4.779,15:30:00,,2.891,,0,0.496,410,0.22,0.19,Jul 410 Puts,,137,0.15
RUWTE,1.96,-0.64,2.39,1.96,2,0.413,P,-5.372,0.138,O,1.9,2.39,0,0.051,2.6,4666,-0.005,0.409,090821,,090701,-4.151,0.206,-8.393,15:30:00,,21.209,0.404,0.001,0.409,410,1.9,1.91,Aug 410 Puts,,52,1.8
RUWUE,4.4,-1.38,4.4,4.4,4.5,0.405,P,-9.05,0.168,O,4.35,4.4,0,0.07,5.78,1069,-0.014,0.401,090918,,090701,-11.071,0.206,-9.878,15:30:00,,39.318,0.397,0.007,0.403,410,4.35,4.41,Sep 410 Puts,,12,4.2
RUWXE,19.5,,,,13.7,0.397,P,-16.323,0.177,O,13.74,,0,0.121,,1636,0.002,0.398,091218,,090701,-45.421,0.206,-10.033,15:30:00,,86.629,0.391,0.051,0.397,410,13.74,13.71,Dec 410 Puts,,,13.2
RUWOE,25.6,,,,21.8,0.39,P,-19.601,0.165,O,21.5,,0,0.157,,113,0,0.387,100319,,090701,-86.909,0.206,-8.662,15:30:00,,119.74,0.381,0.096,0.387,410,21.5,21.49,Mar10 410 Puts,,,20.8
RUWGG,100.41,8.74,100.41,100.41,100.9,,C,97.824,0.093,O,100.4,100.41,0,0.188,91.67,101,0.005,,090717,,090701,17.883,0.206,-8.665,15:30:00,,5.676,,1,0.517,420,0.46,99.91,Jul 420 Calls,,10,99.9
RUWHG,93.8,,,,101.9,,C,92.234,0.179,O,101.09,,0,0.193,,145,-0.003,,090821,,090701,52.597,0.206,-11.592,15:30:00,,28.216,,0.997,0.42,420,1.15,101.42,Aug 420 Calls,,,101
RUWIG,111.8,,,,103.9,,C,88.673,0.198,O,103.85,,0,0.201,,1187,0.004,,090918,,090701,76.889,0.206,-11.906,15:30:00,,46.283,,0.985,0.403,420,3.91,103.4,Sep 420 Calls,,,103
RUWLG,105.6,,,,112,,C,81.459,0.192,O,110.93,,0,0.231,,3103,-0.005,,091218,,090701,143.244,0.206,-11.264,15:30:00,,93.922,,0.928,0.396,420,10.99,111.52,Dec 420 Calls,,,110.4
RUWCG,112.3,,,,118.1,0.385,C,79.353,0.184,O,117.06,,0,0.243,,10,0.019,0.377,100319,,090701,208.176,0.206,-9.603,15:30:00,,123.532,0.372,0.878,0.359,420,17.12,114.92,Mar10 420 Calls,,,116.5
RUWSG,0.25,-0.16,0.38,0.25,0.3,0.482,P,-1.377,0.069,O,0.27,0.38,0,0.027,0.41,13574,0.038,0.475,090717,,090701,-0.324,0.206,-5.539,15:30:00,,3.843,0.47,0,0.471,420,0.27,0.26,Jul 420 Puts,,193,0.25
