Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,370.18,3.88,370.66,361.08,,, ,1,0,I,370.18,365.57,0,,366.3,,,,,,090312,,0.337,,15:30:00,,,,,,,,,RUT Index,0,,
RUROA,0.05,,,,0.05,,P,-0.029,0.002,O,0.03,,0,0.022,,3965,,,090320,,090312,-0.002,0.337,-0.203,15:30:00,,0.059,,0,0.782,250,0.03,0,Mar 250 Puts,,,
RURPA,0.66,-0.1,0.8,0.66,0.8,0.671,P,-2.18,0.069,O,0.67,0.8,0,0.06,0.76,3526,0.031,0.651,090417,,090312,-0.857,0.337,-5.447,15:30:00,,6.053,0.63,0,0.648,250,0.67,0.65,Apr 250 Puts,,25,0.55
RURQA,2.34,-0.21,2.34,2.34,2.45,0.628,P,-5.23,0.112,O,2.3,2.34,0,0.089,2.55,2344,-0.013,0.619,090515,,090312,-3.782,0.337,-7.864,15:30:00,,16.513,0.609,0.003,0.621,250,2.3,2.33,May 250 Puts,,1,2.15
RURRA,4.4,-0.53,4.4,4.4,4.7,0.593,P,-7.894,0.131,O,4.54,4.4,0,0.115,4.93,2337,-0.007,0.587,090619,,090312,-9.091,0.337,-8.294,15:30:00,,28.186,0.582,0.014,0.588,250,4.54,4.57,Jun 250 Puts,,36,4.4
RURUA,16.52,,,,10.6,0.549,P,-12.328,0.141,O,10.6,,0,0.17,,1873,0.003,0.549,090918,,090312,-28.86,0.337,-7.695,15:30:00,,53.687,0.538,0.059,0.548,250,10.6,10.57,Sep 250 Puts,,,10
RURCC,105.7,9.7,105.7,105.7,111.7,,C,99.836,0.012,O,110.22,105.7,0,0.296,96,66,0.002,,090320,,090312,5.681,0.337,-1.199,15:30:00,,0.291,,1,0.828,260,0.04,109.98,Mar 260 Calls,,10,109.2
RURDC,-1,,,,111.7,,C,96.147,0.107,O,110.55,,0,0.293,,,0.001,,090417,,090312,24.093,0.337,-8.981,15:30:00,,9.708,,1,0.672,260,0.37,110.49,Apr 260 Calls,,,109.4
RUREC,-1,,,,113.1,,C,92.842,0.142,O,111.85,,0,0.3,,,0,,090515,,090312,40.329,0.337,-10.334,15:30:00,,21.092,,0.993,0.625,260,1.67,111.85,May 260 Calls,,,110.6
RURFC,172.9,,,,114.2,,C,89.718,0.156,O,116.14,,0,0.312,,22,0.019,,090619,,090312,58.449,0.337,-10.487,15:30:00,,34.288,,0.976,0.599,260,5.96,113.98,Jun 260 Calls,,,112.4
RURIC,-1,,,,118.9,,C,85.363,0.157,O,117.75,,0,0.337,,,-0.008,,090918,,090312,100.273,0.337,-9.015,15:30:00,,60.392,,0.92,0.554,260,7.57,118.67,Sep 260 Calls,,,116.6
RUROC,0.06,0.03,0.1,0.06,0.2,1.056,P,-0.064,0.005,O,0.13,0.1,0,0.023,0.03,1089,,,090320,,090312,-0.005,0.337,-0.433,15:30:00,,0.124,,0,0.754,260,0.13,0.01,Mar 260 Puts,,4,
RURPC,0.95,-0.09,1.21,0.95,1.1,0.65,P,-3.062,0.095,O,0.95,1.21,0,0.061,1.04,2326,0.022,0.632,090417,,090312,-1.205,0.337,-7.001,15:30:00,,8.04,0.612,0,0.63,260,0.95,0.93,Apr 260 Puts,,7,0.8
RURQC,3,-0.36,3,3,3.2,0.615,P,-6.654,0.138,O,3.02,3,0,0.091,3.36,707,0,0.606,090515,,090312,-4.821,0.337,-9.378,15:30:00,,19.941,0.597,0.007,0.606,260,3.02,3.02,May 260 Puts,,1,2.85
RURRC,5.4,,,,5.7,0.578,P,-9.587,0.155,O,5.59,,0,0.118,,596,-0.009,0.574,090619,,090312,-11.066,0.337,-9.373,15:30:00,,32.582,0.571,0.024,0.576,260,5.59,5.64,Jun 260 Puts,,,5.5
RURUC,16.6,,,,12.4,0.539,P,-14.178,0.159,O,12.36,,0,0.173,,299,0.002,0.538,090918,,090312,-33.285,0.337,-8.311,15:30:00,,59.113,0.53,0.08,0.538,260,12.36,12.33,Sep 260 Puts,,,11.9
RURCE,95.8,11.68,95.8,95.8,101.8,,C,99.697,0.021,O,100.28,95.8,0,0.268,84.12,,0.003,,090320,,090312,5.888,0.337,-2.057,15:30:00,,0.508,,1,0.792,270,0.1,100,Mar 270 Calls,,10,99.2
RURDE,-1,,,,102.2,,C,94.915,0.139,O,101.05,,0,0.268,,,0.001,,090417,,090312,24.588,0.337,-10.878,15:30:00,,12.137,,0.998,0.649,270,0.87,100.92,Apr 270 Calls,,,99.9
RUREE,-1,,,,103.9,,C,91.152,0.171,O,102.85,,0,0.278,,1,0.001,,090515,,090312,40.841,0.337,-11.795,15:30:00,,24.754,,0.986,0.607,270,2.67,102.71,May 270 Calls,,,101.8
RURFE,-1,,,,105.6,,C,87.845,0.181,O,104.65,,0,0.291,,15,-0.006,,090619,,090312,58.956,0.337,-11.505,15:30:00,,38.642,,0.961,0.584,270,4.47,105.23,Jun 270 Calls,,,103.7
RURIE,,,,,,,C,83.419,0.175,O,0,,0,0.319,,,,,090918,,,100.796,0.337,-9.555,,,65.559,,0.894,0.542,270,,110.58,Sep 270 Calls,,,
RUROE,0.06,,,,0.2,0.954,P,-0.142,0.012,O,0.13,,0,0.023,,2309,,,090320,,090312,-0.012,0.337,-0.897,15:30:00,,0.255,,0,0.726,270,0.13,0.02,Mar 270 Puts,,,
RURPE,1.3,-0.26,1.77,1.3,1.45,0.625,P,-4.242,0.127,O,1.3,1.62,0,0.062,1.56,2250,-0.015,0.611,090417,,090312,-1.673,0.337,-8.7,15:30:00,,10.497,0.596,0.002,0.613,270,1.3,1.32,Apr 270 Puts,,22,1.15
RURQE,3.9,-0.59,3.9,3.9,4,0.596,P,-8.377,0.169,O,3.85,3.9,0,0.093,4.49,491,-0.005,0.59,090515,,090312,-6.082,0.337,-10.878,15:30:00,,23.766,0.584,0.014,0.591,270,3.85,3.87,May 270 Puts,,4,3.7
RURRE,7.1,,,,7.1,0.569,P,-11.538,0.18,O,6.96,,0,0.12,,1329,0.006,0.565,090619,,090312,-13.355,0.337,-10.601,15:30:00,,37.25,0.561,0.039,0.564,270,6.96,6.92,Jun 270 Puts,,,6.8
RURUE,,,,,,,P,-16.203,0.177,O,0,,0,0.176,,,,,090918,,,-38.152,0.337,-8.897,,,64.589,,0.106,0.528,270,,14.31,Sep 270 Puts,,,
RURCG,94.8,,,,92,,C,99.444,0.038,O,90.7,,0,0.24,,1,0.007,,090320,,090312,6.086,0.337,-3.49,15:30:00,,0.874,,1,0.758,280,0.52,90.03,Mar 280 Calls,,,89
RURDG,-1,,,,92.7,,C,93.338,0.178,O,91.5,,0,0.244,,,0,,090417,,090312,24.945,0.337,-13.027,15:30:00,,15.001,,0.996,0.628,280,1.32,91.49,Apr 280 Calls,,,90.3
RUREG,-1,,,,94.9,,C,89.145,0.205,O,93.8,,0,0.256,,,0.001,,090515,,090312,41.115,0.337,-13.326,15:30:00,,28.749,,0.974,0.591,280,3.62,93.75,May 280 Calls,,,92.7
RURFG,-1,,,,96.7,,C,85.714,0.207,O,95.95,,0,0.272,,,-0.008,,090619,,090312,59.151,0.337,-12.523,15:30:00,,43.191,,0.94,0.569,280,5.77,96.68,Jun 280 Calls,,,95.2
RURIG,-1,,,,103.1,,C,81.302,0.193,O,102.05,,0,0.301,,,-0.006,,090918,,090312,100.881,0.337,-10.068,15:30:00,,70.732,,0.864,0.53,280,11.87,102.7,Sep 280 Calls,,,101
RUROG,0.1,0,0.13,0.1,0.2,0.856,P,-0.304,0.024,O,0.12,0.13,0,0.024,0.1,5748,,,090320,,090312,-0.025,0.337,-1.803,15:30:00,,0.51,,0,0.699,280,0.12,0.04,Mar 280 Puts,,7,0.05
RURPG,1.8,-0.52,2.37,1.8,1.9,0.6,P,-5.797,0.168,O,1.8,2.21,0,0.064,2.32,4254,-0.022,0.592,090417,,090312,-2.29,0.337,-10.815,15:30:00,,13.464,0.585,0.004,0.596,280,1.8,1.84,Apr 280 Puts,,19,1.7
RURQG,5.61,,,,5.1,0.583,P,-10.438,0.203,O,4.98,,0,0.095,,783,0.01,0.579,090515,,090312,-7.596,0.337,-12.661,15:30:00,,27.949,0.573,0.026,0.577,280,4.98,4.93,May 280 Puts,,,4.8
RURRG,9.24,,,,8.6,0.556,P,-13.766,0.208,O,8.49,,0,0.123,,1153,0.007,0.553,090619,,090312,-15.979,0.337,-11.762,15:30:00,,42.119,0.549,0.06,0.552,280,8.49,8.43,Jun 280 Puts,,,8.3
RURUG,17.14,,,,16.6,0.519,P,-18.403,0.195,O,16.39,,0,0.179,,121,-0.008,0.516,090918,,090312,-43.473,0.337,-9.416,15:30:00,,70.042,0.512,0.136,0.518,280,16.39,16.52,Sep 280 Puts,,,16.1
RURCI,64.78,,,,81.8,,C,98.99,0.068,O,79.85,,0,0.213,,20,-0.003,,090320,,090312,6.267,0.337,-5.824,15:30:00,,1.478,,1,0.725,290,-0.33,80.1,Mar 290 Calls,,,79.4
RURDI,78.49,,,,83.3,,C,91.343,0.224,O,81.98,,0,0.221,,15,-0.003,,090417,,090312,25.132,0.337,-15.406,15:30:00,,18.308,,0.989,0.607,290,1.8,82.22,Apr 290 Calls,,,81
RUREI,-1,,,,85.9,,C,86.784,0.242,O,84.95,,0,0.236,,,-0.001,,090515,,090312,41.122,0.337,-14.894,15:30:00,,33.023,,0.955,0.574,290,4.77,85.01,May 290 Calls,,,84
RURFI,-1,,,,88.6,,C,83.307,0.236,O,87.8,,0,0.253,,,-0.006,,090619,,090312,59.01,0.337,-13.519,15:30:00,,47.867,,0.912,0.554,290,7.62,88.36,Jun 290 Calls,,,87
RURII,,,,,,,C,79.009,0.211,O,0,,0,0.285,,,,,090918,,,100.516,0.337,-10.547,,,75.841,,0.83,0.518,290,,95.05,Sep 290 Calls,,,
RUROI,0.12,-0.05,0.35,0.11,0.25,0.786,P,-0.635,0.048,O,0.17,0.35,0,0.025,0.17,5899,,0.744,090320,,090312,-0.053,0.337,-6.813,15:30:00,,0.983,,0,0.674,290,0.17,0.08,Mar 290 Puts,,29,0.1
RURPI,2.5,-0.57,3.5,2.46,2.6,0.583,P,-7.811,0.217,O,2.52,3.07,0,0.066,3.07,4461,-0.012,0.578,090417,,090312,-3.092,0.337,-13.411,15:30:00,,16.946,0.574,0.011,0.58,290,2.52,2.55,Apr 290 Puts,,24,2.45
RURQI,6.2,-0.2,6.2,6.2,6.4,0.569,P,-12.87,0.242,O,6.25,6.2,0,0.098,6.4,429,0.005,0.565,090515,,090312,-9.392,0.337,-14.3,15:30:00,,32.423,0.56,0.045,0.564,290,6.25,6.22,May 290 Puts,,4,6.1
RURRI,13,,,,10.3,0.543,P,-16.281,0.238,O,10.33,,0,0.126,,2498,0.015,0.544,090619,,090312,-18.959,0.337,-12.947,15:30:00,,47.101,0.539,0.088,0.541,290,10.33,10.18,Jun 290 Puts,,,10.1
RURUI,,,,,,,P,-20.778,0.214,O,0,,0,0.183,,,,,090918,,,-49.254,0.337,-10.008,,,75.39,,0.17,0.509,290,,18.98,Sep 290 Puts,,,
RURCT,65,,,,71.9,,C,98.187,0.117,O,70.43,,0,0.186,,212,0.003,,090320,,090312,6.418,0.337,-9.507,15:30:00,,2.446,,1,0.693,300,0.25,70.21,Mar 300 Calls,,,69.5
RURDT,69.49,,,,74,,C,88.847,0.279,O,72.83,,0,0.199,,31,-0.005,,090417,,090312,25.116,0.337,-17.965,15:30:00,,22.034,,0.975,0.587,300,2.65,73.17,Apr 300 Calls,,,72
RURET,-1,,,,77.6,,C,84.034,0.282,O,76.75,,0,0.217,,,0.003,,090515,,090312,40.835,0.337,-16.457,15:30:00,,37.493,,0.928,0.559,300,6.57,76.53,May 300 Calls,,,75.9
RURFT,136.95,,,,80.7,,C,80.609,0.266,O,82.57,,0,0.235,,153,0.028,,090619,,090312,58.51,0.337,-14.468,15:30:00,,52.581,,0.877,0.54,300,12.39,80.3,Jun 300 Calls,,,79
RURIT,122.1,,,,88.1,,C,76.539,0.23,O,88.91,,0,0.269,,10,0.015,,090918,,090312,99.688,0.337,-10.983,15:30:00,,80.807,,0.792,0.507,300,18.73,87.63,Sep 300 Calls,,,86.4
RUROT,0.2,-0.1,0.32,0.2,0.25,0.69,P,-1.285,0.093,O,0.2,0.26,0,0.026,0.3,13760,0.25,0.667,090320,,090312,-0.108,0.337,-7.662,15:30:00,,1.822,,0,0.649,300,0.2,0.16,Mar 300 Puts,,73,0.15
RURPT,3.9,0.18,4.8,3.9,3.6,0.569,P,-10.369,0.276,O,3.52,4.05,0,0.068,3.72,5410,0.009,0.565,090417,,090312,-4.115,0.337,-16.408,15:30:00,,20.909,0.559,0.025,0.564,300,3.52,3.49,Apr 300 Puts,,30,3.4
RURQT,8.2,,,,7.9,0.554,P,-15.703,0.283,O,7.77,,0,0.1,,1145,-0.003,0.55,090515,,090312,-11.494,0.337,-15.914,15:30:00,,37.087,0.546,0.072,0.551,300,7.77,7.79,May 300 Puts,,,7.6
RURRT,14.48,,,,12.4,0.533,P,-19.094,0.269,O,12.36,,0,0.129,,2439,0.011,0.532,090619,,090312,-22.311,0.337,-14.005,15:30:00,,52.087,0.527,0.123,0.53,300,12.36,12.23,Jun 300 Puts,,,12.1
RURUT,31.9,,,,21.8,0.502,P,-23.325,0.232,O,22,,0,0.187,,2684,0.014,0.504,090918,,090312,-55.496,0.337,-10.607,15:30:00,,80.548,0.494,0.208,0.5,300,22,21.7,Sep 300 Puts,,,21.2
RURCB,54.3,,,,61.7,,C,96.802,0.198,O,60.35,,0,0.159,,184,-0.001,,090320,,090312,6.52,0.337,-15.074,15:30:00,,3.937,,1,0.662,310,0.17,60.43,Mar 310 Calls,,,59.6
RURDB,65.63,,,,65.1,,C,85.767,0.342,O,64.41,,0,0.179,,24,0,,090417,,090312,24.862,0.337,-20.623,15:30:00,,26.109,,0.951,0.568,310,4.23,64.38,Apr 310 Calls,,,63.6
RUREB,-1,,,,69.2,,C,80.868,0.325,O,68.5,,0,0.199,,70,0.002,,090515,,090312,40.227,0.337,-17.964,15:30:00,,42.046,,0.89,0.544,310,8.32,68.34,May 310 Calls,,,67.8
RURFB,-1,,,,72.8,,C,77.61,0.297,O,72.1,,0,0.219,,218,-0.006,,090619,,090312,57.634,0.337,-15.346,15:30:00,,57.226,,0.834,0.526,310,11.92,72.52,Jun 310 Calls,,,71.4
RURIB,-1,,,,81.2,0.504,C,73.893,0.249,O,80.25,,0,0.254,,,-0.003,0.493,090918,,090312,98.393,0.337,-11.302,15:30:00,,85.548,0.482,0.751,0.496,310,20.07,80.47,Sep 310 Calls,,,79.3
RUROB,0.4,-0.07,0.65,0.4,0.4,0.644,P,-2.511,0.171,O,0.33,0.6,0,0.027,0.47,11125,-0.029,0.623,090320,,090312,-0.211,0.337,-11.327,15:30:00,,3.222,0.596,0,0.625,310,0.33,0.34,Mar 310 Puts,,230,0.25
RURPB,4.6,-1,6.1,4.6,4.8,0.552,P,-13.558,0.342,O,4.7,5.8,0,0.071,5.6,5499,-0.002,0.548,090417,,090312,-5.395,0.337,-19.185,15:30:00,,25.261,0.544,0.049,0.549,310,4.7,4.71,Apr 310 Puts,,106,4.6
RURQB,10.43,-0.17,10.43,10.43,9.8,0.541,P,-18.96,0.326,O,9.69,10.43,0,0.104,10.6,935,0.002,0.539,090515,,090312,-13.924,0.337,-17.602,15:30:00,,41.813,0.534,0.11,0.538,310,9.69,9.67,May 310 Puts,,1,9.5
RURRB,16.4,,,,14.8,0.523,P,-22.204,0.3,O,14.73,,0,0.133,,1368,0.01,0.522,090619,,090312,-26.044,0.337,-15.007,15:30:00,,56.956,0.518,0.166,0.519,310,14.73,14.58,Jun 310 Puts,,,14.5
RURUB,-1,,,,24.8,0.493,P,-26.036,0.251,O,24.4,,0,0.191,,,-0.012,0.488,090918,,090312,-62.195,0.337,-10.845,15:30:00,,85.428,0.484,0.249,0.492,310,24.4,24.69,Sep 310 Puts,,,24
