Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,723.1,1.2,723.1,718.4,,, ,1,0,I,723.1,721.2,0,,721.9,,,,,,080428,,0.158,,15:30:00,,,,,,,,,RUT Index,0,,
RUWQN,0.08,,,,0.15,,P,-0.253,0.013,O,0.1,,0,0.019,,6560,,,080516,,080428,-0.093,0.158,-1.231,15:30:00,,1.272,,0,0.388,570,0.1,0.05,May 570 Puts,,261,0.05
RUWRN,-1,,,,1,0.335,P,-2.721,0.068,O,0.93,,0,0.038,,4316,-0.07,0.331,080620,,080428,-2.99,0.158,-5.036,15:30:00,,17.33,0.326,0,0.335,570,0.93,1,Jun 570 Puts,,,0.85
RUWSN,-1,,,,2.65,0.328,P,-5.308,0.097,O,2.53,,0,0.051,,998,-0.042,0.324,080718,,080428,-9.051,0.158,-7.014,15:30:00,,36.824,0.321,0.001,0.327,570,2.53,2.64,Jul 570 Puts,,,2.4
RUWUN,-1,,,,7.7,0.323,P,-10.037,0.122,O,7.45,,0,0.077,,716,-0.004,0.319,080919,,080428,-31.315,0.158,-8.472,15:30:00,,79.533,0.316,0.008,0.32,570,7.45,7.48,Sep 570 Puts,,,7.2
RUWXN,-1,,,,15.2,0.317,P,-14.342,0.125,O,14.85,,0,0.108,,90,-0.007,0.314,081219,,080428,-75.466,0.158,-8.144,15:30:00,,129.984,0.312,0.03,0.315,570,14.85,14.95,Dec 570 Puts,,,14.5
RUWQP,-1,,,,0.2,0.424,P,-0.37,0.018,O,0.2,,0,0.019,,9098,,,080516,,080428,-0.135,0.158,-1.696,15:30:00,,1.789,,0,0.376,580,0.2,0.07,May 580 Puts,,,
RUWRP,-1,,,,1.4,0.334,P,-3.406,0.084,O,1.27,,0,0.038,,6241,0.008,0.328,080620,,080428,-3.744,0.158,-6.309,15:30:00,,20.862,0.322,0,0.328,580,1.27,1.26,Jun 580 Puts,,,1.15
RUWSP,-1,,,,3.3,0.324,P,-6.321,0.114,O,3.15,,0,0.052,,504,-0.006,0.32,080718,,080428,-10.786,0.158,-8.105,15:30:00,,42.228,0.317,0.002,0.321,580,3.15,3.17,Jul 580 Puts,,,3
RUWUP,-1,,,,8.8,0.318,P,-11.351,0.135,O,8.55,,0,0.078,,654,0,0.315,080919,,080428,-35.456,0.158,-9.14,15:30:00,,86.903,0.312,0.013,0.315,580,8.55,8.55,Sep 580 Puts,,,8.3
RUWXP,-1,,,,16.9,0.314,P,-15.722,0.135,O,16.7,,0,0.109,,49,0.009,0.312,081219,,080428,-82.835,0.158,-8.624,15:30:00,,138.17,0.311,0.041,0.311,580,16.7,16.55,Dec 580 Puts,,,16.5
