Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,785.4,-2.1,791.8,783.8,,, ,1,0,I,785.4,786.7,0,,787.5,,,,,,070821,,0.27,,15:30:00,,,,,,,,,RUT Index,0,,
RUWUT,0.75,-0.1,0.75,0.75,0.7,0.457,P,-2.023,0.046,O,0.68,0.75,0,0.039,0.85,12940,-0.19,0.455,070921,,070821,-1.417,0.27,-6.873,15:30:00,,11.218,0.452,0,0.47,600,0.68,0.84,Sep 600 Puts,,112,0.65
RUWVT,3.55,0,3.55,3.55,3,0.434,P,-5.175,0.076,O,2.93,3.55,0,0.059,3.55,960,-0.093,0.431,071019,,070821,-7.066,0.27,-11.116,15:30:00,,33.473,0.427,0.006,0.441,600,2.93,3.23,Oct 600 Puts,,,2.8
RUWXT,8.32,0,8.32,8.32,7.9,0.387,P,-8.917,0.092,O,7.73,8.32,0,0.085,8.32,4408,-0.029,0.385,071221,,070821,-25.908,0.27,-10.603,15:30:00,,73.01,0.382,0.038,0.388,600,7.73,7.96,Dec 600 Puts,,,7.5
RUWOT,-1,,,,14.8,0.362,P,-12.145,0.094,O,14.4,,0,0.113,,607,-0.008,0.359,080321,,070821,-63.53,0.27,-8.971,15:30:00,,120.207,0.355,0.085,0.36,600,14.4,14.51,Mar08 600 Puts,,,14
RUYUB,1.2,0,1.2,1.2,1,0.458,P,-2.489,0.055,O,0.94,1.2,0,0.04,1.2,5426,-0.096,0.454,070921,,070821,-1.744,0.27,-8.797,15:30:00,,13.358,0.446,0.001,0.461,610,0.94,1.04,Sep 610 Puts,,,0.85
RUYVB,3.2,0,3.2,3.2,3.7,0.432,P,-5.935,0.087,O,3.58,3.2,0,0.06,3.2,721,-0.038,0.429,071019,,070821,-8.107,0.27,-12.712,15:30:00,,37.294,0.427,0.009,0.433,610,3.58,3.72,Oct 610 Puts,,,3.5
RUYXB,9.4,0,9.4,9.4,8.7,0.38,P,-9.879,0.101,O,8.5,9.4,0,0.085,9.4,312,-0.041,0.378,071221,,070821,-28.718,0.27,-11.13,15:30:00,,78.732,0.374,0.048,0.382,610,8.5,8.86,Dec 610 Puts,,,8.2
RUYOB,16.3,0,16.3,16.3,16.1,0.357,P,-13.167,0.101,O,15.73,16.3,0,0.114,16.3,501,-0.006,0.354,080321,,070821,-68.924,0.27,-9.351,15:30:00,,127.151,0.351,0.098,0.355,610,15.73,15.82,Mar08 610 Puts,,,15.3
RUYID,165.1,0,165.1,165.1,168.3,,C,93.986,0.094,O,167.53,165.1,0,0.212,165.1,53,-0.014,,070921,,070821,48.16,0.27,-29.769,15:30:00,,27.329,,0.999,0.556,620,2.13,169.86,Sep 620 Calls,,,167
