Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,548.93,-3.02,550.47,545.69,,, ,1,0,I,548.93,549.13,0,,551.95,,,,,,090729,,0.187,,15:30:00,,,,,,,,,RUT Index,0,,
RUWTG,0.18,0,0.3,0.18,0.25,0.475,P,-0.726,0.033,O,0.18,0.3,0,0.028,0.18,11877,,0.455,090821,,090729,-0.26,0.187,-2.949,15:30:00,,2.788,,0,0.445,420,0.18,0.15,Aug 420 Puts,,11,0.1
RUWUG,-1,,,,1.35,0.416,P,-3.369,0.091,O,1.2,,0,0.047,,4450,0.034,0.407,090918,,090729,-2.734,0.187,-6.159,15:30:00,,15.374,0.397,0,0.404,420,1.2,1.16,Sep 420 Puts,,,1.05
RUWVG,-1,,,,3.6,0.414,P,-6.933,0.128,O,3.45,,0,0.067,,49,0.003,0.41,091016,,090729,-8.928,0.187,-8.76,15:30:00,,33.953,0.405,0.001,0.409,420,3.45,3.44,Oct 420 Puts,,,3.3
RUWXG,-1,,,,9.3,0.404,P,-12.111,0.148,O,9.05,,0,0.102,,3533,-0.004,0.4,091218,,090729,-29.141,0.187,-9.56,15:30:00,,68.464,0.396,0.013,0.401,420,9.05,9.09,Dec 420 Puts,,,8.8
RUWOG,-1,,,,16.9,0.391,P,-16.19,0.145,O,16.7,,0,0.14,,160,-0.002,0.389,100319,,090729,-66.525,0.187,-8.703,15:30:00,,106.208,0.387,0.042,0.389,420,16.7,16.73,Mar10 420 Puts,,,16.5
RUWTI,0.28,0,0.28,0.24,0.35,0.459,P,-1.038,0.047,O,0.28,0.24,0,0.028,0.28,14521,0.273,0.444,090821,,090729,-0.372,0.187,-4.179,15:30:00,,3.812,0.425,0,0.429,430,0.28,0.22,Aug 430 Puts,,15,0.2
RUWUI,-1,,,,1.6,0.399,P,-4.363,0.114,O,1.5,,0,0.047,,6654,-0.013,0.393,090918,,090729,-3.544,0.187,-7.155,15:30:00,,18.976,0.388,0,0.395,430,1.5,1.52,Sep 430 Puts,,,1.4
RUWVI,4.1,0.05,4.1,4.1,4.4,0.406,P,-8.328,0.151,O,4.2,4.1,0,0.068,4.05,36,0.005,0.401,091016,,090729,-10.737,0.187,-9.857,15:30:00,,39.03,0.396,0.003,0.4,430,4.2,4.18,Oct 430 Puts,,10,4
RUWXI,-1,,,,10.7,0.397,P,-13.77,0.165,O,10.45,,0,0.103,,840,-0.001,0.394,091218,,090729,-33.179,0.187,-10.284,15:30:00,,74.824,0.39,0.021,0.394,430,10.45,10.46,Dec 430 Puts,,,10.2
RUWOI,-1,,,,18.8,0.385,P,-17.867,0.157,O,18.6,,0,0.142,,392,-0.003,0.383,100319,,090729,-73.544,0.187,-9.101,15:30:00,,113.12,0.381,0.058,0.383,430,18.6,18.65,Mar10 430 Puts,,,18.4
RUWHO,-1,,,,108.6,,C,98.754,0.059,O,108.15,,0,0.194,,726,-0.003,,090821,,090729,27.261,0.187,-3.68,15:30:00,,4.468,,1,0.4,440,-0.78,108.47,Aug 440 Calls,,,107.7
RUWIO,-1,,,,109.7,,C,94.423,0.143,O,109.2,,0,0.195,,794,-0.002,,090918,,090729,56.894,0.187,-8.694,15:30:00,,23.074,,0.999,0.385,440,0.27,109.4,Sep 440 Calls,,,108.7
RUWJO,-1,,,,112,,C,89.977,0.176,O,111.6,,0,0.204,,1,-0.002,,091016,,090729,82.185,0.187,-11.242,15:30:00,,44.762,,0.994,0.393,440,2.67,111.79,Oct 440 Calls,,,111.2
RUWLO,-1,,,,117.5,,C,84.51,0.183,O,116.9,,0,0.223,,343,-0.001,,091218,,090729,133.472,0.187,-11.252,15:30:00,,80.965,,0.967,0.384,440,7.97,116.99,Dec 440 Calls,,,116.3
RUWCO,-1,,,,124.6,,C,80.523,0.171,O,123.7,,0,0.245,,,0,,100319,,090729,199.441,0.187,-10.057,15:30:00,,119.317,,0.922,0.373,440,14.77,123.74,Mar10 440 Calls,,,122.8
RUWTO,0.33,0.02,0.39,0.33,0.45,0.437,P,-1.486,0.066,O,0.33,0.39,0,0.028,0.31,10230,0.065,0.417,090821,,090729,-0.532,0.187,-4.708,15:30:00,,5.197,0.388,0,0.413,440,0.33,0.31,Aug 440 Puts,,39,0.2
RUWUO,2,0.1,2.06,2,2.05,0.388,P,-5.614,0.143,O,1.98,2.06,0,0.048,1.9,3145,-0.005,0.385,090918,,090729,-4.565,0.187,-8.645,15:30:00,,23.195,0.382,0.001,0.386,440,1.98,1.99,Sep 440 Puts,,23,1.9
