Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,841.2,-10.6,850.7,840.2,,, ,1,0,I,841.2,850.7,0,,851.8,,,,,,070720,,0.11,,15:30:00,,,,,,,,,RUT Index,0,,
RUTST,-1,,,,0.2,,P,0,0,O,0.2,,0,,,,,,070720,,070720,0,0.11,0,15:30:00,,0,,,0.197,700,0.2,0,Jul 700 Puts,,,
RUTTT,-1,,,,0.65,0.341,P,-2.124,0.064,O,0.57,,0,0.027,,2721,-0.109,0.334,070817,,070720,-1.416,0.11,-6.187,15:30:00,,11.921,0.327,0,0.34,700,0.57,0.64,Aug 700 Puts,,,0.5
RUTUT,-1,,,,3.1,0.311,P,-6.416,0.115,O,3.03,,0,0.045,,15191,-0.056,0.309,070921,,070720,-9.827,0.11,-9.643,15:30:00,,43.887,0.307,0,0.313,700,3.03,3.21,Sep 700 Puts,,,2.95
RUTXT,-1,,,,11.1,0.293,P,-12.809,0.132,O,10.9,,0,0.077,,7142,-0.016,0.292,071221,,070720,-49.728,0.11,-9.154,15:30:00,,113.871,0.29,0.003,0.293,700,10.9,11.08,Dec 700 Puts,,,10.7
RUTOT,-1,,,,16.6,0.276,P,-15.507,0.125,O,16.3,,0,0.099,,180,-0.054,0.274,080321,,070720,-97.973,0.11,-7.054,15:30:00,,162.843,0.273,0.011,0.28,700,16.3,17.23,Mar08 700 Puts,,,16
RUTSB,-1,,,,0.2,,P,0,0,O,0.2,,0,,,7462,,,070720,,070720,0,0.11,0,15:30:00,,0,,,0.197,710,0.2,0,Jul 710 Puts,,,
RUTTB,-1,,,,0.75,0.325,P,-2.646,0.08,O,0.75,,0,0.027,,2017,-0.062,,070817,,070720,-1.764,0.11,-7.899,15:30:00,,14.336,,0,0.329,710,0.75,0.8,Aug 710 Puts,,,
RUTUB,3.7,0.65,3.7,3.7,3.8,0.307,P,-7.499,0.132,O,3.7,3.7,0,0.045,3.05,1269,-0.021,0.305,070921,,070720,-11.49,0.11,-10.946,15:30:00,,49.473,0.303,0,0.307,710,3.7,3.78,Sep 710 Puts,,2,3.6
RUTXB,-1,,,,12.4,0.289,P,-14.119,0.143,O,12.2,,0,0.078,,608,-0.007,0.288,071221,,070720,-54.847,0.11,-9.626,15:30:00,,121.718,0.286,0.005,0.288,710,12.2,12.29,Dec 710 Puts,,,12
RUTOB,-1,,,,19,0.278,P,-16.785,0.133,O,18.65,,0,0.1,,222,-0.007,0.275,080321,,070720,-106.138,0.11,-7.508,15:30:00,,171.45,0.273,0.016,0.276,710,18.65,18.78,Mar08 710 Puts,,,18.3
RUTGD,-1,,,,130.6,,C,100,0,O,129.6,,0,,,18,0.069,,070720,,070720,0,0.11,0,15:30:00,,0,,,0.197,720,8.4,121.2,Jul 720 Calls,,,128.6
RUTHD,-1,,,,123.4,,C,96.519,0.102,O,123,,0,0.143,,43,-0.008,,070817,,070720,52.668,0.11,-19.182,15:30:00,,17.983,,1,0.323,720,1.8,123.96,Aug 720 Calls,,,122.6
RUTID,-1,,,,129.3,,C,90.555,0.155,O,128.95,,0,0.154,,1034,-0.009,,070921,,070720,108.627,0.11,-22.76,15:30:00,,58.794,,1,0.311,720,7.75,130.07,Sep 720 Calls,,,128.6
RUTLD,-1,,,,144.4,0.286,C,84.563,0.155,O,143.85,,0,0.178,,92,-0.001,0.281,071221,,070720,237.418,0.11,-19.216,15:30:00,,129.197,0.277,0.991,0.282,720,22.65,143.96,Dec 720 Calls,,,143.3
RUTCD,-1,,,,156.8,0.275,C,81.935,0.142,O,156.25,,0,0.198,,24,0,0.272,080321,,070720,353.074,0.11,-16.946,15:30:00,,179.63,0.268,0.976,0.272,720,35.05,156.29,Mar08 720 Calls,,,155.7
RUTSD,-1,,,,,,P,0,0,O,-1,,0,,,,,,070720,,070720,0,0.11,0,15:30:00,,0,,,0.197,720,,0,Jul 720 Puts,,,
RUTTD,-1,,,,0.85,0.31,P,-3.306,0.1,O,0.85,,0,0.027,,14390,-0.141,,070817,,070720,-2.203,0.11,-9.204,15:30:00,,17.238,,0,0.318,720,0.85,0.99,Aug 720 Puts,,,
RUTUD,-1,,,,4.5,0.301,P,-8.753,0.152,O,4.4,,0,0.045,,5928,-0.011,0.299,070921,,070720,-13.417,0.11,-12.054,15:30:00,,55.58,0.298,0,0.3,720,4.4,4.45,Sep 720 Puts,,,4.3
RUTXD,-1,,,,13.8,0.285,P,-15.54,0.155,O,13.6,,0,0.078,,4342,-0.002,0.284,071221,,070720,-60.413,0.11,-10.048,15:30:00,,129.766,0.282,0.009,0.284,720,13.6,13.63,Dec 720 Puts,,,13.4
RUTOD,-1,,,,20.7,0.274,P,-18.14,0.142,O,20.35,,0,0.101,,144,-0.004,0.272,080321,,070720,-114.807,0.11,-7.715,15:30:00,,180.091,0.27,0.024,0.273,720,20.35,20.44,Mar08 720 Puts,,,20
RUTGF,-1,,,,120.6,,C,100,0,O,119.6,,0,,,167,0.076,,070720,,070720,0,0.11,0,15:30:00,,0,,,0.197,730,8.4,111.2,Jul 730 Calls,,,118.6
RUTHF,-1,,,,113.8,,C,95.726,0.126,O,113.35,,0,0.132,,42,-0.008,,070817,,070720,52.904,0.11,-20.663,15:30:00,,21.249,,1,0.311,730,2.15,114.23,Aug 730 Calls,,,112.9
RUTIF,-1,,,,120.7,,C,89.227,0.176,O,120.35,,0,0.144,,29,-0.004,,070921,,070720,108.298,0.11,-23.747,15:30:00,,64.697,,0.999,0.302,730,9.15,120.85,Sep 730 Calls,,,120
RUTLF,-1,,,,136.2,0.282,C,83.069,0.168,O,135.5,,0,0.17,,75,0,0.277,071221,,070720,235.713,0.11,-19.735,15:30:00,,137.195,0.272,0.986,0.277,730,24.3,135.53,Dec 730 Calls,,,134.8
RUTCF,-1,,,,149,0.271,C,80.501,0.151,O,148.45,,0,0.19,,42,0.001,0.268,080321,,070720,350.387,0.11,-17.256,15:30:00,,188.283,0.265,0.966,0.268,730,37.25,148.37,Mar08 730 Calls,,,147.9
RUTSF,,,,,,,P,0,0,O,0,,0,,,,,,070720,,,0,0.11,0,,,0,,,0.197,730,,0,Jul 730 Puts,,,
