Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,509.99,13.47,510,500.87,,, ,1,0,I,509.99,500.87,0,,496.52,,,,,,090715,,0.218,,15:30:00,,,,,,,,,RUT Index,0,,
RURSP,-1,,,,0.05,,P,-0.062,0.005,O,0.03,,0,0.019,,4288,,,090717,,090715,-0.002,0.218,-0.793,15:30:00,,0.082,,0,1.248,380,0.03,0.01,Jul 380 Puts,,,
RURTP,0.47,-0.28,0.56,0.44,0.5,0.453,P,-1.581,0.055,O,0.43,0.56,0,0.039,0.75,4801,0.024,0.442,090821,,090715,-0.857,0.218,-3.784,15:30:00,,6.447,0.429,0,0.441,380,0.43,0.42,Aug 380 Puts,,151,0.35
RURUP,2.34,-0.5,2.34,2.34,2.05,0.44,P,-4.75,0.106,O,1.97,2.34,0,0.061,2.84,6840,-0.005,0.436,090918,,090715,-4.641,0.218,-7.072,15:30:00,,21.273,0.43,0.001,0.436,380,1.97,1.98,Sep 380 Puts,,1,1.85
RURXP,-1,,,,9.2,0.42,P,-11.789,0.144,O,8.95,,0,0.111,,871,-0.003,0.416,091218,,090715,-29.228,0.218,-8.63,15:30:00,,65.29,0.412,0.023,0.417,380,8.95,8.98,Dec 380 Puts,,,8.7
RUROP,-1,,,,15.8,0.404,P,-15.404,0.143,O,15.6,,0,0.148,,133,-0.003,0.402,100319,,090715,-62.787,0.218,-7.831,15:30:00,,98.095,0.4,0.058,0.403,380,15.6,15.64,Mar10 380 Puts,,,15.4
RURSR,-1,,,,0.05,,P,-0.079,0.006,O,0.03,,0,0.018,,2519,,,090717,,090715,-0.002,0.218,-0.955,15:30:00,,0.102,,0,1.162,390,0.03,0.01,Jul 390 Puts,,,
RURTR,0.56,-0.42,0.74,0.54,0.65,0.436,P,-2.135,0.074,O,0.6,0.72,0,0.039,0.98,7109,0.053,0.43,090821,,090715,-1.158,0.218,-4.876,15:30:00,,8.326,0.424,0,0.427,390,0.6,0.57,Aug 390 Puts,,872,0.55
RURUR,2.6,-1.1,2.6,2.6,2.5,0.426,P,-5.843,0.128,O,2.41,2.6,0,0.061,3.7,679,-0.012,0.423,090918,,090715,-5.71,0.218,-8.044,15:30:00,,25.065,0.418,0.002,0.424,390,2.41,2.44,Sep 390 Puts,,1,2.3
RURXR,-1,,,,10.5,0.411,P,-13.395,0.16,O,10.25,,0,0.112,,334,-0.003,0.408,091218,,090715,-33.243,0.218,-9.234,15:30:00,,71.363,0.404,0.034,0.408,390,10.25,10.28,Dec 390 Puts,,,10
