Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,742,2.9,746.3,739.4,,, ,1,0,I,742,739.4,0,,739.1,,,,,,071218,,0.191,,15:30:00,,,,,,,,,RUT Index,0,,
RUWXP,0.2,,,,0.15,,P,-0.076,0.004,O,0.08,,0,0.016,,3371,,,071221,,071218,-0.005,0.191,-1.162,15:30:00,,0.176,,0,0.868,580,0.08,0.01,Dec 580 Puts,,,
RUWMP,-1,,,,0.4,0.392,P,-1.135,0.036,O,0.33,,0,0.029,,3175,0,0.382,080118,,071218,-0.742,0.191,-3.75,15:30:00,,6.467,0.368,0,0.383,580,0.33,0.33,Jan08 580 Puts,,,0.25
RUWNP,-1,,,,2.35,0.387,P,-4.399,0.082,O,2.35,,0,0.049,,209,0.088,,080215,,071218,-5.606,0.191,-8.612,15:30:00,,27.804,,0.001,0.38,580,2.35,2.16,Feb08 580 Puts,,,
RUWOP,-1,,,,5.6,0.378,P,-7.941,0.105,O,5.45,,0,0.07,,1497,-0.009,0.375,080321,,071218,-16.517,0.191,-10.529,15:30:00,,55.626,0.373,0.005,0.376,580,5.45,5.5,Mar08 580 Puts,,,5.3
RUWRP,-1,,,,14.9,0.369,P,-13.375,0.112,O,14.75,,0,0.11,,188,0.005,0.368,080620,,071218,-57.344,0.191,-10.389,15:30:00,,113.477,0.367,0.03,0.367,580,14.75,14.67,Jun08 580 Puts,,,14.6
RUWXR,0.02,,,,0.15,,P,-0.094,0.006,O,0.07,,0,0.016,,4352,,,071221,,071218,-0.006,0.191,-1.376,15:30:00,,0.214,,0,0.824,590,0.07,0.01,Dec 590 Puts,,,
RUWMR,-1,,,,0.55,0.386,P,-1.529,0.047,O,0.55,,0,0.03,,3581,0.196,,080118,,071218,-1,0.191,-4.816,15:30:00,,8.364,,0,0.376,590,0.55,0.46,Jan08 590 Puts,,,
RUWNR,2.65,-0.55,2.65,2.65,2.7,0.376,P,-5.324,0.097,O,2.63,2.65,0,0.05,3.2,287,-0.011,0.374,080215,,071218,-6.793,0.191,-9.803,15:30:00,,32.38,0.372,0.001,0.375,590,2.63,2.66,Feb08 590 Puts,,35,2.55
RUWOR,-1,,,,6.3,0.37,P,-9.094,0.117,O,6.2,,0,0.071,,1063,-0.028,0.368,080321,,071218,-18.937,0.191,-11.323,15:30:00,,61.561,0.367,0.008,0.371,590,6.2,6.38,Mar08 590 Puts,,,6.1
RUWRR,-1,,,,16.5,0.365,P,-14.614,0.12,O,16.2,,0,0.111,,294,0.001,0.363,080620,,071218,-62.735,0.191,-10.832,15:30:00,,120.509,0.36,0.039,0.363,590,16.2,16.18,Jun08 590 Puts,,,15.9
RUWLT,-1,,,,145,,C,99.539,0.022,O,143.75,,0,0.19,,1547,0.011,,071221,,071218,4.898,0.191,-12.53,15:30:00,,0.908,,1,0.915,600,1.75,142.16,Dec 600 Calls,,,142.5
