Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,836,2.3,836.1,832.2,,, ,1,0,I,836,833.6,0,,833.7,,,,,,070522,,0.104,,15:30:00,,,,,,,,,RUT Index,0,,
RUYRR,,,,,,,P,-1.018,0.038,O,0,,0,0.022,,,,,070615,,,-0.574,0.104,-3.736,,,5.839,,0,0.332,690,,0.25,Jun 690 Puts,,,
RUYSR,,,,,,,P,-3.153,0.078,O,0,,0,0.033,,,,,070720,,,-4.427,0.104,-5.071,,,23.901,,0,0.271,690,,1.16,Jul 690 Puts,,,
RUYTR,,,,,,,P,-5.709,0.105,O,0,,0,0.044,,,,,070817,,,-11.97,0.104,-6.547,,,46.752,,0,0.269,690,,2.81,Aug 690 Puts,,,
RUYUR,,,,,,,P,-8.077,0.118,O,0,,0,0.055,,,,,070921,,,-24.034,0.104,-6.856,,,72.184,,0,0.264,690,,4.95,Sep 690 Puts,,,
RUYVR,,,,,,,P,-2.706,0.069,O,0,,0,0.032,,,,,071019,,,-9.585,0.104,-1.582,,,33.568,,0.001,0.17,690,,0.97,Oct 690 Puts,,,
RUTFT,-1,,,,137.7,,C,98.597,0.051,O,137,,0,0.161,,4447,-0.004,,070615,,070522,45.061,0.104,-13.801,15:30:00,,7.706,,1,0.325,700,1,137.58,Jun 700 Calls,,,136.3
RUTGT,-1,,,,141.1,,C,95.2,0.106,O,140.3,,0,0.165,,10,-0.005,,070720,,070522,105.44,0.104,-16.341,15:30:00,,33.6,,1,0.282,700,4.3,140.98,Jul 700 Calls,,,139.5
RUTHT,-1,,,,144.5,,C,92.543,0.126,O,143.9,,0,0.17,,,-0.003,,070817,,070522,149.161,0.104,-17.087,15:30:00,,57.471,,1,0.275,700,7.9,144.37,Aug 700 Calls,,,143.3
RUTIT,-1,,,,149.2,,C,90.258,0.135,O,148.2,,0,0.177,,21,-0.002,,070921,,070522,201.054,0.104,-16.754,15:30:00,,82.948,,0.999,0.266,700,12.2,148.46,Sep 700 Calls,,,147.2
RUTJT,,,,,,,C,96.36,0.088,O,0,,0,0.169,,,,,071019,,,269.011,0.104,-10.823,,,42.832,,0.998,0.17,700,,144.98,Oct 700 Calls,,,
RUTRT,-1,,,,0.35,0.324,P,-1.267,0.048,O,0.28,,0,0.022,,7089,-0.097,0.314,070615,,070522,-0.715,0.104,-3.991,15:30:00,,7.059,0.301,0,0.319,700,0.28,0.31,Jun 700 Puts,,,0.2
RUTST,-1,,,,1.5,0.267,P,-3.812,0.094,O,1.38,,0,0.033,,304,-0.014,0.263,070720,,070522,-5.351,0.104,-5.656,15:30:00,,27.919,0.258,0,0.264,700,1.38,1.4,Jul 700 Puts,,,1.25
RUTTT,-1,,,,3.3,0.264,P,-6.65,0.121,O,3.25,,0,0.044,,,-0.009,0.263,070817,,070522,-13.945,0.104,-7.123,15:30:00,,52.65,0.262,0,0.263,700,3.25,3.28,Aug 700 Puts,,,3.2
RUTUT,-1,,,,5.9,0.262,P,-9.173,0.133,O,5.65,,0,0.055,,19461,0,0.259,070921,,070522,-27.299,0.104,-7.331,15:30:00,,79.367,0.256,0.001,0.259,700,5.65,5.65,Sep 700 Puts,,,5.4
RUTVT,,,,,,,P,-3.64,0.088,O,0,,0,0.034,,,,,071019,,,-12.919,0.104,-2.002,,,42.832,,0.002,0.17,700,,1.37,Oct 700 Puts,,,
RUTFB,-1,,,,127.8,,C,98.268,0.064,O,127.2,,0,0.149,,62,-0.004,,070615,,070522,45.53,0.104,-14.654,15:30:00,,9.236,,1,0.311,710,1.2,127.68,Jun 710 Calls,,,126.6
RUTGB,-1,,,,130.9,,C,94.416,0.123,O,130.2,,0,0.154,,20,-0.009,,070720,,070522,105.94,0.104,-17.096,15:30:00,,37.887,,1,0.272,710,4.2,131.35,Jul 710 Calls,,,129.5
RUTHB,-1,,,,135.4,,C,91.506,0.143,O,134.75,,0,0.16,,,-0.002,,070817,,070522,149.341,0.104,-17.749,15:30:00,,63.4,,1,0.267,710,8.75,135,Aug 710 Calls,,,134.1
RUTIB,-1,,,,140,,C,89.064,0.15,O,139.2,,0,0.167,,32,-0.001,,070921,,070522,200.778,0.104,-17.302,15:30:00,,90.191,,0.998,0.26,710,13.2,139.38,Sep 710 Calls,,,138.4
RUTJB,,,,,,,C,95.196,0.11,O,0,,0,0.158,,,,,071019,,,268.871,0.104,-11.426,,,53.552,,0.996,0.17,710,,135.69,Oct 710 Calls,,,
RUTRB,-1,,,,0.4,0.308,P,-1.589,0.061,O,0.35,,0,0.021,,6037,-0.079,0.302,070615,,070522,-0.896,0.104,-4.717,15:30:00,,8.58,0.295,0,0.306,710,0.35,0.38,Jun 710 Puts,,,0.3
RUTSB,-1,,,,1.8,0.259,P,-4.613,0.113,O,1.65,,0,0.033,,310,-0.029,0.255,070720,,070522,-6.477,0.104,-6.35,15:30:00,,32.57,0.25,0,0.256,710,1.65,1.7,Jul 710 Puts,,,1.5
