Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,826.8,0.6,827,820.2,,, ,1,0,I,826.8,824,0,,826.2,,,,,,070627,,0.115,,15:30:00,,,,,,,,,RUT Index,0,,
RUYSP,,,,,,,P,-1.084,0.039,O,0,,0,0.023,,,,,070720,,,-0.581,0.115,-4.203,,,5.972,,0,0.349,680,,0.28,Jul 680 Puts,,,
RUYTP,,,,,,,P,-3.889,0.087,O,0,,0,0.037,,,,,070817,,,-4.695,0.115,-7.505,,,26.09,,0,0.314,680,,1.58,Aug 680 Puts,,,
RUYUP,,,,,,,P,-7.213,0.114,O,0,,0,0.051,,,,,070921,,,-14.936,0.115,-8.818,,,55.109,,0,0.301,680,,4.1,Sep 680 Puts,,,
RUYXP,,,,,,,P,-12.152,0.124,O,0,,0,0.079,,,,,071221,,,-53.389,0.115,-7.85,,,115.596,,0.004,0.284,680,,10.61,Dec 680 Puts,,,
RUYOP,,,,,,,P,-14.573,0.119,O,0,,0,0.099,,,,,080321,,,-98.982,0.115,-6.441,,,160.552,,0.013,0.273,680,,15.99,Mar08 680 Puts,,,
RUYSR,,,,,,,P,-1.396,0.051,O,0,,0,0.023,,,,,070720,,,-0.748,0.115,-5.074,,,7.431,,0,0.338,690,,0.35,Jul 690 Puts,,,
RUYTR,,,,,,,P,-4.697,0.104,O,0,,0,0.037,,,,,070817,,,-5.672,0.115,-8.523,,,30.377,,0,0.306,690,,1.92,Aug 690 Puts,,,
RUYUR,,,,,,,P,-8.308,0.129,O,0,,0,0.052,,,,,070921,,,-17.212,0.115,-9.582,,,61.339,,0,0.296,690,,4.76,Sep 690 Puts,,,
RUYXR,,,,,,,P,-13.409,0.135,O,0,,0,0.08,,,,,071221,,,-58.952,0.115,-8.21,,,123.756,,0.007,0.279,690,,11.8,Dec 690 Puts,,,
RUYOR,,,,,,,P,-15.765,0.128,O,0,,0,0.1,,,,,080321,,,-107.127,0.115,-6.607,,,169.138,,0.019,0.269,690,,17.37,Mar08 690 Puts,,,
RUTGT,-1,,,,128.5,,C,96.77,0.094,O,128.2,,0,0.152,,10,-0.007,,070720,,070627,42.21,0.115,-20.212,15:30:00,,15.059,,1,0.373,700,1.4,129.07,Jul 700 Calls,,,127.9
RUTHT,-1,,,,132.3,,C,93.535,0.131,O,131.75,,0,0.157,,,-0.005,,070817,,070627,89.276,0.115,-19.899,15:30:00,,39.065,,1,0.314,700,4.95,132.45,Aug 700 Calls,,,131.2
RUTIT,-1,,,,137.8,,C,89.49,0.15,O,137.4,,0,0.167,,21,-0.005,,070921,,070627,141.139,0.115,-20.366,15:30:00,,72.923,,0.999,0.304,700,10.6,138.04,Sep 700 Calls,,,137
RUTLT,-1,,,,150.9,0.284,C,85.043,0.147,O,149.9,,0,0.188,,3586,-0.001,0.276,071221,,070627,265.721,0.115,-17.296,15:30:00,,133.231,0.269,0.989,0.278,700,23.1,150.09,Dec 700 Calls,,,148.9
RUTCT,-1,,,,161.9,0.271,C,82.793,0.136,O,161.05,,0,0.206,,12,-0.001,0.267,080321,,070627,378.931,0.115,-15.511,15:30:00,,178.977,0.262,0.973,0.267,700,34.25,161.18,Mar08 700 Calls,,,160.2
RUTST,-1,,,,0.55,0.336,P,-1.805,0.066,O,0.45,,0,0.023,,304,-0.022,0.326,070720,,070627,-0.967,0.115,-6.08,15:30:00,,9.258,0.314,0,0.327,700,0.45,0.46,Jul 700 Puts,,,0.35
