Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,560.86,4.15,562.02,556.56,,, ,1,0,I,560.86,559.31,0,,556.71,,,,,,090803,,0.174,,15:30:00,,,,,,,,,RUT Index,0,,
RUWTI,0.14,-0.03,0.14,0.12,0.25,0.532,P,-0.651,0.03,O,0.15,0.12,0,0.027,0.17,14001,,,090821,,090803,-0.186,0.174,-2.892,15:30:00,,2.287,,0,0.491,430,0.15,0.13,Aug 430 Puts,,15,0.05
RUWUI,1.02,-0.05,1.02,1.02,1.1,0.418,P,-2.949,0.083,O,1,1.02,0,0.044,1.07,7017,0.031,0.411,090918,,090803,-2.199,0.174,-5.965,15:30:00,,13.374,0.403,0,0.409,430,1,0.97,Sep 430 Puts,,4,0.9
RUWVI,-1,,,,3.3,0.414,P,-6.464,0.123,O,3.15,,0,0.064,,77,0.01,0.41,091016,,090803,-7.94,0.174,-8.787,15:30:00,,31.827,0.405,0,0.409,430,3.15,3.12,Oct 430 Puts,,,3
RUWXI,-1,,,,9,0.402,P,-11.847,0.145,O,8.8,,0,0.099,,840,-0.006,0.399,091218,,090803,-28.028,0.174,-9.78,15:30:00,,67.705,0.396,0.007,0.4,430,8.8,8.85,Dec 430 Puts,,,8.6
RUWOI,-1,,,,16.5,0.387,P,-15.922,0.144,O,16.3,,0,0.136,,392,-0.002,0.385,100319,,090803,-65.176,0.174,-8.796,15:30:00,,106.302,0.383,0.03,0.385,430,16.3,16.33,Mar10 430 Puts,,,16.1
RUWHO,116.9,,116.9,116.9,121.3,,C,99.456,0.029,O,120.66,116.9,0,0.212,,736,0.002,,090821,,090803,21.529,0.174,-2.131,15:30:00,,1.953,,1,0.436,440,-0.2,120.43,Aug 440 Calls,,10,120.4
RUWIO,116.9,,116.9,116.9,121.5,,C,95.945,0.108,O,120.95,116.9,0,0.211,,806,0,,090918,,090803,52.378,0.174,-7.586,15:30:00,,17.36,,1,0.405,440,0.09,120.94,Sep 440 Calls,,10,120.8
RUWJO,-1,,,,123.6,,C,91.723,0.148,O,123.05,,0,0.218,,9,0,,091016,,090803,78.903,0.174,-10.742,15:30:00,,38.436,,0.999,0.41,440,2.19,123.03,Oct 440 Calls,,,122.5
RUWLO,-1,,,,127.9,,C,86.372,0.162,O,127.45,,0,0.235,,343,-0.003,,091218,,090803,132.486,0.174,-11.068,15:30:00,,74.62,,0.987,0.396,440,6.59,127.8,Dec 440 Calls,,,127
RUWCO,-1,,,,134,,C,82.612,0.156,O,133.4,,0,0.254,,,-0.001,,100319,,090803,202.49,0.174,-9.756,15:30:00,,112.515,,0.956,0.375,440,12.54,133.54,Mar10 440 Calls,,,132.8
RUWTO,0.2,0.02,0.22,0.17,0.3,0.503,P,-0.904,0.042,O,0.2,0.22,0,0.027,0.18,10225,0.111,0.477,090821,,090803,-0.258,0.174,-4.021,15:30:00,,3.052,,0,0.471,440,0.2,0.18,Aug 440 Puts,,91,0.1
RUWUO,1.38,0.08,1.42,1.18,1.4,0.405,P,-3.824,0.105,O,1.3,1.18,0,0.044,1.3,3745,0.016,0.4,090918,,090803,-2.853,0.174,-7.168,15:30:00,,16.556,0.393,0,0.398,440,1.3,1.28,Sep 440 Puts,,26,1.2
RUWVO,-1,,,,3.9,0.402,P,-7.774,0.145,O,3.8,,0,0.065,,56,0.003,0.4,091016,,090803,-9.557,0.174,-9.861,15:30:00,,36.664,0.397,0.001,0.399,440,3.8,3.79,Oct 440 Puts,,,3.7
RUWXO,-1,,,,10.4,0.396,P,-13.449,0.162,O,10.15,,0,0.1,,689,0.001,0.392,091218,,090803,-31.853,0.174,-10.505,15:30:00,,73.947,0.389,0.013,0.392,440,10.15,10.14,Dec 440 Puts,,,9.9
RUWOO,-1,,,,18.6,0.383,P,-17.562,0.156,O,18.25,,0,0.138,,320,0.003,0.38,100319,,090803,-72.002,0.174,-9.253,15:30:00,,113.225,0.377,0.044,0.379,440,18.25,18.19,Mar10 440 Puts,,,17.9
RUWHY,-1,,,,111.3,,C,99.157,0.044,O,110.9,,0,0.194,,670,0.004,,090821,,090803,21.936,0.174,-3.087,15:30:00,,2.874,,1,0.422,450,0.04,110.48,Aug 450 Calls,,,110.5
RUWIY,-1,,,,111.9,,C,94.803,0.136,O,111.55,,0,0.194,,9359,0.002,,090918,,090803,52.781,0.174,-9.034,15:30:00,,21.184,,1,0.395,450,0.69,111.35,Sep 450 Calls,,,111.2
RUWJY,-1,,,,114.5,,C,90.182,0.172,O,113.9,,0,0.203,,,0,,091016,,090803,79.018,0.174,-11.894,15:30:00,,43.622,,0.997,0.4,450,3.04,113.86,Oct 450 Calls,,,113.3
RUWLY,-1,,,,119.4,,C,84.627,0.179,O,118.95,,0,0.222,,5727,-0.002,,091218,,090803,132.057,0.174,-11.74,15:30:00,,80.911,,0.978,0.388,450,8.09,119.24,Dec 450 Calls,,,118.5
RUWCY,-1,,,,126,,C,80.851,0.169,O,125.45,,0,0.243,,1052,-0.001,,100319,,090803,201.383,0.174,-10.17,15:30:00,,119.485,,0.939,0.369,450,14.59,125.57,Mar10 450 Calls,,,124.9
RUWTY,0.28,-0.17,0.32,0.25,0.35,0.473,P,-1.263,0.058,O,0.28,0.25,0,0.027,0.45,28136,0.12,0.458,090821,,090803,-0.361,0.174,-5.212,15:30:00,,4.082,0.437,0,0.452,450,0.28,0.25,Aug 450 Puts,,121,0.2
RUWUY,1.78,-0.25,1.86,1.59,1.8,0.395,P,-4.934,0.132,O,1.7,1.68,0,0.045,2.03,16087,0.018,0.39,090918,,090803,-3.684,0.174,-8.588,15:30:00,,20.329,0.385,0,0.388,450,1.7,1.67,Sep 450 Puts,,69,1.6
RUWVY,-1,,,,4.7,0.393,P,-9.313,0.17,O,4.6,,0,0.066,,261,0.002,0.39,091016,,090803,-11.461,0.174,-11.001,15:30:00,,41.969,0.388,0.003,0.39,450,4.6,4.59,Oct 450 Puts,,,4.5
RUWXY,12.2,,12.2,12.2,11.8,0.387,P,-15.22,0.179,O,11.63,12.2,0,0.102,,9848,0.003,0.385,091218,,090803,-36.094,0.174,-11.226,15:30:00,,80.381,0.382,0.022,0.385,450,11.63,11.59,Dec 450 Puts,,1,11.4
RUWOY,-1,,,,20.4,0.375,P,-19.321,0.168,O,20.15,,0,0.139,,1574,-0.003,0.373,100319,,090803,-79.343,0.174,-9.615,15:30:00,,120.138,0.371,0.061,0.373,450,20.15,20.22,Mar10 450 Puts,,,19.9
RUWHK,98,,98,98,101.3,,C,98.699,0.066,O,100.86,98,0,0.176,,1467,0.003,,090821,,090803,22.298,0.174,-4.421,15:30:00,,4.192,,1,0.408,460,0,100.57,Aug 460 Calls,,10,100.7
RUWIK,98.2,,98.2,98.2,102.4,,C,93.373,0.169,O,101.87,98.2,0,0.178,,667,0,,090918,,090803,52.967,0.174,-10.663,15:30:00,,25.624,,0.999,0.384,460,1.01,101.89,Sep 460 Calls,,1,101.7
RUWJK,-1,,,,105.3,,C,88.393,0.199,O,104.9,,0,0.189,,,0.001,,091016,,090803,78.82,0.174,-13.09,15:30:00,,49.213,,0.994,0.391,460,4.04,104.84,Oct 460 Calls,,,104.5
RUWLK,-1,,,,111.1,,C,82.706,0.197,O,110.65,,0,0.21,,62,-0.002,,091218,,090803,131.193,0.174,-12.397,15:30:00,,87.334,,0.965,0.38,460,9.79,110.86,Dec 460 Calls,,,110.2
RUWCK,-1,,,,118.2,0.367,C,78.968,0.181,O,117.7,,0,0.231,,5,-0.001,0.363,100319,,090803,199.738,0.174,-10.544,15:30:00,,126.39,0.359,0.917,0.363,460,16.84,117.78,Mar10 460 Calls,,,117.2
RUWTK,0.4,-0.05,0.42,0.32,0.45,0.448,P,-1.773,0.081,O,0.38,0.32,0,0.027,0.45,7106,0.056,0.436,090821,,090803,-0.507,0.174,-6.549,15:30:00,,5.464,0.421,0,0.432,460,0.38,0.36,Aug 460 Puts,,88,0.3
RUWUK,2.28,-0.3,2.42,2.15,2.2,0.379,P,-6.332,0.166,O,2.16,2.16,0,0.046,2.58,4735,-0.009,0.378,090918,,090803,-4.732,0.174,-10.026,15:30:00,,24.738,0.375,0.001,0.378,460,2.16,2.18,Sep 460 Puts,,139,2.1
RUWVK,-1,,,,5.7,0.384,P,-11.112,0.198,O,5.55,,0,0.067,,191,0,0.381,091016,,090803,-13.689,0.174,-12.23,15:30:00,,47.711,0.378,0.006,0.381,460,5.55,5.55,Oct 460 Puts,,,5.4
RUWXK,-1,,,,13.5,0.38,P,-17.171,0.198,O,13.25,,0,0.103,,3553,0.002,0.377,091218,,090803,-40.779,0.174,-11.881,15:30:00,,86.94,0.375,0.035,0.377,460,13.25,13.23,Dec 460 Puts,,,13
RUWOK,-1,,,,22.7,0.369,P,-21.199,0.18,O,22.4,,0,0.141,,275,-0.001,0.367,100319,,090803,-87.211,0.174,-10.013,15:30:00,,126.975,0.365,0.083,0.367,460,22.4,22.43,Mar10 460 Puts,,,22.1
RUWHM,90,-1.5,90,90,91.5,,C,98.003,0.099,O,91.1,90,0,0.158,91.5,978,0.004,,090821,,090803,22.593,0.174,-6.249,15:30:00,,6.047,,1,0.394,470,0.24,90.7,Aug 470 Calls,,2,90.8
RUWIM,-1,,,,93,,C,91.6,0.207,O,92.65,,0,0.163,,2625,0.001,,090918,,090803,52.892,0.174,-12.463,15:30:00,,30.694,,0.998,0.375,470,1.79,92.57,Sep 470 Calls,,,92.3
RUWJM,-1,,,,96.4,,C,86.325,0.229,O,96,,0,0.175,,,0,,091016,,090803,78.273,0.174,-14.313,15:30:00,,55.157,,0.987,0.381,470,5.14,96.01,Oct 470 Calls,,,95.6
RUWLM,-1,,,,102.9,,C,80.598,0.217,O,102.4,,0,0.198,,1662,-0.003,,091218,,090803,129.866,0.174,-13.03,15:30:00,,93.814,,0.946,0.372,470,11.54,102.67,Dec 470 Calls,,,101.9
RUWCM,-1,,,,110.6,0.36,C,76.962,0.194,O,110.1,,0,0.221,,80,-0.001,0.357,100319,,090803,197.544,0.174,-10.91,15:30:00,,133.156,0.353,0.89,0.357,470,19.24,110.19,Mar10 470 Calls,,,109.6
RUWTM,0.51,-0.08,0.53,0.44,0.6,0.426,P,-2.503,0.114,O,0.52,0.5,0,0.027,0.59,21081,0.04,0.416,090821,,090803,-0.715,0.174,-8.285,15:30:00,,7.309,0.406,0,0.414,470,0.52,0.5,Aug 470 Puts,,42,0.45
