Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,744.2,3.1,746.6,742,,, ,1,0,I,744.2,742,0,,741.1,,,,,,080603,,0.131,,15:30:00,,,,,,,,,RUT Index,0,,
RUWRT,0.14,,,,0.15,,P,-0.388,0.019,O,0.13,,0,0.019,,10092,,,080620,,080603,-0.138,0.131,-1.885,15:30:00,,1.867,,0,0.381,600,0.13,0.07,Jun 600 Puts,,732,0.1
RUWST,-1,,,,1,0.333,P,-2.913,0.076,O,1,,0,0.035,,3530,-0.02,,080718,,080603,-2.787,0.131,-6.235,15:30:00,,17.392,,0,0.334,600,1,1.02,Jul 600 Puts,,,
RUWTT,-1,,,,3.2,0.331,P,-6.349,0.113,O,3.05,,0,0.051,,1624,-0.053,0.328,080815,,080603,-10.037,0.131,-8.748,15:30:00,,41.394,0.324,0,0.332,600,3.05,3.22,Aug 600 Puts,,,2.9
RUWUT,-1,,,,6.5,0.328,P,-9.755,0.13,O,6.3,,0,0.068,,658,-0.038,0.325,080919,,080603,-23.248,0.131,-9.86,15:30:00,,69.504,0.322,0.001,0.328,600,6.3,6.55,Sep 600 Puts,,,6.1
RUWXT,-1,,,,15.4,0.322,P,-15.092,0.134,O,15.05,,0,0.101,,3972,-0.012,0.319,081219,,080603,-68.733,0.131,-9.457,15:30:00,,127.438,0.316,0.013,0.32,600,15.05,15.23,Dec 600 Puts,,,14.7
RUYFB,-1,,,,134.4,,C,98.88,0.045,O,133.6,,0,0.177,,549,-0.005,,080620,,080603,27.969,0.131,-8.191,15:30:00,,4.747,,1,0.411,610,-0.6,134.29,Jun 610 Calls,,,132.8
RUYGB,-1,,,,134.7,,C,96.38,0.094,O,134.1,,0,0.177,,39,-0.007,,080718,,080603,71.522,0.131,-10.207,15:30:00,,20.797,,1,0.325,610,-0.1,135.06,Jul 610 Calls,,,133.5
RUYHB,-1,,,,137,,C,92.383,0.132,O,136.45,,0,0.182,,,-0.008,,080815,,080603,109.405,0.131,-13.335,15:30:00,,47.607,,1,0.327,610,2.25,137.53,Aug 610 Calls,,,135.9
RUYIB,-1,,,,140.3,,C,89.292,0.145,O,139.6,,0,0.19,,168,-0.006,,080919,,080603,153.865,0.131,-13.542,15:30:00,,74.374,,0.997,0.316,610,5.4,140.46,Sep 610 Calls,,,138.9
