Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,717.9,-5.5,721.8,711.8,,, ,1,0,I,717.9,721.8,0,,723.4,,,,,,080205,,0.258,,15:30:00,,,,,,,,,RUT Index,0,,
RUWNH,0.17,,,,0.2,0.718,P,-0.151,0.007,O,0.13,,0,0.021,,1982,,,080215,,080205,-0.031,0.258,-1.414,15:30:00,,0.588,,0,0.591,540,0.13,0.03,Feb 540 Puts,,4,0.05
RUWOH,-1,,,,1.45,0.455,P,-2.409,0.053,O,1.45,,0,0.044,,2221,0.408,,080321,,080205,-2.253,0.258,-6.593,15:30:00,,14.319,,0.001,0.428,540,1.45,1.03,Mar 540 Puts,,,
RUWPH,-1,,,,3.2,0.42,P,-5.024,0.078,O,3.05,,0,0.062,,296,0.02,0.415,080418,,080205,-7.78,0.258,-9.282,15:30:00,,33.247,0.411,0.006,0.413,540,3.05,2.99,Apr 540 Puts,,,2.9
RUWRH,-1,,,,7.9,0.388,P,-8.643,0.095,O,7.9,,0,0.087,,353,0.091,,080620,,080205,-25.662,0.258,-9.167,15:30:00,,68.87,,0.034,0.379,540,7.9,7.24,Jun 540 Puts,,,
RUWUH,-1,,,,,,P,-12.399,0.1,O,-1,,0,0.12,,,,,080919,,080205,-63.735,0.258,-8.642,15:30:00,,115.177,,0.076,0.365,540,,14.36,Sep 540 Puts,,,
RUWNJ,0.08,,,,0.15,,P,-0.215,0.01,O,0.1,,0,0.021,,7991,,,080215,,080205,-0.043,0.258,-1.92,15:30:00,,0.808,,0,0.574,550,0.1,0.04,Feb 550 Puts,,20,0.05
RUWOJ,1.1,,,,1.3,0.422,P,-3.016,0.064,O,1.17,,0,0.045,,4026,-0.107,0.414,080321,,080205,-2.822,0.258,-7.181,15:30:00,,17.261,0.406,0.002,0.422,550,1.17,1.31,Mar 550 Puts,,2138,1.05
RUWPJ,-1,,,,3.8,0.414,P,-5.895,0.09,O,3.65,,0,0.062,,854,0.028,0.41,080418,,080205,-9.137,0.258,-10.404,15:30:00,,37.718,0.406,0.01,0.407,550,3.65,3.55,Apr 550 Puts,,,3.5
RUWRJ,-1,,,,8.8,0.381,P,-9.752,0.106,O,8.5,,0,0.088,,3387,0.028,0.377,080620,,080205,-28.995,0.258,-10.085,15:30:00,,75.296,0.373,0.043,0.374,550,8.5,8.27,Jun 550 Puts,,,8.2
RUWUJ,-1,,,,,,P,-13.499,0.107,O,14.6,,0,0.121,,1929,-0.071,0.35,080919,,080205,-69.442,0.258,-8.551,15:30:00,,122.151,0.35,0.09,0.36,550,14.6,15.72,Sep 550 Puts,,,14.6
RUWBL,-1,,,,156.2,,C,99.798,0.01,O,155.45,,0,0.219,,227,-0.016,,080215,,080205,15.283,0.258,-4.708,15:30:00,,0.764,,1,0.531,560,-2.45,158.02,Feb 560 Calls,,,154.7
RUWCL,-1,,,,157.7,,C,95.494,0.086,O,157.05,,0,0.219,,448,-0.021,,080321,,080205,64.575,0.258,-14.442,15:30:00,,23.947,,0.997,0.439,560,-0.85,160.44,Mar 560 Calls,,,156.4
RUWDL,-1,,,,159.2,,C,93.483,0.101,O,158.75,,0,0.223,,1,-0.022,,080418,,080205,101.373,0.258,-13.735,15:30:00,,40.788,,0.985,0.393,560,0.85,162.37,Apr 560 Calls,,,158.3
RUWFL,-1,,,,164.6,,C,89.671,0.115,O,163.2,,0,0.235,,40,-0.026,,080620,,080205,176.27,0.258,-13.012,15:30:00,,78.524,,0.945,0.358,560,5.3,167.62,Jun 560 Calls,,,161.8
RUWIL,-1,,,,,,C,87.797,0.116,O,164.4,,0,0.244,,11,-0.044,,080919,,080205,282.075,0.258,-10.454,15:30:00,,113.941,,0.895,0.31,560,6.5,171.99,Sep 560 Calls,,,164.4
RUWNL,-1,,,,0.15,,P,-0.305,0.014,O,0.08,,0,0.021,,6270,,,080215,,080205,-0.062,0.258,-2.605,15:30:00,,1.112,,0,0.557,560,0.08,0.06,Feb 560 Puts,,,
RUWOL,-1,,,,2.05,0.434,P,-3.751,0.078,O,1.9,,0,0.046,,6088,0.145,0.428,080321,,080205,-3.514,0.258,-10.295,15:30:00,,20.651,0.421,0.003,0.416,560,1.9,1.66,Mar 560 Puts,,,1.75
RUWPL,-1,,,,,,P,-6.891,0.103,O,4.3,,0,0.063,,487,0.024,0.404,080418,,080205,-10.692,0.258,-11.555,15:30:00,,42.58,0.404,0.015,0.401,560,4.3,4.2,Apr 560 Puts,,,4.3
RUWRL,-1,,,,9.9,0.376,P,-10.967,0.116,O,9.8,,0,0.089,,377,0.039,0.375,080620,,080205,-32.656,0.258,-10.924,15:30:00,,81.979,0.373,0.055,0.37,560,9.8,9.43,Jun 560 Puts,,,9.7
RUWUL,-1,,,,17.3,0.356,P,-14.675,0.115,O,16.85,,0,0.122,,221,-0.02,0.352,080919,,080205,-75.555,0.258,-9.252,15:30:00,,129.262,0.349,0.105,0.355,560,16.85,17.19,Sep 560 Puts,,,16.4
RUWBN,-1,,,,148.9,,C,99.715,0.014,O,146.85,,0,0.205,,113,-0.008,,080215,,080205,15.54,0.258,-5.334,15:30:00,,1.045,,1,0.513,570,-1.05,148.04,Feb 570 Calls,,,144.8
RUWCN,-1,,,,147.9,,C,94.647,0.101,O,147.65,,0,0.206,,241,-0.021,,080321,,080205,65.005,0.258,-15.897,15:30:00,,27.471,,0.995,0.43,570,-0.25,150.89,Mar 570 Calls,,,147.4
RUWDN,-1,,,,152.4,,C,92.426,0.115,O,151.9,,0,0.211,,,-0.008,,080418,,080205,101.718,0.258,-14.873,15:30:00,,45.776,,0.978,0.386,570,4,153.07,Apr 570 Calls,,,151.4
RUWFN,-1,,,,158.9,,C,88.43,0.127,O,158.1,,0,0.224,,20,-0.004,,080620,,080205,176.258,0.258,-13.72,15:30:00,,85.173,,0.932,0.352,570,10.2,158.8,Jun 570 Calls,,,157.3
RUWIN,-1,,,,162.3,,C,86.423,0.126,O,160.05,,0,0.235,,20,-0.022,,080919,,080205,281.169,0.258,-10.974,15:30:00,,122.673,,0.878,0.307,570,12.15,163.67,Sep 570 Calls,,,157.8
RUWNN,-1,,,,,,P,-0.435,0.02,O,0.05,,0,0.021,,12822,,,080215,,080205,-0.088,0.258,-3.53,15:30:00,,1.527,,0,0.541,570,0.05,0.09,Feb 570 Puts,,,0.05
RUWON,-1,,,,2.6,0.43,P,-4.637,0.094,O,2.4,,0,0.047,,3915,0.148,0.423,080321,,080205,-4.349,0.258,-12.07,15:30:00,,24.512,0.415,0.005,0.41,570,2.4,2.09,Mar 570 Puts,,,2.2
RUWPN,-1,,,,,,P,-8.026,0.118,O,5,,0,0.064,,571,0.008,0.396,080418,,080205,-12.467,0.258,-12.638,15:30:00,,47.826,0.396,0.022,0.395,570,5,4.96,Apr 570 Puts,,,5
RUWRN,9.5,,,,10.4,0.362,P,-12.293,0.127,O,10.02,,0,0.091,,1407,-0.066,0.358,080620,,080205,-36.662,0.258,-10.853,15:30:00,,88.881,0.354,0.068,0.366,570,10.02,10.73,Jun 570 Puts,,2,9.7
RUWUN,-1,,,,19.5,0.355,P,-15.93,0.123,O,19,,0,0.122,,202,0.012,0.351,080919,,080205,-82.091,0.258,-9.8,15:30:00,,136.476,0.348,0.122,0.35,570,19,18.77,Sep 570 Puts,,,18.5
RUWBP,-1,,,,138.5,,C,99.595,0.02,O,137.95,,0,0.19,,312,-0.001,,080215,,080205,15.789,0.258,-6.162,15:30:00,,1.433,,1,0.495,580,0.05,138.06,Feb 580 Calls,,,137.4
RUWCP,-1,,,,140.6,,C,93.653,0.118,O,138.85,,0,0.193,,215,-0.018,,080321,,080205,65.294,0.258,-17.469,15:30:00,,31.4,,0.991,0.42,580,0.95,141.42,Mar 580 Calls,,,137.1
RUWDP,-1,,,,141.4,,C,91.22,0.131,O,141.4,,0,0.199,,,-0.017,,080418,,080205,101.831,0.258,-16.064,15:30:00,,51.156,,0.969,0.379,580,3.5,143.88,Apr 580 Calls,,,
RUWFP,-1,,,,150.9,,C,87.07,0.139,O,149.25,,0,0.214,,82,-0.006,,080620,,080205,175.881,0.258,-14.431,15:30:00,,92.065,,0.916,0.347,580,11.35,150.1,Jun 580 Calls,,,147.6
RUWIP,-1,,,,156.3,0.311,C,84.948,0.136,O,155.45,,0,0.226,,106,0,0.305,080919,,080205,279.722,0.258,-11.487,15:30:00,,131.501,0.298,0.86,0.305,580,17.55,155.5,Sep 580 Calls,,,154.6
RUWNP,0.05,,,,0.2,0.554,P,-0.621,0.028,O,0.12,,0,0.021,,8367,,,080215,,080205,-0.126,0.258,-4.775,15:30:00,,2.095,,0,0.525,580,0.12,0.13,Feb 580 Puts,,540,0.05
RUWOP,-1,,,,3.3,0.427,P,-5.697,0.112,O,3.08,,0,0.048,,3973,0.176,0.42,080321,,080205,-5.349,0.258,-14.233,15:30:00,,28.859,0.413,0.009,0.405,580,3.08,2.62,Mar 580 Puts,,,2.85
RUWPP,-1,,,,6.2,0.396,P,-9.313,0.133,O,5.95,,0,0.065,,412,0.019,0.392,080418,,080205,-14.483,0.258,-13.99,15:30:00,,53.436,0.387,0.031,0.39,580,5.95,5.84,Apr 580 Puts,,,5.7
RUWRP,-1,,,,13,0.37,P,-13.735,0.139,O,12.55,,0,0.092,,659,0.032,0.366,080620,,080205,-41.03,0.258,-12.387,15:30:00,,95.956,0.361,0.084,0.362,580,12.55,12.16,Jun 580 Puts,,,12.1
RUWUP,-1,,,,21.2,0.35,P,-17.267,0.132,O,20.85,,0,0.123,,422,0.018,0.347,080919,,080205,-89.067,0.258,-10.19,15:30:00,,143.757,0.345,0.14,0.345,580,20.85,20.48,Sep 580 Puts,,,20.5
