Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,445.79,-10.34,452.14,445.09,,, ,1,0,I,445.79,452.14,0,,456.13,,,,,,090406,,0.359,,15:30:00,,,,,,,,,RUT Index,0,,
RURPI,,,,,,,P,-0.06,0.004,O,0,0.15,0,0.028,,,,,090417,,,-0.008,0.359,-0.47,,,0.165,,0,0.78,290,,0.01,Apr 290 Puts,,,
RURQI,,,,,,,P,-1.873,0.048,O,0,0.84,0,0.063,,,,,090515,,,-0.964,0.359,-5.551,,,6.674,,0,0.663,290,,0.71,May 290 Puts,,,
RURRI,,,,,,,P,-4.98,0.082,O,0,,0,0.097,,,,,090619,,,-5.061,0.359,-8.657,,,20.562,,0.004,0.628,290,,2.91,Jun 290 Puts,,,
RURUI,,,,,,,P,-9.625,0.103,O,0,,0,0.152,,,,,090918,,,-23.156,0.359,-8.549,,,50.622,,0.041,0.561,290,,8.88,Sep 290 Puts,,,
RURXI,,,,,,,P,-12.542,0.104,O,0,,0,0.199,,,,,091218,,,-49.127,0.359,-7.871,,,75.747,,0.083,0.539,290,,15.23,Dec 290 Puts,,,
RURDT,,,,,,,C,99.664,0.015,O,0,,0,0.324,,,,,090417,,,8.987,0.359,-2.706,,,0.787,,1,0.865,300,,145.54,Apr 300 Calls,,,
RURET,,,,,,,C,97.315,0.065,O,0,,0,0.321,,,,,090515,,,30.64,0.359,-7.602,,,9.037,,1,0.661,300,,145.72,May 300 Calls,,,
RURFT,,,,,,,C,94.082,0.097,O,0,,0,0.326,,,,,090619,,,54.739,0.359,-9.796,,,23.567,,0.992,0.611,300,,147.15,Jun 300 Calls,,,
RURIT,,,,,,,C,89.365,0.115,O,0,,0,0.345,,,,,090918,,,109.788,0.359,-9.135,,,54.436,,0.945,0.54,300,,150.96,Sep 300 Calls,,,
RURLT,,,,,,,C,86.55,0.115,O,0,,0,0.363,,,,,091218,,,157.19,0.359,-8.295,,,79.503,,0.898,0.513,300,,154.97,Dec 300 Calls,,,
