Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,771.6,11.6,773,764.6,,, ,1,0,I,771.6,764.6,0,,760,,,,,,070306,,0.132,,15:30:00,,,,,,,,,RUT Index,0,,
RUYOF,,,,,,,P,-0.564,0.026,O,0,,0,0.02,,,,,070316,,,-0.122,0.132,-4.38,,,2.068,,0,0.494,630,,0.12,Mar 630 Puts,,,
RUYPF,,,,,,,P,-3.609,0.087,O,0,,0,0.037,,,,,070420,,,-3.589,0.132,-7.586,,,21.51,,0,0.339,630,,1.37,Apr 630 Puts,,,
RUYQF,,,,,,,P,-6.079,0.111,O,0,,0,0.048,,,,,070518,,,-9.931,0.132,-8.269,,,41.509,,0,0.317,630,,3.02,May 630 Puts,,,
RUYRF,,,,,,,P,-7.794,0.12,O,0,,0,0.057,,,,,070615,,,-17.775,0.132,-7.863,,,59.024,,0.001,0.3,630,,4.55,Jun 630 Puts,,,
RUYUF,,,,,,,P,-11.927,0.128,O,0,,0,0.081,,,,,070921,,,-54.984,0.132,-6.453,,,112.579,,0.012,0.277,630,,10.01,Sep 630 Puts,,,
RUYOH,,,,,,,P,-0.737,0.034,O,0,,0,0.02,,,,,070316,,,-0.16,0.132,-5.378,,,2.619,,0,0.473,640,,0.15,Mar 640 Puts,,,
RUYPH,,,,,,,P,-4.353,0.104,O,0,,0,0.037,,,,,070420,,,-4.328,0.132,-8.566,,,25.044,,0,0.329,640,,1.65,Apr 640 Puts,,,
RUYQH,,,,,,,P,-7.093,0.128,O,0,,0,0.048,,,,,070518,,,-11.588,0.132,-9.056,,,46.766,,0.001,0.309,640,,3.53,May 640 Puts,,,
RUYRH,,,,,,,P,-8.93,0.136,O,0,,0,0.057,,,,,070615,,,-20.372,0.132,-8.471,,,65.365,,0.002,0.294,640,,5.23,Jun 640 Puts,,,
RUYUH,,,,,,,P,-13.195,0.139,O,0,,0,0.082,,,,,070921,,,-60.864,0.132,-6.736,,,120.782,,0.018,0.272,640,,11.13,Sep 640 Puts,,,
RUYCJ,,,,,,,C,98.79,0.052,O,0,,0,0.156,,,,,070316,,,17.509,0.132,-17.335,,,4.034,,1,0.47,650,,122.37,Mar 650 Calls,,,
RUYDJ,,,,,,,C,94.815,0.123,O,0,,0,0.159,,,,,070420,,,74.432,0.132,-18.345,,,28.801,,1,0.318,650,,125.85,Apr 650 Calls,,,
RUYEJ,,,,,,,C,91.784,0.147,O,0,,0,0.166,,,,,070518,,,115.188,0.132,-18.583,,,52.289,,0.999,0.301,650,,129.38,May 650 Calls,,,
RUYFJ,,,,,,,C,89.11,0.156,O,0,,0,0.174,,,,,070615,,,152.32,0.132,-18.571,,,75.542,,0.995,0.297,650,,133.4,Jun 650 Calls,,,
RUYIJ,,,,,,,C,84.988,0.151,O,0,,0,0.194,,,,,070921,,,275.191,0.132,-15.817,,,131.794,,0.973,0.273,650,,144.47,Sep 650 Calls,,,
RUYOJ,,,,,,,P,-0.973,0.045,O,0,,0,0.019,,,,,070316,,,-0.211,0.132,-6.641,,,3.34,,0,0.453,650,,0.19,Mar 650 Puts,,,
RUYPJ,,,,,,,P,-5.256,0.124,O,0,,0,0.037,,,,,070420,,,-5.226,0.132,-9.651,,,29.112,,0,0.32,650,,2,Apr 650 Puts,,,
RUYQJ,,,,,,,P,-8.27,0.147,O,0,,0,0.049,,,,,070518,,,-13.516,0.132,-9.884,,,52.548,,0.001,0.302,650,,4.13,May 650 Puts,,,
RUYRJ,,,,,,,P,-10.222,0.154,O,0,,0,0.057,,,,,070615,,,-23.328,0.132,-9.091,,,72.178,,0.005,0.287,650,,6.01,Jun 650 Puts,,,
RUYUJ,,,,,,,P,-14.577,0.152,O,0,,0,0.083,,,,,070921,,,-67.283,0.132,-7.005,,,129.239,,0.027,0.267,650,,12.37,Sep 650 Puts,,,
RUYCL,,,,,,,C,98.442,0.068,O,0,,0,0.143,,,,,070316,,,17.707,0.132,-19.134,,,5.018,,1,0.448,660,,112.45,Mar 660 Calls,,,
RUYDL,,,,,,,C,93.743,0.148,O,0,,0,0.148,,,,,070420,,,74.592,0.132,-19.631,,,33.38,,1,0.308,660,,116.32,Apr 660 Calls,,,
RUYEL,,,,,,,C,90.44,0.169,O,0,,0,0.155,,,,,070518,,,114.967,0.132,-19.55,,,58.517,,0.997,0.293,660,,120.16,May 660 Calls,,,
