Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,853.5,5,853.6,849.8,,, ,1,0,I,853.5,849.8,0,,848.5,,,,,,070717,,0.108,,15:30:00,,,,,,,,,RUT Index,0,,
RUTSB,-1,,,,0.1,,P,-0.217,0.012,O,0.05,,0,0.015,,7462,,,070720,,070717,-0.016,0.108,-3.333,15:30:00,,0.532,,0,0.722,710,0.05,0.04,Jul 710 Puts,,,
RUTTB,-1,,,,0.8,0.335,P,-2.379,0.068,O,0.75,,0,0.028,,2017,-0.013,0.331,070817,,070717,-1.784,0.108,-6.932,15:30:00,,14.003,0.328,0,0.332,710,0.75,0.76,Aug 710 Puts,,,0.7
RUTUB,-1,,,,3.3,0.308,P,-6.335,0.112,O,3.1,,0,0.044,,1269,-0.034,0.303,070921,,070717,-10.31,0.108,-9.393,15:30:00,,45.13,0.299,0,0.306,710,3.1,3.21,Sep 710 Puts,,,2.9
RUTXB,-1,,,,10.7,0.286,P,-12.271,0.129,O,10.35,,0,0.074,,608,-0.005,0.283,071221,,070717,-49.115,0.108,-8.665,15:30:00,,113.236,0.28,0.003,0.284,710,10.35,10.4,Dec 710 Puts,,,10
RUTOB,-1,,,,16.5,0.273,P,-14.909,0.123,O,16.2,,0,0.095,,222,0.003,0.271,080321,,070717,-96.298,0.108,-6.979,15:30:00,,161.997,0.269,0.01,0.271,710,16.2,16.15,Mar08 710 Puts,,,15.9
RUTGD,-1,,,,134,,C,99.61,0.021,O,133.45,,0,0.155,,18,-0.002,,070720,,070717,5.883,0.108,-15.538,15:30:00,,0.901,,1,0.715,720,-0.05,133.75,Jul 720 Calls,,,132.9
RUTHD,-1,,,,136.7,,C,95.75,0.103,O,136.2,,0,0.156,,43,-0.006,,070817,,070717,57.65,0.108,-21.664,15:30:00,,22.569,,1,0.355,720,2.7,136.98,Aug 720 Calls,,,135.7
RUTID,-1,,,,142.2,,C,91.782,0.134,O,141.4,,0,0.164,,1034,-0.004,,070921,,070717,115.531,0.108,-21.428,15:30:00,,55.051,,1,0.313,720,7.9,142.01,Sep 720 Calls,,,140.6
RUTLD,-1,,,,155.1,0.283,C,86.332,0.14,O,154.35,,0,0.186,,92,-0.003,0.277,071221,,070717,248.272,0.108,-18.271,15:30:00,,121.991,0.271,0.995,0.281,720,20.85,154.84,Dec 720 Calls,,,153.6
RUTCD,-1,,,,167.2,0.273,C,83.657,0.131,O,166.45,,0,0.205,,24,-0.001,0.269,080321,,070717,367.044,0.108,-16.469,15:30:00,,172.068,0.264,0.985,0.27,720,32.95,166.7,Mar08 720 Calls,,,165.7
RUTSD,-1,,,,,,P,-0.255,0.015,O,-1,,0,0.014,,10930,,,070720,,070717,-0.018,0.108,-3.702,15:30:00,,0.615,,0,0.679,720,,0.04,Jul 720 Puts,,,
