Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,815,3.4,815.8,811.4,,, ,1,0,I,815,811.4,0,,811.6,,,,,,070410,,0.09,,15:30:00,,,,,,,,,RUT Index,0,,
RUTPT,-1,,,,0.4,0.448,P,-1.741,0.072,O,0.4,,0,0.02,,18969,0.026,,070420,,070410,-0.399,0.09,-11.698,15:30:00,,5.827,,0,0.446,700,0.4,0.39,Apr 700 Puts,,,
RUTQT,-1,,,,1.7,0.302,P,-4.828,0.128,O,1.6,,0,0.031,,12450,-0.018,0.298,070518,,070410,-4.253,0.09,-9.548,15:30:00,,26.439,0.294,0,0.299,700,1.6,1.63,May 700 Puts,,,1.5
RUTRT,-1,,,,3.5,0.274,P,-7.612,0.153,O,3.35,,0,0.041,,4127,-0.003,0.271,070615,,070410,-11.769,0.09,-9.265,15:30:00,,49.637,0.268,0,0.271,700,3.35,3.36,Jun 700 Puts,,,3.2
RUTST,-1,,,,5.9,0.259,P,-10.455,0.164,O,5.75,,0,0.052,,37,-0.017,0.257,070720,,070410,-25.04,0.09,-8.573,15:30:00,,77.586,0.256,0,0.259,700,5.75,5.85,Jul 700 Puts,,,5.6
RUTUT,-1,,,,10.3,0.249,P,-13.869,0.163,O,10.2,,0,0.068,,3827,-0.009,0.249,070921,,070410,-54.927,0.09,-7.463,15:30:00,,120.242,0.248,0.003,0.249,700,10.2,10.29,Sep 700 Puts,,,10.1
RUTDB,-1,,,,107.2,,C,96.652,0.118,O,106.7,,0,0.127,,161,0.002,,070420,,070410,18.642,0.09,-31.417,15:30:00,,10.077,,1,0.468,710,1.7,106.49,Apr 710 Calls,,,106.2
RUTEB,-1,,,,110.7,,C,92.278,0.172,O,110,,0,0.133,,11,-0.004,,070518,,070410,66.638,0.09,-24.55,15:30:00,,38.102,,1,0.32,710,5,110.44,May 710 Calls,,,109.3
RUTFB,-1,,,,114.1,,C,89.75,0.184,O,113.5,,0,0.14,,62,-0.006,,070615,,070410,111.216,0.09,-21.407,15:30:00,,61.903,,1,0.281,710,8.5,114.13,Jun 710 Calls,,,112.9
RUTGB,-1,,,,118.8,0.261,C,87.242,0.186,O,118.45,,0,0.148,,10,-0.004,0.257,070720,,070410,162.984,0.09,-19.06,15:30:00,,89.323,0.254,0.999,0.262,710,13.45,118.88,Jul 710 Calls,,,118.1
RUTIB,-1,,,,128,0.255,C,84.031,0.178,O,127.25,,0,0.163,,22,-0.002,0.249,070921,,070410,248.348,0.09,-17.375,15:30:00,,132.07,0.243,0.994,0.251,710,22.25,127.48,Sep 710 Calls,,,126.5
RUTPB,0.25,-0.1,0.25,0.25,0.35,0.404,P,-2.035,0.087,O,0.3,0.25,0,0.019,0.35,8915,-0.302,0.395,070420,,070410,-0.465,0.09,-9.323,15:30:00,,6.655,0.385,0,0.417,710,0.3,0.43,Apr 710 Puts,,1,0.25
RUTQB,-1,,,,2.05,0.291,P,-5.818,0.154,O,1.95,,0,0.031,,595,0,0.288,070518,,070410,-5.123,0.09,-10.823,15:30:00,,30.642,0.284,0,0.288,710,1.95,1.95,May 710 Puts,,,1.85
RUTRB,3.9,-0.3,3.9,3.9,4.1,0.266,P,-8.954,0.178,O,3.95,3.9,0,0.041,4.2,4513,0,0.263,070615,,070410,-13.847,0.09,-10.113,15:30:00,,56.076,0.26,0,0.263,710,3.95,3.95,Jun 710 Puts,,5,3.8
RUTSB,-1,,,,6.8,0.253,P,-11.958,0.185,O,6.8,,0,0.052,,38,0.012,0.253,070720,,070410,-28.648,0.09,-9.345,15:30:00,,85.384,0.253,0.001,0.252,710,6.8,6.72,Jul 710 Puts,,,6.8
RUTUB,-1,,,,11.7,0.246,P,-15.439,0.179,O,11.5,,0,0.069,,103,-0.003,0.244,070921,,070410,-61.177,0.09,-7.801,15:30:00,,129.187,0.242,0.006,0.244,710,11.5,11.53,Sep 710 Puts,,,11.3
RUTDD,-1,,,,96.8,,C,96.174,0.142,O,96.35,,0,0.115,,166,-0.002,,070420,,070410,18.807,0.09,-32.443,15:30:00,,11.243,,1,0.435,720,1.35,96.57,Apr 720 Calls,,,95.9
RUTED,-1,,,,100.9,,C,91.102,0.201,O,100.2,,0,0.122,,1,-0.007,,070518,,070410,66.639,0.09,-25.529,15:30:00,,42.381,,1,0.305,720,5.2,100.88,May 720 Calls,,,99.5
RUTFD,-1,,,,104.9,,C,88.256,0.21,O,104.35,,0,0.13,,57,-0.005,,070615,,070410,110.693,0.09,-22.215,15:30:00,,68.237,,1,0.271,720,9.35,104.9,Jun 720 Calls,,,103.8
