Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,799.9,-0.8,802.8,798.9,,, ,1,0,I,799.9,801.8,0,,800.7,,,,,,070402,,0.099,,15:30:00,,,,,,,,,RUT Index,0,,
RUYPN,-1,,,,0.4,0.383,P,-1.279,0.051,O,0.23,,0,0.022,,5609,-0.233,,070420,,070402,-0.518,0.099,-5.542,15:30:00,,5.896,,0,0.368,670,0.23,0.3,Apr 670 Puts,,,0.05
RUYQN,-1,,,,1.8,0.315,P,-4.663,0.109,O,1.65,,0,0.036,,935,-0.078,0.309,070518,,070402,-4.908,0.099,-8.303,15:30:00,,27.745,0.304,0,0.315,670,1.65,1.79,May 670 Puts,,,1.5
RUYRN,-1,,,,3.5,0.292,P,-7.101,0.13,O,3.3,,0,0.046,,964,-0.049,0.288,070615,,070402,-12.154,0.099,-8.442,15:30:00,,48.879,0.283,0,0.291,670,3.3,3.47,Jun 670 Puts,,,3.1
RUYSN,-1,,,,5.9,0.28,P,-9.616,0.141,O,5.7,,0,0.057,,828,-0.024,0.277,070720,,070402,-24.542,0.099,-8.223,15:30:00,,74.356,0.274,0,0.279,670,5.7,5.84,Jul 670 Puts,,,5.5
RUYUN,-1,,,,10,0.267,P,-12.471,0.143,O,9.55,,0,0.073,,45,-0.011,0.263,070921,,070402,-51.05,0.099,-7.097,15:30:00,,112.181,0.259,0.002,0.264,670,9.55,9.66,Sep 670 Puts,,,9.1
RUYDP,-1,,,,121.5,,C,97.036,0.095,O,121,,0,0.148,,32,-0.006,,070420,,070402,32.221,0.099,-21.736,15:30:00,,12.004,,1,0.401,680,1.1,121.74,Apr 680 Calls,,,120.5
RUYEP,-1,,,,125.1,,C,93.163,0.142,O,124.55,,0,0.154,,,-0.007,,070518,,070402,77.871,0.099,-21.598,15:30:00,,37.468,,1,0.328,680,4.65,125.38,May 680 Calls,,,124
RUYFP,-1,,,,129,,C,90.554,0.156,O,128.4,,0,0.16,,72,-0.005,,070615,,070402,120.131,0.099,-20.257,15:30:00,,60.553,,1,0.301,680,8.5,129.03,Jun 680 Calls,,,127.8
RUYGP,-1,,,,133.2,,C,88.474,0.159,O,132.65,,0,0.168,,10,-0.004,,070720,,070402,170.44,0.099,-18.538,15:30:00,,84.724,,0.999,0.281,680,12.75,133.18,Jul 680 Calls,,,132.1
RUYIP,-1,,,,141.9,0.275,C,85.332,0.156,O,140.9,,0,0.183,,34,-0.003,0.267,070921,,070402,252.489,0.099,-16.791,15:30:00,,125.322,0.259,0.996,0.27,680,21,141.26,Sep 680 Calls,,,139.9
RUYPP,-1,,,,0.4,0.356,P,-1.656,0.066,O,0.28,,0,0.022,,8253,-0.263,0.338,070420,,070402,-0.67,0.099,-5.17,15:30:00,,7.359,,0,0.353,680,0.28,0.38,Apr 680 Puts,,,0.15
RUYQP,-1,,,,2.15,0.306,P,-5.63,0.131,O,2,,0,0.036,,1058,-0.078,0.301,070518,,070402,-5.926,0.099,-9.389,15:30:00,,32.223,0.296,0,0.306,680,2,2.17,May 680 Puts,,,1.85
RUYRP,-1,,,,4.2,0.287,P,-8.325,0.15,O,4.05,,0,0.046,,890,-0.01,0.284,070615,,070402,-14.254,0.099,-9.517,15:30:00,,55.14,0.281,0,0.285,680,4.05,4.09,Jun 680 Puts,,,3.9
RUYSP,-1,,,,6.9,0.276,P,-10.966,0.158,O,6.65,,0,0.057,,27,-0.007,0.273,070720,,070402,-27.999,0.099,-8.922,15:30:00,,81.778,0.27,0.001,0.273,680,6.65,6.7,Jul 680 Puts,,,6.4
RUYUP,-1,,,,11.2,0.263,P,-13.907,0.156,O,10.85,,0,0.073,,87,-0.002,0.26,070921,,070402,-56.975,0.099,-7.514,15:30:00,,120.914,0.257,0.004,0.26,680,10.85,10.87,Sep 680 Puts,,,10.5
RUYDR,-1,,,,111.7,,C,96.471,0.115,O,111.15,,0,0.136,,65,-0.007,,070420,,070402,32.484,0.099,-23.115,15:30:00,,13.859,,1,0.381,690,1.25,111.9,Apr 690 Calls,,,110.6
RUYER,-1,,,,115.9,,C,92.035,0.165,O,115.3,,0,0.143,,20,-0.005,,070518,,070402,77.931,0.099,-22.748,15:30:00,,42.097,,1,0.317,690,5.4,115.89,May 690 Calls,,,114.7
RUYFR,-1,,,,120,,C,89.222,0.177,O,119.45,,0,0.15,,65,-0.003,,070615,,070402,119.847,0.099,-21.09,15:30:00,,66.65,,1,0.293,690,9.55,119.82,Jun 690 Calls,,,118.9
RUYGR,-1,,,,124.7,0.279,C,87.01,0.177,O,124.05,,0,0.158,,10,-0.002,0.272,070720,,070402,169.623,0.099,-18.98,15:30:00,,92.125,0.265,0.998,0.274,690,14.15,124.28,Jul 690 Calls,,,123.4
RUYIR,-1,,,,133.5,0.27,C,83.865,0.17,O,132.7,,0,0.173,,11,0,0.264,070921,,070402,251.033,0.099,-17.352,15:30:00,,133.462,0.258,0.992,0.264,690,22.8,132.73,Sep 690 Calls,,,131.9
RUYPR,-1,,,,,,P,-2.158,0.086,O,0.3,,0,0.021,,10347,-0.388,0.315,070420,,070402,-0.874,0.099,-5.392,15:30:00,,9.216,0.315,0,0.339,690,0.3,0.49,Apr 690 Puts,,,0.3
RUYQR,-1,,,,2.6,0.297,P,-6.799,0.156,O,2.58,,0,0.036,,1047,-0.019,0.296,070518,,070402,-7.158,0.099,-11.043,15:30:00,,37.32,0.296,0,0.298,690,2.58,2.63,May 690 Puts,,,2.55
RUYRR,-1,,,,5.1,0.283,P,-9.746,0.173,O,4.9,,0,0.047,,1680,0.014,0.279,070615,,070402,-16.695,0.099,-10.594,15:30:00,,61.968,0.276,0,0.278,690,4.9,4.83,Jun 690 Puts,,,4.7
RUYSR,-1,,,,8.1,0.272,P,-12.486,0.177,O,7.8,,0,0.058,,22,0.014,0.268,070720,,070402,-31.899,0.099,-9.624,15:30:00,,89.634,0.265,0.002,0.267,690,7.8,7.69,Jul 690 Puts,,,7.5
RUYUR,-1,,,,12.7,0.26,P,-15.468,0.171,O,12.2,,0,0.074,,,0,0.256,070921,,070402,-63.429,0.099,-7.846,15:30:00,,129.835,0.252,0.008,0.256,690,12.2,12.2,Sep 690 Puts,,,11.7
RUTDT,-1,,,,101.5,,C,95.757,0.141,O,101.3,,0,0.124,,119,-0.008,,070420,,070402,32.686,0.099,-24.679,15:30:00,,16.1,,1,0.361,700,1.4,102.09,Apr 700 Calls,,,101.1
RUTET,-1,,,,106.5,,C,90.695,0.192,O,105.8,,0,0.132,,11,-0.007,,070518,,070402,77.769,0.099,-23.954,15:30:00,,47.275,,1,0.306,700,5.9,106.5,May 700 Calls,,,105.1
RUTFT,-1,,,,110.9,,C,87.691,0.2,O,110.2,,0,0.14,,4390,-0.005,,070615,,070402,119.221,0.099,-21.929,15:30:00,,73.23,,0.999,0.284,700,10.3,110.73,Jun 700 Calls,,,109.5
RUTGT,-1,,,,115.9,0.272,C,85.366,0.197,O,115.3,,0,0.149,,10,-0.002,0.266,070720,,070402,168.343,0.099,-19.645,15:30:00,,99.9,0.26,0.996,0.268,700,15.4,115.51,Jul 700 Calls,,,114.7
RUTIT,-1,,,,124.9,0.263,C,82.261,0.184,O,124.1,,0,0.165,,11,-0.002,0.257,070921,,070402,249.009,0.099,-17.619,15:30:00,,141.808,0.252,0.986,0.259,700,24.2,124.32,Sep 700 Calls,,,123.3
RUTPT,-1,,,,,,P,-2.832,0.112,O,0.5,,0,0.021,,18969,-0.219,0.312,070420,,070402,-1.146,0.099,-7.971,15:30:00,,11.57,0.312,0,0.325,700,0.5,0.64,Apr 700 Puts,,,0.5
RUTQT,3.44,-0.17,3.44,3.1,3.4,0.294,P,-8.209,0.185,O,3.26,3.1,0,0.037,3.61,12450,0.022,0.291,070518,,070402,-8.645,0.099,-12.724,15:30:00,,43.074,0.287,0,0.289,700,3.26,3.19,May 700 Puts,,34,3.1
RUTRT,-1,,,,5.9,0.275,P,-11.389,0.198,O,5.75,,0,0.047,,4127,0.009,0.273,070615,,070402,-19.522,0.099,-11.504,15:30:00,,69.341,0.27,0.001,0.272,700,5.75,5.7,Jun 700 Puts,,,5.6
RUTST,-1,,,,9.2,0.266,P,-14.193,0.197,O,8.9,,0,0.059,,37,0.009,0.263,070720,,070402,-36.286,0.099,-10.197,15:30:00,,97.874,0.26,0.004,0.262,700,8.9,8.82,Jul 700 Puts,,,8.6
RUTUT,-1,,,,14.3,0.256,P,-17.163,0.186,O,14.3,,0,0.075,,3827,0.047,,070921,,070402,-70.44,0.099,-8.147,15:30:00,,138.884,,0.014,0.251,700,14.3,13.66,Sep 700 Puts,,,
RUTDB,-1,,,,91.9,,C,94.846,0.174,O,91.65,,0,0.112,,161,-0.007,,070420,,070402,32.809,0.099,-26.452,15:30:00,,18.817,,1,0.342,710,1.75,92.33,Apr 710 Calls,,,91.4
RUTEB,-1,,,,96.9,,C,89.103,0.224,O,96.6,,0,0.122,,11,-0.006,,070518,,070402,77.341,0.099,-25.202,15:30:00,,53.031,,1,0.295,710,6.7,97.21,May 710 Calls,,,96.3
