Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,504.2,10.94,505.59,494.62,,, ,1,0,I,504.2,494.62,0,,493.26,,,,,,090520,,0.247,,15:30:00,,,,,,,,,RUT Index,0,,
RURRJ,0.32,-0.08,0.4,0.32,0.4,0.59,P,-1.001,0.033,O,0.32,0.38,0,0.043,0.4,9549,0.103,0.572,090619,,090520,-0.438,0.247,-3.79,15:30:00,,3.866,0.554,0,0.565,350,0.32,0.29,Jun 350 Puts,,35,0.25
RURSJ,1.34,-0.32,1.34,1.34,1.35,0.515,P,-2.932,0.066,O,1.23,1.34,0,0.062,1.66,528,-0.008,0.506,090717,,090520,-2.533,0.247,-5.757,15:30:00,,13.406,0.496,0,0.507,350,1.23,1.24,Jul 350 Puts,,1,1.1
RURTJ,4.73,,,,3.3,0.489,P,-5.652,0.092,O,3.23,,0,0.085,,68,-0.015,0.486,090821,,090520,-8.039,0.247,-7.428,15:30:00,,28.812,0.478,0.002,0.488,350,3.23,3.28,Aug 350 Puts,,,3
RURUJ,4.6,-2.2,5.4,4.6,5,0.473,P,-7.218,0.102,O,4.79,5.4,0,0.099,6.8,5992,-0.014,0.468,090918,,090520,-13.558,0.247,-7.584,15:30:00,,39.664,0.463,0.006,0.47,350,4.79,4.86,Sep 350 Puts,,190,4.6
RURXJ,13.2,,,,11.3,0.453,P,-11.565,0.113,O,11.15,,0,0.144,,6142,-0.018,0.451,091218,,090520,-39.938,0.247,-7.727,15:30:00,,73.959,0.447,0.03,0.454,350,11.15,11.36,Dec 350 Puts,,,10.8
RURFL,138.92,,,,144.9,,C,98.155,0.054,O,144,,0,0.28,,1853,0.001,,090619,,090520,28.756,0.247,-6.208,15:30:00,,6.544,,1,0.584,360,-0.2,143.87,Jun 360 Calls,,,143.6
RURGL,-1,,,,145.2,,C,95.521,0.09,O,144.5,,0,0.281,,,0,,090717,,090520,53.251,0.247,-8.583,15:30:00,,18.949,,1,0.525,360,0.3,144.53,Jul 360 Calls,,,143.8
RURHL,-1,,,,146.7,,C,92.805,0.11,O,146,,0,0.287,,,0.001,,090821,,090520,81.32,0.247,-9.285,15:30:00,,34.751,,0.996,0.491,360,1.8,145.84,Aug 360 Calls,,,145.3
RURIL,121.4,,,,147.3,,C,90.842,0.119,O,145.4,,0,0.293,,1993,-0.013,,090918,,090520,101.788,0.247,-9.596,15:30:00,,47.449,,0.99,0.481,360,1.2,147.32,Sep 360 Calls,,,145.9
