Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,788.2,-12.5,791.9,785.5,,, ,1,0,I,788.2,791.3,0,,800.7,,,,,,070906,,0.174,,15:30:00,,,,,,,,,RUT Index,0,,
RUYUF,,,,,,,P,-1.284,0.041,O,0,,0,0.028,,,,,070921,,,-0.431,0.174,-8.329,,,5.314,,0,0.51,630,,0.38,Sep 630 Puts,,,
RUYVF,,,,,,,P,-6.862,0.104,O,0,,0,0.057,,,,,071019,,,-6.837,0.174,-18.842,,,35.781,,0,0.471,630,,4.11,Oct 630 Puts,,,
RUYWF,,,,,,,P,-9.869,0.115,O,0,,0,0.074,,,,,071116,,,-16.555,0.174,-17.559,,,60.352,,0.001,0.436,630,,7.65,Nov 630 Puts,,,
RUYXF,,,,,,,P,-11.837,0.117,O,0,,0,0.087,,,,,071221,,,-30.088,0.174,-14.705,,,83.942,,0.007,0.401,630,,10.83,Dec 630 Puts,,,
RUYOF,,,,,,,P,-14.888,0.113,O,0,,0,0.114,,,,,080321,,,-72.409,0.174,-10.638,,,133.549,,0.03,0.358,630,,17.91,Mar08 630 Puts,,,
RUYUH,,,,,,,P,-1.652,0.052,O,0,,0,0.028,,,,,070921,,,-0.554,0.174,-10.136,,,6.597,,0,0.496,640,,0.49,Sep 640 Puts,,,
RUYVH,,,,,,,P,-7.828,0.118,O,0,,0,0.057,,,,,071019,,,-7.799,0.174,-20.358,,,39.566,,0,0.461,640,,4.69,Oct 640 Puts,,,
RUYWH,,,,,,,P,-10.969,0.127,O,0,,0,0.074,,,,,071116,,,-18.404,0.174,-18.534,,,65.152,,0.003,0.427,640,,8.51,Nov 640 Puts,,,
RUYXH,,,,,,,P,-13.013,0.127,O,0,,0,0.087,,,,,071221,,,-33.089,0.174,-15.391,,,89.679,,0.01,0.394,640,,11.95,Dec 640 Puts,,,
RUYOH,,,,,,,P,-16.082,0.12,O,0,,0,0.115,,,,,080321,,,-78.275,0.174,-10.982,,,140.516,,0.04,0.353,640,,19.45,Mar08 640 Puts,,,
RUYIJ,,,,,,,C,98.23,0.059,O,0,,0,0.173,,,,,070921,,,26.058,0.174,-17.129,,,6.999,,1,0.465,650,,139.34,Sep 650 Calls,,,
RUYJJ,,,,,,,C,91.178,0.132,O,0,,0,0.183,,,,,071019,,,67.375,0.174,-28.673,,,43.283,,0.999,0.448,650,,145.33,Oct 650 Calls,,,
RUYKJ,,,,,,,C,88.079,0.139,O,0,,0,0.193,,,,,071116,,,105.396,0.174,-25.99,,,69.123,,0.995,0.413,650,,150.39,Nov 650 Calls,,,
RUYLJ,,,,,,,C,85.886,0.138,O,0,,0,0.204,,,,,071221,,,150.581,0.174,-22.811,,,94.801,,0.984,0.383,650,,155.7,Dec 650 Calls,,,
RUYCJ,,,,,,,C,82.568,0.128,O,0,,0,0.227,,,,,080321,,,257.964,0.174,-18.41,,,147.992,,0.948,0.35,650,,168.26,Mar08 650 Calls,,,
RUYUJ,,,,,,,P,-2.125,0.066,O,0,,0,0.028,,,,,070921,,,-0.713,0.174,-12.301,,,8.171,,0,0.483,650,,0.63,Sep 650 Puts,,,
RUYVJ,,,,,,,P,-8.925,0.133,O,0,,0,0.057,,,,,071019,,,-8.894,0.174,-21.943,,,43.658,,0.001,0.45,650,,5.36,Oct 650 Puts,,,
RUYWJ,,,,,,,P,-12.185,0.139,O,0,,0,0.074,,,,,071116,,,-20.448,0.174,-19.517,,,70.196,,0.005,0.419,650,,9.47,Nov 650 Puts,,,
RUYXJ,,,,,,,P,-14.29,0.138,O,0,,0,0.088,,,,,071221,,,-36.354,0.174,-16.068,,,95.598,,0.016,0.387,650,,13.18,Dec 650 Puts,,,
RUYOJ,,,,,,,P,-17.35,0.128,O,0,,0,0.116,,,,,080321,,,-84.518,0.174,-11.309,,,147.549,,0.052,0.348,650,,21.11,Mar08 650 Puts,,,
RUYIL,,,,,,,C,97.706,0.075,O,0,,0,0.16,,,,,070921,,,26.292,0.174,-19.433,,,8.718,,1,0.452,660,,129.51,Sep 660 Calls,,,
RUYJL,,,,,,,C,89.987,0.149,O,0,,0,0.172,,,,,071019,,,67.361,0.174,-30.276,,,47.515,,0.999,0.437,660,,136.09,Oct 660 Calls,,,
RUYKL,,,,,,,C,86.756,0.153,O,0,,0,0.184,,,,,071116,,,105.105,0.174,-27.054,,,74.379,,0.992,0.404,660,,141.5,Nov 660 Calls,,,
RUYLL,,,,,,,C,84.533,0.15,O,0,,0,0.194,,,,,071221,,,149.998,0.174,-23.534,,,100.785,,0.976,0.376,660,,147.09,Dec 660 Calls,,,
RUYCL,,,,,,,C,81.263,0.136,O,0,,0,0.219,,,,,080321,,,256.833,0.174,-18.782,,,154.829,,0.934,0.344,660,,160.15,Mar08 660 Calls,,,
RUYUL,,,,,,,P,-2.733,0.084,O,0,1.06,0,0.028,,,,,070921,,,-0.917,0.174,-14.878,,,10.091,,0,0.47,660,,0.81,Sep 660 Puts,,,
RUYVL,,,,,,,P,-10.17,0.149,O,0,,0,0.057,,,,,071019,,,-10.138,0.174,-23.584,,,48.057,,0.001,0.44,660,,6.13,Oct 660 Puts,,,
RUYWL,,,,,,,P,-13.527,0.153,O,0,,0,0.074,,,,,071116,,,-22.705,0.174,-20.499,,,75.464,,0.008,0.41,660,,10.55,Nov 660 Puts,,,
RUYXL,,,,,,,P,-15.675,0.149,O,0,,0,0.088,,,,,071221,,,-39.899,0.174,-16.729,,,101.671,,0.024,0.38,660,,14.53,Dec 660 Puts,,,
RUYOL,,,,,,,P,-18.694,0.136,O,0,,0,0.117,,,,,080321,,,-91.149,0.174,-11.617,,,154.609,,0.066,0.344,660,,22.9,Mar08 660 Puts,,,
RUYIN,,,,,,,C,97.025,0.096,O,0,,0,0.148,,,,,070921,,,26.474,0.174,-22.165,,,10.829,,1,0.439,670,,119.72,Sep 670 Calls,,,
RUYJN,,,,,,,C,88.635,0.167,O,0,,0,0.162,,,,,071019,,,67.185,0.174,-31.918,,,52.056,,0.997,0.426,670,,126.94,Oct 670 Calls,,,
RUYKN,,,,,,,C,85.296,0.168,O,0,,0,0.174,,,,,071116,,,104.581,0.174,-28.108,,,79.852,,0.986,0.396,670,,132.72,Nov 670 Calls,,,
RUYLN,,,,,,,C,83.064,0.162,O,0,,0,0.185,,,,,071221,,,149.116,0.174,-24.235,,,106.91,,0.966,0.369,670,,138.6,Dec 670 Calls,,,
RUYCN,,,,,,,C,79.878,0.144,O,0,,0,0.21,,,,,080321,,,255.299,0.174,-19.133,,,161.686,,0.918,0.339,670,,152.17,Mar08 670 Calls,,,
RUYUN,,,,,,,P,-3.512,0.106,O,0,,0,0.028,,,,,070921,,,-1.179,0.174,-17.916,,,12.414,,0,0.458,670,,1.05,Sep 670 Puts,,,
RUYVN,,,,,,,P,-11.581,0.168,O,0,,0,0.058,,,,,071019,,,-11.547,0.174,-25.267,,,52.754,,0.003,0.43,670,,7.01,Oct 670 Puts,,,
RUYWN,,,,,,,P,-15.004,0.168,O,0,,0,0.075,,,,,071116,,,-25.193,0.174,-21.47,,,80.934,,0.014,0.402,670,,11.74,Nov 670 Puts,,,
