Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,513.8,1.97,516.6,513.25,,, ,1,0,I,513.8,514.2,0,,511.83,,,,,,090616,,0.233,,15:30:00,,,,,,,,,RUT Index,0,,
RURRN,0.01,,,,0.05,,P,-0.01,0.001,O,0.02,,0,0.016,,4512,,,090619,,090616,0,0.233,-0.112,15:30:00,,0.019,,0,0.986,370,0.02,0,Jun 370 Puts,,,
RURSN,0.64,-0.21,0.64,0.64,0.8,0.587,P,-2.021,0.057,O,0.67,0.64,0,0.048,0.85,2896,0,0.57,090717,,090616,-0.936,0.233,-6.553,15:30:00,,7.323,0.552,0,0.57,370,0.67,0.67,Jul 370 Puts,,15,0.55
RURTN,2.68,-0.35,2.74,2.68,2.9,0.516,P,-5.39,0.099,O,2.75,2.72,0,0.074,3.03,298,0,0.509,090821,,090616,-5.477,0.233,-9.136,15:30:00,,23.872,0.503,0.001,0.509,370,2.75,2.75,Aug 370 Puts,,24,2.6
RURUN,5.13,,,,4.8,0.487,P,-7.555,0.113,O,4.67,,0,0.09,,5745,-0.011,0.484,090918,,090616,-11.138,0.233,-9.409,15:30:00,,36.962,0.479,0.003,0.485,370,4.67,4.72,Sep 370 Puts,,,4.5
RURXN,12.6,,,,12,0.457,P,-12.535,0.125,O,11.79,,0,0.137,,489,-0.009,0.454,091218,,090616,-38.242,0.233,-9.028,15:30:00,,74.679,0.45,0.027,0.455,370,11.79,11.9,Dec 370 Puts,,,11.5
RURRP,0.02,0.01,0.02,0.02,0.05,,P,-0.017,0.001,O,0.02,0.02,0,0.016,0.01,6828,,,090619,,090616,-0.001,0.233,-0.18,15:30:00,,0.03,,0,0.939,380,0.02,0,Jun 380 Puts,,5,
RURSP,0.85,-0.25,0.95,0.8,0.9,0.556,P,-2.578,0.073,O,0.85,0.95,0,0.048,1.1,4335,0,0.551,090717,,090616,-1.194,0.233,-7.776,15:30:00,,8.988,0.545,0,0.551,380,0.85,0.85,Jul 380 Puts,,283,0.8
RURTP,3.55,,,,3.5,0.503,P,-6.447,0.117,O,3.36,,0,0.074,,775,0.018,0.498,090821,,090616,-6.553,0.233,-10.378,15:30:00,,27.465,0.493,0.001,0.496,380,3.36,3.3,Aug 380 Puts,,,3.2
RURUP,5.4,0.89,5.4,5.4,5.7,0.478,P,-8.806,0.13,O,5.54,5.4,0,0.091,4.51,6275,0.002,0.474,090918,,090616,-12.991,0.233,-10.411,15:30:00,,41.482,0.471,0.006,0.474,380,5.54,5.53,Sep 380 Puts,,47,5.4
RURXP,13.4,,,,13.5,0.448,P,-13.999,0.138,O,13.26,,0,0.138,,843,-0.009,0.445,091218,,090616,-42.756,0.233,-9.561,15:30:00,,80.575,0.442,0.039,0.447,380,13.26,13.38,Dec 380 Puts,,,13
RURFR,137.58,,,,124.5,,C,99.958,0.003,O,124.36,,0,0.24,,2441,0.005,,090619,,090616,3.202,0.233,-0.325,15:30:00,,0.07,,1,0.921,390,0.56,123.71,Jun 390 Calls,,,122.9
RURGR,128.69,,,,124.5,,C,95.845,0.104,O,124.08,,0,0.237,,50,-0.002,,090717,,090616,31.163,0.233,-11.996,15:30:00,,13.311,,1,0.57,390,0.28,124.38,Jul 390 Calls,,,123.2
RURHR,143,,,,126.5,,C,91.405,0.142,O,126.48,,0,0.246,,10,-0.001,,090821,,090616,61.649,0.233,-13.197,15:30:00,,34.191,,0.997,0.509,390,2.68,126.64,Aug 390 Calls,,,124.8
RURIR,138.5,,,,127.9,,C,89.301,0.15,O,127.93,,0,0.252,,231,-0.002,,090918,,090616,84.448,0.233,-12.225,15:30:00,,47.841,,0.989,0.475,390,4.13,128.16,Sep 390 Calls,,,126.9
RURLR,100.1,,,,134.6,,C,84.126,0.15,O,132.15,,0,0.277,,55,-0.02,,091218,,090616,148.287,0.233,-10.936,15:30:00,,87.615,,0.946,0.446,390,8.35,134.8,Dec 390 Calls,,,132.9
RURRR,0.05,0.01,0.05,0.05,0.05,,P,-0.029,0.003,O,0.03,0.05,0,0.015,0.04,13934,,,090619,,090616,-0.001,0.233,-0.298,15:30:00,,0.049,,0,0.893,390,0.03,0,Jun 390 Puts,,4,
RURSR,1.15,-0.16,1.15,1.05,1.25,0.547,P,-3.288,0.092,O,1.13,1.05,0,0.048,1.31,2504,0.037,0.537,090717,,090616,-1.522,0.233,-9.563,15:30:00,,10.998,0.525,0,0.533,390,1.13,1.09,Jul 390 Puts,,190,1
RURTR,4.65,,,,4.1,0.488,P,-7.689,0.137,O,3.98,,0,0.075,,705,0.005,0.484,090821,,090616,-7.82,0.233,-11.483,15:30:00,,31.442,0.478,0.003,0.483,390,3.98,3.96,Aug 390 Puts,,,3.8
RURUR,6.24,,,,6.6,0.466,P,-10.233,0.149,O,6.44,,0,0.092,,332,-0.006,0.462,090918,,090616,-15.108,0.233,-11.311,15:30:00,,46.327,0.459,0.011,0.463,390,6.44,6.48,Sep 390 Puts,,,6.3
RURXR,16,,,,15.2,0.441,P,-15.59,0.151,O,15,,0,0.139,,338,-0.001,0.439,091218,,090616,-47.675,0.233,-10.145,15:30:00,,86.587,0.435,0.054,0.439,390,15,15.02,Dec 390 Puts,,,14.7
RUWFX,107.5,,,,114.5,,C,99.93,0.006,O,113.45,,0,0.221,,4073,-0.002,,090619,,090616,3.282,0.233,-0.608,15:30:00,,0.113,,1,0.875,400,-0.35,113.71,Jun 400 Calls,,,113
RUWGX,128.28,,,,114.8,,C,94.906,0.128,O,114.87,,0,0.219,,62,0.001,,090717,,090616,31.575,0.233,-13.634,15:30:00,,15.673,,1,0.548,400,1.07,114.71,Jul 400 Calls,,,113.6
RUWHX,112.5,,,,117.5,,C,89.972,0.164,O,116.36,,0,0.229,,57,-0.009,,090821,,090616,61.986,0.233,-14.367,15:30:00,,38.314,,0.994,0.494,400,2.56,117.45,Aug 400 Calls,,,115.6
RUWIX,131.37,,,,119.2,,C,87.712,0.169,O,119.26,,0,0.237,,3356,0,,090918,,090616,84.655,0.233,-13.148,15:30:00,,52.786,,0.981,0.463,400,5.46,119.25,Sep 400 Calls,,,118.1
RUWLX,120.6,,,,126.5,,C,82.445,0.163,O,125.41,,0,0.263,,1637,-0.009,,091218,,090616,148.13,0.233,-11.418,15:30:00,,93.483,,0.927,0.437,400,11.61,126.57,Dec 400 Calls,,,124.8
RUWRX,0.05,0,0.1,0.05,0.1,,P,-0.049,0.004,O,0.07,0.07,0,0.015,0.05,15377,,,090619,,090616,-0.002,0.233,-0.501,15:30:00,,0.082,,0,0.848,400,0.07,0.01,Jun 400 Puts,,536,0.05
RUWSX,1.45,-0.15,1.45,1.32,1.55,0.527,P,-4.19,0.116,O,1.43,1.32,0,0.048,1.6,6576,0.029,0.519,090717,,090616,-1.94,0.233,-11.206,15:30:00,,13.404,0.509,0,0.516,400,1.43,1.39,Jul 400 Puts,,25,1.3
