Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,838.9,2.5,840.1,836.8,,, ,1,0,I,838.9,838.2,0,,836.4,,,,,,070723,,0.114,,15:30:00,,,,,,,,,RUT Index,0,,
RUYTR,,,,,,,P,-1.495,0.048,O,0,,0,0.025,,,,,070817,,,-0.886,0.114,-5.526,,,8.333,,0,0.356,690,,0.43,Aug 690 Puts,,,
RUYUR,,,,,,,P,-5.468,0.101,O,0,,0,0.043,,,,,070921,,,-7.945,0.114,-9.416,,,37.693,,0,0.323,690,,2.67,Sep 690 Puts,,,
RUYXR,,,,,,,P,-11.815,0.124,O,0,,0,0.076,,,,,071221,,,-44.812,0.114,-9.062,,,106.26,,0.002,0.299,690,,10.1,Dec 690 Puts,,,
RUYOR,,,,,,,P,-14.68,0.119,O,0,,0,0.099,,,,,080321,,,-91.363,0.114,-7.358,,,155.597,,0.009,0.286,690,,16.29,Mar08 690 Puts,,,
RUYRR,,,,,,,P,-16.418,0.112,O,0,,0,0.119,,,,,080620,,,-143.416,0.114,-6.143,,,195.731,,0.019,0.28,690,,21.88,Jun08 690 Puts,,,
RUTTT,-1,,,,0.6,0.351,P,-1.908,0.061,O,0.53,,0,0.025,,2721,-0.019,0.344,070817,,070723,-1.131,0.114,-6.478,15:30:00,,10.26,0.336,0,0.345,700,0.53,0.54,Aug 700 Puts,,,0.45
RUTUT,-1,,,,3.1,0.315,P,-6.438,0.117,O,3.05,,0,0.044,,15191,-0.038,0.314,070921,,070723,-9.358,0.114,-10.196,15:30:00,,42.826,0.312,0,0.316,700,3.05,3.17,Sep 700 Puts,,,3
RUTXT,-1,,,,11.4,0.295,P,-13.07,0.135,O,11.25,,0,0.077,,7142,-0.002,0.294,071221,,070723,-49.612,0.114,-9.513,15:30:00,,114.016,0.293,0.004,0.294,700,11.25,11.27,Dec 700 Puts,,,11.1
RUTOT,-1,,,,17.9,0.283,P,-15.909,0.127,O,17.65,,0,0.1,,180,-0.007,0.281,080321,,070723,-99.098,0.114,-7.533,15:30:00,,164.093,0.28,0.014,0.282,700,17.65,17.78,Mar08 700 Puts,,,17.4
RUTRT,-1,,,,23.9,0.278,P,-17.582,0.118,O,23.5,,0,0.12,,578,-0.003,0.276,080620,,070723,-153.725,0.114,-6.243,15:30:00,,204.498,0.274,0.026,0.277,700,23.5,23.57,Jun08 700 Puts,,,23.1
RUTHB,-1,,,,130.9,,C,97.372,0.081,O,130.65,,0,0.152,,,-0.004,,070817,,070723,46.876,0.114,-17.964,15:30:00,,13.433,,1,0.341,710,1.75,131.14,Aug 710 Calls,,,130.4
RUTIB,-1,,,,136.4,,C,90.824,0.144,O,135.7,,0,0.163,,57,-0.014,,070921,,070723,102.255,0.114,-23.895,15:30:00,,56.003,,1,0.337,710,6.8,137.58,Sep 710 Calls,,,135
RUTLB,-1,,,,149.9,0.288,C,85.841,0.146,O,148.95,,0,0.184,,75,-0.005,0.28,071221,,070723,233.975,0.114,-18.436,15:30:00,,120.421,0.272,0.993,0.286,710,20.05,149.75,Dec 710 Calls,,,148
RUTCB,-1,,,,162.3,0.279,C,82.826,0.135,O,162.15,,0,0.205,,46,0,0.278,080321,,070723,348.416,0.114,-16.853,15:30:00,,172.4,0.277,0.979,0.278,710,33.25,162.17,Mar08 710 Calls,,,162
RUTFB,,,,,,,C,81.044,0.124,O,0,,0,0.224,,,,,080620,,,452.954,0.114,-15.45,,,214.304,,0.965,0.276,710,,173.94,Jun08 710 Calls,,,
RUTTB,-1,,,,0.7,0.336,P,-2.438,0.078,O,0.65,,0,0.025,,2017,-0.071,0.331,070817,,070723,-1.445,0.114,-7.485,15:30:00,,12.618,0.327,0,0.335,710,0.65,0.7,Aug 710 Puts,,,0.6
RUTUB,-1,,,,3.8,0.311,P,-7.567,0.136,O,3.7,,0,0.044,,1269,-0.013,0.309,070921,,070723,-11.004,0.114,-11.453,15:30:00,,48.482,0.307,0,0.31,710,3.7,3.75,Sep 710 Puts,,,3.6
RUTXB,-1,,,,12.8,0.292,P,-14.435,0.146,O,12.5,,0,0.078,,608,-0.004,0.29,071221,,070723,-54.841,0.114,-9.919,15:30:00,,121.997,0.287,0.007,0.29,710,12.5,12.55,Dec 710 Puts,,,12.2
RUTOB,-1,,,,19.6,0.28,P,-17.212,0.135,O,19.45,,0,0.101,,222,0.004,0.279,080321,,070723,-107.315,0.114,-7.814,15:30:00,,172.647,0.278,0.021,0.279,710,19.45,19.38,Mar08 710 Puts,,,19.3
RUTRB,,,,,,,P,-18.805,0.125,O,0,,0,0.12,,,,,080620,,,-164.566,0.114,-6.366,,,213.257,,0.035,0.274,710,,25.37,Jun08 710 Puts,,,
RUTHD,-1,,,,121.9,,C,96.72,0.101,O,121.2,,0,0.141,,43,-0.001,,070817,,070723,47.171,0.114,-19.495,15:30:00,,16.141,,1,0.33,720,2.3,121.36,Aug 720 Calls,,,120.5
RUTID,-1,,,,127.3,,C,89.641,0.162,O,126.7,,0,0.153,,1034,-0.012,,070921,,070723,102.157,0.114,-24.84,15:30:00,,61.2,,1,0.327,720,7.8,128.28,Sep 720 Calls,,,126.1
RUTLD,-1,,,,142.1,0.288,C,84.378,0.159,O,141.4,,0,0.175,,92,0.001,0.282,071221,,070723,232.429,0.114,-19.453,15:30:00,,128.58,0.277,0.989,0.282,720,22.5,141.3,Dec 720 Calls,,,140.7
RUTCD,-1,,,,154,0.274,C,81.434,0.144,O,153.9,,0,0.197,,24,-0.002,0.273,080321,,070723,346.033,0.114,-17.072,15:30:00,,181.052,0.272,0.971,0.275,720,35,154.22,Mar08 720 Calls,,,153.8
RUTFD,,,,,,,C,79.761,0.131,O,0,,0,0.216,,,,,080620,,,450.251,0.114,-15.663,,,222.966,,0.954,0.273,720,,166.31,Jun08 720 Calls,,,
RUTTD,0.96,-0.08,0.96,0.96,0.95,0.329,P,-3.12,0.098,O,0.9,0.96,0,0.026,1.04,14390,0.011,0.326,070817,,070723,-1.849,0.114,-9.534,15:30:00,,15.49,0.323,0,0.326,720,0.9,0.89,Aug 720 Puts,,1,0.85
RUTUD,-1,,,,4.6,0.306,P,-8.877,0.156,O,4.55,,0,0.045,,5928,0.022,0.305,070921,,070723,-12.917,0.114,-12.951,15:30:00,,54.663,0.304,0,0.303,720,4.55,4.45,Sep 720 Puts,,,4.5
RUTXD,-1,,,,14.3,0.288,P,-15.915,0.158,O,13.95,,0,0.079,,4342,-0.001,0.286,071221,,070723,-60.516,0.114,-10.373,15:30:00,,130.148,0.283,0.011,0.286,720,13.95,13.97,Dec 720 Puts,,,13.6
RUTOD,-1,,,,21.5,0.277,P,-18.594,0.144,O,21.2,,0,0.102,,144,0.005,0.275,080321,,070723,-116.034,0.114,-7.997,15:30:00,,181.217,0.274,0.029,0.275,720,21.2,21.09,Mar08 720 Puts,,,20.9
RUTRD,,,,,,,P,-20.087,0.131,O,0,,0,0.121,,,,,080620,,,-175.956,0.114,-6.45,,,221.973,,0.046,0.27,720,,27.28,Jun08 720 Puts,,,
RUTHF,111.7,-12.5,111.7,111.6,112.1,,C,95.892,0.126,O,111.51,111.6,0,0.13,124.2,42,-0.001,,070817,,070723,47.363,0.114,-21.241,15:30:00,,19.394,,1,0.318,730,2.61,111.63,Aug 730 Calls,,21,110.9
