Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,472.38,5.76,474.16,468.58,,, ,1,0,I,472.38,468.93,0,,466.62,,,,,,090424,,0.325,,15:30:00,,,,,,,,,RUT Index,0,,
RURQD,,,,,,,P,-0.893,0.03,O,0,0.79,0,0.044,,,,,090515,,,-0.257,0.325,-4.379,,,2.742,,0,0.709,320,,0.25,May 320 Puts,,,
RURRD,,,,,,,P,-4.154,0.079,O,0,2.75,0,0.078,,,,,090619,,,-3.314,0.325,-8.864,,,16.41,,0.001,0.611,320,,2.08,Jun 320 Puts,,,
RURSD,,,,,,,P,-6.406,0.096,O,0,,0,0.1,,,,,090717,,,-7.852,0.325,-9.707,,,28.291,,0.007,0.58,320,,4.08,Jul 320 Puts,,,
RURUD,,,,,,,P,-10.162,0.11,O,0,,0,0.14,,,,,090918,,,-22.782,0.325,-9.751,,,52.762,,0.032,0.546,320,,9.12,Sep 320 Puts,,,
RURXD,,,,,,,P,-13.686,0.11,O,0,,0,0.192,,,,,091218,,,-52.429,0.325,-9.068,,,82.336,,0.075,0.53,320,,16.91,Dec 320 Puts,,,
RURQF,,,,,,,P,-1.232,0.041,O,0,0.8,0,0.045,,,,,090515,,,-0.354,0.325,-5.662,,,3.626,,0,0.688,330,,0.35,May 330 Puts,,,
RURRF,,,,,,,P,-5.124,0.095,O,0,,0,0.08,,,,,090619,,,-4.093,0.325,-10.29,,,19.419,,0.003,0.598,330,,2.6,Jun 330 Puts,,,
RURSF,,,,,,,P,-7.617,0.112,O,0,,0,0.101,,,,,090717,,,-9.353,0.325,-10.901,,,32.317,,0.012,0.569,330,,4.92,Jul 330 Puts,,,
RURUF,,,,,,,P,-11.575,0.122,O,0,,0,0.142,,,,,090918,,,-26.007,0.325,-10.547,,,57.935,,0.045,0.538,330,,10.53,Sep 330 Puts,,,
RURXF,,,,,,,P,-15.106,0.12,O,0,,0,0.194,,,,,091218,,,-57.977,0.325,-9.54,,,88,,0.093,0.522,330,,18.83,Dec 330 Puts,,,
RUREH,,,,,,,C,98.009,0.062,O,0,,0,0.275,,,,,090515,,,18.973,0.325,-8.665,,,5.472,,1,0.692,340,,132.34,May 340 Calls,,,
RURFH,,,,,,,C,93.611,0.115,O,0,,0,0.28,,,,,090619,,,47.004,0.325,-12.146,,,23.096,,0.995,0.59,340,,134.01,Jun 340 Calls,,,
RURGH,,,,,,,C,91.263,0.128,O,0,,0,0.287,,,,,090717,,,67.447,0.325,-11.81,,,35.834,,0.981,0.551,340,,135.49,Jul 340 Calls,,,
RURIH,,,,,,,C,86.761,0.135,O,0,,0,0.308,,,,,090918,,,106.807,0.325,-11.726,,,63.637,,0.94,0.534,340,,140.56,Sep 340 Calls,,,
RURLH,,,,,,,C,83.694,0.131,O,0,,0,0.329,,,,,091218,,,158.564,0.325,-10.067,,,92.534,,0.886,0.503,340,,145.93,Dec 340 Calls,,,
RURQH,,,,,,,P,-1.69,0.055,O,0,1.4,0,0.045,,,,,090515,,,-0.486,0.325,-7.265,,,4.759,,0,0.669,340,,0.49,May 340 Puts,,,
RURRH,,,,,,,P,-6.278,0.114,O,0,,0,0.081,,,,,090619,,,-5.022,0.325,-11.847,,,22.784,,0.005,0.586,340,,3.23,Jun 340 Puts,,,
RURSH,,,,,,,P,-9.001,0.129,O,0,,0,0.103,,,,,090717,,,-11.073,0.325,-12.151,,,36.637,,0.019,0.559,340,,5.9,Jul 340 Puts,,,
RURUH,,,,,,,P,-13.121,0.135,O,0,,0,0.144,,,,,090918,,,-29.548,0.325,-11.343,,,63.246,,0.06,0.53,340,,12.1,Sep 340 Puts,,,
RURXH,,,,,,,P,-16.618,0.129,O,0,,0,0.196,,,,,091218,,,-63.912,0.325,-9.999,,,93.677,,0.114,0.514,340,,20.91,Dec 340 Puts,,,
RUREJ,,,,,,,C,97.367,0.081,O,0,,0,0.254,,,,,090515,,,19.363,0.325,-10.673,,,6.921,,1,0.67,350,,122.54,May 350 Calls,,,
RURFJ,,,,,,,C,92.253,0.136,O,0,,0,0.262,,,,,090619,,,47.44,0.325,-13.804,,,26.779,,0.99,0.578,350,,124.78,Jun 350 Calls,,,
RURGJ,,,,,,,C,89.693,0.147,O,0,,0,0.27,,,,,090717,,,67.793,0.325,-13.114,,,40.467,,0.971,0.542,350,,126.61,Jul 350 Calls,,,
RURIJ,,,,,,,C,85.095,0.149,O,0,,0,0.294,,,,,090918,,,106.993,0.325,-12.502,,,68.961,,0.921,0.525,350,,132.31,Sep 350 Calls,,,
RURLJ,,,,,,,C,82.05,0.141,O,0,,0,0.316,,,,,091218,,,158.591,0.325,-10.551,,,98.39,,0.864,0.496,350,,138.25,Dec 350 Calls,,,
RURQJ,,,,,,,P,-2.305,0.074,O,0,1.84,0,0.046,,,,,090515,,,-0.663,0.325,-9.241,,,6.193,,0,0.649,350,,0.67,May 350 Puts,,,
RURRJ,,,,,,,P,-7.641,0.136,O,0,,0,0.082,,,,,090619,,,-6.121,0.325,-13.522,,,26.5,,0.01,0.574,350,,3.99,Jun 350 Puts,,,
RURSJ,,,,,,,P,-10.572,0.148,O,0,,0,0.105,,,,,090717,,,-13.031,0.325,-13.443,,,41.217,,0.029,0.55,350,,7.04,Jul 350 Puts,,,
RURUJ,,,,,,,P,-14.802,0.149,O,0,,0,0.147,,,,,090918,,,-33.417,0.325,-12.131,,,68.645,,0.079,0.522,350,,13.86,Sep 350 Puts,,,
RURXJ,,,,,,,P,-18.224,0.139,O,0,,0,0.198,,,,,091218,,,-70.238,0.325,-10.44,,,99.327,,0.136,0.506,350,,23.16,Dec 350 Puts,,,
RUREL,,,,,,,C,96.529,0.105,O,0,,0,0.233,,,,,090515,,,19.695,0.325,-13.061,,,8.701,,1,0.649,360,,112.8,May 360 Calls,,,
