Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,815.9,-4.3,819.5,814.8,,, ,1,0,I,815.9,819.5,0,,820.2,,,,,,070517,,0.103,,15:30:00,,,,,,,,,RUT Index,0,,
RUYQP,,,,,,,P,0,0,O,0,,0,0,,,,,070518,,,0,0.103,0,,,0,,0,0.183,680,,0,May 680 Puts,,,
RUYRP,,,,,,,P,-1.482,0.053,O,0,,0,0.023,,,,,070615,,,-0.988,0.103,-4.275,,,8.67,,0,0.307,680,,0.38,Jun 680 Puts,,,
RUYSP,,,,,,,P,-5.266,0.11,O,0,,0,0.04,,,,,070720,,,-7.894,0.103,-7.606,,,36.759,,0,0.287,680,,2.28,Jul 680 Puts,,,
RUYTP,,,,,,,P,-7.961,0.128,O,0,,0,0.051,,,,,070817,,,-17.378,0.103,-8.4,,,60.598,,0,0.283,680,,4.42,Aug 680 Puts,,,
RUYUP,,,,,,,P,-10.142,0.135,O,0,,0,0.061,,,,,070921,,,-30.911,0.103,-8.02,,,85.053,,0.001,0.274,680,,6.78,Sep 680 Puts,,,
RUYER,,,,,,,C,100,0,O,0,,0,0,,,,,070518,,,1.889,0.103,-8.596,,,0,,1,0.183,690,,125.95,May 690 Calls,,,
RUYFR,,,,,,,C,97.727,0.076,O,0,,0,0.153,,,,,070615,,,53.059,0.103,-15.079,,,12.465,,1,0.308,690,,128.06,Jun 690 Calls,,,
RUYGR,,,,,,,C,92.854,0.136,O,0,,0,0.16,,,,,070720,,,109.14,0.103,-18.706,,,46.613,,1,0.295,690,,132.63,Jul 690 Calls,,,
RUYHR,,,,,,,C,90.408,0.147,O,0,,0,0.166,,,,,070817,,,150.736,0.103,-18.4,,,69.609,,1,0.283,690,,136.27,Aug 690 Calls,,,
RUYIR,,,,,,,C,88.119,0.151,O,0,,0,0.175,,,,,070921,,,199.666,0.103,-17.692,,,95.242,,0.998,0.275,690,,140.81,Sep 690 Calls,,,
RUYQR,,,,,,,P,0,0,O,0,,0,0,,,,,070518,,,0,0.103,0,,,0,,0,0.183,690,,0,May 690 Puts,,,
