Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,693.7,1.2,703,688.2,,, ,1,0,I,693.7,691,0,,692.5,,,,,,080207,,0.259,,15:30:00,,,,,,,,,RUT Index,0,,
RUWNH,0.05,,,,0.2,0.718,P,-0.323,0.015,O,0.13,,0,0.022,,1932,,,080215,,080207,-0.05,0.259,-3.225,15:30:00,,1.008,,0,0.633,540,0.13,0.07,Feb 540 Puts,,,
RUWOH,-1,,,,2.25,0.459,P,-4.114,0.084,O,2.25,,0,0.048,,2427,0.216,,080321,,080207,-3.569,0.259,-10.469,15:30:00,,21.018,,0.002,0.441,540,2.25,1.85,Mar 540 Puts,,,
RUWPH,-1,,,,4.9,0.429,P,-7.42,0.109,O,4.45,,0,0.067,,345,-0.037,0.419,080418,,080207,-10.869,0.259,-12.08,15:30:00,,42.932,0.408,0.014,0.423,540,4.45,4.62,Apr 540 Puts,,,4
RUWRH,-1,,,,10.2,0.388,P,-11.52,0.12,O,9.95,,0,0.094,,353,-0.014,0.385,080620,,080207,-32.844,0.259,-11.13,15:30:00,,81.413,0.382,0.053,0.387,540,9.95,10.09,Jun 540 Puts,,,9.7
RUWUH,-1,,,,,,P,-14.862,0.118,O,-1,,0,0.124,,,,,080919,,080207,-73.508,0.259,-9.391,15:30:00,,125.354,,0.103,0.363,540,,17.21,Sep 540 Puts,,,
RUWBJ,-1,,,,150,,C,97.34,0.072,O,147.95,,0,0.204,,266,0.023,,080215,,080207,11.617,0.259,-33.317,15:30:00,,6.332,,1,0.839,550,4.25,144.66,Feb 550 Calls,,,145.9
RUWCJ,-1,,,,149.9,,C,89.953,0.129,O,150.55,,0,0.218,,621,-0.004,,080321,,080207,55.57,0.259,-30.551,15:30:00,,41.904,,0.996,0.576,550,6.85,151.09,Mar 550 Calls,,,151.2
RUWDJ,-1,,,,152.9,,C,88.017,0.132,O,149.1,,0,0.226,,72,-0.032,,080418,,080207,88.459,0.259,-23.874,15:30:00,,61.043,,0.98,0.497,550,5.4,154.07,Apr 550 Calls,,,145.3
RUWFJ,-1,,,,162.4,,C,85.812,0.131,O,161.2,,0,0.237,,28,0.016,,080620,,080207,159.194,0.259,-16.85,15:30:00,,94.046,,0.933,0.41,550,17.5,158.72,Jun 550 Calls,,,160
RUWIJ,-1,,,,,,C,83.5,0.126,O,156.7,,0,0.252,,51,-0.053,,080919,,080207,252.189,0.259,-13.302,15:30:00,,134.261,,0.879,0.365,550,13,165.55,Sep 550 Calls,,,156.7
RUWNJ,-1,,,,0.15,,P,-0.433,0.02,O,0.1,,0,0.021,,7902,,,080215,,080207,-0.068,0.259,-4.109,15:30:00,,1.314,,0,0.608,550,0.1,0.09,Feb 550 Puts,,,0.05
RUWOJ,-1,,,,2.3,0.433,P,-5.016,0.101,O,2.15,,0,0.049,,6092,-0.057,0.427,080321,,080207,-4.356,0.259,-11.536,15:30:00,,24.646,0.421,0.004,0.433,550,2.15,2.28,Mar 550 Puts,,,2
RUWPJ,-1,,,,5.2,0.411,P,-8.592,0.124,O,5.3,,0,0.068,,847,-0.02,0.414,080418,,080207,-12.597,0.259,-13.457,15:30:00,,47.956,0.416,0.02,0.416,550,5.3,5.41,Apr 550 Puts,,,5.4
