Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,428.78,11.71,429.38,419.78,,, ,1,0,I,428.78,420.76,0,,417.07,,,,,,081202,,0.552,,15:30:00,,,,,,,,,RUT Index,0,,
RURXA,0.6,,,,0.65,1.222,P,-0.859,0.023,O,0.43,,0,0.063,,44461,0.387,1.15,081219,,081202,-0.186,0.552,-8.497,15:30:00,,2.161,1.041,0,1.102,250,0.43,0.31,Dec 250 Puts,,,0.2
RURMA,2.75,0.17,2.9,2.75,2.9,0.985,P,-4.063,0.06,O,2.61,2.85,0,0.115,2.58,2028,-0.044,0.963,090116,,081202,-2.476,0.552,-13.563,15:30:00,,13.115,0.938,0.003,0.972,250,2.61,2.73,Jan09 250 Puts,,92,2.3
RURNA,6.1,,,,6,0.878,P,-6.617,0.073,O,5.77,,0,0.156,,57,-0.045,0.869,090220,,081202,-7.503,0.552,-13.633,15:30:00,,25.697,0.858,0.019,0.879,250,5.77,6.04,Feb09 250 Puts,,,5.5
RUROA,8.3,,,,9,0.846,P,-7.951,0.077,O,8.44,,0,0.179,,765,0.006,0.83,090320,,081202,-12.488,0.552,-13.185,15:30:00,,34.301,0.814,0.038,0.829,250,8.44,8.39,Mar09 250 Puts,,,7.9
RURRA,11.5,,,,14.4,0.723,P,-10.307,0.08,O,13.69,,0,0.229,,489,-0.024,0.71,090619,,081202,-31.392,0.552,-9.892,15:30:00,,56.126,0.702,0.097,0.716,250,13.69,14.02,Jun09 250 Puts,,,13.2
RURXC,0.62,0.02,0.62,0.62,0.75,1.169,P,-1.165,0.031,O,0.58,0.62,0,0.063,0.6,39232,0.349,1.123,081219,,081202,-0.252,0.552,-10.733,15:30:00,,2.82,1.064,0,1.075,260,0.58,0.43,Dec 260 Puts,,4,0.4
RURMC,3.3,-0.9,3.59,3.3,3.5,0.964,P,-4.879,0.071,O,3.23,3.45,0,0.116,4.2,568,-0.024,0.946,090116,,081202,-2.977,0.552,-15.672,15:30:00,,15.197,0.927,0.005,0.951,260,3.23,3.31,Jan09 260 Puts,,27,2.95
RURNC,6.3,,,,7.1,0.865,P,-7.651,0.083,O,6.78,,0,0.157,,105,-0.037,0.854,090220,,081202,-8.687,0.552,-15.052,15:30:00,,28.725,0.844,0.028,0.863,260,6.78,7.04,Feb09 260 Puts,,,6.5
RUROC,8.9,,,,10.3,0.831,P,-9.065,0.087,O,9.71,,0,0.181,,121,0.006,0.816,090320,,081202,-14.26,0.552,-14.296,15:30:00,,37.841,0.802,0.05,0.814,260,9.71,9.65,Mar09 260 Puts,,,9.2
RURRC,13,,,,16.5,0.717,P,-11.488,0.088,O,15.62,,0,0.231,,145,-0.008,0.703,090619,,081202,-35.053,0.552,-10.64,15:30:00,,60.677,0.693,0.115,0.705,260,15.62,15.74,Jun09 260 Puts,,,15
RURLE,157,,,,160.1,,C,97.131,0.059,O,158.67,,0,0.366,,10,-0.006,,081219,,081202,11.932,0.552,-20.737,15:30:00,,6.067,,1,1.208,270,-0.11,159.67,Dec 270 Calls,,,157.4
RURAE,-1,,,,162.3,,C,93.113,0.088,O,160.95,,0,0.379,,,-0.012,,090116,,081202,28.99,0.552,-21.984,15:30:00,,19.917,,0.991,1.001,270,2.17,162.85,Jan09 270 Calls,,,159.6
RURBE,-1,,,,165.9,,C,89.948,0.096,O,164.65,,0,0.398,,,-0.016,,090220,,081202,47.419,0.552,-20.208,15:30:00,,35.2,,0.962,0.919,270,5.87,167.29,Feb09 270 Calls,,,163.4
RURCE,-1,,,,167.9,,C,89.428,0.097,O,166.3,,0,0.4,,,-0.008,,090320,,081202,63.045,0.552,-16.025,15:30:00,,42.35,,0.936,0.816,270,7.52,167.7,Mar09 270 Calls,,,164.7
RURFE,-1,,,,171.8,,C,86.988,0.096,O,170.45,,0,0.421,,15,-0.012,,090619,,081202,106.759,0.552,-11.923,15:30:00,,66.213,,0.866,0.708,270,11.67,172.51,Jun09 270 Calls,,,169.1
RURXE,0.7,,,,0.9,1.124,P,-1.567,0.041,O,0.68,,0,0.064,,2285,0.172,1.074,081219,,081202,-0.34,0.552,-12.067,15:30:00,,3.641,1.009,0,1.049,270,0.68,0.58,Dec 270 Puts,,,0.45
RURME,4.28,-0.52,4.33,4.2,4.3,0.949,P,-5.824,0.083,O,3.97,4.2,0,0.117,4.8,933,-0.003,0.931,090116,,081202,-3.557,0.552,-17.952,15:30:00,,17.484,0.909,0.009,0.931,270,3.97,3.98,Jan09 270 Puts,,130,3.6
RURNE,9.38,,,,8.3,0.851,P,-8.801,0.094,O,8.07,,0,0.158,,6,-0.011,0.844,090220,,081202,-10.007,0.552,-16.721,15:30:00,,31.916,0.832,0.038,0.847,270,8.07,8.16,Feb09 270 Puts,,,7.7
RUROE,8.3,,,,11.4,0.809,P,-10.283,0.097,O,10.87,,0,0.183,,168,-0.015,0.796,090320,,081202,-16.206,0.552,-15.202,15:30:00,,41.511,0.79,0.064,0.8,270,10.87,11.04,Mar09 270 Puts,,,10.6
RURRE,14.8,,,,18.6,0.709,P,-12.752,0.096,O,17.61,,0,0.234,,228,0.001,0.694,090619,,081202,-38.984,0.552,-11.329,15:30:00,,65.295,0.683,0.134,0.694,270,17.61,17.6,Jun09 270 Puts,,,16.9
RURLG,147.4,,,,150.6,,C,96.482,0.072,O,149.02,,0,0.344,,10,-0.006,,081219,,081202,12.254,0.552,-23.894,15:30:00,,7.18,,1,1.17,280,0.24,149.97,Dec 280 Calls,,,147.6
RURAG,-1,,,,153.4,,C,92.041,0.101,O,151.9,,0,0.359,,,-0.012,,090116,,081202,29.556,0.552,-23.956,15:30:00,,22.244,,0.986,0.975,280,3.12,153.67,Jan09 280 Calls,,,150.4
RURBG,-1,,,,157,,C,88.742,0.107,O,155.9,,0,0.38,,,-0.017,,090220,,081202,48.209,0.552,-21.413,15:30:00,,38.198,,0.948,0.897,280,7.12,158.54,Feb09 280 Calls,,,154.8
RURCG,-1,,,,159.4,,C,88.143,0.107,O,157.9,,0,0.383,,,-0.008,,090320,,081202,63.944,0.552,-17.06,15:30:00,,45.968,,0.919,0.8,280,9.12,159.19,Mar09 280 Calls,,,156.4
RURFG,-1,,,,164.1,,C,85.677,0.104,O,162.65,,0,0.405,,,-0.011,,090619,,081202,108.107,0.552,-12.504,15:30:00,,70.703,,0.846,0.695,280,13.87,164.48,Jun09 280 Calls,,,161.2
RURXG,0.99,-0.12,1.1,0.97,1,1.066,P,-2.089,0.053,O,0.88,1.03,0,0.065,1.11,1520,0.114,1.043,081219,,081202,-0.453,0.552,-14.663,15:30:00,,4.65,1.015,0,1.023,280,0.88,0.79,Dec 280 Puts,,38,0.75
RURMG,4.77,-1.11,5.45,4.77,5.1,0.928,P,-6.911,0.097,O,4.8,4.9,0,0.118,5.88,1363,0.008,0.914,090116,,081202,-4.226,0.552,-20.264,15:30:00,,19.972,0.898,0.014,0.912,280,4.8,4.76,Jan09 280 Puts,,78,4.5
RURNG,10.78,,,,10.2,0.853,P,-10.072,0.106,O,9.7,,0,0.16,,196,0.03,0.839,090220,,081202,-11.471,0.552,-18.67,15:30:00,,35.254,0.822,0.052,0.831,280,9.7,9.42,Feb09 280 Puts,,,9.1
RUROG,14,,,,13,0.796,P,-11.609,0.107,O,12.67,,0,0.185,,63,0.006,0.789,090320,,081202,-18.332,0.552,-16.564,15:30:00,,45.288,0.778,0.081,0.787,280,12.67,12.59,Mar09 280 Puts,,,12.2
RURRG,17.1,,,,20.5,0.696,P,-14.098,0.105,O,19.58,,0,0.236,,50,-0.003,0.683,090619,,081202,-43.189,0.552,-11.935,15:30:00,,69.952,0.673,0.154,0.683,280,19.58,19.63,Jun09 280 Puts,,,18.9
RURLI,137.9,,,,140.7,,C,95.696,0.087,O,139.28,,0,0.322,,10,-0.008,,081219,,081202,12.546,0.552,-27.412,15:30:00,,8.46,,0.999,1.134,290,0.5,140.34,Dec 290 Calls,,,138
RURAI,-1,,,,144.1,,C,90.83,0.115,O,142.75,,0,0.34,,,-0.013,,090116,,081202,30.035,0.552,-25.992,15:30:00,,24.73,,0.977,0.951,290,3.97,144.6,Jan09 290 Calls,,,141.4
RURBI,-1,,,,148.4,,C,87.425,0.118,O,147.3,,0,0.362,,,-0.017,,090220,,081202,48.866,0.552,-22.614,15:30:00,,41.3,,0.932,0.876,290,8.52,149.92,Feb09 290 Calls,,,146.2
