Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,813.9,-0.1,814.6,812,,, ,1,0,I,813.9,814.3,0,,814,,,,,,070215,,0.087,,15:30:00,,,,,,,,,RUT Index,0,,
RUYNR,,,,,,,P,0,0,O,0,,0,0,,,,,070216,,,0,0.087,0,,,0,,0,0.152,690,,0,Feb 690 Puts,,,
RUYOR,0.23,,0.23,0.21,0.3,0.274,P,-1.075,0.047,O,0.25,0.21,0,0.019,,4548,0.087,0.267,070316,,070215,-0.711,0.087,-2.97,15:30:00,,6.568,0.259,0,0.264,690,0.25,0.23,Mar 690 Puts,,22,0.2
RUYPR,-1,,,,1.4,0.242,P,-3.88,0.104,O,1.27,,0,0.031,,108,-0.031,0.237,070420,,070215,-5.738,0.087,-4.727,15:30:00,,28.742,0.233,0,0.239,690,1.27,1.31,Apr 690 Puts,,,1.15
RUYRR,-1,,,,4.9,0.242,P,-8.775,0.143,O,4.75,,0,0.05,,581,-0.004,0.239,070615,,070215,-24.861,0.087,-6.312,15:30:00,,74.233,0.237,0,0.24,690,4.75,4.77,Jun 690 Puts,,,4.6
RUYUR,-1,,,,10.6,0.235,P,-13.178,0.146,O,10.35,,0,0.073,,,-0.013,0.233,070921,,070215,-69.523,0.087,-5.514,15:30:00,,133.387,0.231,0.003,0.234,690,10.35,10.49,Sep 690 Puts,,,10.1
RUTBT,-1,,,,114.4,,C,100,0,O,113.85,,0,0,,228,-0.001,,070216,,070215,1.916,0.087,-9.293,15:30:00,,0,,1,0.152,700,-0.05,113.96,Feb 700 Calls,,,113.3
RUTCT,-1,,,,115.7,,C,98.96,0.05,O,115.35,,0,0.14,,8259,-0.005,,070316,,070215,54.669,0.087,-11.998,15:30:00,,6.385,,1,0.239,700,1.45,115.92,Mar 700 Calls,,,115
RUTDT,-1,,,,119.6,,C,95.636,0.121,O,119.1,,0,0.143,,,-0.002,,070420,,070215,115.128,0.087,-14.535,15:30:00,,31.616,,1,0.225,700,5.2,119.31,Apr 700 Calls,,,118.6
RUTFT,-1,,,,126.3,0.227,C,90.508,0.16,O,125.9,,0,0.154,,3027,-0.003,0.222,070615,,070215,199.369,0.087,-15.376,15:30:00,,78.681,0.217,0.999,0.227,700,12,126.29,Jun 700 Calls,,,125.5
RUTIT,-1,,,,139,0.231,C,85.643,0.16,O,138.35,,0,0.175,,22,-0.001,0.226,070921,,070215,329.779,0.087,-14.844,15:30:00,,141.396,0.221,0.995,0.227,700,24.45,138.52,Sep 700 Calls,,,137.7
RUTNT,,,,,,,P,0,0,O,0,,0,0,,,,,070216,,,0,0.087,0,,,0,,0,0.152,700,,0,Feb 700 Puts,,,
RUTOT,-1,,,,0.35,0.259,P,-1.433,0.063,O,0.28,,0,0.019,,6459,-0.067,0.251,070316,,070215,-0.948,0.087,-3.19,15:30:00,,8.42,0.24,0,0.253,700,0.28,0.3,Mar 700 Puts,,,0.2
RUTPT,-1,,,,1.75,0.235,P,-4.863,0.127,O,1.63,,0,0.031,,1217,-0.018,0.232,070420,,070215,-7.195,0.087,-5.559,15:30:00,,34.469,0.228,0,0.233,700,1.63,1.66,Apr 700 Puts,,,1.5
RUTRT,-1,,,,5.7,0.236,P,-10.141,0.163,O,5.5,,0,0.051,,2943,-0.011,0.234,070615,,070215,-28.747,0.087,-6.814,15:30:00,,82.562,0.232,0.001,0.235,700,5.5,5.56,Jun 700 Puts,,,5.3
RUTUT,-1,,,,12.2,0.234,P,-14.615,0.16,O,11.75,,0,0.074,,31,0.003,0.23,070921,,070215,-77.157,0.087,-5.785,15:30:00,,143.09,0.227,0.005,0.23,700,11.75,11.72,Sep 700 Puts,,,11.3
RUTBB,-1,,,,104.2,,C,100,0,O,103.85,,0,0,,54,-0.001,,070216,,070215,1.944,0.087,-9.425,15:30:00,,0,,1,0.152,710,-0.05,103.96,Feb 710 Calls,,,103.5
RUTCB,-1,,,,106.1,,C,98.533,0.07,O,105.75,,0,0.128,,38,-0.003,,070316,,070215,55.178,0.087,-12.854,15:30:00,,8.595,,1,0.23,710,1.85,106.04,Mar 710 Calls,,,105.4
RUTDB,-1,,,,110.1,,C,94.501,0.149,O,109.65,,0,0.132,,3,-0.001,,070420,,070215,115.186,0.087,-15.495,15:30:00,,38.003,,1,0.22,710,5.75,109.79,Apr 710 Calls,,,109.2
RUTFB,-1,,,,117.9,0.229,C,88.969,0.182,O,117.5,,0,0.145,,55,0.002,0.225,070615,,070215,198.229,0.087,-16.526,15:30:00,,87.734,0.22,0.998,0.223,710,13.6,117.31,Jun 710 Calls,,,117.1
RUTIB,-1,,,,130.8,0.228,C,84.07,0.174,O,130.2,,0,0.167,,11,0,0.224,070921,,070215,327.207,0.087,-15.234,15:30:00,,151.487,0.22,0.99,0.224,710,26.3,130.16,Sep 710 Calls,,,129.6
RUTNB,-1,,,,0.1,,P,0,0,O,0.05,,0,0,,,,,070216,,070215,0,0.087,0,15:30:00,,0,,0,0.152,710,0.05,0,Feb 710 Puts,,,
RUTOB,0.35,-0.13,0.4,0.35,0.5,0.252,P,-1.925,0.084,O,0.4,0.4,0,0.019,0.48,3102,0,0.243,070316,,070215,-1.272,0.087,-4.173,15:30:00,,10.828,0.233,0,0.243,710,0.4,0.4,Mar 710 Puts,,27,0.3
RUTPB,-1,,,,2.25,0.231,P,-6.08,0.156,O,2.15,,0,0.032,,307,0.024,0.228,070420,,070215,-9.001,0.087,-6.63,15:30:00,,41.104,0.226,0,0.227,710,2.15,2.1,Apr 710 Puts,,,2.05
RUTRB,-1,,,,6.5,0.23,P,-11.699,0.184,O,6.4,,0,0.051,,3066,-0.011,0.229,070615,,070215,-33.184,0.087,-7.278,15:30:00,,91.462,0.228,0.002,0.23,710,6.4,6.47,Jun 710 Puts,,,6.3
RUTUB,-1,,,,13.3,0.228,P,-16.181,0.174,O,13.1,,0,0.075,,,0.001,0.227,070921,,070215,-85.495,0.087,-5.986,15:30:00,,153.03,0.226,0.01,0.227,710,13.1,13.09,Sep 710 Puts,,,12.9
RUTBD,-1,,,,94.1,,C,100,0,O,93.85,,0,0,,178,-0.001,,070216,,070215,1.971,0.087,-9.558,15:30:00,,0,,1,0.152,720,-0.05,93.97,Feb 720 Calls,,,93.6
RUTCD,-1,,,,96.2,,C,97.922,0.098,O,95.85,,0,0.115,,132,-0.004,,070316,,070215,55.565,0.087,-13.915,15:30:00,,11.563,,1,0.222,720,1.95,96.2,Mar 720 Calls,,,95.5
RUTDD,-1,,,,101,,C,93.087,0.183,O,100.6,,0,0.121,,94,0.002,,070420,,070215,114.829,0.087,-16.539,15:30:00,,45.403,,1,0.214,720,6.7,100.37,Apr 720 Calls,,,100.2
RUTFD,-1,,,,109.1,0.224,C,87.208,0.207,O,108.6,,0,0.135,,44,0.001,0.219,070615,,070215,196.454,0.087,-17.088,15:30:00,,97.369,0.214,0.996,0.218,720,14.7,108.48,Jun 720 Calls,,,108.1
RUTID,-1,,,,122.6,0.224,C,82.355,0.189,O,122.05,,0,0.158,,22,0.001,0.22,070921,,070215,323.865,0.087,-15.574,15:30:00,,161.759,0.217,0.983,0.22,720,28.15,121.95,Sep 720 Calls,,,121.5
RUTND,,,,,,,P,0,0,O,0,,0,0,,,,,070216,,,0,0.087,0,,,0,,0,0.152,720,,0,Feb 720 Puts,,,
RUTOD,0.47,-0.14,0.47,0.46,0.6,0.237,P,-2.603,0.113,O,0.52,0.46,0,0.019,0.61,4270,-0.037,0.231,070316,,070215,-1.72,0.087,-5.002,15:30:00,,13.956,0.226,0,0.233,720,0.52,0.54,Mar 720 Puts,,6,0.45
RUTPD,-1,,,,2.8,0.225,P,-7.579,0.189,O,2.65,,0,0.032,,1177,-0.004,0.222,070420,,070215,-11.227,0.087,-7.502,15:30:00,,48.698,0.218,0,0.222,720,2.65,2.66,Apr 720 Puts,,,2.5
RUTRD,-1,,,,7.6,0.226,P,-13.467,0.208,O,7.5,,0,0.052,,928,-0.003,0.225,070615,,070215,-38.227,0.087,-7.843,15:30:00,,100.865,0.224,0.004,0.225,720,7.5,7.52,Jun 720 Puts,,,7.4
RUTUD,-1,,,,15,0.225,P,-17.885,0.188,O,14.6,,0,0.076,,114,0.001,0.223,070921,,070215,-94.579,0.087,-6.162,15:30:00,,163.131,0.22,0.017,0.223,720,14.6,14.59,Sep 720 Puts,,,14.2
RUTBF,-1,,,,84.1,,C,100,0,O,83.8,,0,0,,182,-0.002,,070216,,070215,1.998,0.087,-9.691,15:30:00,,0,,1,0.152,730,-0.1,83.97,Feb 730 Calls,,,83.5
RUTCF,-1,,,,86.5,,C,97.045,0.138,O,86.15,,0,0.103,,238,-0.003,,070316,,070215,55.778,0.087,-15.227,15:30:00,,15.515,,1,0.213,730,2.25,86.41,Mar 730 Calls,,,85.8
RUTDF,-1,,,,91.2,0.21,C,91.338,0.223,O,90.85,,0,0.11,,101,-0.003,0.204,070420,,070215,113.972,0.087,-17.192,15:30:00,,53.853,0.197,0.999,0.208,730,6.95,91.08,Apr 730 Calls,,,90.5
RUTFF,-1,,,,100.3,0.218,C,85.204,0.233,O,99.85,,0,0.126,,33,0,0.213,070615,,070215,193.977,0.087,-17.629,15:30:00,,107.499,0.209,0.992,0.213,730,15.95,99.82,Jun 730 Calls,,,99.4
RUTIF,-1,,,,114.8,0.221,C,80.491,0.205,O,114.15,,0,0.15,,11,0.002,0.218,070921,,070215,319.715,0.087,-15.91,15:30:00,,172.116,0.214,0.973,0.216,730,30.25,113.91,Sep 730 Calls,,,113.5
