Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,464.43,-8.59,469.44,461.56,,, ,1,0,I,464.43,469.44,0,,473.02,,,,,,090129,,0.349,,15:30:00,,,,,,,,,RUT Index,0,,
RURNT,,,,,,,P,-0.758,0.024,O,0,,0,0.048,,,,,090220,,,-0.226,0.349,-3.906,,,2.389,,0,0.76,300,,0.23,Feb 300 Puts,,,
RUROT,,,,,,,P,-3.897,0.068,O,0,,0,0.087,,,,,090320,,,-2.761,0.349,-10.315,,,14.478,,0,0.72,300,,2.14,Mar 300 Puts,,,
RURPT,,,,,,,P,-5.826,0.083,O,0,,0,0.108,,,,,090417,,,-6.596,0.349,-10.485,,,24.9,,0.004,0.66,300,,3.98,Apr 300 Puts,,,
RURRT,,,,,,,P,-9.408,0.096,O,0,,0,0.153,,,,,090619,,,-20.227,0.349,-10.414,,,48.052,,0.024,0.614,300,,9.13,Jun 300 Puts,,,
RURUT,,,,,,,P,-12.318,0.098,O,0,,0,0.201,,,,,090918,,,-45.783,0.349,-9.109,,,74.399,,0.063,0.573,300,,15.77,Sep 300 Puts,,,
RURNB,,,,,,,P,-1.017,0.032,O,0,0.44,0,0.048,,,,,090220,,,-0.303,0.349,-4.92,,,3.09,,0,0.736,310,,0.31,Feb 310 Puts,,,
RUROB,,,,,,,P,-4.662,0.081,O,0,2.38,0,0.087,,,,,090320,,,-3.302,0.349,-11.611,,,16.734,,0.001,0.7,310,,2.55,Mar 310 Puts,,,
RURPB,,,,,,,P,-6.819,0.095,O,0,,0,0.109,,,,,090417,,,-7.723,0.349,-11.587,,,28.143,,0.007,0.645,310,,4.68,Apr 310 Puts,,,
RURRB,,,,,,,P,-10.617,0.107,O,0,10.6,0,0.154,,,,,090619,,,-22.845,0.349,-11.153,,,52.482,,0.034,0.602,310,,10.35,Jun 310 Puts,,,
RURUB,,,,,,,P,-13.608,0.106,O,0,,0,0.203,,,,,090918,,,-50.644,0.349,-9.595,,,79.706,,0.079,0.563,310,,17.53,Sep 310 Puts,,,
RURBD,,,,,,,C,98.312,0.049,O,0,,0,0.305,,,,,090220,,,18.77,0.349,-7.749,,,4.784,,1,0.744,320,,144.34,Feb 320 Calls,,,
RURCD,,,,,,,C,93.91,0.1,O,0,,0,0.312,,,,,090320,,,39.462,0.349,-14.487,,,20.675,,0.998,0.705,320,,146.54,Mar 320 Calls,,,
RURDD,,,,,,,C,91.137,0.113,O,0,,0,0.322,,,,,090417,,,58.158,0.349,-14.668,,,34.329,,0.989,0.666,320,,148.9,Apr 320 Calls,,,
RURFD,,,,,,,C,87.788,0.118,O,0,,0,0.339,,,,,090619,,,96.997,0.349,-12.45,,,57.979,,0.953,0.6,320,,152.93,Jun 320 Calls,,,
RURID,,,,,,,C,85.199,0.116,O,0,,0,0.357,,,,,090918,,,147.808,0.349,-10.165,,,84.371,,0.902,0.547,320,,157.36,Sep 320 Calls,,,
RURND,,,,,,,P,-1.361,0.043,O,0,0.44,0,0.048,,,,,090220,,,-0.405,0.349,-6.17,,,3.978,,0,0.713,320,,0.41,Feb 320 Puts,,,
RUROD,,,,,,,P,-5.563,0.096,O,0,2.92,0,0.087,,,,,090320,,,-3.941,0.349,-13.016,,,19.26,,0.002,0.681,320,,3.05,Mar 320 Puts,,,
RURPD,,,,,,,P,-7.952,0.11,O,0,,0,0.11,,,,,090417,,,-9.013,0.349,-12.742,,,31.649,,0.011,0.63,320,,5.48,Apr 320 Puts,,,
RURRD,,,,,,,P,-11.941,0.118,O,0,,0,0.156,,,,,090619,,,-25.721,0.349,-11.895,,,57.073,,0.047,0.59,320,,11.71,Jun 320 Puts,,,
RURUD,,,,,,,P,-14.985,0.115,O,0,,0,0.205,,,,,090918,,,-55.855,0.349,-10.07,,,85.067,,0.098,0.554,320,,19.43,Sep 320 Puts,,,
RURBF,,,,,,,C,97.809,0.064,O,0,,0,0.284,,,,,090220,,,19.222,0.349,-9.396,,,5.968,,1,0.719,330,,134.5,Feb 330 Calls,,,
RURCF,,,,,,,C,92.856,0.116,O,0,,0,0.293,,,,,090320,,,40.081,0.349,-15.922,,,23.393,,0.996,0.684,330,,137.13,Mar 330 Calls,,,
RURDF,,,,,,,C,89.892,0.128,O,0,,0,0.304,,,,,090417,,,58.869,0.349,-15.729,,,37.816,,0.982,0.648,330,,139.82,Apr 330 Calls,,,
RURFF,,,,,,,C,86.364,0.13,O,0,,0,0.323,,,,,090619,,,97.75,0.349,-13.161,,,62.582,,0.938,0.588,330,,144.42,Jun 330 Calls,,,
RURIF,,,,,,,C,83.715,0.125,O,0,,0,0.343,,,,,090918,,,148.521,0.349,-10.651,,,89.854,,0.882,0.538,330,,149.46,Sep 330 Calls,,,
RURNF,,,,,,,P,-1.817,0.057,O,0,0.75,0,0.048,,,,,090220,,,-0.541,0.349,-7.697,,,5.095,,0,0.691,330,,0.55,Feb 330 Puts,,,
RUROF,,,,,,,P,-6.621,0.113,O,0,3.6,0,0.088,,,,,090320,,,-4.692,0.349,-14.526,,,22.066,,0.004,0.662,330,,3.63,Mar 330 Puts,,,
RURPF,,,,,,,P,-9.239,0.126,O,0,,0,0.111,,,,,090417,,,-10.48,0.349,-13.943,,,35.406,,0.018,0.616,330,,6.4,Apr 330 Puts,,,
RURRF,,,,,,,P,-13.387,0.13,O,0,13.6,0,0.157,,,,,090619,,,-28.868,0.349,-12.634,,,61.797,,0.062,0.578,330,,13.21,Jun 330 Puts,,,
RURUF,,,,,,,P,-16.452,0.125,O,0,,0,0.206,,,,,090918,,,-61.423,0.349,-10.532,,,90.45,,0.118,0.545,330,,21.49,Sep 330 Puts,,,
RURBH,,,,,,,C,97.161,0.082,O,0,,0,0.263,,,,,090220,,,19.631,0.349,-11.344,,,7.416,,1,0.695,340,,124.71,Feb 340 Calls,,,
RURCH,,,,,,,C,91.633,0.135,O,0,,0,0.275,,,,,090320,,,40.58,0.349,-17.437,,,26.373,,0.992,0.663,340,,127.83,Mar 340 Calls,,,
RURDH,,,,,,,C,88.494,0.144,O,0,,0,0.287,,,,,090417,,,59.403,0.349,-16.808,,,41.511,,0.972,0.631,340,,130.86,Apr 340 Calls,,,
RURFH,,,,,,,C,84.816,0.143,O,0,,0,0.308,,,,,090619,,,98.225,0.349,-13.86,,,67.283,,0.919,0.576,340,,136.07,Jun 340 Calls,,,
RURIH,,,,,,,C,82.14,0.135,O,0,,0,0.33,,,,,090918,,,148.863,0.349,-11.12,,,95.318,,0.859,0.53,340,,141.71,Sep 340 Calls,,,
RURNH,,,,,,,P,-2.419,0.075,O,0,0.79,0,0.048,,,,,090220,,,-0.72,0.349,-9.545,,,6.489,,0,0.669,340,,0.73,Feb 340 Puts,,,
RUROH,,,,,,,P,-7.859,0.133,O,0,4.19,0,0.088,,,,,090320,,,-5.57,0.349,-16.132,,,25.158,,0.008,0.644,340,,4.33,Mar 340 Puts,,,
RURPH,,,,,,,P,-10.695,0.143,O,0,,0,0.112,,,,,090417,,,-12.143,0.349,-15.177,,,39.399,,0.028,0.602,340,,7.47,Apr 340 Puts,,,
RURRH,,,,,,,P,-14.959,0.143,O,0,,0,0.158,,,,,090619,,,-32.3,0.349,-13.362,,,66.619,,0.081,0.567,340,,14.87,Jun 340 Puts,,,
RURUH,,,,,,,P,-18.009,0.134,O,0,,0,0.208,,,,,090918,,,-67.356,0.349,-10.976,,,95.816,,0.141,0.536,340,,23.71,Sep 340 Puts,,,
RURBJ,,,,,,,C,96.327,0.105,O,0,,0,0.242,,,,,090220,,,19.984,0.349,-13.626,,,9.171,,0.999,0.672,350,,114.99,Feb 350 Calls,,,
RURCJ,,,,,,,C,90.218,0.157,O,0,,0,0.257,,,,,090320,,,40.94,0.349,-19.018,,,29.615,,0.985,0.644,350,,118.65,Mar 350 Calls,,,
RURDJ,,,,,,,C,86.928,0.162,O,0,,0,0.271,,,,,090417,,,59.742,0.349,-17.895,,,45.394,,0.958,0.614,350,,122.04,Apr 350 Calls,,,
RURFJ,,,,,,,C,83.139,0.156,O,0,,0,0.294,,,,,090619,,,98.409,0.349,-14.54,,,72.046,,0.897,0.564,350,,127.88,Jun 350 Calls,,,
RURIJ,,,,,,,C,80.474,0.145,O,0,,0,0.317,,,,,090918,,,148.827,0.349,-11.568,,,100.721,,0.835,0.522,350,,134.15,Sep 350 Calls,,,
RURNJ,,,,,,,P,-3.209,0.098,O,0,1.13,0,0.049,,,,,090220,,,-0.955,0.349,-11.755,,,8.209,,0.001,0.648,350,,0.98,Feb 350 Puts,,,
RUROJ,,,,,,,P,-9.3,0.155,O,0,4.87,0,0.089,,,,,090320,,,-6.595,0.349,-17.823,,,28.534,,0.015,0.627,350,,5.14,Mar 350 Puts,,,
RURPJ,,,,,,,P,-12.334,0.162,O,0,,0,0.113,,,,,090417,,,-14.02,0.349,-16.43,,,43.598,,0.042,0.589,350,,8.69,Apr 350 Puts,,,
RURRJ,,,,,,,P,-16.662,0.157,O,0,16.73,0,0.16,,,,,090619,,,-36.029,0.349,-14.073,,,71.499,,0.103,0.557,350,,16.7,Jun 350 Puts,,,
RURUJ,,,,,,,P,-19.657,0.144,O,0,,0,0.211,,,,,090918,,,-73.66,0.349,-11.399,,,101.127,,0.165,0.528,350,,26.1,Sep 350 Puts,,,
RURBL,,,,,,,C,95.257,0.134,O,0,,0,0.222,,,,,090220,,,20.266,0.349,-16.269,,,11.277,,0.998,0.649,360,,105.34,Feb 360 Calls,,,
