Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,499.95,0.5,500.64,494.74,,, ,1,0,I,499.95,499.51,0,,499.45,,,,,,090102,,0.321,,15:30:00,,,,,,,,,RUT Index,0,,
RURMF,0.1,0,0.19,0.1,0.2,0.888,P,-0.299,0.012,O,0.12,0.1,0,0.036,0.1,2443,,,090116,,090102,-0.06,0.321,-2.254,15:30:00,,0.895,,0,0.793,330,0.12,0.07,Jan 330 Puts,,30,0.05
RURNF,1.65,,,,1.8,0.664,P,-3.267,0.061,O,1.63,,0,0.076,,1484,-0.024,0.651,090220,,090102,-2.409,0.321,-8.659,15:30:00,,13.368,0.637,0,0.654,330,1.63,1.67,Feb 330 Puts,,,1.45
RUROF,4.9,,,,4.4,0.643,P,-5.955,0.082,O,4.14,,0,0.104,,738,-0.01,0.633,090320,,090102,-7.13,0.321,-11.051,15:30:00,,27.127,0.62,0.003,0.635,330,4.14,4.18,Mar 330 Puts,,,3.8
RURRF,19.9,,,,12.8,0.59,P,-10.996,0.095,O,12.57,,0,0.167,,209,0.005,0.586,090619,,090102,-30.812,0.321,-11.028,15:30:00,,63.295,0.571,0.03,0.585,330,12.57,12.51,Jun 330 Puts,,,11.6
RURUF,,,,,,,P,-13.692,0.094,O,0,,0,0.216,,,,,090918,,,-62.276,0.321,-9.806,,,91.232,,0.067,0.561,330,,20.31,Sep 330 Puts,,,
RURMH,0.14,-0.06,0.14,0.1,0.25,0.854,P,-0.42,0.016,O,0.15,0.1,0,0.036,0.2,1463,,,090116,,090102,-0.084,0.321,-2.994,15:30:00,,1.215,,0,0.768,340,0.15,0.1,Jan 340 Puts,,18,0.05
RURNH,2.11,-0.09,2.11,2.11,2.15,0.646,P,-3.999,0.074,O,2.01,2.11,0,0.076,2.2,1343,-0.024,0.637,090220,,090102,-2.951,0.321,-9.997,15:30:00,,15.772,0.626,0.001,0.64,340,2.01,2.06,Feb 340 Puts,,3,1.85
RUROH,5.86,,,,5.2,0.632,P,-6.959,0.094,O,4.95,,0,0.105,,660,0.004,0.624,090320,,090102,-8.341,0.321,-12.387,15:30:00,,30.615,0.612,0.005,0.623,340,4.95,4.93,Mar 340 Puts,,,4.6
RURRH,22.2,,,,14.3,0.58,P,-12.231,0.105,O,14.1,,0,0.169,,105,0.005,0.577,090619,,090102,-34.323,0.321,-11.707,15:30:00,,68.256,0.562,0.041,0.576,340,14.1,14.03,Jun 340 Puts,,,13.1
