Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,844.3,-2,845.5,840.4,,, ,1,0,I,844.3,845.5,0,,846.3,,,,,,070619,,0.12,,15:30:00,,,,,,,,,RUT Index,0,,
RUTST,-1,,,,0.5,0.316,P,-1.625,0.053,O,0.43,,0,0.025,,304,-0.065,0.309,070720,,070619,-1.201,0.12,-4.471,15:30:00,,10.035,0.3,0,0.312,700,0.43,0.46,Jul 700 Puts,,,0.35
RUTTT,-1,,,,1.7,0.285,P,-4.124,0.092,O,1.63,,0,0.036,,,-0.03,0.283,070817,,070619,-5.875,0.12,-6.56,15:30:00,,30.059,0.28,0,0.285,700,1.63,1.68,Aug 700 Puts,,,1.55
RUTUT,-1,,,,4,0.277,P,-7.195,0.116,O,3.85,,0,0.049,,19461,-0.038,0.274,070921,,070619,-16.578,0.12,-7.612,15:30:00,,58.732,0.272,0.001,0.277,700,3.85,4,Sep 700 Puts,,,3.7
RUTXT,10.1,-1.4,10.1,10.1,10.2,0.265,P,-11.91,0.127,O,9.96,10.1,0,0.074,11.5,4957,-0.002,0.263,071221,,070619,-55.51,0.12,-7.094,15:30:00,,119.007,0.261,0.009,0.263,700,9.96,9.98,Dec 700 Puts,,10,9.7
RUTSB,0.62,-0.03,0.63,0.62,0.6,0.303,P,-2.023,0.066,O,0.55,0.63,0,0.025,0.65,310,-0.035,0.299,070720,,070619,-1.494,0.12,-5.353,15:30:00,,12.092,0.295,0,0.301,710,0.55,0.57,Jul 710 Puts,,84,0.5
RUTTB,-1,,,,2.05,0.279,P,-4.941,0.109,O,1.95,,0,0.036,,20,-0.035,0.276,070817,,070619,-7.039,0.12,-7.387,15:30:00,,34.747,0.273,0,0.278,710,1.95,2.02,Aug 710 Puts,,,1.85
RUTUB,-1,,,,4.7,0.272,P,-8.284,0.132,O,4.6,,0,0.05,,127,-0.006,0.271,070921,,070619,-19.094,0.12,-8.438,15:30:00,,65.351,0.269,0.001,0.271,710,4.6,4.63,Sep 710 Puts,,,4.5
RUTXB,-1,,,,11.7,0.263,P,-13.167,0.138,O,11.35,,0,0.075,,566,0.022,0.261,071221,,070619,-61.409,0.12,-7.543,15:30:00,,127.618,0.258,0.013,0.259,710,11.35,11.11,Dec 710 Puts,,,11
RUTGD,-1,,,,127.3,,C,96.575,0.099,O,126.55,,0,0.147,,20,-0.004,,070720,,070619,58.34,0.12,-17.509,15:30:00,,18.743,,1,0.313,720,2.25,127.07,Jul 720 Calls,,,125.8
RUTHD,-1,,,,130.1,,C,93.058,0.137,O,129.55,,0,0.152,,,-0.008,,070817,,070619,105.533,0.12,-18.838,15:30:00,,45.327,,1,0.287,720,5.25,130.66,Aug 720 Calls,,,129
RUTID,-1,,,,135.7,,C,89.572,0.153,O,135.4,,0,0.161,,32,-0.003,,070921,,070619,159.02,0.12,-18.898,15:30:00,,77.418,,0.997,0.278,720,11.1,135.77,Sep 720 Calls,,,135.1
RUTLD,-1,,,,148.4,0.264,C,85.162,0.15,O,147.6,,0,0.181,,26,0,0.259,071221,,070619,286.969,0.12,-16.656,15:30:00,,138.376,0.253,0.98,0.259,720,23.3,147.64,Dec 720 Calls,,,146.8
