Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,496.4,4.19,496.67,491.17,,, ,1,0,I,496.4,493.07,0,,492.21,,,,,,090529,,0.276,,15:30:00,,,,,,,,,RUT Index,0,,
RURRL,0.45,,,,0.5,0.653,P,-1.291,0.045,O,0.38,,0,0.04,,7512,0.086,0.627,090619,,090529,-0.388,0.276,-5.999,15:30:00,,3.97,0.592,0,0.619,360,0.38,0.35,Jun 360 Puts,,,0.25
RURSL,1.85,-0.34,2.1,1.85,2,0.546,P,-4.37,0.095,O,1.92,1.95,0,0.064,2.19,1392,0.021,0.541,090717,,090529,-3.152,0.276,-9.279,15:30:00,,16.82,0.537,0.001,0.539,360,1.92,1.88,Jul 360 Puts,,49,1.85
RURTL,4.5,,,,4.8,0.512,P,-7.839,0.121,O,4.69,,0,0.09,,110,-0.008,0.509,090821,,090529,-9.978,0.276,-10.418,15:30:00,,34.715,0.506,0.008,0.51,360,4.69,4.73,Aug 360 Puts,,,4.6
RURUL,8.6,,,,7.2,0.496,P,-9.998,0.129,O,7.12,,0,0.108,,2119,-0.015,0.494,090918,,090529,-17.308,0.276,-10.453,15:30:00,,47.946,0.49,0.02,0.497,360,7.12,7.23,Sep 360 Puts,,,6.9
RURXL,15.6,,,,14.6,0.465,P,-14.268,0.133,O,14.5,,0,0.153,,392,-0.008,0.464,091218,,090529,-46.908,0.276,-9.285,15:30:00,,82.403,0.461,0.066,0.465,360,14.5,14.62,Dec 360 Puts,,,14.3
RURRN,0.46,-0.09,0.54,0.46,0.55,0.614,P,-1.723,0.06,O,0.47,0.54,0,0.04,0.55,5513,0.022,0.599,090619,,090529,-0.517,0.276,-7.022,15:30:00,,5.086,0.584,0,0.597,370,0.47,0.46,Jun 370 Puts,,8,0.4
RURSN,2.52,-0.16,2.6,2.52,2.4,0.528,P,-5.38,0.115,O,2.33,2.58,0,0.065,2.68,2537,0,0.525,090717,,090529,-3.882,0.276,-10.534,15:30:00,,19.857,0.521,0.002,0.525,370,2.33,2.33,Jul 370 Puts,,50,2.25
RURTN,5.4,,,,5.7,0.501,P,-9.19,0.14,O,5.54,,0,0.091,,195,-0.007,0.497,090821,,090529,-11.707,0.276,-11.474,15:30:00,,39.103,0.493,0.015,0.498,370,5.54,5.58,Aug 370 Puts,,,5.4
RURUN,10.1,,,,8.4,0.487,P,-11.469,0.146,O,8.34,,0,0.109,,5520,-0.002,0.486,090918,,090529,-19.873,0.276,-11.403,15:30:00,,52.926,0.481,0.03,0.486,370,8.34,8.36,Sep 370 Puts,,,8.1
RURXN,17.7,,,,16.5,0.459,P,-15.855,0.145,O,16.32,,0,0.154,,307,-0.005,0.457,091218,,090529,-52.215,0.276,-9.81,15:30:00,,88.396,0.453,0.085,0.458,370,16.32,16.4,Dec 370 Puts,,,16
RURFP,120.03,,,,116.4,,C,97.57,0.082,O,116,,0,0.229,,1696,-0.003,,090619,,090529,21.117,0.276,-9.111,15:30:00,,6.804,,1,0.583,380,-0.4,116.39,Jun 380 Calls,,,115.2
RURGP,105.87,,,,117.8,,C,93.447,0.138,O,116.71,,0,0.234,,20,-0.008,,090717,,090529,46.242,0.276,-12.01,15:30:00,,23.17,,0.995,0.509,380,0.31,117.7,Jul 380 Calls,,,116.7
RURHP,111.8,,,,120.8,,C,89.189,0.161,O,119.85,,0,0.245,,69,-0.005,,090821,,090529,73.557,0.276,-12.9,15:30:00,,44.022,,0.976,0.488,380,3.45,120.49,Aug 380 Calls,,,119.7
RURIP,112.4,,,,122.5,,C,87.053,0.164,O,121.54,,0,0.253,,309,-0.007,,090918,,090529,94.005,0.276,-12.301,15:30:00,,57.625,,0.956,0.471,380,5.14,122.44,Sep 380 Calls,,,121.5
RURLP,106.2,,,,129.5,,C,82.446,0.157,O,127.72,,0,0.279,,30,-0.011,,091218,,090529,152.713,0.276,-10.792,15:30:00,,94.383,,0.894,0.45,380,11.32,129.14,Dec 380 Calls,,,128.1
RURRP,0.7,-0.08,0.74,0.66,0.75,0.595,P,-2.3,0.08,O,0.65,0.66,0,0.04,0.78,8829,0.048,0.581,090619,,090529,-0.691,0.276,-8.947,15:30:00,,6.498,0.565,0,0.576,380,0.65,0.62,Jun 380 Puts,,16,0.55
RURSP,2.9,-0.36,3.26,2.89,2.95,0.513,P,-6.602,0.139,O,2.85,3.04,0,0.066,3.26,5071,-0.01,0.509,090717,,090529,-4.766,0.276,-11.94,15:30:00,,23.303,0.505,0.005,0.51,380,2.85,2.88,Jul 380 Puts,,51,2.75
RURTP,7.4,,,,6.7,0.489,P,-10.736,0.161,O,6.64,,0,0.092,,333,0.011,0.488,090821,,090529,-13.689,0.276,-12.714,15:30:00,,43.803,0.485,0.024,0.486,380,6.64,6.57,Aug 380 Puts,,,6.5
RURUP,11.51,,,,9.7,0.477,P,-13.112,0.164,O,9.64,,0,0.11,,6252,0.001,0.476,090918,,090529,-22.746,0.276,-12.287,15:30:00,,58.13,0.472,0.044,0.476,380,9.64,9.63,Sep 380 Puts,,,9.4
RURXP,20.1,,,,18.5,0.452,P,-17.564,0.157,O,18.39,,0,0.156,,748,0.002,0.451,091218,,090529,-57.945,0.276,-10.356,15:30:00,,94.418,0.448,0.106,0.45,380,18.39,18.35,Dec 380 Puts,,,18.1
RURFR,91.9,,,,106.6,,C,96.807,0.108,O,105.38,,0,0.21,,2442,-0.011,,090619,,090529,21.463,0.276,-11.053,15:30:00,,8.541,,1,0.56,390,-1.02,106.59,Jun 390 Calls,,,105.5
RURGR,97.82,,,,108.5,,C,92.01,0.166,O,107.47,,0,0.216,,20,-0.008,,090717,,090529,46.543,0.276,-13.591,15:30:00,,26.966,,0.991,0.494,390,1.07,108.35,Jul 390 Calls,,,107.4
RURHR,-1,,,,112,,C,87.455,0.183,O,111.45,,0,0.23,,,-0.002,,090821,,090529,73.629,0.276,-13.981,15:30:00,,48.915,,0.963,0.476,390,5.05,111.62,Aug 390 Calls,,,110.9
RURIR,98.2,,,,114,,C,85.247,0.183,O,112.77,,0,0.239,,231,-0.009,,090918,,090529,93.916,0.276,-13.135,15:30:00,,62.979,,0.938,0.461,390,6.37,113.84,Sep 390 Calls,,,113
RURLR,100.1,,,,121.7,,C,80.641,0.17,O,120,,0,0.266,,55,-0.01,,091218,,090529,152.207,0.276,-11.246,15:30:00,,100.299,,0.869,0.442,390,13.6,121.21,Dec 390 Calls,,,120.3
RURRR,0.88,-0.19,0.96,0.88,0.9,0.564,P,-3.072,0.105,O,0.83,0.96,0,0.04,1.07,19341,0,0.555,090619,,090529,-0.922,0.276,-10.633,15:30:00,,8.272,0.545,0,0.555,390,0.83,0.83,Jun 390 Puts,,13,0.75
RURSR,3.56,-0.34,3.76,3.49,3.7,0.502,P,-8.07,0.166,O,3.55,3.76,0,0.066,3.9,2227,0,0.497,090717,,090529,-5.83,0.276,-13.684,15:30:00,,27.169,0.491,0.009,0.497,390,3.55,3.55,Jul 390 Puts,,16,3.4
RURTR,7.7,-2.2,7.7,7.7,7.8,0.476,P,-12.496,0.183,O,7.7,7.7,0,0.093,9.9,296,-0.004,0.474,090821,,090529,-15.952,0.276,-13.714,15:30:00,,48.781,0.472,0.037,0.475,390,7.7,7.73,Aug 390 Puts,,10,7.6
RURUR,11.3,,,,11.2,0.468,P,-14.94,0.183,O,11.06,,0,0.112,,328,-0.002,0.465,090918,,090529,-25.949,0.276,-13.117,15:30:00,,63.512,0.463,0.062,0.466,390,11.06,11.08,Sep 390 Puts,,,10.9
RURXR,19.5,,,,20.6,0.444,P,-19.396,0.17,O,20.4,,0,0.158,,185,-0.004,0.442,091218,,090529,-64.111,0.276,-10.773,15:30:00,,100.414,0.441,0.131,0.443,390,20.4,20.48,Dec 390 Puts,,,20.3
RUWFX,99.39,,,,97,,C,95.797,0.14,O,96.49,,0,0.191,,4099,-0.004,,090619,,090529,21.734,0.276,-13.36,15:30:00,,10.689,,0.999,0.538,400,0.09,96.87,Jun 400 Calls,,,95.7
RUWGX,101.5,,,,99.2,,C,90.289,0.197,O,98.83,,0,0.2,,11,-0.003,,090717,,090529,46.637,0.276,-15.277,15:30:00,,31.179,,0.982,0.48,400,2.43,99.14,Jul 400 Calls,,,98.2
RUWHX,99.1,,,,103.2,,C,85.489,0.207,O,102.58,,0,0.215,,47,-0.003,,090821,,090529,73.398,0.276,-15.068,15:30:00,,54.042,,0.944,0.465,400,6.18,102.93,Aug 400 Calls,,,102.3
RUWIX,88.4,,,,105.6,,C,83.243,0.204,O,104.35,,0,0.224,,3356,-0.01,,090918,,090529,93.47,0.276,-13.954,15:30:00,,68.471,,0.914,0.45,400,7.95,105.42,Sep 400 Calls,,,104.7
RUWLX,120.6,,,,114,,C,78.708,0.183,O,113.7,,0,0.253,,1637,0.002,,091218,,090529,151.251,0.276,-11.674,15:30:00,,106.152,,0.841,0.434,400,17.3,113.47,Dec 400 Calls,,,112.7
RUWRX,1.1,-0.3,1.3,1.1,1.2,0.543,P,-4.099,0.138,O,1.12,1.25,0,0.041,1.4,25198,0.009,0.536,090619,,090529,-1.231,0.276,-13.137,15:30:00,,10.476,0.529,0.001,0.534,400,1.12,1.11,Jun 400 Puts,,75,1.05
RUWSX,4.3,-0.82,4.69,4.3,4.5,0.487,P,-9.826,0.198,O,4.35,4.55,0,0.067,5.12,6065,-0.007,0.482,090717,,090529,-7.105,0.276,-15.352,15:30:00,,31.448,0.477,0.018,0.483,400,4.35,4.38,Jul 400 Puts,,13,4.2
RUWTX,11.2,,,,9.2,0.467,P,-14.489,0.207,O,9.15,,0,0.094,,208,0.01,0.466,090821,,090529,-18.52,0.276,-14.959,15:30:00,,53.987,0.461,0.056,0.464,400,9.15,9.06,Aug 400 Puts,,,8.9
RUWUX,15,,,,12.9,0.458,P,-16.964,0.203,O,12.81,,0,0.113,,9041,0.007,0.457,090918,,090529,-29.507,0.276,-14.059,15:30:00,,69.011,0.453,0.086,0.456,400,12.81,12.72,Sep 400 Puts,,,12.5
RUWXX,24.5,,,,23,0.437,P,-21.351,0.183,O,22.88,,0,0.16,,7664,0.003,0.436,091218,,090529,-70.722,0.276,-11.27,15:30:00,,106.325,0.433,0.159,0.435,400,22.88,22.81,Dec 400 Puts,,,22.6
RUWFE,89.66,,,,87.3,,C,94.466,0.182,O,86.84,,0,0.172,,3804,-0.005,,090619,,090529,21.909,0.276,-16.064,15:30:00,,13.318,,0.998,0.516,410,0.44,87.24,Jun 410 Calls,,,86.1
RUWGE,92.77,,,,90.2,,C,88.241,0.233,O,89.85,,0,0.184,,92,-0.003,,090717,,090529,46.491,0.276,-17.045,15:30:00,,35.785,,0.969,0.466,410,3.45,90.1,Jul 410 Calls,,,89.2
RUWHE,84.9,,,,94.8,,C,83.273,0.233,O,93.9,,0,0.2,,210,-0.006,,090821,,090529,72.837,0.276,-16.14,15:30:00,,59.339,,0.92,0.453,410,7.5,94.43,Aug 410 Calls,,,93.9
RUWIE,85,,,,97.5,,C,81.029,0.226,O,96.48,,0,0.211,,325,-0.008,,090918,,090529,92.645,0.276,-14.743,15:30:00,,74.029,,0.886,0.44,410,10.08,97.21,Sep 410 Calls,,,96.6
RUWLE,104.8,,,,106.5,0.431,C,76.647,0.197,O,105.85,,0,0.241,,240,-0.001,0.425,091218,,090529,149.833,0.276,-12.034,15:30:00,,111.878,0.42,0.81,0.426,410,19.45,105.94,Dec 410 Calls,,,105.3
RUWRE,1.4,-0.4,1.7,1.4,1.55,0.519,P,-5.462,0.181,O,1.47,1.61,0,0.041,1.8,18356,-0.007,0.513,090619,,090529,-1.641,0.276,-15.724,15:30:00,,13.181,0.508,0.002,0.514,410,1.47,1.48,Jun 410 Puts,,268,1.4
RUWSE,5.34,-0.71,5.94,5.34,5.5,0.473,P,-11.911,0.234,O,5.35,5.55,0,0.068,6.05,1334,-0.004,0.469,090717,,090529,-8.622,0.276,-17.217,15:30:00,,36.11,0.465,0.031,0.47,410,5.35,5.37,Jul 410 Puts,,6,5.2
RUWTE,11.38,0.28,11.38,11.38,10.8,0.457,P,-16.733,0.233,O,10.64,11.38,0,0.096,11.1,82,0.004,0.454,090821,,090529,-21.419,0.276,-16.009,15:30:00,,59.354,0.45,0.08,0.453,410,10.64,10.6,Aug 410 Puts,,1,10.4
RUWUE,17.3,,,,14.7,0.448,P,-19.193,0.224,O,14.68,,0,0.115,,763,0.008,0.448,090918,,090529,-33.438,0.276,-14.866,15:30:00,,74.557,0.444,0.114,0.446,410,14.68,14.56,Sep 410 Puts,,,14.4
