Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,852.9,-0.5,854.8,851.7,,, ,1,0,I,852.9,852.5,0,,853.4,,,,,,070604,,0.111,,15:30:00,,,,,,,,,RUT Index,0,,
RUTRD,-1,,,,0.3,0.447,P,-1.335,0.051,O,0.3,,0,0.021,,4745,-0.062,,070615,,070604,-0.352,0.111,-9.383,15:30:00,,5.095,,0,0.451,720,0.3,0.32,Jun 720 Puts,,,
RUTSD,-1,,,,1.4,0.285,P,-3.71,0.095,O,1.3,,0,0.031,,1101,-0.008,0.281,070720,,070604,-4.136,0.111,-7.005,15:30:00,,24.614,0.277,0,0.281,720,1.3,1.31,Jul 720 Puts,,,1.2
RUTTD,-1,,,,3.2,0.271,P,-6.613,0.124,O,3.03,,0,0.042,,,-0.035,0.268,070817,,070604,-12.008,0.111,-7.968,15:30:00,,49.366,0.264,0,0.27,720,3.03,3.14,Aug 720 Puts,,,2.85
RUTUD,-1,,,,5.7,0.263,P,-9.244,0.137,O,5.45,,0,0.053,,1400,-0.014,0.26,070921,,070604,-25.024,0.111,-8.035,15:30:00,,77.055,0.256,0.002,0.261,720,5.45,5.53,Sep 720 Puts,,,5.2
RUTXD,-1,,,,12.1,0.253,P,-13.638,0.139,O,11.8,,0,0.076,,794,-0.003,0.251,071221,,070604,-69.477,0.111,-6.976,15:30:00,,137.12,0.249,0.011,0.251,720,11.8,11.83,Dec 720 Puts,,,11.5
RUTFF,-1,,,,124.7,,C,97.818,0.077,O,124.25,,0,0.142,,65,0.001,,070615,,070604,21.377,0.111,-23.963,15:30:00,,7.745,,1,0.456,730,1.35,124.09,Jun 730 Calls,,,123.8
RUTGF,-1,,,,127.8,,C,94.071,0.131,O,127.1,,0,0.147,,12,-0.006,,070720,,070604,84.745,0.111,-20.054,15:30:00,,35.788,,1,0.298,730,4.2,127.91,Jul 730 Calls,,,126.4
RUTHF,-1,,,,131.1,,C,91.359,0.149,O,130.7,,0,0.153,,,-0.006,,070817,,070604,130.737,0.111,-19.478,15:30:00,,60.475,,0.999,0.277,730,7.8,131.55,Aug 730 Calls,,,130.3
RUTIF,-1,,,,137,,C,88.606,0.156,O,136.15,,0,0.161,,11,-0.002,,070921,,070604,183.814,0.111,-18.805,15:30:00,,89.647,,0.997,0.267,730,13.25,136.43,Sep 730 Calls,,,135.3
RUTLF,-1,,,,149.2,0.259,C,84.064,0.149,O,148.4,,0,0.183,,14,-0.006,0.254,071221,,070604,307.704,0.111,-16.755,15:30:00,,152.127,0.248,0.982,0.259,730,25.5,149.25,Dec 730 Calls,,,147.6
RUTRF,-1,,,,0.35,0.424,P,-1.575,0.063,O,0.3,,0,0.02,,4465,-0.167,0.415,070615,,070604,-0.415,0.111,-8.78,15:30:00,,5.872,0.405,0,0.427,730,0.3,0.36,Jun 730 Puts,,,0.25
RUTSF,-1,,,,1.65,0.275,P,-4.471,0.115,O,1.58,,0,0.031,,362,0.006,0.273,070720,,070604,-4.984,0.111,-7.924,15:30:00,,28.631,0.27,0,0.272,730,1.58,1.57,Jul 730 Puts,,,1.5
RUTTF,-1,,,,3.8,0.266,P,-7.684,0.143,O,3.6,,0,0.042,,,-0.014,0.262,070817,,070604,-13.955,0.111,-8.818,15:30:00,,55.381,0.259,0.001,0.263,730,3.6,3.65,Aug 730 Puts,,,3.4
RUTUF,-1,,,,6.6,0.259,P,-10.507,0.154,O,6.4,,0,0.053,,1473,0.014,0.256,070921,,070604,-28.453,0.111,-8.741,15:30:00,,84.609,0.254,0.003,0.255,730,6.4,6.31,Sep 730 Puts,,,6.2
RUTXF,-1,,,,13.2,0.248,P,-14.973,0.151,O,12.9,,0,0.077,,1289,-0.011,0.246,071221,,070604,-76.309,0.111,-7.157,15:30:00,,146.021,0.244,0.018,0.247,730,12.9,13.04,Dec 730 Puts,,,12.6
RUTFH,-1,,,,114.8,,C,97.452,0.093,O,114.35,,0,0.13,,241,0.002,,070615,,070604,21.582,0.111,-25.258,15:30:00,,8.822,,1,0.43,740,1.45,114.17,Jun 740 Calls,,,113.9
RUTGH,-1,,,,118.2,,C,93.156,0.153,O,117.6,,0,0.136,,12,-0.006,,070720,,070604,84.977,0.111,-20.935,15:30:00,,40.008,,1,0.286,740,4.7,118.29,Jul 740 Calls,,,117
RUTHH,-1,,,,122.9,,C,90.155,0.169,O,122.45,,0,0.143,,20,0.002,,070817,,070604,130.555,0.111,-20.226,15:30:00,,66.587,,0.999,0.268,740,9.55,122.23,Aug 740 Calls,,,122
RUTIH,-1,,,,127.9,0.265,C,87.238,0.173,O,127.15,,0,0.152,,20,-0.002,0.257,070921,,070604,183.037,0.111,-19.128,15:30:00,,97.079,0.249,0.994,0.26,740,14.25,127.43,Sep 740 Calls,,,126.4
RUTLH,-1,,,,141,0.255,C,82.67,0.161,O,140.15,,0,0.174,,31,-0.005,0.25,071221,,070604,305.876,0.111,-17.142,15:30:00,,160.57,0.245,0.974,0.254,740,27.25,140.82,Dec 740 Calls,,,139.3
RUTRH,-1,,,,0.45,0.407,P,-1.88,0.077,O,0.4,,0,0.019,,7559,-0.048,0.4,070615,,070604,-0.495,0.111,-10.988,15:30:00,,6.831,0.392,0,0.403,740,0.4,0.42,Jun 740 Puts,,,0.35
RUTSH,1.85,-0.13,1.95,1.85,2,0.267,P,-5.404,0.138,O,1.87,1.95,0,0.031,1.98,375,-0.011,0.263,070720,,070604,-6.023,0.111,-8.771,15:30:00,,33.292,0.26,0,0.264,740,1.87,1.89,Jul 740 Puts,,285,1.75
RUTTH,-1,,,,4.5,0.26,P,-8.934,0.165,O,4.3,,0,0.042,,2,0.012,0.257,070817,,070604,-16.225,0.111,-9.763,15:30:00,,62.01,0.254,0.001,0.256,740,4.3,4.25,Aug 740 Puts,,,4.1
RUTUH,-1,,,,7.3,0.251,P,-11.935,0.172,O,7.1,,0,0.053,,1591,-0.015,0.249,070921,,070604,-32.33,0.111,-9.117,15:30:00,,92.651,0.246,0.006,0.25,740,7.1,7.21,Sep 740 Puts,,,6.9
RUTXH,-1,,,,14.5,0.244,P,-16.418,0.163,O,14.25,,0,0.077,,203,-0.008,0.242,071221,,070604,-83.714,0.111,-7.376,15:30:00,,155.119,0.24,0.026,0.243,740,14.25,14.37,Dec 740 Puts,,,14
RUTFJ,-1,,,,104.7,,C,96.989,0.114,O,104.45,,0,0.119,,1405,0.002,,070615,,070604,21.761,0.111,-26.757,15:30:00,,10.139,,1,0.405,750,1.55,104.27,Jun 750 Calls,,,104.2
RUTGJ,-1,,,,108.8,,C,92.06,0.178,O,108.15,,0,0.125,,11,-0.005,,070720,,070604,85.007,0.111,-21.869,15:30:00,,44.804,,1,0.274,750,5.25,108.74,Jul 750 Calls,,,107.5
RUTHJ,-1,,,,113.3,,C,88.764,0.192,O,112.6,,0,0.133,,,-0.004,,070817,,070604,130.032,0.111,-20.984,15:30:00,,73.253,,0.997,0.259,750,9.7,113,Aug 750 Calls,,,111.9
RUTIJ,-1,,,,120.3,0.27,C,85.701,0.192,O,119.65,,0,0.143,,106,0.009,0.264,070921,,070604,181.799,0.111,-20.847,15:30:00,,104.927,0.258,0.989,0.253,750,16.75,118.55,Sep 750 Calls,,,119
RUTLJ,-1,,,,133.8,0.257,C,81.162,0.173,O,132.95,,0,0.166,,4225,0.003,0.252,071221,,070604,303.452,0.111,-17.796,15:30:00,,169.169,0.247,0.962,0.249,750,30.05,132.51,Dec 750 Calls,,,132.1
RUTRJ,-1,,,,0.5,0.381,P,-2.274,0.096,O,0.43,,0,0.019,,8453,-0.122,0.372,070615,,070604,-0.598,0.111,-11.415,15:30:00,,8.027,0.36,0,0.379,750,0.43,0.49,Jun 750 Puts,,,0.35
RUTSJ,-1,,,,2.3,0.255,P,-6.546,0.166,O,2.3,,0,0.031,,296,0.009,0.255,070720,,070604,-7.295,0.111,-9.945,15:30:00,,38.675,0.255,0,0.255,750,2.3,2.28,Jul 750 Puts,,,2.3
RUTTJ,-1,,,,5.2,0.253,P,-10.39,0.189,O,5,,0,0.042,,,0.008,0.25,070817,,070604,-18.872,0.111,-10.481,15:30:00,,69.262,0.247,0.003,0.249,750,5,4.96,Aug 750 Puts,,,4.8
RUTUJ,-1,,,,8.6,0.248,P,-13.541,0.192,O,8.3,,0,0.054,,2790,0.009,0.245,070921,,070604,-36.698,0.111,-9.777,15:30:00,,101.132,0.242,0.011,0.244,750,8.3,8.23,Sep 750 Puts,,,8
RUTXJ,16,0.4,16,16,16.4,0.242,P,-17.981,0.176,O,15.9,16,0,0.078,15.6,1718,0.005,0.239,071221,,070604,-91.73,0.111,-7.656,15:30:00,,164.362,0.236,0.038,0.238,750,15.9,15.82,Dec 750 Puts,,5,15.4
RUTFL,-1,,,,94.6,,C,96.393,0.141,O,94.35,,0,0.108,,93,0,,070615,,070604,21.906,0.111,-28.503,15:30:00,,11.766,,1,0.38,760,1.45,94.39,Jun 760 Calls,,,94.1
RUTGL,-1,,,,99,,C,90.744,0.209,O,98.65,,0,0.115,,10,-0.006,,070720,,070604,84.792,0.111,-22.849,15:30:00,,50.243,,0.999,0.263,760,5.75,99.26,Jul 760 Calls,,,98.3
RUTHL,-1,,,,104,0.252,C,87.155,0.218,O,103.6,,0,0.123,,,-0.003,0.247,070817,,070604,129.11,0.111,-21.368,15:30:00,,80.478,0.242,0.993,0.251,760,10.7,103.88,Aug 760 Calls,,,103.2
RUTIL,-1,,,,110.3,0.251,C,83.978,0.213,O,109.65,,0,0.134,,39,-0.001,0.245,070921,,070604,180.05,0.111,-20.361,15:30:00,,113.149,0.239,0.98,0.246,760,16.75,109.8,Sep 760 Calls,,,109
RUTLL,-1,,,,125.8,0.253,C,79.532,0.186,O,124.95,,0,0.158,,36,0.005,0.248,071221,,070604,300.394,0.111,-18.101,15:30:00,,177.867,0.243,0.947,0.244,760,32.05,124.33,Dec 760 Calls,,,124.1
RUTRL,-1,,,,0.65,0.364,P,-2.794,0.122,O,0.57,,0,0.018,,5879,-0.017,0.356,070615,,070604,-0.734,0.111,-14.098,15:30:00,,9.535,0.348,0,0.356,760,0.57,0.58,Jun 760 Puts,,,0.5
RUTSL,2.79,-0.06,2.79,2.79,2.9,0.249,P,-7.945,0.199,O,2.78,2.79,0,0.031,2.85,557,0.004,0.246,070720,,070604,-8.855,0.111,-11.025,15:30:00,,44.848,0.244,0.001,0.246,760,2.78,2.77,Jul 760 Puts,,12,2.65
RUTTL,-1,,,,6.2,0.248,P,-12.083,0.217,O,5.95,,0,0.042,,,0.028,0.244,070817,,070604,-21.953,0.111,-11.421,15:30:00,,77.128,0.241,0.007,0.242,760,5.95,5.79,Aug 760 Puts,,,5.7
RUTUL,-1,,,,9.8,0.243,P,-15.337,0.214,O,9.55,,0,0.054,,1628,0.018,0.24,070921,,070604,-41.585,0.111,-10.368,15:30:00,,109.96,0.238,0.02,0.239,760,9.55,9.38,Sep 760 Puts,,,9.3
RUTXL,-1,,,,18,0.237,P,-19.668,0.189,O,17.65,,0,0.078,,234,0.014,0.235,071221,,070604,-100.397,0.111,-7.877,15:30:00,,173.688,0.233,0.053,0.234,760,17.65,17.4,Dec 760 Puts,,,17.3
RUTFN,-1,,,,84.9,,C,95.612,0.177,O,84.55,,0,0.096,,2290,0,,070615,,070604,22.002,0.111,-30.547,15:30:00,,13.796,,1,0.355,770,1.65,84.55,Jun 770 Calls,,,84.2
RUTGN,-1,,,,89.6,,C,89.156,0.245,O,89.35,,0,0.105,,66,-0.006,,070720,,070604,84.273,0.111,-23.866,15:30:00,,56.384,,0.996,0.251,770,6.45,89.87,Jul 770 Calls,,,89.1
RUTHN,-1,,,,95.1,0.245,C,85.293,0.248,O,94.65,,0,0.114,,,-0.003,0.24,070817,,070604,127.729,0.111,-22.162,15:30:00,,88.242,0.235,0.985,0.243,770,11.75,94.89,Aug 770 Calls,,,94.2
RUTIN,-1,,,,101.8,0.245,C,82.048,0.235,O,101,,0,0.125,,222,-0.002,0.238,070921,,070604,177.734,0.111,-20.87,15:30:00,,121.684,0.231,0.967,0.24,770,18.1,101.2,Sep 770 Calls,,,100.2
RUTLN,-1,,,,117.8,0.247,C,77.774,0.199,O,116.9,,0,0.151,,117,0.005,0.242,071221,,070604,296.663,0.111,-18.286,15:30:00,,186.592,0.238,0.927,0.239,770,34,116.3,Dec 770 Calls,,,116
RUTRN,0.7,-0.15,0.7,0.7,0.8,0.342,P,-3.489,0.156,O,0.72,0.7,0,0.017,0.85,5227,0.043,0.335,070615,,070604,-0.916,0.111,-16.478,15:30:00,,11.457,0.329,0,0.333,770,0.72,0.69,Jun 770 Puts,,5,0.65
RUTSN,-1,,,,3.6,0.242,P,-9.66,0.238,O,3.5,,0,0.031,,335,0.036,0.24,070720,,070604,-10.767,0.111,-12.584,15:30:00,,51.861,0.238,0.004,0.238,770,3.5,3.38,Jul 770 Puts,,,3.4
RUTTN,-1,,,,7.1,0.239,P,-14.046,0.248,O,6.8,,0,0.043,,,0.006,0.236,070817,,070604,-25.528,0.111,-12.033,15:30:00,,85.563,0.232,0.015,0.235,770,6.8,6.76,Aug 770 Puts,,,6.5
RUTUN,-1,,,,11.1,0.236,P,-17.34,0.237,O,10.85,,0,0.055,,2242,0.015,0.234,070921,,070604,-47.04,0.111,-10.83,15:30:00,,119.058,0.232,0.033,0.233,770,10.85,10.69,Sep 770 Puts,,,10.6
RUTXN,-1,,,,19.6,0.232,P,-21.488,0.203,O,19.25,,0,0.079,,229,0.006,0.23,071221,,070604,-109.752,0.111,-7.945,15:30:00,,183.019,0.228,0.073,0.229,770,19.25,19.13,Dec 770 Puts,,,18.9
RUTFP,74.9,-1.9,74.9,74.9,75.1,,C,94.57,0.225,O,74.85,74.9,0,0.085,76.8,8967,0.001,,070615,,070604,22.03,0.111,-32.947,15:30:00,,16.353,,1,0.33,780,1.95,74.74,Jun 780 Calls,,2,74.6
RUTGP,-1,,,,80.7,0.242,C,87.232,0.288,O,80.45,,0,0.096,,25,-0.002,0.238,070720,,070604,83.38,0.111,-24.548,15:30:00,,63.27,0.234,0.991,0.24,780,7.55,80.61,Jul 780 Calls,,,80.2
RUTHP,-1,,,,86.2,0.236,C,83.142,0.281,O,85.8,,0,0.105,,,-0.003,0.232,070817,,070604,125.817,0.111,-22.925,15:30:00,,96.497,0.227,0.972,0.234,780,12.9,86.06,Aug 780 Calls,,,85.4
RUTIP,-1,,,,93.3,0.238,C,79.891,0.259,O,92.75,,0,0.117,,212,0,0.234,070921,,070604,174.793,0.111,-21.457,15:30:00,,130.441,0.229,0.948,0.234,780,19.85,92.77,Sep 780 Calls,,,92.2
RUTLP,-1,,,,109.9,0.242,C,75.88,0.213,O,108.55,,0,0.143,,250,0.001,0.235,071221,,070604,292.219,0.111,-18.32,15:30:00,,195.263,0.228,0.903,0.234,780,35.65,108.43,Dec 780 Calls,,,107.2
