Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,783.9,-5.1,786.4,782.1,,, ,1,0,I,783.9,786.4,0,,789,,,,,,070313,,0.124,,15:30:00,,,,,,,,,RUT Index,0,,
RUYOH,-1,,,,0.15,,P,-0.148,0.009,O,0.08,,0,0.015,,2035,,,070316,,070313,-0.01,0.124,-2.174,15:30:00,,0.345,,0,0.763,640,0.08,0.02,Mar 640 Puts,,,
RUYPH,-1,,,,,,P,-1.95,0.059,O,0.45,,0,0.029,,161,-0.237,0.304,070420,,070313,-1.647,0.124,-3.76,15:30:00,,12.035,0.304,0,0.317,640,0.45,0.59,Apr 640 Puts,,,0.45
RUYQH,-1,,,,2,0.302,P,-4.471,0.095,O,1.85,,0,0.041,,85,-0.036,0.298,070518,,070313,-6.648,0.124,-6.421,15:30:00,,31.455,0.293,0,0.3,640,1.85,1.92,May 640 Puts,,,1.7
RUYRH,-1,,,,3.2,0.283,P,-6.141,0.109,O,3.08,,0,0.049,,233,-0.019,0.281,070615,,070313,-13.116,0.124,-6.399,15:30:00,,48.199,0.278,0,0.282,640,3.08,3.14,Jun 640 Puts,,,2.95
RUYUH,-1,,,,8.3,0.264,P,-10.42,0.124,O,8,,0,0.072,,410,0.015,0.261,070921,,070313,-46.557,0.124,-5.743,15:30:00,,102.058,0.258,0.007,0.26,640,8,7.88,Sep 640 Puts,,,7.7
RUYOJ,-1,,,,0.1,,P,-0.183,0.011,O,0.05,,0,0.014,,3168,,,070316,,070313,-0.012,0.124,-2.551,15:30:00,,0.417,,0,0.72,650,0.05,0.03,Mar 650 Puts,,,
RUYPJ,-1,,,,0.85,0.315,P,-2.475,0.074,O,0.73,,0,0.029,,342,-0.027,0.307,070420,,070313,-2.09,0.124,-5.448,15:30:00,,14.713,0.298,0,0.309,650,0.73,0.75,Apr 650 Puts,,,0.6
RUYQJ,-1,,,,2.4,0.296,P,-5.336,0.112,O,2.25,,0,0.041,,20,-0.022,0.291,070518,,070313,-7.937,0.124,-7.242,15:30:00,,36.219,0.287,0,0.293,650,2.25,2.3,May 650 Puts,,,2.1
RUYRJ,-1,,,,3.8,0.278,P,-7.193,0.125,O,3.65,,0,0.049,,4081,-0.016,0.276,070615,,070313,-15.37,0.124,-7.091,15:30:00,,54.455,0.273,0.001,0.277,650,3.65,3.71,Jun 650 Puts,,,3.5
RUYUJ,-1,,,,,,P,-11.696,0.136,O,8.9,,0,0.073,,7359,-0.004,0.255,070921,,070313,-52.308,0.124,-6.002,15:30:00,,110.844,0.255,0.012,0.256,650,8.9,8.94,Sep 650 Puts,,,8.9
RUYCL,-1,,,,124.2,,C,99.817,0.012,O,123.7,,0,0.157,,30,-0.003,,070316,,070313,5.407,0.124,-11.365,15:30:00,,0.419,,1,0.661,660,-0.2,124.08,Mar 660 Calls,,,123.2
RUYDL,-1,,,,126.8,,C,96.465,0.1,O,126.3,,0,0.158,,40,-0.005,,070420,,070313,65.315,0.124,-16.46,15:30:00,,19.76,,1,0.309,660,2.4,126.94,Apr 660 Calls,,,125.8
RUYEL,-1,,,,130.2,,C,92.813,0.138,O,129.95,,0,0.164,,,-0.004,,070518,,070313,107.451,0.124,-18.36,15:30:00,,45.652,,1,0.299,660,6.05,130.53,May 660 Calls,,,129.7
RUYFL,-1,,,,133.7,,C,90.648,0.148,O,133.25,,0,0.17,,59,-0.004,,070615,,070313,147.594,0.124,-17.777,15:30:00,,66.307,,0.998,0.285,660,9.35,133.79,Jun 660 Calls,,,132.8
