Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,487.77,-9.44,495.54,487.77,,, ,1,0,I,487.77,495.48,0,,497.21,,,,,,090706,,0.225,,15:30:00,,,,,,,,,RUT Index,0,,
RURSP,0.1,0,0.1,0.1,0.2,0.637,P,-0.563,0.033,O,0.12,0.1,0,0.024,0.1,4392,,,090717,,090706,-0.085,0.225,-3.156,15:30:00,,1.367,,0,0.578,380,0.12,0.09,Jul 380 Puts,,5,0.05
RURTP,2.08,0.48,2.08,1.78,2.2,0.471,P,-5.828,0.144,O,2.12,1.87,0,0.057,1.6,2201,-0.014,0.467,090821,,090706,-3.839,0.225,-10.052,15:30:00,,20.147,0.463,0.001,0.468,380,2.12,2.15,Aug 380 Puts,,160,2.05
RURUP,4.9,0.95,4.9,4.9,5.2,0.462,P,-9.79,0.173,O,5.04,4.9,0,0.079,3.95,6581,-0.002,0.458,090918,,090706,-10.644,0.225,-11.653,15:30:00,,37.825,0.454,0.008,0.458,380,5.04,5.05,Sep 380 Puts,,5,4.9
RURXP,14.6,,,,14.2,0.434,P,-16.344,0.177,O,13.89,,0,0.129,,866,0.004,0.43,091218,,090706,-41.851,0.225,-10.349,15:30:00,,80.133,0.425,0.056,0.429,380,13.89,13.83,Dec 380 Puts,,,13.5
RUROP,21.9,,,,21.4,0.414,P,-19.338,0.166,O,21,,0,0.165,,120,0.001,0.411,100319,,090706,-79.66,0.225,-8.668,15:30:00,,110.339,0.406,0.103,0.41,380,21,20.97,Mar10 380 Puts,,,20.5
RURGR,99,-10.5,99,99,97.9,,C,99.17,0.049,O,97.19,99,0,0.197,109.5,73,-0.004,,090717,,090706,11.62,0.225,-4.215,15:30:00,,1.925,,1,0.547,390,-0.58,97.57,Jul 390 Calls,,1,96.3
RURHR,-1,,,,99.2,,C,91.107,0.189,O,98.5,,0,0.204,,20,-0.017,,090821,,090706,43.192,0.225,-14.912,15:30:00,,27.827,,0.997,0.494,390,0.73,100.2,Aug 390 Calls,,,97.8
RURIR,122.5,,,,101.7,,C,87.715,0.202,O,102.02,,0,0.214,,231,-0.004,,090918,,090706,65.552,0.225,-13.946,15:30:00,,44.503,,0.985,0.461,390,4.25,102.39,Sep 390 Calls,,,100.3
RURLR,130.1,,,,109.2,,C,81.539,0.194,O,109.48,,0,0.241,,75,0,,091218,,090706,128.428,0.225,-11.405,15:30:00,,86.577,,0.922,0.424,390,11.71,109.48,Dec 390 Calls,,,107.7
RURCR,147,,,,115.1,0.403,C,79.28,0.183,O,115.81,,0,0.256,,11,0.022,0.409,100319,,090706,187.411,0.225,-9.825,15:30:00,,115.009,0.388,0.87,0.388,390,18.04,113.36,Mar10 390 Calls,,,113.4
RURSR,0.2,0.02,0.2,0.1,0.25,0.596,P,-0.894,0.052,O,0.18,0.1,0,0.025,0.18,2624,,0.57,090717,,090706,-0.136,0.225,-5.572,15:30:00,,2.054,,0,0.554,390,0.18,0.14,Jul 390 Puts,,13,0.1
RURTR,2.75,0.67,2.75,2.2,2.85,0.459,P,-7.379,0.178,O,2.75,2.43,0,0.057,2.08,2111,-0.007,0.455,090821,,090706,-4.865,0.225,-11.845,15:30:00,,24.181,0.45,0.003,0.455,390,2.75,2.77,Aug 390 Puts,,410,2.65
RURUR,4.78,,,,6.2,0.449,P,-11.635,0.201,O,5.99,,0,0.08,,489,-0.012,0.444,090918,,090706,-12.663,0.225,-12.768,15:30:00,,42.834,0.442,0.015,0.446,390,5.99,6.06,Sep 390 Puts,,,5.9
RURXR,11.2,,,,16.1,0.425,P,-18.327,0.194,O,15.53,,0,0.131,,334,-0.008,0.419,091218,,090706,-46.997,0.225,-10.818,15:30:00,,86.185,0.417,0.078,0.42,390,15.53,15.66,Dec 390 Puts,,,15.4
RUROR,21,,,,23.8,0.408,P,-21.258,0.179,O,23.24,,0,0.167,,134,-0.003,0.403,100319,,090706,-87.745,0.225,-8.977,15:30:00,,116.747,0.4,0.13,0.403,390,23.24,23.3,Mar10 390 Puts,,,22.9
RUWGX,99,,,,88,,C,98.683,0.076,O,87.76,,0,0.176,,65,0.001,,090717,,090706,11.847,0.225,-6.167,15:30:00,,2.877,,1,0.524,400,-0.01,87.65,Jul 400 Calls,,,86.4
RUWHX,93.66,,,,90,,C,89.301,0.224,O,89.51,,0,0.187,,78,-0.016,,090821,,090706,43.25,0.225,-16.463,15:30:00,,31.861,,0.993,0.476,400,1.74,90.96,Aug 400 Calls,,,88.6
RUWIX,98.1,,,,92.9,,C,85.654,0.232,O,92.48,,0,0.198,,3368,-0.011,,090918,,090706,65.316,0.225,-15.049,15:30:00,,49.508,,0.972,0.447,400,4.71,93.55,Sep 400 Calls,,,91.5
RUWLX,120.6,,,,101.2,,C,79.402,0.212,O,101.41,,0,0.228,,1637,-0.001,,091218,,090706,127.371,0.225,-11.92,15:30:00,,92.526,,0.895,0.415,400,13.64,101.51,Dec 400 Calls,,,99.7
RUWCX,126.8,,,,107.8,0.398,C,77.173,0.197,O,107.9,,0,0.244,,304,0.019,0.398,100319,,090706,185.53,0.225,-10.013,15:30:00,,121.608,0.384,0.839,0.382,400,20.13,105.94,Mar10 400 Calls,,,106.1
RUWSX,0.24,0.02,0.28,0.24,0.35,0.565,P,-1.419,0.08,O,0.25,0.28,0,0.025,0.22,9159,0.087,0.537,090717,,090706,-0.215,0.225,-7.211,15:30:00,,3.067,,0,0.531,400,0.25,0.23,Jul 400 Puts,,55,0.15
RUWTX,3.52,0.89,3.52,2.78,3.7,0.448,P,-9.285,0.217,O,3.55,2.93,0,0.059,2.63,5436,0.003,0.443,090821,,090706,-6.129,0.225,-13.801,15:30:00,,28.736,0.438,0.007,0.443,400,3.55,3.54,Aug 400 Puts,,115,3.4
RUWUX,6.2,0.47,6.2,6.2,7.5,0.439,P,-13.772,0.232,O,7.25,6.2,0,0.081,5.73,10587,0,0.434,090918,,090706,-15.006,0.225,-14.096,15:30:00,,48.161,0.431,0.028,0.434,400,7.25,7.25,Sep 400 Puts,,5,7.1
RUWXX,12.9,,,,18.1,0.416,P,-20.484,0.212,O,17.52,,0,0.133,,8349,-0.01,0.41,091218,,090706,-52.615,0.225,-11.32,15:30:00,,92.223,0.409,0.105,0.412,400,17.52,17.69,Dec 400 Puts,,,17.4
RUWOX,21.7,,,,26.4,0.401,P,-23.299,0.192,O,25.7,,0,0.17,,2151,-0.005,0.396,100319,,090706,-96.375,0.225,-9.275,15:30:00,,122.997,0.393,0.161,0.397,400,25.7,25.83,Mar10 400 Puts,,,25.4
RUWGE,85.1,,,,78.1,,C,97.91,0.119,O,77.67,,0,0.156,,104,-0.001,,090717,,090706,12.031,0.225,-8.939,15:30:00,,4.269,,1,0.5,410,-0.1,77.77,Jul 410 Calls,,,76.5
RUWHE,84.9,,,,81,,C,87.134,0.266,O,80.52,,0,0.171,,230,-0.017,,090821,,090706,43.066,0.225,-18.076,15:30:00,,36.298,,0.984,0.458,410,2.75,81.89,Aug 410 Calls,,,79.6
RUWIE,105,,,,84.3,,C,83.288,0.264,O,84.67,,0,0.183,,335,-0.003,,090918,,090706,64.74,0.225,-16.14,15:30:00,,54.751,,0.952,0.434,410,6.9,84.91,Sep 410 Calls,,,83
RUWLE,113.2,,,,93.5,0.404,C,77.087,0.23,O,93.87,,0,0.216,,340,0.001,0.407,091218,,090706,125.829,0.225,-12.436,15:30:00,,98.384,0.391,0.862,0.406,410,16.1,93.76,Dec 410 Calls,,,92.3
RUWCE,6,,,,100.6,0.391,C,74.941,0.21,O,95.29,,0,0.233,,10,-0.035,0.349,100319,,090706,183.074,0.225,-9.018,15:30:00,,127.953,0.378,0.805,0.376,410,17.52,98.74,Mar10 410 Calls,,,98.9
RUWSE,0.5,0.2,0.5,0.4,0.5,0.534,P,-2.248,0.124,O,0.4,0.4,0,0.025,0.3,6843,0.081,0.514,090717,,090706,-0.341,0.225,-10.343,15:30:00,,4.539,0.491,0,0.508,410,0.4,0.37,Jul 410 Puts,,20,0.3
RUWTE,4.29,0.99,4.41,3.6,4.7,0.436,P,-11.607,0.263,O,4.54,3.6,0,0.06,3.3,6482,0.007,0.432,090821,,090706,-7.672,0.225,-15.841,15:30:00,,33.774,0.428,0.016,0.431,410,4.54,4.51,Aug 410 Puts,,326,4.4
RUWUE,7.4,0.25,7.4,7.4,8.9,0.427,P,-16.231,0.266,O,8.64,7.4,0,0.082,7.15,1087,-0.003,0.422,090918,,090706,-17.709,0.225,-15.292,15:30:00,,53.728,0.42,0.048,0.423,410,8.64,8.67,Sep 410 Puts,,5,8.5
RUWXE,19.5,,,,20.4,0.408,P,-22.82,0.231,O,20.07,,0,0.135,,1636,0.007,0.405,091218,,090706,-58.722,0.225,-11.944,15:30:00,,98.161,0.402,0.138,0.404,410,20.07,19.94,Dec 410 Puts,,,19.8
RUWOE,25.6,,,,29.2,0.395,P,-25.458,0.204,O,28.6,,0,0.172,,113,0.001,0.39,100319,,090706,-105.555,0.225,-9.588,15:30:00,,129.017,0.388,0.195,0.39,410,28.6,28.57,Mar10 410 Puts,,,28.3
