Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,482.62,1.4,485.05,478.62,,, ,1,0,I,482.62,483.05,0,,481.22,,,,,,090522,,0.258,,15:30:00,,,,,,,,,RUT Index,0,,
RURRH,0.36,-0.13,0.39,0.36,0.45,0.603,P,-1.216,0.041,O,0.35,0.39,0,0.043,0.49,3601,0.029,0.581,090619,,090522,-0.475,0.258,-4.28,15:30:00,,4.231,0.555,0,0.58,340,0.35,0.34,Jun 340 Puts,,3,0.25
RURSH,2.11,,,,1.75,0.537,P,-3.91,0.084,O,1.67,,0,0.067,,444,-0.023,0.532,090717,,090522,-3.143,0.258,-7.386,15:30:00,,15.972,0.524,0,0.535,340,1.67,1.71,Jul 340 Puts,,,1.55
RURTH,4.78,,,,4.2,0.512,P,-6.958,0.109,O,4.08,,0,0.092,,57,-0.024,0.509,090821,,090522,-9.353,0.258,-8.815,15:30:00,,32.072,0.503,0.004,0.512,340,4.08,4.18,Aug 340 Puts,,,3.9
RURUH,4.2,,,,6.2,0.496,P,-8.77,0.117,O,5.96,,0,0.108,,1081,-0.037,0.491,090918,,090522,-15.69,0.258,-8.797,15:30:00,,43.624,0.489,0.01,0.496,340,5.96,6.19,Sep 340 Puts,,,5.9
RURXH,13.3,,,,13.1,0.473,P,-12.886,0.124,O,12.87,,0,0.153,,417,-0.002,0.47,091218,,090522,-42.645,0.258,-8.41,15:30:00,,76.018,0.466,0.041,0.47,340,12.87,12.89,Dec 340 Puts,,,12.6
RURRJ,0.48,-0.22,0.48,0.44,0.6,0.584,P,-1.658,0.055,O,0.48,0.44,0,0.044,0.7,9739,0.021,0.564,090619,,090522,-0.648,0.258,-5.47,15:30:00,,5.525,0.538,0,0.562,350,0.48,0.47,Jun 350 Puts,,7,0.35
RURSJ,2.45,,,,2.2,0.525,P,-4.868,0.103,O,2.12,,0,0.068,,539,-0.014,0.52,090717,,090522,-3.917,0.258,-8.685,15:30:00,,19.057,0.514,0.001,0.522,350,2.12,2.15,Jul 350 Puts,,,2
RURTJ,4.75,,,,5.1,0.504,P,-8.233,0.127,O,4.94,,0,0.093,,91,-0.012,0.499,090821,,090522,-11.078,0.258,-9.899,15:30:00,,36.448,0.495,0.007,0.501,350,4.94,5,Aug 350 Puts,,,4.8
RURUJ,7.7,,,,7.3,0.487,P,-10.176,0.134,O,7.18,,0,0.11,,6270,-0.012,0.485,090918,,090522,-18.232,0.258,-9.808,15:30:00,,48.669,0.481,0.016,0.487,350,7.18,7.27,Sep 350 Puts,,,7
RURXJ,11.4,,,,14.8,0.465,P,-14.42,0.136,O,14.45,,0,0.155,,6227,-0.009,0.461,091218,,090522,-47.818,0.258,-8.885,15:30:00,,82.093,0.46,0.056,0.462,350,14.45,14.58,Dec 350 Puts,,,14.4
RURFL,138.92,,,,122.8,,C,97.031,0.087,O,122.95,,0,0.249,,1853,0.002,,090619,,090522,26.427,0.258,-9.203,15:30:00,,9.025,,1,0.583,360,0.33,122.74,Jun 360 Calls,,,121.5
RURGL,-1,,,,124,,C,93.57,0.128,O,123.35,,0,0.253,,,-0.005,,090717,,090522,49.988,0.258,-11.063,15:30:00,,23.723,,0.998,0.522,360,0.73,123.99,Jul 360 Calls,,,122.7
RURHL,-1,,,,126.3,,C,89.668,0.148,O,125.75,,0,0.265,,,-0.008,,090821,,090522,75.637,0.258,-12.133,15:30:00,,43.106,,0.987,0.508,360,3.13,126.75,Aug 360 Calls,,,125.2
RURIL,121.4,,,,127.6,,C,88.162,0.151,O,126.73,,0,0.27,,1993,-0.01,,090918,,090522,95.923,0.258,-11.099,15:30:00,,54.242,,0.974,0.48,360,4.11,127.96,Sep 360 Calls,,,126.4
RURLL,-1,,,,133.3,,C,83.96,0.149,O,132.75,,0,0.293,,,-0.006,,091218,,090522,153.156,0.258,-9.828,15:30:00,,88.094,,0.926,0.454,360,10.13,133.61,Dec 360 Calls,,,132.2
RURRL,0.7,-0.28,0.71,0.67,0.75,0.56,P,-2.251,0.074,O,0.65,0.67,0,0.044,0.98,7735,0.016,0.547,090619,,090522,-0.88,0.258,-6.845,15:30:00,,7.163,0.532,0,0.546,360,0.65,0.64,Jun 360 Puts,,8,0.55
RURSL,2.64,-0.61,2.64,2.64,2.8,0.514,P,-6.029,0.125,O,2.67,2.64,0,0.069,3.25,1305,-0.011,0.508,090717,,090522,-4.856,0.258,-10.093,15:30:00,,22.566,0.503,0.002,0.51,360,2.67,2.7,Jul 360 Puts,,5,2.55
RURTL,6.88,,,,6.1,0.494,P,-9.695,0.146,O,5.99,,0,0.095,,27,0.007,0.491,090821,,090522,-13.063,0.258,-11.088,15:30:00,,41.156,0.487,0.013,0.49,360,5.99,5.95,Aug 360 Puts,,,5.8
