Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,378.27,-7.04,391.93,377.46,,, ,1,0,I,378.27,389.58,0,,385.31,,,,,,081121,,0.492,,15:30:00,,,,,,,,,RUT Index,0,,
RURWW,,,,,,,P,0,0,O,0,,0,,,,,,081121,,,0,0.492,0,,,0,,,0.767,210,,0,Nov 210 Puts,,,
RURXW,-1,,,,1.25,1.17,P,-2.257,0.045,O,1,,0,0.097,,,-0.115,1.125,081219,,081121,-0.74,0.492,-10.215,15:30:00,,5.615,1.073,0,1.149,210,1,1.13,Dec 210 Puts,,,0.75
RURMW,3.33,,3.33,3.33,3.7,1.033,P,-4.836,0.067,O,3.35,3.33,0,0.142,,,-0.059,1.009,090116,,081121,-3.339,0.492,-12.88,15:30:00,,14.839,0.984,0.001,1.023,210,3.35,3.56,Jan09 210 Puts,,3,3
RUROW,-1,,,,8.5,0.882,P,-7.824,0.078,O,7.8,,0,0.201,,,-0.05,0.86,090320,,081121,-12.238,0.492,-11.069,15:30:00,,31.356,0.836,0.019,0.873,210,7.8,8.21,Mar09 210 Puts,,,7.1
RURRW,-1,,,,12.6,0.752,P,-9.538,0.081,O,11.7,,0,0.243,,,-0.037,0.733,090619,,081121,-27.438,0.492,-8.214,15:30:00,,48.029,0.714,0.061,0.743,210,11.7,12.15,Jun09 210 Puts,,,10.8
RURWX,,,,,,,P,0,0,O,0,,0,,,,,,081121,,,0,0.492,0,,,0,,,0.767,220,,0,Nov 220 Puts,,,
RURXX,1.3,,1.3,1.25,1.6,1.14,P,-2.909,0.057,O,1.42,1.25,0,0.098,,,-0.034,1.114,081219,,081121,-0.955,0.492,-13.251,15:30:00,,6.944,1.088,0,1.122,220,1.42,1.47,Dec 220 Puts,,30,1.25
RURMX,4.18,,4.4,4.16,4.5,1.011,P,-5.843,0.079,O,4.15,4.4,0,0.144,,,-0.046,0.991,090116,,081121,-4.043,0.492,-14.834,15:30:00,,17.238,0.97,0.003,1.003,220,4.15,4.35,Jan09 220 Puts,,38,3.8
RUROX,-1,,,,10,0.87,P,-9.023,0.089,O,9.35,,0,0.203,,,-0.021,0.851,090320,,081121,-14.142,0.492,-12.335,15:30:00,,34.896,0.832,0.028,0.857,220,9.35,9.55,Mar09 220 Puts,,,8.7
