Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,442.53,-5.42,444.59,438.05,,, ,1,0,I,442.53,444.59,0,,447.95,,,,,,090212,,0.341,,15:30:00,,,,,,,,,RUT Index,0,,
RURNT,0.1,0.09,0.1,0.1,0.15,,P,-0.319,0.015,O,0.1,0.1,0,0.034,0.01,53233,,,090220,,090212,-0.032,0.341,-3.196,15:30:00,,0.634,,0,0.988,300,0.1,0.07,Feb 300 Puts,,4,0.05
RUROT,1.88,0.25,1.88,1.7,1.85,0.754,P,-3.799,0.08,O,1.73,1.7,0,0.075,1.63,4692,0.012,0.744,090320,,090212,-1.82,0.341,-11.776,15:30:00,,11.473,0.733,0,0.742,300,1.73,1.71,Mar 300 Puts,,13,1.6
RURPT,4.28,0.58,4.28,4.03,4.2,0.681,P,-6.662,0.104,O,4.06,4.03,0,0.103,3.7,384,-0.007,0.675,090417,,090212,-5.857,0.341,-12.477,15:30:00,,23.871,0.668,0.004,0.676,300,4.06,4.09,Apr 300 Puts,,10,3.9
RURRT,8.8,,,,9.8,0.615,P,-10.765,0.117,O,9.61,,0,0.149,,1455,0,0.611,090619,,090212,-19.749,0.341,-11.464,15:30:00,,47.945,0.608,0.029,0.611,300,9.61,9.61,Jun 300 Puts,,,9.5
RURUT,19.3,,,,17.4,0.575,P,-14.091,0.116,O,17.11,,0,0.2,,454,0.002,0.571,090918,,090212,-46.817,0.341,-9.763,15:30:00,,75.368,0.564,0.076,0.571,300,17.11,17.08,Sep 300 Puts,,,16.6
RURBB,135.8,,,,133.9,,C,99.363,0.028,O,132.8,,0,0.296,,22,0.003,,090220,,090212,6.725,0.341,-6.286,15:30:00,,1.177,,1,0.993,310,0.27,132.44,Feb 310 Calls,,,131.4
RURCB,-1,,,,134.2,,C,94.169,0.108,O,133.25,,0,0.3,,177,-0.009,,090320,,090212,27.719,0.341,-17.445,15:30:00,,16.165,,1,0.779,310,0.72,134.49,Mar 310 Calls,,,132.3
RURDB,-1,,,,136.2,,C,91.049,0.125,O,135.3,,0,0.31,,,-0.011,,090417,,090212,46.319,0.341,-16.509,15:30:00,,29.863,,0.993,0.703,310,2.77,136.86,Apr 310 Calls,,,134.4
RURFB,-1,,,,140.5,,C,87.371,0.131,O,139.75,,0,0.329,,228,-0.009,,090619,,090212,84.29,0.341,-13.197,15:30:00,,53.685,,0.958,0.614,310,7.22,140.96,Jun 310 Calls,,,139
RURIB,,,,,,,C,84.346,0.126,O,0,,0,0.351,,,,,090918,,,132.201,0.341,-10.776,,,80.854,,0.904,0.564,310,,146.36,Sep 310 Calls,,,
RURNB,0.1,0.01,0.1,0.05,0.2,1.038,P,-0.449,0.021,O,0.12,0.1,0,0.034,0.09,2136,,,090220,,090212,-0.045,0.341,-4.236,15:30:00,,0.863,,0,0.944,310,0.12,0.09,Feb 310 Puts,,105,0.05
RUROB,2.1,0.08,2.18,2.1,2.2,0.727,P,-4.684,0.098,O,2.1,2.18,0,0.075,2.02,3666,-0.005,0.72,090320,,090212,-2.245,0.341,-13.37,15:30:00,,13.59,0.712,0,0.721,310,2.1,2.11,Mar 310 Puts,,17,2
RURPB,5.03,0.46,5.03,4.78,5,0.664,P,-7.874,0.121,O,4.86,4.78,0,0.103,4.57,218,0,0.659,090417,,090212,-6.927,0.341,-13.899,15:30:00,,27.127,0.653,0.007,0.659,310,4.86,4.86,Apr 310 Puts,,10,4.7
RURRB,10.31,,,,11.3,0.605,P,-12.215,0.131,O,11.06,,0,0.15,,1081,0.007,0.6,090619,,090212,-22.436,0.341,-12.351,15:30:00,,52.45,0.597,0.042,0.599,310,11.06,10.98,Jun 310 Puts,,,10.9
RURUB,,,,,,,P,-15.576,0.127,O,0,,0,0.202,,,,,090918,,,-51.826,0.341,-10.235,,,80.588,,0.096,0.561,310,,19,Sep 310 Puts,,,
RURBD,123.26,,,,123.9,,C,99.132,0.038,O,122.68,,0,0.273,,11,0.002,,090220,,090212,6.92,0.341,-7.986,15:30:00,,1.547,,1,0.947,320,0.15,122.49,Feb 320 Calls,,,121.4
RURCD,128.4,,,,124.7,,C,93.086,0.128,O,123.97,,0,0.28,,160,-0.008,,090320,,090212,28.182,0.341,-19.251,15:30:00,,18.455,,0.999,0.752,320,1.44,125.02,Mar 320 Calls,,,122.8
RURDD,-1,,,,127.3,,C,89.7,0.143,O,126.35,,0,0.292,,,-0.011,,090417,,090212,46.872,0.341,-17.764,15:30:00,,33.105,,0.988,0.682,320,3.82,127.76,Apr 320 Calls,,,125.4
RURFD,-1,,,,132.1,,C,85.821,0.145,O,131.25,,0,0.312,,138,-0.009,,090619,,090212,84.879,0.341,-13.963,15:30:00,,58.125,,0.942,0.6,320,8.72,132.47,Jun 320 Calls,,,130.4
RURID,-1,,,,139.5,,C,82.769,0.137,O,138.1,,0,0.337,,33,-0.003,,090918,,090212,132.813,0.341,-11.25,15:30:00,,86.038,,0.882,0.554,320,15.57,138.46,Sep 320 Calls,,,136.7
RURND,0.25,0.05,0.25,0.15,0.25,0.984,P,-0.638,0.03,O,0.18,0.15,0,0.033,0.2,5681,,0.942,090220,,090212,-0.065,0.341,-7.623,15:30:00,,1.179,,0,0.902,320,0.18,0.13,Feb 320 Puts,,25,0.1
RUROD,2.9,0.68,2.9,2.63,2.75,0.709,P,-5.757,0.119,O,2.64,2.68,0,0.076,2.22,5037,0.015,0.702,090320,,090212,-2.76,0.341,-15.569,15:30:00,,16.007,0.693,0.001,0.7,320,2.64,2.6,Mar 320 Puts,,21,2.5
RURPD,5.88,0.43,5.92,5.78,5.9,0.648,P,-9.269,0.14,O,5.76,5.78,0,0.104,5.45,325,0,0.643,090417,,090212,-8.16,0.341,-15.331,15:30:00,,30.648,0.638,0.012,0.643,320,5.76,5.76,Apr 320 Puts,,33,5.6
RURRD,11.6,,,,12.8,0.592,P,-13.807,0.145,O,12.5,,0,0.151,,825,-0.002,0.586,090619,,090212,-25.396,0.341,-13.093,15:30:00,,57.087,0.583,0.058,0.587,320,12.5,12.52,Jun 320 Puts,,,12.3
RURUD,17,,,,21.5,0.556,P,-17.162,0.137,O,20.81,,0,0.204,,84,-0.013,0.548,090918,,090212,-57.197,0.341,-10.617,15:30:00,,85.821,0.544,0.118,0.551,320,20.81,21.09,Sep 320 Puts,,,20.5
RURBF,121.3,,,,114,,C,98.807,0.053,O,113.16,,0,0.25,,11,0.005,,090220,,090212,7.107,0.341,-10.182,15:30:00,,2.039,,1,0.903,330,0.63,112.56,Feb 330 Calls,,,111.5
RURCF,140.42,,,,115.4,,C,91.806,0.151,O,115.69,,0,0.26,,148,0,,090320,,090212,28.549,0.341,-21.175,15:30:00,,21.004,,0.997,0.726,330,3.16,115.65,Mar 330 Calls,,,113.5
RURDF,-1,,,,118,,C,88.17,0.162,O,117.25,,0,0.274,,,-0.013,,090417,,090212,47.262,0.341,-19.042,15:30:00,,36.558,,0.979,0.662,330,4.72,118.79,Apr 330 Calls,,,116.5
RURFF,142.3,,,,123.9,,C,84.128,0.159,O,124.06,,0,0.297,,106,-0.001,,090619,,090212,85.194,0.341,-14.712,15:30:00,,62.659,,0.923,0.587,330,11.53,124.14,Jun 330 Calls,,,122.4
RURIF,,,,,,,C,81.091,0.148,O,0,,0,0.322,,,,,090918,,,133.058,0.341,-11.702,,,91.196,,0.858,0.544,330,,130.74,Sep 330 Calls,,,
RURNF,0.22,0.03,0.22,0.22,0.3,0.924,P,-0.911,0.044,O,0.22,0.22,0,0.033,0.19,5069,0.222,0.885,090220,,090212,-0.092,0.341,-8.927,15:30:00,,1.613,,0,0.861,330,0.22,0.18,Feb 330 Puts,,22,0.15
RUROF,3.3,0.51,3.55,3.1,3.3,0.684,P,-7.05,0.143,O,3.2,3.18,0,0.076,2.79,4424,-0.003,0.679,090320,,090212,-3.382,0.341,-17.493,15:30:00,,18.737,0.674,0.003,0.679,330,3.2,3.21,Mar 330 Puts,,333,3.1
RURPF,6.93,0.27,6.97,6.83,7,0.633,P,-10.866,0.161,O,6.85,6.83,0,0.105,6.66,466,0.007,0.629,090417,,090212,-9.576,0.341,-16.896,15:30:00,,34.413,0.624,0.021,0.627,330,6.85,6.8,Apr 330 Puts,,33,6.7
RURRF,14,,,,14.5,0.58,P,-15.547,0.16,O,14.29,,0,0.153,,307,0.005,0.576,090619,,090212,-28.642,0.341,-13.961,15:30:00,,61.816,0.573,0.077,0.575,330,14.29,14.22,Jun 330 Puts,,,14.1
RURUF,,,,,,,P,-18.852,0.148,O,0,,0,0.206,,,,,090918,,,-62.938,0.341,-11.152,,,91.026,,0.142,0.541,330,,23.35,Sep 330 Puts,,,
