Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,809.1,-18.9,822.9,801.4,,, ,1,0,I,809.1,822.9,0,,828,,,,,,071101,,0.142,,15:30:00,,,,,,,,,RUT Index,0,,
RUYWJ,,,,,,,P,-1.19,0.039,O,0,,0,0.026,,,,,071116,,,-0.409,0.142,-7.7,,,5.109,,0,0.491,650,,0.34,Nov 650 Puts,,,
RUYXJ,,,,,,,P,-5.707,0.096,O,0,,0,0.05,,,,,071221,,,-6.73,0.142,-13.117,,,34.341,,0,0.4,650,,3.09,Dec 650 Puts,,,
RUYMJ,,,,,,,P,-8.972,0.112,O,0,,0,0.067,,,,,080118,,,-16.845,0.142,-14.237,,,60.583,,0,0.389,650,,6.51,Jan08 650 Puts,,,
RUYOJ,,,,,,,P,-13.314,0.115,O,0,,0,0.096,,,,,080321,,,-46.741,0.142,-12.953,,,107.882,,0.005,0.372,650,,13.9,Mar08 650 Puts,,,
RUYRJ,,,,,,,P,-16.06,0.109,O,0,,0,0.125,,,,,080620,,,-95.687,0.142,-10.213,,,156.558,,0.018,0.35,650,,21.7,Jun08 650 Puts,,,
RUYWL,,,,,,,P,-1.557,0.05,O,0,,0,0.027,,,,,071116,,,-0.535,0.142,-9.543,,,6.438,,0,0.48,660,,0.45,Nov 660 Puts,,,
RUYXL,,,,,,,P,-6.644,0.11,O,0,,0,0.05,,,,,071221,,,-7.838,0.142,-14.471,,,38.66,,0,0.393,660,,3.62,Dec 660 Puts,,,
RUYML,,,,,,,P,-10.032,0.124,O,0,,0,0.067,,,,,080118,,,-18.837,0.142,-15.108,,,65.767,,0.001,0.381,660,,7.29,Jan08 660 Puts,,,
RUYOL,,,,,,,P,-14.424,0.124,O,0,,0,0.096,,,,,080321,,,-50.635,0.142,-13.362,,,113.921,,0.007,0.365,660,,15.04,Mar08 660 Puts,,,
