Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,795.9,21.7,796.2,778.5,,, ,1,0,I,795.9,778.5,0,,774.2,,,,,,070808,,0.223,,15:30:00,,,,,,,,,RUT Index,0,,
RUWTT,-1,,,,0.15,,P,-0.146,0.006,O,0.08,,0,0.021,,332,,,070817,,070808,-0.029,0.223,-1.628,15:30:00,,0.599,,0,0.617,600,0.08,0.03,Aug 600 Puts,,,
RUWUT,-1,,,,0.85,0.413,P,-1.817,0.04,O,0.75,,0,0.04,,5631,-0.038,0.405,070921,,070808,-1.831,0.223,-5.247,15:30:00,,12.366,0.397,0,0.408,600,0.75,0.78,Sep 600 Puts,,,0.65
RUWVT,-1,,,,1.9,0.374,P,-3.694,0.06,O,1.73,,0,0.053,,391,-0.18,0.368,071019,,070808,-6.185,0.223,-6.103,15:30:00,,28.554,0.36,0.002,0.382,600,1.73,2.11,Oct 600 Puts,,,1.55
RUWXT,-1,,,,5.6,0.351,P,-7.314,0.08,O,5.85,,0,0.079,,4395,-0.052,0.355,071221,,070808,-23.625,0.223,-7.752,15:30:00,,66.947,0.359,0.015,0.36,600,5.85,6.17,Dec 600 Puts,,,6.1
RUWOT,-1,,,,11.3,0.336,P,-10.108,0.085,O,10.9,,0,0.103,,605,-0.023,0.332,080321,,070808,-56.063,0.223,-6.84,15:30:00,,109.828,0.329,0.043,0.335,600,10.9,11.16,Mar08 600 Puts,,,10.5
RUYTB,-1,,,,0.2,0.704,P,-0.18,0.008,O,0.13,,0,0.02,,600,,,070817,,070808,-0.036,0.223,-1.918,15:30:00,,0.726,,0,0.593,610,0.13,0.04,Aug 610 Puts,,,0.05
RUYUB,-1,,,,0.7,0.381,P,-2.178,0.047,O,0.6,,0,0.04,,867,-0.355,0.372,070921,,070808,-2.195,0.223,-4.341,15:30:00,,14.419,0.363,0,0.399,610,0.6,0.93,Sep 610 Puts,,,0.5
RUYVB,-1,,,,2.35,0.371,P,-4.283,0.069,O,2.35,,0,0.054,,216,-0.041,,071019,,070808,-7.172,0.223,-7.838,15:30:00,,32.195,,0.003,0.375,610,2.35,2.45,Oct 610 Puts,,,
RUYXB,-1,,,,8,0.369,P,-8.119,0.088,O,6.85,,0,0.079,,262,-0.001,0.354,071221,,070808,-26.231,0.223,-8.551,15:30:00,,72.465,0.337,0.02,0.354,610,6.85,6.86,Dec 610 Puts,,,5.7
RUYOB,-1,,,,12.7,0.334,P,-11.023,0.092,O,12.2,,0,0.104,,295,-0.002,0.33,080321,,070808,-61.179,0.223,-7.244,15:30:00,,116.915,0.326,0.052,0.33,610,12.2,12.23,Mar08 610 Puts,,,11.7
RUYHD,-1,,,,176.9,,C,99.281,0.024,O,176.3,,0,0.219,,261,-0.001,,070817,,070808,15.113,0.223,-15.972,15:30:00,,2.503,,1,0.666,620,0.4,176.5,Aug 620 Calls,,,175.7
RUYID,-1,,,,178.4,,C,96.029,0.071,O,178,,0,0.221,,20,-0.01,,070921,,070808,70.22,0.223,-19.089,15:30:00,,23.695,,0.999,0.435,620,2.1,179.85,Sep 620 Calls,,,177.6
