Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,394.61,1.52,397.41,393.2,,, ,1,0,I,394.61,395.23,0,,393.09,,,,,,090316,,0.371,,15:30:00,,,,,,,,,RUT Index,0,,
RUROA,0.05,,,,0.15,,P,-0.01,0.001,O,0.07,,0,0.023,,3954,,,090320,,090316,0,0.371,-0.117,15:30:00,,0.017,,0,1.195,250,0.07,0,Mar 250 Puts,,,
RURPA,0.29,-0.06,0.35,0.28,0.4,0.721,P,-0.987,0.033,O,0.35,0.32,0,0.054,0.35,3262,0.207,0.708,090417,,090316,-0.365,0.371,-3.772,15:30:00,,3.082,0.693,0,0.688,250,0.35,0.29,Apr 250 Puts,,75,0.3
RURQA,1.45,-0.33,1.45,1.45,1.5,0.655,P,-3.231,0.07,O,1.45,1.45,0,0.083,1.78,2564,0.007,0.65,090515,,090316,-2.32,0.371,-6.201,15:30:00,,11.545,0.646,0.001,0.65,250,1.45,1.44,May 250 Puts,,28,1.4
RURRA,2.85,-0.29,2.85,2.8,3.2,0.61,P,-5.279,0.09,O,3.02,2.8,0,0.107,3.14,2450,0,0.602,090619,,090316,-6.159,0.371,-6.781,15:30:00,,21.551,0.594,0.009,0.602,250,3.02,3.02,Jun 250 Puts,,540,2.85
RURUA,8.47,,,,8.2,0.559,P,-9.336,0.108,O,7.97,,0,0.159,,1876,-0.001,0.554,090918,,090316,-22.529,0.371,-6.851,15:30:00,,46.366,0.548,0.047,0.554,250,7.97,7.98,Sep 250 Puts,,,7.7
RUROC,0.05,0,0.05,0.05,0.05,,P,-0.018,0.001,O,0.03,0.05,0,0.022,0.05,1089,,,090320,,090316,-0.001,0.371,-0.202,15:30:00,,0.029,,0,1.138,260,0.03,0,Mar 260 Puts,,2,
RURPC,0.45,0,0.45,0.33,0.5,0.688,P,-1.411,0.046,O,0.43,0.33,0,0.055,0.45,2231,0.049,0.673,090417,,090316,-0.522,0.371,-4.397,15:30:00,,4.199,0.653,0,0.669,260,0.43,0.41,Apr 260 Puts,,74,0.35
RURQC,2,,,,2,0.643,P,-4.13,0.088,O,1.86,,0,0.084,,664,0,0.634,090515,,090316,-2.969,0.371,-7.379,15:30:00,,14.108,0.622,0.003,0.634,260,1.86,1.86,May 260 Puts,,,1.7
RURRC,3.7,,,,3.8,0.591,P,-6.474,0.107,O,3.65,,0,0.109,,672,-0.029,0.585,090619,,090316,-7.566,0.371,-7.626,15:30:00,,25.29,0.579,0.015,0.589,260,3.65,3.76,Jun 260 Puts,,,3.5
RURUC,9.79,,,,9.6,0.549,P,-10.819,0.123,O,9.42,,0,0.161,,300,0.005,0.545,090918,,090316,-26.169,0.371,-7.519,15:30:00,,51.62,0.541,0.063,0.544,260,9.42,9.37,Sep 260 Puts,,,9.2
RURCE,84.12,,,,126,,C,99.904,0.007,O,122.72,,0,0.315,,10,-0.014,,090320,,090316,2.953,0.371,-1.162,15:30:00,,0.135,,1,1.192,270,-1.89,124.5,Mar 270 Calls,,,123.3
RURDE,-1,,,,125.3,,C,97.926,0.065,O,124.35,,0,0.309,,10,0.001,,090417,,090316,22.883,0.371,-5.885,15:30:00,,5.835,,1,0.656,270,-0.26,124.28,Apr 270 Calls,,,123.4
RUREE,121.56,,,,126.6,,C,94.102,0.114,O,125.36,,0,0.315,,1,-0.003,,090515,,090316,40.063,0.371,-10.112,15:30:00,,18.739,,0.994,0.646,270,0.75,125.73,May 270 Calls,,,124.5
RURFE,-1,,,,127.2,,C,92.135,0.127,O,126.5,,0,0.32,,15,0,,090619,,090316,60.971,0.371,-9.011,15:30:00,,29.358,,0.976,0.577,270,1.89,126.49,Jun 270 Calls,,,125.8
RURIE,,,,,,,C,87.169,0.138,O,0,,0,0.344,,,,,090918,,,105.861,0.371,-8.787,,,58.231,,0.917,0.548,270,,131.16,Sep 270 Calls,,,
RUROE,0.05,0,0.05,0.05,0.1,,P,-0.033,0.003,O,0.05,0.05,0,0.022,0.05,2304,,,090320,,090316,-0.001,0.371,-0.351,15:30:00,,0.05,,0,1.083,270,0.05,0,Mar 270 Puts,,1,
RURPE,0.58,-0.09,0.7,0.55,0.7,0.668,P,-1.993,0.064,O,0.6,0.7,0,0.056,0.67,2230,0.017,0.652,090417,,090316,-0.739,0.371,-5.65,15:30:00,,5.642,0.633,0,0.65,270,0.6,0.59,Apr 270 Puts,,30,0.5
RURQE,2.43,-0.33,2.43,2.32,2.5,0.624,P,-5.234,0.109,O,2.4,2.32,0,0.086,2.76,699,0.004,0.618,090515,,090316,-3.767,0.371,-8.739,15:30:00,,17.058,0.612,0.006,0.618,270,2.4,2.39,May 270 Puts,,52,2.3
RURRE,4.81,,,,4.8,0.582,P,-7.872,0.127,O,4.66,,0,0.11,,1560,0.004,0.577,090619,,090316,-9.219,0.371,-8.894,15:30:00,,29.379,0.572,0.024,0.577,270,4.66,4.64,Jun 270 Puts,,,4.5
RURUE,,,,,,,P,-12.456,0.138,O,0,,0,0.164,,,,,090918,,,-30.208,0.371,-8.132,,,57.043,,0.083,0.535,270,,10.94,Sep 270 Puts,,,
