Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,472.68,-6.06,474.38,468.86,,, ,1,0,I,472.68,474.38,0,,478.74,,,,,,090427,,0.317,,15:30:00,,,,,,,,,RUT Index,0,,
RURQB,,,,,,,P,-0.729,0.024,O,0,,0,0.046,,,,,090515,,,-0.18,0.317,-4.436,,,2.124,,0,0.805,310,,0.21,May 310 Puts,,,
RURRB,,,,,,,P,-3.323,0.064,O,0,,0,0.077,,,,,090619,,,-2.508,0.317,-7.96,,,13.314,,0,0.641,310,,1.64,Jun 310 Puts,,,
RURSB,,,,,,,P,-5.551,0.083,O,0,,0,0.101,,,,,090717,,,-6.575,0.317,-9.308,,,24.853,,0.003,0.61,310,,3.57,Jul 310 Puts,,,
RURUB,,,,,,,P,-8.792,0.097,O,0,,0,0.137,,,,,090918,,,-19.264,0.317,-9.062,,,46.972,,0.019,0.558,310,,7.75,Sep 310 Puts,,,
RURXB,,,,,,,P,-12.351,0.101,O,0,,0,0.19,,,,,091218,,,-46.676,0.317,-8.71,,,76.257,,0.054,0.542,310,,15.16,Dec 310 Puts,,,
RURQD,,,,,,,P,-0.99,0.032,O,0,0.79,0,0.046,,,,,090515,,,-0.244,0.317,-5.668,,,2.777,,0,0.781,320,,0.29,May 320 Puts,,,
RURRD,,,,,,,P,-4.136,0.079,O,0,2.75,0,0.078,,,,,090619,,,-3.125,0.317,-9.343,,,15.919,,0.001,0.628,320,,2.07,Jun 320 Puts,,,
RURSD,,,,,,,P,-6.603,0.097,O,0,,0,0.102,,,,,090717,,,-7.832,0.317,-10.469,,,28.462,,0.005,0.599,320,,4.3,Jul 320 Puts,,,
RURUD,,,,,,,P,-10.086,0.109,O,0,,0,0.139,,,,,090918,,,-22.149,0.317,-9.883,,,51.973,,0.028,0.55,320,,9.01,Sep 320 Puts,,,
RURXD,,,,,,,P,-13.677,0.11,O,0,,0,0.192,,,,,091218,,,-51.777,0.317,-9.199,,,81.829,,0.069,0.534,320,,16.93,Dec 320 Puts,,,
RUREF,,,,,,,C,98.777,0.041,O,0,,0,0.297,,,,,090515,,,15.961,0.317,-6.468,,,3.338,,1,0.744,330,,142.46,May 330 Calls,,,
RURFF,,,,,,,C,94.939,0.095,O,0,,0,0.299,,,,,090619,,,44.053,0.317,-10.765,,,18.721,,0.998,0.614,330,,143.59,Jun 330 Calls,,,
RURGF,,,,,,,C,92.734,0.11,O,0,,0,0.304,,,,,090717,,,64.585,0.317,-10.776,,,30.636,,0.991,0.569,330,,144.76,Jul 330 Calls,,,
RURIF,,,,,,,C,88.43,0.122,O,0,,0,0.323,,,,,090918,,,104.475,0.317,-10.99,,,57.362,,0.961,0.544,330,,149.02,Sep 330 Calls,,,
RURLF,,,,,,,C,85.322,0.121,O,0,,0,0.342,,,,,091218,,,156.506,0.317,-9.607,,,85.836,,0.914,0.511,330,,153.81,Dec 330 Calls,,,
