Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,672.7,8.6,674.1,665.5,,, ,1,0,I,672.7,667.4,0,,664.1,,,,,,080320,,0.295,,15:30:00,,,,,,,,,RUT Index,0,,
RUWOB,0.14,,,,0.15,,P,0,0,O,0.08,,0,0,,5211,,,080321,,080320,0,0.295,0,15:30:00,,0,,0,0.317,510,0.08,0,Mar 510 Puts,,,
RUWPB,-1,,,,,,P,-1.292,0.039,O,0.2,,0,0.034,,6253,-0.5,0.413,080418,,080320,-0.721,0.295,-2.67,15:30:00,,6.337,0.413,0,0.453,510,0.2,0.4,Apr 510 Puts,,,0.2
RUWQB,-1,,,,2.35,0.438,P,-4.523,0.082,O,2.2,,0,0.056,,586,-0.039,0.432,080516,,080320,-5.091,0.295,-9.204,15:30:00,,25.312,0.425,0.009,0.435,510,2.2,2.29,May 510 Puts,,,2.05
RUWRB,-1,,,,5.1,0.412,P,-7.78,0.103,O,4.95,,0,0.077,,625,-0.08,0.409,080620,,080320,-14.475,0.295,-10.298,15:30:00,,49.066,0.406,0.031,0.418,510,4.95,5.38,Jun 510 Puts,,,4.8
RUWUB,,,,,,,P,-12.719,0.113,O,0,,0,0.115,,,,,080919,,,-49.114,0.295,-10.14,,,98.633,,0.093,0.389,510,,13.22,Sep 510 Puts,,,
RUWOD,0.1,,,,0.15,,P,0,0,O,0.08,,0,0,,3306,,,080321,,080320,0,0.295,0,15:30:00,,0,,0,0.317,520,0.08,0,Mar 520 Puts,,,
RUWPD,-1,,,,,,P,-1.71,0.05,O,0.55,,0,0.035,,4159,0.019,0.445,080418,,080320,-0.955,0.295,-6.012,15:30:00,,8.062,0.445,0.001,0.444,520,0.55,0.54,Apr 520 Puts,,,0.55
RUWQD,-1,,,,2.8,0.428,P,-5.422,0.097,O,2.68,,0,0.057,,1763,-0.036,0.424,080516,,080320,-6.107,0.295,-10.473,15:30:00,,29.241,0.42,0.014,0.428,520,2.68,2.78,May 520 Puts,,,2.55
RUWRD,-1,,,,6.7,0.42,P,-8.925,0.116,O,6.3,,0,0.078,,1043,0.01,0.413,080620,,080320,-16.622,0.295,-12.006,15:30:00,,54.39,0.405,0.042,0.412,520,6.3,6.24,Jun 520 Puts,,,5.9
RUWUD,-1,,,,,,P,-14.025,0.123,O,-1,,0,0.116,,,,,080919,,080320,-54.239,0.295,-10.697,15:30:00,,105.478,,0.11,0.384,520,,14.74,Sep 520 Puts,,,
RUWCF,138.6,,,,135,,C,100,0,O,134.41,,0,0,,63,-0.058,,080321,,080320,1.451,0.295,-1.378,15:30:00,,0,,1,0.317,530,-8.29,142.69,Mar 530 Calls,,,133.4
RUWDF,-1,,,,143,,C,97.093,0.076,O,142.6,,0,0.208,,17,-0.006,,080418,,080320,40.413,0.295,-11.226,15:30:00,,12.597,,0.998,0.462,530,-0.1,143.4,Apr 530 Calls,,,142.2
RUWEF,-1,,,,146.5,,C,91.873,0.123,O,145.3,,0,0.217,,76,-0.011,,080516,,080320,73.3,0.295,-17.469,15:30:00,,39.965,,0.979,0.461,530,2.6,146.97,May 530 Calls,,,144.1
RUWFF,-1,,,,146.8,,C,89.538,0.131,O,146.2,,0,0.223,,49,-0.021,,080620,,080320,113.56,0.295,-14.998,15:30:00,,61.106,,0.946,0.411,530,3.5,149.35,Jun 530 Calls,,,145.6
RUWIF,,,,,,,C,85.042,0.133,O,0,,0,0.243,,,,,080919,,,206.168,0.295,-12.544,,,110.149,,0.872,0.37,530,,156.57,Sep 530 Calls,,,
RUWOF,0.05,,,,0.15,,P,0,0,O,0.07,,0,0,,6935,,,080321,,080320,0,0.295,0,15:30:00,,0,,0,0.317,530,0.07,0,Mar 530 Puts,,,
