Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,827.7,8.4,829.4,823.6,,, ,1,0,I,827.7,823.6,0,,819.3,,,,,,070420,,0.1,,15:30:00,,,,,,,,,RUT Index,0,,
RUYPR,,,,,,,P,0,0,O,0,,0,,,,,,070420,,,0,0.1,0,,,0,,,0.15,690,,0,Apr 690 Puts,,,
RUYQR,,,,,,,P,-1.3,0.048,O,0,,0,0.023,,,,,070518,,,-0.848,0.1,-3.902,,,7.724,,0,0.305,690,,0.33,May 690 Puts,,,
RUYRR,,,,,,,P,-3.335,0.086,O,0,,0,0.032,,,,,070615,,,-4.396,0.1,-5.325,,,24.152,,0,0.268,690,,1.18,Jun 690 Puts,,,
RUYSR,,,,,,,P,-6.138,0.114,O,0,,0,0.044,,,,,070720,,,-13.321,0.1,-6.343,,,50.118,,0,0.258,690,,2.96,Jul 690 Puts,,,
RUYUR,,,,,,,P,-9.948,0.13,O,0,,0,0.062,,,,,070921,,,-37.261,0.1,-6.433,,,93.635,,0.001,0.251,690,,6.76,Sep 690 Puts,,,
RUTPT,-1,,,,0.2,,P,0,0,O,0.2,,0,,,,,,070420,,070420,0,0.1,0,15:30:00,,0,,,0.15,700,0.2,0,Apr 700 Puts,,,
RUTQT,0.45,-0.05,0.45,0.45,0.65,0.316,P,-1.629,0.061,O,0.55,0.45,0,0.022,0.5,12450,0.375,0.308,070518,,070420,-1.062,0.1,-5.872,15:30:00,,9.375,0.298,0,0.293,700,0.55,0.4,May 700 Puts,,150,0.45
RUTRT,-1,,,,1.55,0.265,P,-4.06,0.104,O,1.4,,0,0.032,,4127,-0.028,0.259,070615,,070420,-5.353,0.1,-5.92,15:30:00,,28.36,0.254,0,0.261,700,1.4,1.44,Jun 700 Puts,,,1.25
RUTST,-1,,,,3.6,0.254,P,-7.169,0.132,O,3.4,,0,0.044,,37,-0.02,0.251,070720,,070420,-15.562,0.1,-6.856,15:30:00,,56.502,0.247,0,0.252,700,3.4,3.47,Jul 700 Puts,,,3.2
RUTUT,-1,,,,7.8,0.248,P,-11.193,0.145,O,7.55,,0,0.062,,3827,-0.013,0.245,070921,,070420,-41.942,0.1,-6.741,15:30:00,,101.941,0.243,0.003,0.246,700,7.55,7.65,Sep 700 Puts,,,7.3
RUTDB,-1,,,,110.1,,C,100,0,O,109.3,,0,,,161,-0.071,,070420,,070420,0,0.1,0,15:30:00,,0,,,0.15,710,-8.4,117.7,Apr 710 Calls,,,108.5
RUTEB,-1,,,,120.6,,C,96.515,0.106,O,119.8,,0,0.142,,11,-0.005,,070518,,070420,51.937,0.1,-18.912,15:30:00,,17.714,,1,0.318,710,2.1,120.43,May 710 Calls,,,119
RUTFB,-1,,,,123.1,,C,94.158,0.135,O,122.6,,0,0.146,,62,-0.006,,070615,,070420,100.308,0.1,-17.696,15:30:00,,37.879,,1,0.267,710,4.9,123.32,Jun 710 Calls,,,122.1
RUTGB,-1,,,,127.9,,C,90.983,0.156,O,127.1,,0,0.153,,10,-0.005,,070720,,070420,155.101,0.1,-17.633,15:30:00,,67.144,,0.999,0.254,710,9.4,127.75,Jul 710 Calls,,,126.3
RUTIB,-1,,,,136.2,0.248,C,87.272,0.16,O,135.5,,0,0.167,,22,-0.001,0.242,070921,,070420,245.47,0.1,-16.439,15:30:00,,111.581,0.235,0.995,0.243,710,17.8,135.68,Sep 710 Calls,,,134.8
