Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,442.54,-10.63,453.56,442.09,,, ,1,0,I,442.54,453.31,0,,453.17,,,,,,090115,,0.284,,15:30:00,,,,,,,,,RUT Index,0,,
RURMI,0.02,-0.06,0.02,0.02,0.2,,P,0,0,O,0.11,0.02,0,0,0.08,2546,,,090116,,090115,0,0.284,0,15:30:00,,0,,0,0.556,290,0.11,0,Jan 290 Puts,,10,
RURNI,1.45,0.12,1.45,1.23,1.65,0.792,P,-3.374,0.069,O,1.5,1.23,0,0.078,1.33,1770,-0.057,0.777,090220,,090115,-1.624,0.284,-10.725,15:30:00,,10.416,0.762,0,0.786,290,1.5,1.59,Feb 290 Puts,,69,1.35
RUROI,3.49,,,,4.8,0.754,P,-6.854,0.095,O,4.59,,0,0.116,,204,-0.042,0.746,090320,,090115,-6.131,0.284,-13.895,15:30:00,,24.415,0.742,0,0.754,290,4.59,4.79,Mar 290 Puts,,,4.5
RURRI,10.61,,,,13,0.652,P,-11.593,0.106,O,12.55,,0,0.181,,233,-0.013,0.644,090619,,090115,-26.958,0.284,-11.512,15:30:00,,55.848,0.639,0.013,0.647,290,12.55,12.71,Jun 290 Puts,,,12.3
RURUI,,,,,,,P,-13.809,0.104,O,0,,0,0.225,,,,,090918,,,-53.24,0.284,-9.456,,,79.065,,0.039,0.593,290,,18.84,Sep 290 Puts,,,
RURAT,194.3,,,,143.7,,C,100,0,O,144.82,,0,0,,30,0.016,,090116,,090115,0.821,0.284,0.069,15:30:00,,0,,1,0.556,300,2.28,142.52,Jan 300 Calls,,,141
RURBT,-1,,,,144.1,,C,93.664,0.101,O,143.05,,0,0.326,,10,-0.017,,090220,,090115,26.437,0.284,-21.094,15:30:00,,17.254,,1,0.888,300,0.51,145.47,Feb 300 Calls,,,142
RURCT,-1,,,,146.8,,C,91.225,0.112,O,145.45,,0,0.335,,183,-0.015,,090320,,090115,44.623,0.284,-17.718,15:30:00,,29.445,,0.999,0.771,300,2.91,147.65,Mar 300 Calls,,,144.1
RURFT,147.1,,,,152.8,,C,86.343,0.115,O,151.39,,0,0.367,,138,-0.025,,090619,,090115,94.914,0.284,-13.549,15:30:00,,62.597,,0.98,0.666,300,8.85,155.25,Jun 300 Calls,,,150.4
RURIT,-1,,,,158.2,,C,85.501,0.115,O,156.6,,0,0.371,,,0.005,,090918,,090115,146.541,0.284,-9.403,15:30:00,,81.725,,0.947,0.554,300,14.06,155.78,Sep 300 Calls,,,155
RURMT,0.04,0.01,0.04,0.04,0.05,,P,0,0,O,0.03,0.04,0,0,0.03,4888,,,090116,,090115,0,0.284,0,15:30:00,,0,,0,0.556,300,0.03,0,Jan 300 Puts,,10,
RURNT,1.72,0.17,1.72,1.72,2.05,0.771,P,-4.19,0.084,O,1.89,1.72,0,0.079,1.55,1598,-0.045,0.758,090220,,090115,-2.019,0.284,-12.593,15:30:00,,12.429,0.746,0,0.766,300,1.89,1.98,Feb 300 Puts,,9,1.75
RUROT,5.62,1.22,5.62,4.62,5.7,0.739,P,-8.024,0.11,O,5.55,4.91,0,0.117,4.4,2608,-0.016,0.734,090320,,090115,-7.184,0.284,-15.635,15:30:00,,27.535,0.728,0.001,0.737,300,5.55,5.64,Mar 300 Puts,,26,5.4
RURRT,12.8,,,,14.6,0.64,P,-12.976,0.116,O,14.32,,0,0.183,,1000,-0.001,0.636,090619,,090115,-30.222,0.284,-12.352,15:30:00,,60.438,0.634,0.02,0.636,300,14.32,14.33,Jun 300 Puts,,,14.2
