Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,483.85,-11.33,490.52,481.13,,, ,1,0,I,483.85,490.52,0,,495.18,,,,,,090513,,0.276,,15:30:00,,,,,,,,,RUT Index,0,,
RURQD,0.02,-0.07,0.02,0.02,0.05,,P,-0.001,0,O,0.02,0.02,0,0.015,0.09,2422,,,090515,,090513,0,0.276,-0.007,15:30:00,,0.001,,0,1.299,320,0.02,0,May 320 Puts,,2,
RURRD,0.3,,,,0.35,0.585,P,-0.914,0.028,O,0.28,,0,0.047,,2606,0,0.568,090619,,090513,-0.475,0.276,-2.797,15:30:00,,3.802,0.544,0,0.569,320,0.28,0.28,Jun 320 Puts,,,0.2
RURSD,1.14,-2.8,1.14,1.14,1.3,0.542,P,-2.726,0.058,O,1.17,1.14,0,0.069,3.94,89,-0.049,0.531,090717,,090513,-2.554,0.276,-5.01,15:30:00,,12.809,0.521,0,0.536,320,1.17,1.23,Jul 320 Puts,,3,1.05
RURUD,4.3,,,,4.8,0.508,P,-6.542,0.089,O,4.54,,0,0.108,,3843,-0.015,0.501,090918,,090513,-12.599,0.276,-6.997,15:30:00,,36.25,0.494,0.007,0.503,320,4.54,4.61,Sep 320 Puts,,,4.3
RURXD,10.73,,,,10.8,0.489,P,-10.444,0.101,O,10.51,,0,0.154,,297,-0.005,0.484,091218,,090513,-36.134,0.276,-7.294,15:30:00,,66.938,0.48,0.03,0.485,320,10.51,10.56,Dec 320 Puts,,,10.2
RURQF,0.04,0.02,0.04,0.04,0.05,,P,-0.001,0,O,0.03,0.04,0,0.015,0.02,5935,,,090515,,090513,0,0.276,-0.011,15:30:00,,0.002,,0,1.234,330,0.03,0,May 330 Puts,,2,
RURRF,0.4,,,,0.5,0.575,P,-1.264,0.038,O,0.42,,0,0.048,,2426,0.05,0.56,090619,,090513,-0.658,0.276,-3.849,15:30:00,,5.04,0.546,0,0.556,330,0.42,0.4,Jun 330 Puts,,,0.35
RURSF,1.95,,,,1.7,0.533,P,-3.453,0.072,O,1.59,,0,0.07,,101,0.006,0.526,090717,,090513,-3.239,0.276,-6.251,15:30:00,,15.574,0.517,0.001,0.526,330,1.59,1.58,Jul 330 Puts,,,1.45
RURUF,4.2,,,,5.7,0.5,P,-7.69,0.103,O,5.39,,0,0.109,,1034,-0.02,0.492,090918,,090513,-14.835,0.276,-7.776,15:30:00,,41.034,0.487,0.011,0.495,330,5.39,5.5,Sep 330 Puts,,,5.2
RURXF,11.2,,,,12.3,0.481,P,-11.771,0.112,O,11.96,,0,0.156,,402,-0.007,0.477,091218,,090513,-40.81,0.276,-7.83,15:30:00,,72.917,0.473,0.042,0.478,330,11.96,12.05,Dec 330 Puts,,,11.7
RUREH,149,,,,144.1,,C,99.965,0.002,O,144,,0,0.297,,1245,0.001,,090515,,090513,1.861,0.276,-0.417,15:30:00,,0.045,,1,1.427,340,0.15,143.79,May 340 Calls,,,143.4
RURFH,167.5,,,,143.9,,C,98.041,0.056,O,144.5,,0,0.291,,190,0.008,,090619,,090513,33.416,0.276,-5.428,15:30:00,,7.334,,1,0.558,340,0.65,143.31,Jun 340 Calls,,,142.8
RURGH,-1,,,,144.7,,C,94.384,0.099,O,144.05,,0,0.295,,,-0.005,,090717,,090513,55.146,0.276,-9.982,15:30:00,,23.025,,0.999,0.562,340,0.2,144.79,Jul 340 Calls,,,143.4
RURIH,102.5,,,,147,,C,90.161,0.119,O,144.31,,0,0.308,,71,-0.023,,090918,,090513,99.81,0.276,-10.03,15:30:00,,49.308,,0.983,0.512,340,0.46,147.67,Sep 340 Calls,,,145.8
RURLH,-1,,,,151.9,,C,86.472,0.123,O,151.3,,0,0.327,,,-0.005,,091218,,090513,155.961,0.276,-9.144,15:30:00,,80.329,,0.944,0.481,340,7.45,152.12,Dec 340 Calls,,,150.7
RURQH,0.05,,,,0.05,,P,-0.002,0,O,0.03,,0,0.014,,5735,,,090515,,090513,0,0.276,-0.018,15:30:00,,0.003,,0,1.17,340,0.03,0,May 340 Puts,,,
RURRH,0.5,,,,0.65,0.557,P,-1.733,0.051,O,0.55,,0,0.049,,4142,0,0.543,090619,,090513,-0.903,0.276,-4.709,15:30:00,,6.608,0.527,0,0.543,340,0.55,0.55,Jun 340 Puts,,,0.45
RURSH,1.9,,,,2.2,0.525,P,-4.341,0.088,O,2.04,,0,0.071,,263,0.01,0.516,090717,,090513,-4.077,0.276,-7.417,15:30:00,,18.757,0.509,0.001,0.515,340,2.04,2.02,Jul 340 Puts,,,1.9
RURUH,5.9,,,,6.7,0.491,P,-8.987,0.117,O,6.47,,0,0.111,,968,-0.006,0.486,090918,,090513,-17.37,0.276,-8.674,15:30:00,,46.129,0.482,0.017,0.487,340,6.47,6.51,Sep 340 Puts,,,6.3
RURXH,14.84,,,,14,0.475,P,-13.209,0.123,O,13.75,,0,0.158,,237,0.004,0.472,091218,,090513,-45.9,0.276,-8.429,15:30:00,,79.025,0.468,0.056,0.471,340,13.75,13.69,Dec 340 Puts,,,13.4
RUREJ,158.7,,,,134.1,,C,99.952,0.004,O,135.03,,0,0.276,,111,0.009,,090515,,090513,1.915,0.276,-0.576,15:30:00,,0.062,,1,1.346,350,1.18,133.79,May 350 Calls,,,133.6
RURFJ,155,,,,134.1,,C,97.391,0.072,O,134.62,,0,0.27,,942,0.008,,090619,,090513,34.088,0.276,-6.758,15:30:00,,9.334,,1,0.544,350,0.77,133.54,Jun 350 Calls,,,133.1
