Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,481.23,0.52,481.72,477.63,,, ,1,0,I,481.23,480.96,0,,480.71,,,,,,090515,,0.283,,15:30:00,,,,,,,,,RUT Index,0,,
RURQF,0.11,,,,0.05,,P,0,0,O,0.03,,0,,,5928,,,090515,,090515,0,0.283,0,15:30:00,,0,,,0.402,330,0.03,0,May 330 Puts,,,
RURRF,0.5,-0.08,0.52,0.5,0.65,0.609,P,-1.521,0.044,O,0.52,0.52,0,0.05,0.58,2490,0.04,0.588,090619,,090515,-0.747,0.283,-4.813,15:30:00,,5.719,0.566,0,0.584,330,0.52,0.5,Jun 330 Puts,,100,0.4
RURSF,1.68,,,,1.8,0.542,P,-3.713,0.076,O,1.7,,0,0.071,,122,-0.012,0.536,090717,,090515,-3.364,0.283,-6.754,15:30:00,,16.185,0.53,0.001,0.537,330,1.7,1.72,Jul 330 Puts,,,1.6
RURUF,5.78,,,,5.9,0.504,P,-8.097,0.106,O,5.66,,0,0.112,,1107,-0.037,0.498,090918,,090515,-15.341,0.283,-8.149,15:30:00,,42.115,0.492,0.013,0.503,330,5.66,5.88,Sep 330 Puts,,,5.4
RURXF,12.7,,,,12.4,0.481,P,-12.029,0.114,O,12.18,,0,0.157,,439,-0.011,0.478,091218,,090515,-41.158,0.283,-7.949,15:30:00,,73.341,0.474,0.047,0.48,330,12.18,12.31,Dec 330 Puts,,,11.9
RURQH,0.02,,,,0.05,,P,0,0,O,0.02,,0,,,5719,,,090515,,090515,0,0.283,0,15:30:00,,0,,,0.402,340,0.02,0,May 340 Puts,,,
RURRH,0.72,-0.03,0.75,0.68,0.8,0.586,P,-2.024,0.058,O,0.7,0.68,0,0.051,0.75,3488,0.045,0.573,090619,,090515,-0.994,0.283,-6.008,15:30:00,,7.293,0.559,0,0.569,340,0.7,0.67,Jun 340 Puts,,111,0.6
RURSH,2.23,-0.22,2.23,2.23,2.25,0.53,P,-4.629,0.093,O,2.15,2.23,0,0.072,2.45,265,-0.009,0.525,090717,,090515,-4.198,0.283,-7.947,15:30:00,,19.344,0.519,0.002,0.526,340,2.15,2.17,Jul 340 Puts,,8,2.05
RURUH,7.8,,,,7,0.496,P,-9.425,0.121,O,6.85,,0,0.113,,968,-0.012,0.493,090918,,090515,-17.889,0.283,-9.119,15:30:00,,47.164,0.488,0.02,0.495,340,6.85,6.93,Sep 340 Puts,,,6.6
RURXH,14.2,-0.9,14.2,14.2,14.1,0.474,P,-13.486,0.126,O,13.87,14.2,0,0.159,15.1,316,-0.006,0.472,091218,,090515,-46.24,0.283,-8.512,15:30:00,,79.399,0.468,0.062,0.473,340,13.87,13.96,Dec 340 Puts,,50,13.6
RUREJ,158.7,,,,130.1,,C,100,0,O,130.84,,0,,,111,-0.003,,090515,,090515,0,0.283,0,15:30:00,,0,,,0.402,350,-0.39,131.23,May 350 Calls,,,128.8
RURFJ,125,,,,131.2,,C,97.095,0.079,O,130.33,,0,0.267,,942,-0.006,,090619,,090515,32.104,0.283,-7.842,15:30:00,,9.876,,1,0.565,350,-0.9,131.13,Jun 350 Calls,,,130
RURGJ,-1,,,,132.5,,C,94.009,0.114,O,131.8,,0,0.271,,,-0.003,,090717,,090515,54.902,0.283,-9.872,15:30:00,,23.727,,0.996,0.523,350,0.57,132.22,Jul 350 Calls,,,131.1
RURIJ,-1,,,,135.3,,C,89.135,0.137,O,134.75,,0,0.286,,81,-0.006,,090918,,090515,99.966,0.283,-10.248,15:30:00,,52.305,,0.969,0.485,350,3.52,135.62,Sep 350 Calls,,,134.2
RURLJ,102.85,,,,140.9,,C,85.104,0.138,O,138.52,,0,0.307,,2268,-0.016,,091218,,090515,156.254,0.283,-9.354,15:30:00,,84.923,,0.92,0.461,350,7.29,140.73,Dec 350 Calls,,,139.7
RURQJ,0.04,,,,0.05,,P,0,0,O,0.03,,0,,,9604,,,090515,,090515,0,0.283,0,15:30:00,,0,,,0.402,350,0.03,0,May 350 Puts,,,
RURRJ,0.87,-0.08,0.98,0.87,1,0.565,P,-2.677,0.075,O,0.9,0.93,0,0.051,0.95,9761,0.011,0.555,090619,,090515,-1.316,0.283,-7.204,15:30:00,,9.225,0.543,0,0.554,350,0.9,0.89,Jun 350 Puts,,91,0.8
RURSJ,2.85,0.05,3.09,2.85,2.85,0.52,P,-5.732,0.112,O,2.73,3.09,0,0.074,2.8,277,0,0.515,090717,,090515,-5.205,0.283,-9.294,15:30:00,,22.922,0.509,0.004,0.515,350,2.73,2.73,Jul 350 Puts,,42,2.6
RURUJ,7.9,,,,8.2,0.487,P,-10.913,0.137,O,8,,0,0.115,,6053,-0.017,0.484,090918,,090515,-20.753,0.283,-9.961,15:30:00,,52.471,0.48,0.031,0.486,350,8,8.14,Sep 350 Puts,,,7.8
RURXJ,16.4,-0.8,16.4,15.9,16.1,0.469,P,-15.057,0.137,O,15.83,15.9,0,0.161,17.2,6133,0.003,0.466,091218,,090515,-51.747,0.283,-9.084,15:30:00,,85.534,0.462,0.08,0.466,350,15.83,15.79,Dec 350 Puts,,280,15.5
RUREL,141.8,,,,120.1,,C,100,0,O,120.51,,0,,,1760,-0.006,,090515,,090515,0,0.283,0,15:30:00,,0,,,0.402,360,-0.72,121.23,May 360 Calls,,,118.8
RURFL,138.92,,,,121.4,,C,96.24,0.1,O,121.71,,0,0.247,,1853,0.002,,090619,,090515,32.64,0.283,-9.447,15:30:00,,12.21,,0.999,0.549,360,0.48,121.44,Jun 360 Calls,,,120.3
RURGL,-1,,,,123.1,,C,92.701,0.136,O,122.45,,0,0.253,,,-0.004,,090717,,090515,55.428,0.283,-11.247,15:30:00,,27.645,,0.993,0.511,360,1.22,122.91,Jul 360 Calls,,,121.8
RURIL,121.4,,,,126.8,,C,87.509,0.154,O,126.02,,0,0.27,,1993,-0.007,,090918,,090515,100.281,0.283,-11.094,15:30:00,,57.735,,0.956,0.476,360,4.79,126.95,Sep 360 Calls,,,125.7
