01/02/2006,1.13853,1.14292,1.13827,1.1411
02/02/2006,1.1411,1.14604,1.13992,1.1444
03/02/2006,1.14433,1.14998,1.14367,1.1438
06/02/2006,1.14253,1.14738,1.1421,1.1461
07/02/2006,1.14603,1.15435,1.14519,1.153
08/02/2006,1.153,1.15581,1.14824,1.15028
09/02/2006,1.15012,1.15024,1.14379,1.14656
10/02/2006,1.14652,1.15562,1.14403,1.1521
13/02/2006,1.15343,1.15698,1.15255,1.1549
14/02/2006,1.1549,1.16106,1.15131,1.15396
15/02/2006,1.15394,1.15911,1.15103,1.15759
16/02/2006,1.15763,1.16042,1.15647,1.15683
17/02/2006,1.15689,1.15905,1.14961,1.15
20/02/2006,1.15013,1.15121,1.146,1.1472
21/02/2006,1.1471,1.1489,1.145,1.1472
22/02/2006,1.14713,1.15093,1.1464,1.1483
23/02/2006,1.14821,1.15374,1.14629,1.15249
24/02/2006,1.15248,1.15541,1.14738,1.1481
27/02/2006,1.14974,1.15056,1.13938,1.13962
28/02/2006,1.13954,1.14192,1.13502,1.1368
01/03/2006,1.13672,1.13912,1.13339,1.13514
02/03/2006,1.13503,1.1368,1.12979,1.1319
03/03/2006,1.13183,1.13632,1.13049,1.134
06/03/2006,1.13426,1.14117,1.13367,1.1396
07/03/2006,1.13953,1.15125,1.13888,1.1492
08/03/2006,1.1492,1.15844,1.14708,1.15653
09/03/2006,1.15653,1.16248,1.15255,1.161
10/03/2006,1.16089,1.16467,1.15829,1.1599
13/03/2006,1.16071,1.1634,1.15653,1.1574
14/03/2006,1.15735,1.16123,1.15421,1.1569
15/03/2006,1.15683,1.15715,1.1524,1.1544
16/03/2006,1.15433,1.15959,1.15116,1.1529
17/03/2006,1.1529,1.16143,1.1524,1.1581
20/03/2006,1.1592,1.16807,1.15705,1.1599
21/03/2006,1.15988,1.16621,1.1596,1.16266
22/03/2006,1.16263,1.17203,1.16262,1.1656
23/03/2006,1.16553,1.16976,1.16398,1.16534
24/03/2006,1.16534,1.17075,1.16529,1.1672
27/03/2006,1.16663,1.17273,1.16625,1.1687
28/03/2006,1.16863,1.17185,1.16446,1.1698
29/03/2006,1.16973,1.17438,1.1693,1.17154
30/03/2006,1.17149,1.17201,1.1573,1.1588
31/03/2006,1.15873,1.16948,1.1587,1.1681
03/04/2006,1.16882,1.17685,1.16783,1.1712
04/04/2006,1.17113,1.17543,1.16182,1.16336
05/04/2006,1.16333,1.16469,1.15954,1.16174
06/04/2006,1.16165,1.16208,1.15182,1.15405
07/04/2006,1.15403,1.15605,1.144,1.14925
10/04/2006,1.14772,1.14943,1.14497,1.1482
11/04/2006,1.14813,1.1495,1.1422,1.14399
12/04/2006,1.14384,1.1491,1.14263,1.14879
13/04/2006,1.14882,1.1533,1.14486,1.1511
14/04/2006,1.15097,1.15198,1.14866,1.15019
17/04/2006,1.14956,1.14999,1.14327,1.14584
18/04/2006,1.14578,1.14621,1.13964,1.14038
19/04/2006,1.1404,1.1414,1.1347,1.1355
20/04/2006,1.13546,1.14214,1.13533,1.13994
21/04/2006,1.13983,1.1412,1.1355,1.13677
24/04/2006,1.13558,1.1397,1.13384,1.13734
25/04/2006,1.13724,1.13875,1.13018,1.13075
26/04/2006,1.13053,1.13331,1.12511,1.1273
27/04/2006,1.12723,1.1313,1.12144,1.12294
28/04/2006,1.1229,1.12506,1.116,1.11641
01/05/2006,1.11739,1.11861,1.11127,1.11416
02/05/2006,1.11413,1.11643,1.10489,1.10516
03/05/2006,1.1051,1.10962,1.10119,1.1088
04/05/2006,1.10873,1.11394,1.10514,1.10854
05/05/2006,1.10853,1.11058,1.10419,1.10562
08/05/2006,1.10503,1.11328,1.1023,1.1123
09/05/2006,1.11223,1.11636,1.09743,1.0993
10/05/2006,1.09926,1.10499,1.09796,1.1043
11/05/2006,1.10423,1.10775,1.09754,1.10116
12/05/2006,1.10116,1.1097,1.09929,1.10865
15/05/2006,1.10797,1.11737,1.10783,1.11465
16/05/2006,1.1145,1.11725,1.10591,1.1069
17/05/2006,1.10683,1.11622,1.10122,1.11553
18/05/2006,1.11543,1.1222,1.10938,1.11747
19/05/2006,1.11747,1.12718,1.11664,1.11885
22/05/2006,1.12134,1.12658,1.11226,1.11536
23/05/2006,1.11538,1.12605,1.11204,1.12364
24/05/2006,1.12362,1.12554,1.11819,1.1214
25/05/2006,1.12132,1.12265,1.1053,1.108
26/05/2006,1.10791,1.11078,1.10363,1.10655
29/05/2006,1.10513,1.1072,1.1028,1.1043
30/05/2006,1.10424,1.10564,1.09738,1.0999
31/05/2006,1.09983,1.10337,1.09287,1.1008
01/06/2006,1.10067,1.10978,1.10005,1.1021
02/06/2006,1.1021,1.10523,1.09728,1.10056
05/06/2006,1.1023,1.10805,1.09761,1.1059
06/06/2006,1.10583,1.11746,1.10482,1.1125
07/06/2006,1.11243,1.11609,1.10955,1.1112
08/06/2006,1.11112,1.12428,1.11093,1.12107
09/06/2006,1.121,1.12137,1.10497,1.10656
12/06/2006,1.10631,1.1071,1.09599,1.09742
13/06/2006,1.09749,1.11417,1.0968,1.1129
14/06/2006,1.11278,1.11737,1.10815,1.1133
15/06/2006,1.1132,1.11867,1.11068,1.1115
16/06/2006,1.11146,1.12485,1.11068,1.1226
19/06/2006,1.1229,1.12516,1.11826,1.1212
20/06/2006,1.12113,1.12446,1.11507,1.1165
21/06/2006,1.11643,1.11653,1.10311,1.10717
22/06/2006,1.10713,1.12003,1.10705,1.11885
23/06/2006,1.11873,1.12857,1.11775,1.12264
26/06/2006,1.12153,1.12478,1.11703,1.1219
27/06/2006,1.1219,1.12475,1.119,1.1232
28/06/2006,1.12316,1.12641,1.12052,1.1235
29/06/2006,1.12343,1.12365,1.10883,1.1095
30/06/2006,1.10943,1.1175,1.10797,1.11611
03/07/2006,1.11533,1.11743,1.10847,1.11183
04/07/2006,1.1118,1.11262,1.10542,1.10948
05/07/2006,1.10942,1.11383,1.10397,1.11207
06/07/2006,1.11203,1.11502,1.10847,1.11185
07/07/2006,1.11173,1.11492,1.10654,1.11259
10/07/2006,1.11496,1.12601,1.11307,1.1234
11/07/2006,1.1234,1.13418,1.12203,1.1314
12/07/2006,1.13133,1.13974,1.12832,1.13386
13/07/2006,1.13384,1.13488,1.12862,1.1311
14/07/2006,1.13103,1.13257,1.12561,1.12684
17/07/2006,1.1284,1.13676,1.1262,1.13542
18/07/2006,1.13533,1.13747,1.13058,1.1357
19/07/2006,1.13563,1.14045,1.13141,1.1337
20/07/2006,1.13362,1.13513,1.12816,1.1333
21/07/2006,1.1332,1.13934,1.12616,1.13618
24/07/2006,1.13763,1.14563,1.1376,1.142
25/07/2006,1.14193,1.14332,1.13762,1.14109
26/07/2006,1.1412,1.14279,1.13371,1.136
27/07/2006,1.136,1.13841,1.12576,1.1355
28/07/2006,1.13543,1.13694,1.12825,1.13065
31/07/2006,1.1298,1.13185,1.12196,1.13099
01/08/2006,1.13115,1.13706,1.12837,1.1315
02/08/2006,1.13144,1.13163,1.12435,1.1262
03/08/2006,1.1261,1.12748,1.12062,1.12394
04/08/2006,1.12392,1.13432,1.12303,1.12608
07/08/2006,1.12593,1.12637,1.11736,1.11932
08/08/2006,1.11934,1.12498,1.11655,1.1245
09/08/2006,1.1245,1.12507,1.11723,1.12
10/08/2006,1.11993,1.12798,1.11507,1.12595
11/08/2006,1.12593,1.12801,1.11708,1.12432
14/08/2006,1.12369,1.1277,1.12051,1.12724
15/08/2006,1.1272,1.13165,1.12067,1.12259
16/08/2006,1.12253,1.12376,1.11432,1.11904
17/08/2006,1.119,1.12345,1.11538,1.1228
18/08/2006,1.1228,1.12706,1.11982,1.12407
21/08/2006,1.12513,1.12525,1.11647,1.11873
22/08/2006,1.1188,1.11995,1.11452,1.11549
23/08/2006,1.11555,1.11577,1.10487,1.11167
24/08/2006,1.11154,1.11306,1.10733,1.1095
25/08/2006,1.1095,1.11015,1.10525,1.10875
28/08/2006,1.1084,1.11244,1.10602,1.112
29/08/2006,1.1119,1.11244,1.10566,1.1078
30/08/2006,1.1078,1.11114,1.10535,1.10942
31/08/2006,1.10938,1.11125,1.10272,1.1043
01/09/2006,1.10423,1.10713,1.10285,1.10394
04/09/2006,1.10457,1.10744,1.10412,1.1066
05/09/2006,1.10656,1.11373,1.10625,1.11124
06/09/2006,1.11113,1.1136,1.10429,1.1057
07/09/2006,1.10568,1.1105,1.10404,1.11007
08/09/2006,1.10997,1.12085,1.10912,1.1198
11/09/2006,1.12055,1.12248,1.11714,1.12112
12/09/2006,1.12129,1.12177,1.11542,1.11946
13/09/2006,1.11945,1.12332,1.11712,1.11904
14/09/2006,1.11896,1.11974,1.11202,1.11829
15/09/2006,1.11803,1.12194,1.11685,1.11924
18/09/2006,1.11871,1.12195,1.11593,1.11738
19/09/2006,1.11739,1.12849,1.11703,1.12773
20/09/2006,1.12767,1.12936,1.12537,1.12803
21/09/2006,1.12803,1.12845,1.11624,1.1199
22/09/2006,1.11992,1.12039,1.11187,1.11728
25/09/2006,1.117,1.1189,1.11405,1.11635
26/09/2006,1.11623,1.11811,1.11235,1.11354
27/09/2006,1.11343,1.11637,1.10888,1.1115
28/09/2006,1.11136,1.1124,1.1085,1.11036
29/09/2006,1.11033,1.11885,1.10983,1.11655
02/10/2006,1.11733,1.1218,1.11443,1.11564
03/10/2006,1.11553,1.1226,1.11451,1.1219
04/10/2006,1.12178,1.13029,1.12142,1.12405
05/10/2006,1.12404,1.1286,1.12366,1.12685
06/10/2006,1.12678,1.12815,1.11988,1.126
09/10/2006,1.12615,1.12629,1.12105,1.12354
10/10/2006,1.12346,1.13401,1.12337,1.13322
11/10/2006,1.13324,1.13839,1.13276,1.13821
12/10/2006,1.13813,1.13825,1.1326,1.13414
13/10/2006,1.13414,1.13812,1.13203,1.13691
