underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-09-21,VIX,2017-09-27,9.000,C,1.5300,1.6500,1.4900,1.6500,18,500,1.5500,751,1.8000,9.7800,9.7800,555,1.5000,575,1.7000,9.6700,9.6700,1.5811,0,
^VIX,2017-09-21,VIX,2017-09-27,9.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2181,0.0500,9.7800,9.7800,0,0.0000,2510,0.0500,9.6700,9.6700,0.0000,0,
^VIX,2017-09-21,VIX,2017-09-27,9.500,C,1.2000,1.4000,1.0300,1.2000,1874,839,1.0500,1144,1.3000,9.7800,9.7800,11,1.0500,812,1.2500,9.6700,9.6700,1.0757,277,
^VIX,2017-09-21,VIX,2017-09-27,9.500,P,0.0500,0.1000,0.0200,0.0500,157,0,0.0000,5318,0.1000,9.7800,9.7800,0,0.0000,4050,0.1000,9.6700,9.6700,0.0646,1277,
^VIX,2017-09-21,VIX,2017-09-27,10.000,C,0.8500,1.0000,0.7000,0.8000,3239,2225,0.7000,2316,0.9000,9.7800,9.7800,29,0.7000,1611,0.8500,9.6700,9.6700,0.7624,4580,
^VIX,2017-09-21,VIX,2017-09-27,10.000,P,0.2000,0.2500,0.1000,0.1800,484,288,0.1500,2936,0.2000,9.7800,9.7800,522,0.1500,30,0.2000,9.6700,9.6700,0.1625,3230,
^VIX,2017-09-21,VIX,2017-09-27,10.500,C,0.6000,0.6500,0.4900,0.6000,211,5940,0.4000,11,0.6000,9.7800,9.7800,3821,0.4000,11,0.6000,9.6700,9.6700,0.5558,1316,
^VIX,2017-09-21,VIX,2017-09-27,10.500,P,0.3000,0.5000,0.3000,0.4500,100,14,0.4000,355,0.4500,9.7800,9.7800,4,0.4000,1741,0.5000,9.6700,9.6700,0.4540,977,
^VIX,2017-09-21,VIX,2017-09-27,11.000,C,0.4500,0.5500,0.3500,0.4500,587,1177,0.3500,13,0.4500,9.7800,9.7800,34,0.3500,1349,0.4500,9.6700,9.6700,0.4227,6519,
^VIX,2017-09-21,VIX,2017-09-27,11.000,P,0.6500,0.9000,0.6500,0.8000,38,237,0.7000,2816,0.8500,9.7800,9.7800,15,0.7000,181,0.8500,9.6700,9.6700,0.7895,2650,
^VIX,2017-09-21,VIX,2017-09-27,11.500,C,0.3000,0.3000,0.2800,0.3000,229,1411,0.2500,222,0.3500,9.7800,9.7800,49,0.2500,1439,0.3500,9.6700,9.6700,0.2956,1062,
^VIX,2017-09-21,VIX,2017-09-27,11.500,P,1.2000,1.2000,1.2000,1.2000,11,244,1.1000,1414,1.2500,9.7800,9.7800,367,1.0500,2939,1.3000,9.6700,9.6700,1.2000,939,
^VIX,2017-09-21,VIX,2017-09-27,12.000,C,0.2500,0.3000,0.2000,0.2500,850,2176,0.2000,407,0.2500,9.7800,9.7800,1052,0.2000,430,0.2500,9.6700,9.6700,0.2509,3844,
^VIX,2017-09-21,VIX,2017-09-27,12.000,P,1.5200,1.7300,1.5200,1.7000,5,1763,1.4500,1617,1.7000,9.7800,9.7800,302,1.4500,1570,1.7500,9.6700,9.6700,1.6400,10246,
^VIX,2017-09-21,VIX,2017-09-27,12.500,C,0.2000,0.2000,0.1500,0.2000,560,4297,0.1500,40,0.2000,9.7800,9.7800,2689,0.1500,5223,0.2500,9.6700,9.6700,0.1989,1072,
^VIX,2017-09-21,VIX,2017-09-27,12.500,P,0.0000,0.0000,0.0000,0.0000,0,1527,1.9000,1991,2.1500,9.7800,9.7800,287,1.9000,1606,2.2000,9.6700,9.6700,0.0000,189,
^VIX,2017-09-21,VIX,2017-09-27,13.000,C,0.2000,0.2000,0.1000,0.1500,338,3,0.1500,1828,0.2000,9.7800,9.7800,1,0.1500,2859,0.2000,9.6700,9.6700,0.1553,2495,
