underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-08-30,VIX,2017-08-30,9.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,90,
^VIX,2017-08-30,VIX,2017-08-30,9.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,37,
^VIX,2017-08-30,VIX,2017-08-30,9.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,527,
^VIX,2017-08-30,VIX,2017-08-30,9.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,25,
^VIX,2017-08-30,VIX,2017-08-30,10.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,648,
^VIX,2017-08-30,VIX,2017-08-30,10.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,961,
^VIX,2017-08-30,VIX,2017-08-30,10.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,349,
^VIX,2017-08-30,VIX,2017-08-30,10.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,4397,
^VIX,2017-08-30,VIX,2017-08-30,11.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,417,
^VIX,2017-08-30,VIX,2017-08-30,11.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,13363,
^VIX,2017-08-30,VIX,2017-08-30,11.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,1809,
^VIX,2017-08-30,VIX,2017-08-30,11.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,3979,
^VIX,2017-08-30,VIX,2017-08-30,12.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,1851,
^VIX,2017-08-30,VIX,2017-08-30,12.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,6099,
^VIX,2017-08-30,VIX,2017-08-30,12.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,989,
^VIX,2017-08-30,VIX,2017-08-30,12.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,778,
^VIX,2017-08-30,VIX,2017-08-30,13.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,2668,
^VIX,2017-08-30,VIX,2017-08-30,13.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,1254,
^VIX,2017-08-30,VIX,2017-08-30,13.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,1295,
^VIX,2017-08-30,VIX,2017-08-30,13.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,238,
^VIX,2017-08-30,VIX,2017-08-30,14.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,1431,
^VIX,2017-08-30,VIX,2017-08-30,14.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,169,
^VIX,2017-08-30,VIX,2017-08-30,14.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,1523,
^VIX,2017-08-30,VIX,2017-08-30,14.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,72,
^VIX,2017-08-30,VIX,2017-08-30,15.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,40041,
^VIX,2017-08-30,VIX,2017-08-30,15.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,393,
^VIX,2017-08-30,VIX,2017-08-30,16.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,18520,
^VIX,2017-08-30,VIX,2017-08-30,16.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,100,
^VIX,2017-08-30,VIX,2017-08-30,17.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,7439,
^VIX,2017-08-30,VIX,2017-08-30,17.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,252,
^VIX,2017-08-30,VIX,2017-08-30,18.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,11972,
^VIX,2017-08-30,VIX,2017-08-30,18.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,104,
^VIX,2017-08-30,VIX,2017-08-30,19.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,3684,
^VIX,2017-08-30,VIX,2017-08-30,19.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,106,
^VIX,2017-08-30,VIX,2017-08-30,20.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,5955,
^VIX,2017-08-30,VIX,2017-08-30,20.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,14,
^VIX,2017-08-30,VIX,2017-08-30,21.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,69419,
^VIX,2017-08-30,VIX,2017-08-30,21.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,12,
^VIX,2017-08-30,VIX,2017-08-30,22.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,2272,
^VIX,2017-08-30,VIX,2017-08-30,22.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,0,
^VIX,2017-08-30,VIX,2017-08-30,23.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,7396,
^VIX,2017-08-30,VIX,2017-08-30,23.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,10,
^VIX,2017-08-30,VIX,2017-08-30,24.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,398,
^VIX,2017-08-30,VIX,2017-08-30,24.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,1,
^VIX,2017-08-30,VIX,2017-08-30,25.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,2096,
^VIX,2017-08-30,VIX,2017-08-30,25.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,8,
^VIX,2017-08-30,VIX,2017-08-30,26.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,1313,
^VIX,2017-08-30,VIX,2017-08-30,26.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,0,
^VIX,2017-08-30,VIX,2017-08-30,27.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,1659,
^VIX,2017-08-30,VIX,2017-08-30,27.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,1,
^VIX,2017-08-30,VIX,2017-08-30,28.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,630,
^VIX,2017-08-30,VIX,2017-08-30,28.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,0,
^VIX,2017-08-30,VIX,2017-08-30,29.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,305,
^VIX,2017-08-30,VIX,2017-08-30,29.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,1,
^VIX,2017-08-30,VIX,2017-08-30,30.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,1518,
^VIX,2017-08-30,VIX,2017-08-30,30.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,1,
^VIX,2017-08-30,VIX,2017-08-30,32.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,519,
^VIX,2017-08-30,VIX,2017-08-30,32.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,1,
^VIX,2017-08-30,VIX,2017-08-30,35.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,88,
^VIX,2017-08-30,VIX,2017-08-30,35.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,0,
^VIX,2017-08-30,VIX,2017-08-30,37.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,557,
^VIX,2017-08-30,VIX,2017-08-30,37.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,0,
^VIX,2017-08-30,VIX,2017-08-30,40.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,3,
^VIX,2017-08-30,VIX,2017-08-30,40.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,110,
^VIX,2017-08-30,VIX,2017-08-30,42.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,20,
^VIX,2017-08-30,VIX,2017-08-30,42.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,100,
^VIX,2017-08-30,VIX,2017-08-30,45.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,9,
^VIX,2017-08-30,VIX,2017-08-30,45.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,100,
^VIX,2017-08-30,VIX,2017-08-30,50.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,0,
^VIX,2017-08-30,VIX,2017-08-30,50.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,11.2800,11.2800,0,0.0000,0,0.0000,11.2200,11.2200,0.0000,27,
^VIX,2017-08-30,VIX,2017-09-06,9.500,C,3.3000,3.3000,3.3000,3.3000,363,13,2.6000,755,3.2000,11.2800,11.2800,12,2.6000,230,3.2000,11.2200,11.2200,3.3000,1006,
