underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-09-15,VIX,2017-09-20,9.000,C,2.2500,2.2500,2.1000,2.2000,40,1850,2.1500,133,2.2000,10.1300,10.1300,3938,2.0500,2955,2.2500,10.1700,10.1700,2.1930,3812,
^VIX,2017-09-15,VIX,2017-09-20,9.000,P,0.0200,0.0200,0.0200,0.0200,4,0,0.0000,22264,0.0500,10.1300,10.1300,0,0.0000,15438,0.0500,10.1700,10.1700,0.0200,179,
^VIX,2017-09-15,VIX,2017-09-20,9.500,C,1.7500,1.7500,1.6500,1.6600,154,1781,1.6500,16919,1.7500,10.1300,10.1300,1351,1.6000,9860,1.7500,10.1700,10.1700,1.6542,1571,
^VIX,2017-09-15,VIX,2017-09-20,9.500,P,0.0500,0.0500,0.0500,0.0500,600,0,0.0000,27020,0.0500,10.1300,10.1300,0,0.0000,13032,0.0500,10.1700,10.1700,0.0500,552,
^VIX,2017-09-15,VIX,2017-09-20,10.000,C,1.3000,1.3500,1.1000,1.2000,2041,485,1.2000,139,1.2500,10.1300,10.1300,3785,1.1000,4662,1.2500,10.1700,10.1700,1.2150,9579,
^VIX,2017-09-15,VIX,2017-09-20,10.000,P,0.0500,0.0900,0.0300,0.0500,26629,4419,0.0500,25707,0.1000,10.1300,10.1300,4443,0.0500,11960,0.1000,10.1700,10.1700,0.0502,68221,
^VIX,2017-09-15,VIX,2017-09-20,10.500,C,1.0500,1.0500,0.8000,0.8900,1822,15299,0.8000,17842,0.9000,10.1300,10.1300,3,0.8000,9377,0.9000,10.1700,10.1700,0.8756,4956,
^VIX,2017-09-15,VIX,2017-09-20,10.500,P,0.1500,0.2500,0.1500,0.1700,9831,24645,0.1500,7169,0.2000,10.1300,10.1300,8485,0.1500,2031,0.2000,10.1700,10.1700,0.2024,70021,
^VIX,2017-09-15,VIX,2017-09-20,11.000,C,0.7500,0.7500,0.5000,0.6000,6479,14851,0.5500,524,0.6000,10.1300,10.1300,5,0.5500,6451,0.6000,10.1700,10.1700,0.6003,10966,
^VIX,2017-09-15,VIX,2017-09-20,11.000,P,0.3500,0.4900,0.3500,0.4000,24511,1833,0.4000,12269,0.4500,10.1300,10.1300,10309,0.3500,35,0.4500,10.1700,10.1700,0.4136,243121,
^VIX,2017-09-15,VIX,2017-09-20,11.500,C,0.5500,0.5500,0.3700,0.4000,4708,2285,0.4000,10370,0.4500,10.1300,10.1300,4521,0.3500,7504,0.4500,10.1700,10.1700,0.4460,16907,
^VIX,2017-09-15,VIX,2017-09-20,11.500,P,0.6500,0.8000,0.6500,0.7500,5808,130,0.7500,13606,0.8000,10.1300,10.1300,10489,0.7000,1195,0.8000,10.1700,10.1700,0.7396,178191,
^VIX,2017-09-15,VIX,2017-09-20,12.000,C,0.4500,0.4500,0.2700,0.3500,1163,2428,0.3000,16326,0.3500,10.1300,10.1300,13499,0.2500,5,0.3000,10.1700,10.1700,0.3243,58541,
^VIX,2017-09-15,VIX,2017-09-20,12.000,P,0.9500,1.2000,0.9500,1.1300,31533,17722,1.1000,710,1.1500,10.1300,10.1300,8436,1.1000,1201,1.2000,10.1700,10.1700,1.1668,210119,
^VIX,2017-09-15,VIX,2017-09-20,12.500,C,0.3000,0.3500,0.2500,0.2500,5345,30401,0.2000,18,0.2500,10.1300,10.1300,6020,0.2000,11810,0.3000,10.1700,10.1700,0.2819,58659,
^VIX,2017-09-15,VIX,2017-09-20,12.500,P,1.5000,1.6500,1.5000,1.6000,5505,1023,1.5500,39,1.6000,10.1300,10.1300,8559,1.5000,2,1.6000,10.1700,10.1700,1.6141,135629,
^VIX,2017-09-15,VIX,2017-09-20,13.000,C,0.3000,0.3000,0.2000,0.2000,2473,16,0.2000,24454,0.2500,10.1300,10.1300,12157,0.1500,15728,0.2500,10.1700,10.1700,0.2159,116242,
^VIX,2017-09-15,VIX,2017-09-20,13.000,P,1.8900,2.1000,1.8900,2.0700,10679,1708,2.0000,888,2.0500,10.1300,10.1300,857,2.0000,1,2.0500,10.1700,10.1700,1.9552,177567,
^VIX,2017-09-15,VIX,2017-09-20,13.500,C,0.2000,0.2200,0.1500,0.1500,1800,5756,0.1500,20169,0.2000,10.1300,10.1300,22822,0.1000,14628,0.2000,10.1700,10.1700,0.1690,56221,
^VIX,2017-09-15,VIX,2017-09-20,13.500,P,2.5300,2.5300,2.5000,2.5000,3900,11016,2.4500,8623,2.5500,10.1300,10.1300,10655,2.4500,3757,2.6000,10.1700,10.1700,2.5285,34322,
^VIX,2017-09-15,VIX,2017-09-20,14.000,C,0.1800,0.2000,0.1000,0.1500,18041,25458,0.1000,347,0.1500,10.1300,10.1300,9336,0.1000,11348,0.2000,10.1700,10.1700,0.1547,162026,
^VIX,2017-09-15,VIX,2017-09-20,14.000,P,2.8500,3.1000,2.8500,2.9900,3550,355,2.9500,20,3.0000,10.1300,10.1300,7062,2.9000,5243,3.1000,10.1700,10.1700,2.9978,101879,
^VIX,2017-09-15,VIX,2017-09-20,14.500,C,0.1500,0.1500,0.1000,0.1500,119,13078,0.1000,21181,0.1500,10.1300,10.1300,1437,0.1000,11304,0.1500,10.1700,10.1700,0.1441,46287,
^VIX,2017-09-15,VIX,2017-09-20,14.500,P,3.4000,3.5000,3.4000,3.5000,255,10354,3.4000,7624,3.5000,10.1300,10.1300,10759,3.4000,14688,3.6000,10.1700,10.1700,3.4987,27061,
^VIX,2017-09-15,VIX,2017-09-20,15.000,C,0.1000,0.1500,0.0900,0.1000,12248,368,0.1000,27995,0.1500,10.1300,10.1300,29997,0.0500,20991,0.1500,10.1700,10.1700,0.1199,209713,
^VIX,2017-09-15,VIX,2017-09-20,15.000,P,3.7800,4.0000,3.7800,3.9700,140,7006,3.9000,11326,4.0000,10.1300,10.1300,5998,3.9000,15505,4.1000,10.1700,10.1700,3.9242,52782,
^VIX,2017-09-15,VIX,2017-09-20,16.000,C,0.1000,0.1000,0.0500,0.1000,3854,27992,0.0500,2252,0.1000,10.1300,10.1300,15253,0.0500,3387,0.1000,10.1700,10.1700,0.0711,237445,
^VIX,2017-09-15,VIX,2017-09-20,16.000,P,4.7600,5.0000,4.7600,4.9200,448,20310,4.8000,9156,5.0000,10.1300,10.1300,12764,4.8000,14588,5.1000,10.1700,10.1700,4.9128,31062,
^VIX,2017-09-15,VIX,2017-09-20,17.000,C,0.0700,0.1000,0.0500,0.0500,3821,20197,0.0500,16896,0.1000,10.1300,10.1300,457,0.0500,3847,0.1000,10.1700,10.1700,0.0901,258026,
^VIX,2017-09-15,VIX,2017-09-20,17.000,P,5.8000,5.9300,5.8000,5.9000,165,17496,5.8000,11413,6.0000,10.1300,10.1300,9001,5.8000,1751,6.0000,10.1700,10.1700,5.8385,4068,
^VIX,2017-09-15,VIX,2017-09-20,18.000,C,0.1000,0.1000,0.0500,0.0500,953,9178,0.0500,23171,0.1000,10.1300,10.1300,8453,0.0500,5504,0.1000,10.1700,10.1700,0.0638,296382,
^VIX,2017-09-15,VIX,2017-09-20,18.000,P,0.0000,0.0000,0.0000,0.0000,0,14460,6.8000,11658,7.0000,10.1300,10.1300,8984,6.8000,2075,7.0000,10.1700,10.1700,0.0000,96250,
^VIX,2017-09-15,VIX,2017-09-20,19.000,C,0.0500,0.1000,0.0500,0.0500,13159,0,0.0000,125,0.0500,10.1300,10.1300,1799,0.0500,16938,0.1000,10.1700,10.1700,0.0515,252140,
^VIX,2017-09-15,VIX,2017-09-20,19.000,P,0.0000,0.0000,0.0000,0.0000,0,7534,7.8000,17338,8.0000,10.1300,10.1300,5758,7.8000,2448,8.0000,10.1700,10.1700,0.0000,56990,
^VIX,2017-09-15,VIX,2017-09-20,20.000,C,0.0500,0.0600,0.0300,0.0500,20308,0,0.0000,9018,0.0500,10.1300,10.1300,0,0.0000,7486,0.0500,10.1700,10.1700,0.0459,460402,
^VIX,2017-09-15,VIX,2017-09-20,20.000,P,0.0000,0.0000,0.0000,0.0000,0,7782,8.8000,20822,9.0000,10.1300,10.1300,3215,8.8000,2583,9.0000,10.1700,10.1700,0.0000,4654,
^VIX,2017-09-15,VIX,2017-09-20,21.000,C,0.0300,0.0300,0.0300,0.0300,3,0,0.0000,9000,0.0500,10.1300,10.1300,0,0.0000,2298,0.0500,10.1700,10.1700,0.0300,287903,
^VIX,2017-09-15,VIX,2017-09-20,21.000,P,9.8000,9.8000,9.8000,9.8000,1,6742,9.8000,20773,10.0000,10.1300,10.1300,15757,9.7000,5315,10.0000,10.1700,10.1700,9.8000,114,
^VIX,2017-09-15,VIX,2017-09-20,22.000,C,0.0400,0.0400,0.0400,0.0400,8,0,0.0000,10807,0.0500,10.1300,10.1300,0,0.0000,1861,0.0500,10.1700,10.1700,0.0400,123559,
^VIX,2017-09-15,VIX,2017-09-20,22.000,P,10.8900,10.8900,10.8900,10.8900,2,4111,10.8000,20770,11.0000,10.1300,10.1300,14237,10.7000,7823,11.0000,10.1700,10.1700,10.8900,8518,
^VIX,2017-09-15,VIX,2017-09-20,23.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4140,0.0500,10.1300,10.1300,0,0.0000,2900,0.0500,10.1700,10.1700,0.0000,260160,
^VIX,2017-09-15,VIX,2017-09-20,23.000,P,0.0000,0.0000,0.0000,0.0000,0,398,11.8000,8475,12.0000,10.1300,10.1300,14062,11.7000,7298,12.0000,10.1700,10.1700,0.0000,331,
^VIX,2017-09-15,VIX,2017-09-20,24.000,C,0.0400,0.0400,0.0400,0.0400,593,0,0.0000,14200,0.0500,10.1300,10.1300,0,0.0000,10725,0.0500,10.1700,10.1700,0.0400,181832,
^VIX,2017-09-15,VIX,2017-09-20,24.000,P,0.0000,0.0000,0.0000,0.0000,0,12292,12.7000,15366,13.0000,10.1300,10.1300,9038,12.7000,6242,13.0000,10.1700,10.1700,0.0000,221,
^VIX,2017-09-15,VIX,2017-09-20,25.000,C,0.0300,0.0500,0.0300,0.0500,19338,0,0.0000,23421,0.0500,10.1300,10.1300,0,0.0000,11131,0.0500,10.1700,10.1700,0.0413,241549,
^VIX,2017-09-15,VIX,2017-09-20,25.000,P,13.8500,13.8500,13.8500,13.8500,2,11729,13.7000,10906,14.0000,10.1300,10.1300,9452,13.7000,7929,14.0000,10.1700,10.1700,13.8500,268,
^VIX,2017-09-15,VIX,2017-09-20,26.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,18547,0.0500,10.1300,10.1300,0,0.0000,10564,0.0500,10.1700,10.1700,0.0000,149038,
^VIX,2017-09-15,VIX,2017-09-20,26.000,P,0.0000,0.0000,0.0000,0.0000,0,11130,14.7000,9708,15.0000,10.1300,10.1300,8629,14.7000,6335,15.0000,10.1700,10.1700,0.0000,6,
^VIX,2017-09-15,VIX,2017-09-20,27.000,C,0.0200,0.0300,0.0200,0.0300,27,0,0.0000,18292,0.0500,10.1300,10.1300,0,0.0000,9781,0.0500,10.1700,10.1700,0.0207,62840,
^VIX,2017-09-15,VIX,2017-09-20,27.000,P,0.0000,0.0000,0.0000,0.0000,0,12132,15.7000,14858,16.0000,10.1300,10.1300,8733,15.7000,6316,16.0000,10.1700,10.1700,0.0000,300,
^VIX,2017-09-15,VIX,2017-09-20,28.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,17880,0.0500,10.1300,10.1300,0,0.0000,11304,0.0500,10.1700,10.1700,0.0000,195985,
^VIX,2017-09-15,VIX,2017-09-20,28.000,P,0.0000,0.0000,0.0000,0.0000,0,10770,16.7000,10598,17.0000,10.1300,10.1300,8163,16.7000,6055,17.0000,10.1700,10.1700,0.0000,0,
^VIX,2017-09-15,VIX,2017-09-20,29.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16043,0.0500,10.1300,10.1300,0,0.0000,10909,0.0500,10.1700,10.1700,0.0000,113985,
^VIX,2017-09-15,VIX,2017-09-20,29.000,P,0.0000,0.0000,0.0000,0.0000,0,12139,17.7000,11944,18.0000,10.1300,10.1300,9724,17.7000,7536,18.0000,10.1700,10.1700,0.0000,100,
^VIX,2017-09-15,VIX,2017-09-20,30.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,17008,0.0500,10.1300,10.1300,0,0.0000,9710,0.0500,10.1700,10.1700,0.0000,163009,
^VIX,2017-09-15,VIX,2017-09-20,30.000,P,0.0000,0.0000,0.0000,0.0000,0,10722,18.7000,10467,19.0000,10.1300,10.1300,8163,18.7000,6170,19.0000,10.1700,10.1700,0.0000,9,
^VIX,2017-09-15,VIX,2017-09-20,32.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,19937,0.0500,10.1300,10.1300,0,0.0000,13495,0.0500,10.1700,10.1700,0.0000,37789,
^VIX,2017-09-15,VIX,2017-09-20,32.500,P,0.0000,0.0000,0.0000,0.0000,0,8597,21.2000,7613,21.5000,10.1300,10.1300,8787,21.2000,3783,21.5000,10.1700,10.1700,0.0000,35,
^VIX,2017-09-15,VIX,2017-09-20,35.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,15120,0.0500,10.1300,10.1300,0,0.0000,9772,0.0500,10.1700,10.1700,0.0000,45980,
^VIX,2017-09-15,VIX,2017-09-20,35.000,P,0.0000,0.0000,0.0000,0.0000,0,5020,23.7000,4056,24.0000,10.1300,10.1300,4400,23.7000,1781,24.0000,10.1700,10.1700,0.0000,1,
^VIX,2017-09-15,VIX,2017-09-20,37.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,17007,0.0500,10.1300,10.1300,0,0.0000,11708,0.0500,10.1700,10.1700,0.0000,99802,
^VIX,2017-09-15,VIX,2017-09-20,37.500,P,0.0000,0.0000,0.0000,0.0000,0,5020,26.2000,3796,26.5000,10.1300,10.1300,4400,26.2000,1682,26.5000,10.1700,10.1700,0.0000,52,
^VIX,2017-09-15,VIX,2017-09-20,40.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,14047,0.0500,10.1300,10.1300,0,0.0000,9650,0.0500,10.1700,10.1700,0.0000,45251,
^VIX,2017-09-15,VIX,2017-09-20,40.000,P,0.0000,0.0000,0.0000,0.0000,0,5813,28.7000,4383,29.0000,10.1300,10.1300,4951,28.7000,1987,29.0000,10.1700,10.1700,0.0000,3038,
^VIX,2017-09-15,VIX,2017-09-20,42.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,14266,0.0500,10.1300,10.1300,0,0.0000,7972,0.0500,10.1700,10.1700,0.0000,25945,
^VIX,2017-09-15,VIX,2017-09-20,42.500,P,0.0000,0.0000,0.0000,0.0000,0,4910,31.2000,3749,31.5000,10.1300,10.1300,4400,31.2000,1683,31.5000,10.1700,10.1700,0.0000,2,
^VIX,2017-09-15,VIX,2017-09-20,45.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,18081,0.0500,10.1300,10.1300,0,0.0000,13975,0.0500,10.1700,10.1700,0.0000,33212,
^VIX,2017-09-15,VIX,2017-09-20,45.000,P,33.8500,33.8500,33.8500,33.8500,2,4910,33.7000,4074,34.0000,10.1300,10.1300,4900,33.7000,3760,34.0000,10.1700,10.1700,33.8500,3,
^VIX,2017-09-15,VIX,2017-09-20,47.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,17482,0.0500,10.1300,10.1300,0,0.0000,14807,0.0500,10.1700,10.1700,0.0000,18937,
^VIX,2017-09-15,VIX,2017-09-20,47.500,P,0.0000,0.0000,0.0000,0.0000,0,4910,36.2000,4250,36.5000,10.1300,10.1300,4400,36.2000,3689,36.5000,10.1700,10.1700,0.0000,8,
^VIX,2017-09-15,VIX,2017-09-20,50.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,19004,0.0500,10.1300,10.1300,0,0.0000,13212,0.0500,10.1700,10.1700,0.0000,23711,
^VIX,2017-09-15,VIX,2017-09-20,50.000,P,0.0000,0.0000,0.0000,0.0000,0,5646,38.7000,5048,39.0000,10.1300,10.1300,5048,38.7000,4384,39.0000,10.1700,10.1700,0.0000,127,
^VIX,2017-09-15,VIX,2017-09-20,55.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,19475,0.0500,10.1300,10.1300,0,0.0000,13726,0.0500,10.1700,10.1700,0.0000,1867,
^VIX,2017-09-15,VIX,2017-09-20,55.000,P,0.0000,0.0000,0.0000,0.0000,0,5646,43.7000,5609,44.0000,10.1300,10.1300,5041,43.7000,4632,44.0000,10.1700,10.1700,0.0000,102,
^VIX,2017-09-15,VIX,2017-09-20,60.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,19395,0.0500,10.1300,10.1300,0,0.0000,14784,0.0500,10.1700,10.1700,0.0000,10285,
^VIX,2017-09-15,VIX,2017-09-20,60.000,P,0.0000,0.0000,0.0000,0.0000,0,4910,48.7000,2373,48.9000,10.1300,10.1300,4900,48.7000,4836,49.0000,10.1700,10.1700,0.0000,0,
^VIX,2017-09-15,VIX,2017-09-20,65.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,20751,0.0500,10.1300,10.1300,0,0.0000,13612,0.0500,10.1700,10.1700,0.0000,16744,
^VIX,2017-09-15,VIX,2017-09-20,65.000,P,0.0000,0.0000,0.0000,0.0000,0,4910,53.7000,2498,53.9000,10.1300,10.1300,4400,53.7000,4398,54.0000,10.1700,10.1700,0.0000,12,
^VIX,2017-09-15,VIX,2017-09-20,70.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,21049,0.0500,10.1300,10.1300,0,0.0000,13688,0.0500,10.1700,10.1700,0.0000,3322,
^VIX,2017-09-15,VIX,2017-09-20,70.000,P,0.0000,0.0000,0.0000,0.0000,0,4710,58.7000,2499,58.9000,10.1300,10.1300,4900,58.7000,4898,59.0000,10.1700,10.1700,0.0000,16,
^VIX,2017-09-15,VIX,2017-09-27,10.000,C,1.7500,1.7600,1.5000,1.5000,60,19,1.5000,61,1.7000,10.1300,10.1300,1549,1.4000,11,1.7500,10.1700,10.1700,1.6453,261,
^VIX,2017-09-15,VIX,2017-09-27,10.000,P,0.0500,0.1000,0.0500,0.0900,29,2832,0.0500,2,0.1000,10.1300,10.1300,2537,0.0500,2,0.1000,10.1700,10.1700,0.0914,591,
^VIX,2017-09-15,VIX,2017-09-27,10.500,C,1.3800,1.4000,1.2000,1.3500,116,30,1.2000,422,1.3500,10.1300,10.1300,1,1.1000,1524,1.6500,10.1700,10.1700,1.3066,241,
^VIX,2017-09-15,VIX,2017-09-27,10.500,P,0.2000,0.2500,0.2000,0.2500,264,1548,0.2000,530,0.2500,10.1300,10.1300,1460,0.2000,82,0.2500,10.1700,10.1700,0.2330,662,
^VIX,2017-09-15,VIX,2017-09-27,11.000,C,1.1000,1.1000,0.9500,0.9500,309,20,0.9500,60,1.0500,10.1300,10.1300,15,0.9000,2896,1.2000,10.1700,10.1700,1.0348,2358,
^VIX,2017-09-15,VIX,2017-09-27,11.000,P,0.4000,0.5000,0.4000,0.5000,1105,658,0.4500,707,0.5000,10.1300,10.1300,399,0.4500,333,0.5000,10.1700,10.1700,0.4566,716,
^VIX,2017-09-15,VIX,2017-09-27,11.500,C,0.8700,0.9500,0.7500,0.8000,106,7,0.7500,2423,0.9000,10.1300,10.1300,6,0.7500,2658,0.9000,10.1700,10.1700,0.8768,342,
^VIX,2017-09-15,VIX,2017-09-27,11.500,P,0.7000,0.8500,0.7000,0.8500,29,1098,0.7000,1035,0.8500,10.1300,10.1300,218,0.7000,202,0.9000,10.1700,10.1700,0.7328,765,
^VIX,2017-09-15,VIX,2017-09-27,12.000,C,0.7500,0.7500,0.6500,0.6500,166,13,0.6500,3332,0.7500,10.1300,10.1300,2068,0.5000,2730,0.7000,10.1700,10.1700,0.6786,1465,
^VIX,2017-09-15,VIX,2017-09-27,12.000,P,1.0500,1.2000,1.0100,1.2000,694,1119,1.0500,11,1.2000,10.1300,10.1300,213,1.0500,1,1.2500,10.1700,10.1700,1.1264,10205,
^VIX,2017-09-15,VIX,2017-09-27,12.500,C,0.6000,0.6000,0.5000,0.5000,195,53,0.5000,2330,0.6000,10.1300,10.1300,1723,0.4000,2032,0.6000,10.1700,10.1700,0.5450,308,
^VIX,2017-09-15,VIX,2017-09-27,12.500,P,1.4500,1.6000,1.4500,1.6000,48,61,1.4500,1497,1.6500,10.1300,10.1300,212,1.4500,212,1.7000,10.1700,10.1700,1.4563,153,
