underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-08-22,VIX,2017-08-23,9.000,C,3.4000,3.4000,3.4000,3.4000,99,115,1.9500,111,3.4000,11.4200,11.4200,117,1.7500,113,3.5000,11.3500,11.3500,3.4000,66,
^VIX,2017-08-22,VIX,2017-08-23,9.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,49,0.0500,11.4200,11.4200,0,0.0000,35,0.0500,11.3500,11.3500,0.0000,3,
^VIX,2017-08-22,VIX,2017-08-23,9.500,C,2.6500,2.7000,2.3200,2.4700,287,332,1.4000,12,2.7000,11.4200,11.4200,115,1.2000,12,2.7000,11.3500,11.3500,2.5070,284,
^VIX,2017-08-22,VIX,2017-08-23,9.500,P,0.0500,0.0500,0.0500,0.0500,750,0,0.0000,389,0.0500,11.4200,11.4200,0,0.0000,309,0.0500,11.3500,11.3500,0.0500,102,
^VIX,2017-08-22,VIX,2017-08-23,10.000,C,2.3500,2.5000,1.8000,2.0600,149,20,1.6000,15,1.8000,11.4200,11.4200,115,0.6500,15,1.8000,11.3500,11.3500,2.0999,911,
^VIX,2017-08-22,VIX,2017-08-23,10.000,P,0.0400,0.0400,0.0200,0.0200,2,0,0.0000,255,0.0500,11.4200,11.4200,0,0.0000,197,0.0500,11.3500,11.3500,0.0300,2805,
^VIX,2017-08-22,VIX,2017-08-23,10.500,C,1.6500,1.6500,1.3100,1.3200,278,304,0.4500,243,1.8500,11.4200,11.4200,160,0.2500,163,2.0000,11.3500,11.3500,1.4589,347,
^VIX,2017-08-22,VIX,2017-08-23,10.500,P,0.0400,0.0400,0.0200,0.0200,755,0,0.0000,996,0.0500,11.4200,11.4200,0,0.0000,2731,0.0500,11.3500,11.3500,0.0247,4182,
^VIX,2017-08-22,VIX,2017-08-23,11.000,C,1.1400,1.1400,0.6000,0.6000,69,994,0.0500,11,0.8000,11.4200,11.4200,54,0.2500,11,0.8000,11.3500,11.3500,0.6346,603,
^VIX,2017-08-22,VIX,2017-08-23,11.000,P,0.0400,0.0500,0.0100,0.0500,259,0,0.0000,526,0.0500,11.4200,11.4200,0,0.0000,978,0.0500,11.3500,11.3500,0.0446,5786,
^VIX,2017-08-22,VIX,2017-08-23,11.500,C,0.6000,0.6500,0.2500,0.3200,142,40,0.2500,804,0.6000,11.4200,11.4200,30,0.2500,11,0.5000,11.3500,11.3500,0.4215,430,
^VIX,2017-08-22,VIX,2017-08-23,11.500,P,0.0500,0.3000,0.0300,0.1500,4065,135,0.1500,115,0.2000,11.4200,11.4200,1002,0.1000,37,0.2000,11.3500,11.3500,0.0981,3262,
^VIX,2017-08-22,VIX,2017-08-23,12.000,C,1.1000,1.1000,0.1000,0.1700,1992,30,0.1000,158,0.1500,11.4200,11.4200,10,0.1000,12,0.1500,11.3500,11.3500,0.3139,2422,
^VIX,2017-08-22,VIX,2017-08-23,12.000,P,0.1500,0.5000,0.1000,0.4500,12085,29,0.4000,130,0.5000,11.4200,11.4200,102,0.4000,171,0.7500,11.3500,11.3500,0.3721,15728,
^VIX,2017-08-22,VIX,2017-08-23,12.500,C,0.4800,0.4800,0.0500,0.0500,949,6339,0.0500,30,0.1000,11.4200,11.4200,1699,0.0500,46,0.1000,11.3500,11.3500,0.0930,513,
^VIX,2017-08-22,VIX,2017-08-23,12.500,P,0.4500,0.9300,0.4500,0.7500,4199,98,0.7500,4,0.9000,11.4200,11.4200,879,0.7500,127,1.2000,11.3500,11.3500,0.7018,4697,
^VIX,2017-08-22,VIX,2017-08-23,13.000,C,0.2500,0.2500,0.0500,0.0500,3149,0,0.0000,22,0.0500,11.4200,11.4200,0,0.0000,223,0.0500,11.3500,11.3500,0.0895,3944,
^VIX,2017-08-22,VIX,2017-08-23,13.000,P,0.6000,1.4000,0.6000,1.1500,1936,802,1.1000,187,1.5000,11.4200,11.4200,65,1.1500,99,1.5000,11.3500,11.3500,1.0838,10774,
^VIX,2017-08-22,VIX,2017-08-23,13.500,C,0.1400,0.1400,0.0500,0.0500,197,0,0.0000,142,0.0500,11.4200,11.4200,0,0.0000,257,0.0500,11.3500,11.3500,0.0675,1268,
^VIX,2017-08-22,VIX,2017-08-23,13.500,P,1.0000,1.8500,1.0000,1.8500,197,410,1.5500,30,2.0000,11.4200,11.4200,155,1.6000,30,2.0000,11.3500,11.3500,1.4862,1360,
^VIX,2017-08-22,VIX,2017-08-23,14.000,C,0.1500,0.1500,0.0400,0.0500,323,0,0.0000,105,0.0500,11.4200,11.4200,0,0.0000,203,0.0500,11.3500,11.3500,0.1009,5232,
^VIX,2017-08-22,VIX,2017-08-23,14.000,P,1.4500,2.4000,1.4000,2.1500,404,336,2.0500,25,2.4000,11.4200,11.4200,113,2.1000,17,2.5000,11.3500,11.3500,2.0440,2396,
^VIX,2017-08-22,VIX,2017-08-23,14.500,C,0.0500,0.1000,0.0300,0.0400,166,0,0.0000,158,0.0500,11.4200,11.4200,0,0.0000,174,0.0500,11.3500,11.3500,0.0482,2109,
^VIX,2017-08-22,VIX,2017-08-23,14.500,P,1.9000,2.6600,1.9000,2.6600,148,13,2.5000,143,3.6000,11.4200,11.4200,13,2.5000,113,3.8000,11.3500,11.3500,2.3118,186,
^VIX,2017-08-22,VIX,2017-08-23,15.000,C,0.0500,0.0500,0.0300,0.0400,303,0,0.0000,706,0.0500,11.4200,11.4200,0,0.0000,493,0.0500,11.3500,11.3500,0.0474,6269,
^VIX,2017-08-22,VIX,2017-08-23,15.000,P,2.5000,3.3000,2.4000,3.3000,268,401,2.7000,4,3.3000,11.4200,11.4200,113,2.5500,11,3.5000,11.3500,11.3500,3.0204,995,
^VIX,2017-08-22,VIX,2017-08-23,16.000,C,0.0300,0.0500,0.0300,0.0500,140,0,0.0000,504,0.0500,11.4200,11.4200,0,0.0000,286,0.0500,11.3500,11.3500,0.0496,2916,
^VIX,2017-08-22,VIX,2017-08-23,16.000,P,3.9700,4.3000,3.9000,4.3000,19,98,3.6000,4,4.3000,11.4200,11.4200,112,3.5000,115,5.4000,11.3500,11.3500,4.2195,78,
^VIX,2017-08-22,VIX,2017-08-23,17.000,C,0.0500,0.0500,0.0100,0.0200,150,0,0.0000,553,0.0500,11.4200,11.4200,0,0.0000,422,0.0500,11.3500,11.3500,0.0292,2660,
^VIX,2017-08-22,VIX,2017-08-23,17.000,P,4.9100,4.9100,4.9100,4.9100,1,97,4.6000,130,6.1000,11.4200,11.4200,97,4.5000,100,6.3000,11.3500,11.3500,4.9100,5,
