underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-08-31,VIX,2017-09-06,9.500,C,0.0000,0.0000,0.0000,0.0000,0,394,1.6500,725,2.3500,10.3700,10.3700,203,1.8500,221,2.5500,10.5900,10.5900,0.0000,1009,
^VIX,2017-08-31,VIX,2017-09-06,9.500,P,0.0200,0.0300,0.0200,0.0300,11,0,0.0000,2370,0.0500,10.3700,10.3700,0,0.0000,2500,0.0500,10.5900,10.5900,0.0291,1011,
^VIX,2017-08-31,VIX,2017-09-06,10.000,C,1.8900,2.1000,1.6000,1.7300,506,1,1.5000,358,1.6500,10.3700,10.3700,11,1.5000,372,2.0500,10.5900,10.5900,1.7549,553,
^VIX,2017-08-31,VIX,2017-09-06,10.000,P,0.0300,0.0500,0.0300,0.0500,51,0,0.0000,3544,0.0500,10.3700,10.3700,0,0.0000,3490,0.0500,10.5900,10.5900,0.0496,574,
^VIX,2017-08-31,VIX,2017-09-06,10.500,C,1.4000,1.4000,1.1000,1.3000,223,30,1.0000,556,1.2000,10.3700,10.3700,1,1.2500,12,1.5000,10.5900,10.5900,1.2428,546,
^VIX,2017-08-31,VIX,2017-09-06,10.500,P,0.0500,0.1000,0.0400,0.1000,2788,20,0.0500,5705,0.1000,10.3700,10.3700,238,0.0500,3148,0.1000,10.5900,10.5900,0.0508,2080,
^VIX,2017-08-31,VIX,2017-09-06,11.000,C,1.1800,1.1800,0.7800,0.9500,940,5,0.7500,33,0.8500,10.3700,10.3700,20,0.8500,1581,1.0500,10.5900,10.5900,0.8977,796,
^VIX,2017-08-31,VIX,2017-09-06,11.000,P,0.1700,0.2000,0.1300,0.2000,1488,4265,0.1500,865,0.2000,10.3700,10.3700,2360,0.1500,866,0.2000,10.5900,10.5900,0.1742,2461,
^VIX,2017-08-31,VIX,2017-09-06,11.500,C,0.6500,0.9000,0.5500,0.7000,2719,20,0.5000,2757,0.6000,10.3700,10.3700,10,0.5500,3148,0.7500,10.5900,10.5900,0.7453,533,
^VIX,2017-08-31,VIX,2017-09-06,11.500,P,0.3500,0.4500,0.3500,0.4000,1279,1463,0.4000,20,0.5000,10.3700,10.3700,271,0.4000,3653,0.5000,10.5900,10.5900,0.4019,2541,
^VIX,2017-08-31,VIX,2017-09-06,12.000,C,0.6300,0.6500,0.4000,0.5000,472,10,0.3500,2616,0.4500,10.3700,10.3700,1,0.4000,17,0.5000,10.5900,10.5900,0.5066,1358,
^VIX,2017-08-31,VIX,2017-09-06,12.000,P,0.6800,0.8000,0.6500,0.7500,4195,2969,0.7500,36,0.9000,10.3700,10.3700,1940,0.6500,2817,0.9000,10.5900,10.5900,0.6761,17809,
^VIX,2017-08-31,VIX,2017-09-06,12.500,C,0.5000,0.5000,0.3000,0.3000,142,10,0.2500,20,0.3000,10.3700,10.3700,2751,0.2500,2194,0.4000,10.5900,10.5900,0.3810,533,
