underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-09-29,VIX,2017-10-04,9.000,C,1.6500,1.6500,1.3000,1.3500,126,15,1.3000,36,1.4500,9.5600,9.5600,30,1.2500,61,1.5000,9.5100,9.5100,1.3469,33,
^VIX,2017-09-29,VIX,2017-10-04,9.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3583,0.0500,9.5600,9.5600,0,0.0000,3636,0.0500,9.5100,9.5100,0.0000,0,
^VIX,2017-09-29,VIX,2017-10-04,9.500,C,1.5000,1.5000,0.8400,0.9000,301,193,0.8000,36,1.0000,9.5600,9.5600,50,0.8000,682,1.1000,9.5100,9.5100,1.0194,2190,
^VIX,2017-09-29,VIX,2017-10-04,9.500,P,0.0400,0.0500,0.0200,0.0500,164,0,0.0000,116,0.0500,9.5600,9.5600,0,0.0000,338,0.0500,9.5100,9.5100,0.0480,337,
^VIX,2017-09-29,VIX,2017-10-04,10.000,C,0.8000,0.8500,0.5500,0.6000,1300,13,0.5500,1004,0.6500,9.5600,9.5600,10,0.5500,45,0.6000,9.5100,9.5100,0.6862,1669,
^VIX,2017-09-29,VIX,2017-10-04,10.000,P,0.1300,0.2500,0.1300,0.2000,818,22,0.2000,24,0.2500,9.5600,9.5600,23,0.2000,24,0.2500,9.5100,9.5100,0.1770,1303,
^VIX,2017-09-29,VIX,2017-10-04,10.500,C,0.5000,0.5400,0.3900,0.4000,280,35,0.3500,2035,0.4500,9.5600,9.5600,25,0.3500,50,0.4000,9.5100,9.5100,0.4754,571,
^VIX,2017-09-29,VIX,2017-10-04,10.500,P,0.3500,0.5500,0.3500,0.5500,179,37,0.5000,11,0.6000,9.5600,9.5600,12,0.5000,2249,0.7000,9.5100,9.5100,0.4468,1075,
^VIX,2017-09-29,VIX,2017-10-04,11.000,C,0.3700,0.4300,0.2000,0.3000,1213,1281,0.2000,3448,0.3500,9.5600,9.5600,11,0.2500,2869,0.3500,9.5100,9.5100,0.3000,1973,
^VIX,2017-09-29,VIX,2017-10-04,11.000,P,0.6500,1.0000,0.6500,1.0000,1048,21,0.9000,19,1.0000,9.5600,9.5600,10,0.9000,2418,1.2000,9.5100,9.5100,0.7463,1450,
^VIX,2017-09-29,VIX,2017-10-04,11.500,C,0.3000,0.3000,0.1500,0.1500,212,1008,0.1500,1153,0.2500,9.5600,9.5600,11,0.1500,1902,0.2500,9.5100,9.5100,0.2360,840,
^VIX,2017-09-29,VIX,2017-10-04,11.500,P,1.2400,1.4000,1.2400,1.4000,15,36,1.3000,1042,1.5000,9.5600,9.5600,517,1.1000,575,1.6500,9.5100,9.5100,1.3420,659,
^VIX,2017-09-29,VIX,2017-10-04,12.000,C,0.2000,0.2500,0.1500,0.2000,267,1,0.1500,1662,0.2000,9.5600,9.5600,26,0.1500,52,0.2000,9.5100,9.5100,0.1899,6381,
^VIX,2017-09-29,VIX,2017-10-04,12.000,P,1.6000,1.7000,1.6000,1.7000,112,35,1.7500,841,1.9500,9.5600,9.5600,378,1.6000,575,2.1500,9.5100,9.5100,1.6054,1434,
^VIX,2017-09-29,VIX,2017-10-04,12.500,C,0.1500,0.1500,0.1000,0.1500,212,209,0.1000,1499,0.1500,9.5600,9.5600,61,0.1000,2460,0.2000,9.5100,9.5100,0.1403,1052,
^VIX,2017-09-29,VIX,2017-10-04,12.500,P,2.0200,2.3500,2.0200,2.3500,60,36,2.2000,718,2.4000,9.5600,9.5600,549,2.0000,624,2.6000,9.5100,9.5100,2.0750,301,
^VIX,2017-09-29,VIX,2017-10-04,13.000,C,0.1400,0.2000,0.1000,0.1000,724,5,0.1000,2883,0.1500,9.5600,9.5600,949,0.0500,50,0.1000,9.5100,9.5100,0.1040,7779,
^VIX,2017-09-29,VIX,2017-10-04,13.000,P,2.6500,2.6500,2.6500,2.6500,10,35,2.6500,36,2.8500,9.5600,9.5600,639,2.4500,627,3.1000,9.5100,9.5100,2.6500,1149,
^VIX,2017-09-29,VIX,2017-10-04,13.500,C,0.1000,0.1000,0.1000,0.1000,130,177,0.0500,1621,0.1000,9.5600,9.5600,375,0.0500,2378,0.1500,9.5100,9.5100,0.1000,5193,
^VIX,2017-09-29,VIX,2017-10-04,13.500,P,2.9600,2.9600,2.9600,2.9600,8,36,3.1000,405,3.4000,9.5600,9.5600,282,2.9500,310,3.6000,9.5100,9.5100,2.9600,378,
^VIX,2017-09-29,VIX,2017-10-04,14.000,C,0.1000,0.1000,0.0500,0.1000,176,157,0.0500,2435,0.1000,9.5600,9.5600,22,0.0500,1698,0.1000,9.5100,9.5100,0.0659,1437,
^VIX,2017-09-29,VIX,2017-10-04,14.000,P,3.6000,3.6000,3.6000,3.6000,10,25,3.6000,198,3.9000,9.5600,9.5600,251,3.4000,270,4.1000,9.5100,9.5100,3.6000,85,
^VIX,2017-09-29,VIX,2017-10-04,14.500,C,0.0500,0.0500,0.0500,0.0500,490,100,0.0500,3707,0.1000,9.5600,9.5600,0,0.0000,2220,0.1000,9.5100,9.5100,0.0500,1060,
^VIX,2017-09-29,VIX,2017-10-04,14.500,P,0.0000,0.0000,0.0000,0.0000,0,25,4.1000,190,4.4000,9.5600,9.5600,258,3.9000,270,4.6000,9.5100,9.5100,0.0000,47,
^VIX,2017-09-29,VIX,2017-10-04,15.000,C,0.0600,0.0600,0.0500,0.0500,1503,0,0.0000,4377,0.1000,9.5600,9.5600,0,0.0000,10,0.0500,9.5100,9.5100,0.0500,1210,
