underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-08-24,VIX,2017-08-30,9.000,C,3.9000,3.9000,3.4000,3.4000,122,60,3.7000,60,3.9000,12.5200,12.5200,50,3.6000,60,3.8000,12.2300,12.2300,3.5770,19,
^VIX,2017-08-24,VIX,2017-08-30,9.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3290,0.0500,12.5200,12.5200,0,0.0000,3202,0.0500,12.2300,12.2300,0.0000,37,
^VIX,2017-08-24,VIX,2017-08-30,9.500,C,2.9500,2.9500,2.9500,2.9500,1,50,3.2000,50,3.4000,12.5200,12.5200,50,3.1000,50,3.3000,12.2300,12.2300,2.9500,692,
^VIX,2017-08-24,VIX,2017-08-30,9.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3621,0.0500,12.5200,12.5200,0,0.0000,3355,0.0500,12.2300,12.2300,0.0000,25,
^VIX,2017-08-24,VIX,2017-08-30,10.000,C,2.9000,2.9000,2.3500,2.8000,314,24,2.7500,5,2.8000,12.5200,12.5200,95,2.6000,60,2.8000,12.2300,12.2300,2.7341,440,
^VIX,2017-08-24,VIX,2017-08-30,10.000,P,0.0300,0.0300,0.0300,0.0300,5,0,0.0000,3312,0.0500,12.5200,12.5200,0,0.0000,2786,0.0500,12.2300,12.2300,0.0300,959,
^VIX,2017-08-24,VIX,2017-08-30,10.500,C,2.3500,2.3500,2.3500,2.3500,1,781,2.2000,279,2.4000,12.5200,12.5200,185,2.1000,50,2.3000,12.2300,12.2300,2.3500,405,
^VIX,2017-08-24,VIX,2017-08-30,10.500,P,0.0500,0.0500,0.0500,0.0500,160,0,0.0000,2972,0.0500,12.5200,12.5200,0,0.0000,196,0.0500,12.2300,12.2300,0.0500,4234,
^VIX,2017-08-24,VIX,2017-08-30,11.000,C,2.0000,2.0500,1.4000,1.7500,245,123,1.8000,436,1.9500,12.5200,12.5200,5,1.7500,50,1.8500,12.2300,12.2300,1.8594,393,
^VIX,2017-08-24,VIX,2017-08-30,11.000,P,0.1200,0.1500,0.0500,0.0500,3317,148,0.0500,4517,0.1000,12.5200,12.5200,150,0.0500,4001,0.1000,12.2300,12.2300,0.0557,11778,
^VIX,2017-08-24,VIX,2017-08-30,11.500,C,1.5000,1.5000,1.2000,1.3500,10,1557,1.4000,12,1.5000,12.5200,12.5200,1305,1.2500,60,1.4500,12.2300,12.2300,1.4400,354,
^VIX,2017-08-24,VIX,2017-08-30,11.500,P,0.3000,0.3000,0.1500,0.2000,2400,20,0.1500,4625,0.2000,12.5200,12.5200,20,0.1500,5224,0.2500,12.2300,12.2300,0.2110,3981,
^VIX,2017-08-24,VIX,2017-08-30,12.000,C,0.6000,1.2500,0.6000,1.2000,459,7,1.1500,18,1.2000,12.5200,12.5200,50,1.0000,2749,1.1500,12.2300,12.2300,1.0423,957,
^VIX,2017-08-24,VIX,2017-08-30,12.000,P,0.6000,0.6500,0.3500,0.3500,1118,27,0.3500,5180,0.4000,12.5200,12.5200,2396,0.3000,2305,0.4500,12.2300,12.2300,0.4750,6268,
^VIX,2017-08-24,VIX,2017-08-30,12.500,C,0.8500,1.1000,0.6000,0.8700,505,3727,0.8000,365,0.9500,12.5200,12.5200,239,0.7500,2920,0.9000,12.2300,12.2300,0.7980,1554,
^VIX,2017-08-24,VIX,2017-08-30,12.500,P,0.6500,0.7500,0.5800,0.7000,73,360,0.5500,4134,0.6500,12.5200,12.5200,10,0.6000,529,0.7000,12.2300,12.2300,0.6671,479,
^VIX,2017-08-24,VIX,2017-08-30,13.000,C,0.4600,0.8000,0.4500,0.7500,450,6267,0.6000,10,0.7000,12.5200,12.5200,80,0.6000,1624,0.7000,12.2300,12.2300,0.6068,1222,
^VIX,2017-08-24,VIX,2017-08-30,13.000,P,1.2000,1.2500,0.8500,0.9500,349,562,0.8500,5677,1.0000,12.5200,12.5200,35,0.8500,25,1.0000,12.2300,12.2300,0.9768,1151,
^VIX,2017-08-24,VIX,2017-08-30,13.500,C,0.3100,0.6500,0.3100,0.6000,86,3713,0.5000,176,0.6000,12.5200,12.5200,156,0.4500,293,0.5500,12.2300,12.2300,0.5535,691,
^VIX,2017-08-24,VIX,2017-08-30,13.500,P,0.0000,0.0000,0.0000,0.0000,0,517,1.2000,3899,1.3500,12.5200,12.5200,35,1.2000,170,1.4000,12.2300,12.2300,0.0000,258,
^VIX,2017-08-24,VIX,2017-08-30,14.000,C,0.3500,0.5500,0.3500,0.4000,137,3215,0.4000,1527,0.5000,12.5200,12.5200,1645,0.3500,568,0.4500,12.2300,12.2300,0.4237,1426,
