underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-09-18,VIX,2017-09-20,9.000,C,1.7000,1.7500,1.5500,1.6300,908,548,1.5000,8045,1.6000,10.1000,10.1000,2717,1.6000,5542,1.8000,10.1500,10.1500,1.7081,3803,
^VIX,2017-09-18,VIX,2017-09-20,9.000,P,0.0100,0.0100,0.0100,0.0100,20,0,0.0000,13368,0.0500,10.1000,10.1000,0,0.0000,10333,0.0500,10.1500,10.1500,0.0100,179,
^VIX,2017-09-18,VIX,2017-09-20,9.500,C,1.2500,1.2500,1.0000,1.0500,11,2656,1.0000,8881,1.1000,10.1000,10.1000,1351,1.1500,6394,1.3000,10.1500,10.1500,1.0545,1705,
^VIX,2017-09-18,VIX,2017-09-20,9.500,P,0.0500,0.0500,0.0200,0.0200,305,0,0.0000,12568,0.0500,10.1000,10.1000,0,0.0000,7805,0.0500,10.1500,10.1500,0.0495,1103,
^VIX,2017-09-18,VIX,2017-09-20,10.000,C,0.9000,0.9000,0.6500,0.7000,2059,1007,0.6000,7246,0.6500,10.1000,10.1000,2863,0.7000,3,0.7500,10.1500,10.1500,0.7026,11070,
^VIX,2017-09-18,VIX,2017-09-20,10.000,P,0.0100,0.1000,0.0100,0.0900,36673,53151,0.0500,1485,0.1000,10.1000,10.1000,27329,0.0500,3962,0.1000,10.1500,10.1500,0.0876,57271,
^VIX,2017-09-18,VIX,2017-09-20,10.500,C,0.5000,0.5000,0.3300,0.4500,12100,14493,0.3000,20095,0.4000,10.1000,10.1000,184,0.4000,40,0.4500,10.1500,10.1500,0.3970,5028,
^VIX,2017-09-18,VIX,2017-09-20,10.500,P,0.2000,0.3200,0.2000,0.3000,38048,314,0.3000,7148,0.3500,10.1000,10.1000,1588,0.2500,3386,0.3000,10.1500,10.1500,0.2718,73669,
^VIX,2017-09-18,VIX,2017-09-20,11.000,C,0.4000,0.4000,0.1900,0.2300,10938,18705,0.1500,19,0.2000,10.1000,10.1000,3555,0.2000,7256,0.3000,10.1500,10.1500,0.2520,15334,
^VIX,2017-09-18,VIX,2017-09-20,11.000,P,0.5000,0.6600,0.5000,0.5800,83758,482,0.6500,3183,0.7000,10.1000,10.1000,2701,0.5500,100,0.6000,10.1500,10.1500,0.5765,213139,
^VIX,2017-09-18,VIX,2017-09-20,11.500,C,0.2500,0.2500,0.1000,0.1500,47339,23065,0.1000,1311,0.1500,10.1000,10.1000,9197,0.1000,6287,0.2000,10.1500,10.1500,0.1641,19804,
^VIX,2017-09-18,VIX,2017-09-20,11.500,P,0.9500,1.1500,0.9500,0.9900,41899,11931,1.0500,6666,1.1500,10.1000,10.1000,610,0.9500,5689,1.0500,10.1500,10.1500,0.9723,177847,
^VIX,2017-09-18,VIX,2017-09-20,12.000,C,0.1200,0.1500,0.0800,0.1000,11006,38442,0.0500,2,0.1000,10.1000,10.1000,20,0.1000,4707,0.1500,10.1500,10.1500,0.1187,58269,
^VIX,2017-09-18,VIX,2017-09-20,12.000,P,1.3000,1.5600,1.3000,1.5000,57087,14303,1.5000,1543,1.6000,10.1000,10.1000,3418,1.3500,2895,1.5000,10.1500,10.1500,1.4610,193163,
^VIX,2017-09-18,VIX,2017-09-20,12.500,C,0.1000,0.1500,0.0500,0.0900,68488,19820,0.0500,5158,0.1000,10.1000,10.1000,5247,0.0500,670,0.1000,10.1500,10.1500,0.0754,62081,
^VIX,2017-09-18,VIX,2017-09-20,12.500,P,1.8600,2.0500,1.8300,1.9900,10721,2998,2.0000,7920,2.1000,10.1000,10.1000,4214,1.8000,1036,1.9500,10.1500,10.1500,1.8938,135818,
^VIX,2017-09-18,VIX,2017-09-20,13.000,C,0.1500,0.1500,0.0500,0.0700,9777,0,0.0000,16682,0.1000,10.1000,10.1000,0,0.0000,6681,0.1000,10.1500,10.1500,0.0650,115738,
^VIX,2017-09-18,VIX,2017-09-20,13.000,P,2.2500,2.5000,2.2500,2.4800,53942,11489,2.4500,1420,2.5500,10.1000,10.1000,956,2.3000,2130,2.4500,10.1500,10.1500,2.3570,174963,
^VIX,2017-09-18,VIX,2017-09-20,13.500,C,0.0500,0.1000,0.0300,0.0500,5047,0,0.0000,20,0.0500,10.1000,10.1000,0,0.0000,10754,0.1000,10.1500,10.1500,0.0501,57618,
^VIX,2017-09-18,VIX,2017-09-20,13.500,P,2.8000,3.0100,2.8000,2.9600,1382,5408,2.9500,10026,3.1000,10.1000,10.1000,260,2.8000,578,2.9000,10.1500,10.1500,2.9153,33094,
^VIX,2017-09-18,VIX,2017-09-20,14.000,C,0.1000,0.1000,0.0200,0.0200,21171,0,0.0000,760,0.0500,10.1000,10.1000,0,0.0000,244,0.0500,10.1500,10.1500,0.0561,153192,
^VIX,2017-09-18,VIX,2017-09-20,14.000,P,3.3000,3.5200,3.2700,3.4000,679,13838,3.4000,8393,3.6000,10.1000,10.1000,253,3.3000,6639,3.5000,10.1500,10.1500,3.3253,101365,
^VIX,2017-09-18,VIX,2017-09-20,14.500,C,0.0800,0.0800,0.0400,0.0400,5519,0,0.0000,6460,0.0500,10.1000,10.1000,0,0.0000,4371,0.0500,10.1500,10.1500,0.0516,46256,
^VIX,2017-09-18,VIX,2017-09-20,14.500,P,3.9000,4.0000,3.9000,3.9700,58,10914,3.9000,10092,4.1000,10.1000,10.1000,7430,3.7000,7316,4.0000,10.1500,10.1500,3.9707,27056,
^VIX,2017-09-18,VIX,2017-09-20,15.000,C,0.1000,0.1000,0.0200,0.0200,8112,0,0.0000,9116,0.0500,10.1000,10.1000,0,0.0000,2188,0.0500,10.1500,10.1500,0.0452,195501,
^VIX,2017-09-18,VIX,2017-09-20,15.000,P,4.1900,4.5000,4.1900,4.5000,41,8003,4.4000,7062,4.6000,10.1000,10.1000,5450,4.2000,5294,4.5000,10.1500,10.1500,4.3051,52696,
^VIX,2017-09-18,VIX,2017-09-20,16.000,C,0.0500,0.0500,0.0100,0.0100,12242,0,0.0000,9436,0.0500,10.1000,10.1000,0,0.0000,4067,0.0500,10.1500,10.1500,0.0414,215484,
^VIX,2017-09-18,VIX,2017-09-20,16.000,P,5.2700,5.5100,5.2000,5.4000,102,6603,5.4000,10330,5.6000,10.1000,10.1000,3339,5.2000,5367,5.5000,10.1500,10.1500,5.3597,30912,
^VIX,2017-09-18,VIX,2017-09-20,17.000,C,0.0500,0.0500,0.0300,0.0500,21,0,0.0000,11007,0.0500,10.1000,10.1000,0,0.0000,4860,0.0500,10.1500,10.1500,0.0490,257970,
^VIX,2017-09-18,VIX,2017-09-20,17.000,P,6.1500,6.5000,6.1500,6.3200,518,6269,6.4000,7604,6.6000,10.1000,10.1000,3299,6.2000,5523,6.5000,10.1500,10.1500,6.3760,3913,
^VIX,2017-09-18,VIX,2017-09-20,18.000,C,0.0500,0.0500,0.0200,0.0200,5567,0,0.0000,13169,0.0500,10.1000,10.1000,0,0.0000,5907,0.0500,10.1500,10.1500,0.0284,294022,
^VIX,2017-09-18,VIX,2017-09-20,18.000,P,7.3200,7.5000,7.3200,7.5000,26,6550,7.4000,7626,7.6000,10.1000,10.1000,3291,7.2000,5476,7.5000,10.1500,10.1500,7.4200,96250,
