underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-09-07,VIX,2017-09-13,10.000,C,2.3000,2.3000,2.3000,2.3000,1,51,2.0500,51,2.2500,11.6400,11.6400,1,1.8000,216,2.4500,11.5500,11.5500,2.3000,1523,
^VIX,2017-09-07,VIX,2017-09-13,10.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5335,0.0500,11.6400,11.6400,0,0.0000,4099,0.0500,11.5500,11.5500,0.0000,204,
^VIX,2017-09-07,VIX,2017-09-13,10.500,C,1.6500,1.6500,1.6500,1.6500,10,51,1.5500,224,1.8000,11.6400,11.6400,5,1.4000,208,1.9500,11.5500,11.5500,1.6500,361,
^VIX,2017-09-07,VIX,2017-09-13,10.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2377,0.0500,11.6400,11.6400,0,0.0000,1463,0.0500,11.5500,11.5500,0.0000,577,
^VIX,2017-09-07,VIX,2017-09-13,11.000,C,1.5000,1.5000,1.1900,1.2500,223,140,1.1500,34,1.3500,11.6400,11.6400,15,1.1000,292,1.4500,11.5500,11.5500,1.3722,460,
^VIX,2017-09-07,VIX,2017-09-13,11.000,P,0.1000,0.1500,0.1000,0.1000,2340,5384,0.0500,5108,0.1500,11.6400,11.6400,3591,0.0500,26,0.1000,11.5500,11.5500,0.1071,2524,
^VIX,2017-09-07,VIX,2017-09-13,11.500,C,1.1000,1.2000,0.8800,0.8800,3302,16,0.8500,3395,1.0500,11.6400,11.6400,15,0.8000,848,1.0000,11.5500,11.5500,1.0962,307,
^VIX,2017-09-07,VIX,2017-09-13,11.500,P,0.4000,0.4000,0.2000,0.2500,572,1329,0.2500,150,0.3000,11.6400,11.6400,1741,0.2500,100,0.3000,11.5500,11.5500,0.2940,7749,
^VIX,2017-09-07,VIX,2017-09-13,12.000,C,0.8000,0.9000,0.6000,0.7000,649,23,0.6500,12,0.7500,11.6400,11.6400,8,0.6500,880,0.7500,11.5500,11.5500,0.7460,1580,
^VIX,2017-09-07,VIX,2017-09-13,12.000,P,0.4500,0.6500,0.4500,0.6000,685,991,0.5000,1747,0.6000,11.6400,11.6400,1424,0.5000,343,0.6000,11.5500,11.5500,0.5588,6110,
^VIX,2017-09-07,VIX,2017-09-13,12.500,C,0.6500,0.6500,0.4500,0.4500,247,2812,0.4500,4110,0.6000,11.6400,11.6400,1125,0.4500,2879,0.6000,11.5500,11.5500,0.5899,494,
^VIX,2017-09-07,VIX,2017-09-13,12.500,P,0.9000,0.9500,0.8000,0.8000,144,2545,0.8000,531,0.9500,11.6400,11.6400,1,0.8500,50,0.9000,11.5500,11.5500,0.9122,13357,
^VIX,2017-09-07,VIX,2017-09-13,13.000,C,0.5500,0.5500,0.3500,0.3500,368,11,0.4000,4994,0.5000,11.6400,11.6400,14,0.3500,1,0.4000,11.5500,11.5500,0.4404,9763,
^VIX,2017-09-07,VIX,2017-09-13,13.000,P,1.2500,1.3000,1.1500,1.2000,89,2900,1.1500,1494,1.3500,11.6400,11.6400,1027,1.1500,158,1.4000,11.5500,11.5500,1.2281,7211,
^VIX,2017-09-07,VIX,2017-09-13,13.500,C,0.4000,0.4000,0.3000,0.3500,274,3528,0.2500,228,0.3500,11.6400,11.6400,2163,0.2500,972,0.3500,11.5500,11.5500,0.3476,969,
^VIX,2017-09-07,VIX,2017-09-13,13.500,P,1.5000,1.7500,1.5000,1.6500,26,2193,1.5500,2193,1.8000,11.6400,11.6400,15,1.5000,15,1.8000,11.5500,11.5500,1.6596,226,
^VIX,2017-09-07,VIX,2017-09-13,14.000,C,0.3100,0.3500,0.2000,0.2600,57,2043,0.2000,4055,0.3000,11.6400,11.6400,266,0.2000,3107,0.3000,11.5500,11.5500,0.3039,2115,
^VIX,2017-09-07,VIX,2017-09-13,14.000,P,2.1800,2.2000,2.1100,2.1100,8,360,2.0000,475,2.2000,11.6400,11.6400,10,1.9500,15,2.2500,11.5500,11.5500,2.1750,1967,
^VIX,2017-09-07,VIX,2017-09-13,14.500,C,0.2000,0.3000,0.2000,0.2000,154,17,0.2000,4229,0.2500,11.6400,11.6400,298,0.1500,3244,0.2500,11.5500,11.5500,0.2166,324,
^VIX,2017-09-07,VIX,2017-09-13,14.500,P,0.0000,0.0000,0.0000,0.0000,0,61,2.4500,61,2.6500,11.6400,11.6400,10,2.4000,10,2.7000,11.5500,11.5500,0.0000,70,
^VIX,2017-09-07,VIX,2017-09-13,15.000,C,0.1500,0.2500,0.1500,0.1500,186,5,0.1500,4052,0.2000,11.6400,11.6400,3802,0.1000,3277,0.2000,11.5500,11.5500,0.1667,2074,
^VIX,2017-09-07,VIX,2017-09-13,15.000,P,3.1400,3.1400,3.1400,3.1400,1,331,2.9000,679,3.2000,11.6400,11.6400,10,2.8500,15,3.2000,11.5500,11.5500,3.1400,448,
^VIX,2017-09-07,VIX,2017-09-13,16.000,C,0.1500,0.1500,0.1000,0.1000,418,5280,0.0500,5923,0.1500,11.6400,11.6400,4452,0.0500,4480,0.1500,11.5500,11.5500,0.1071,711,
^VIX,2017-09-07,VIX,2017-09-13,16.000,P,4.0200,4.0200,3.9300,3.9500,8,271,3.8000,346,4.1000,11.6400,11.6400,264,3.7000,10,4.2000,11.5500,11.5500,3.9888,179,
^VIX,2017-09-07,VIX,2017-09-13,17.000,C,0.1500,0.1500,0.0800,0.0800,661,10,0.0500,2867,0.1000,11.6400,11.6400,10,0.0500,2252,0.1000,11.5500,11.5500,0.1030,10952,
^VIX,2017-09-07,VIX,2017-09-13,17.000,P,0.0000,0.0000,0.0000,0.0000,0,11,4.8000,235,5.1000,11.6400,11.6400,199,4.6000,204,5.3000,11.5500,11.5500,0.0000,9,
^VIX,2017-09-07,VIX,2017-09-13,18.000,C,0.0500,0.1000,0.0500,0.0500,238,0,0.0000,4524,0.1000,11.6400,11.6400,0,0.0000,3631,0.1000,11.5500,11.5500,0.0542,17600,
^VIX,2017-09-07,VIX,2017-09-13,18.000,P,0.0000,0.0000,0.0000,0.0000,0,11,5.7000,11,6.0000,11.6400,11.6400,208,5.6000,204,6.3000,11.5500,11.5500,0.0000,37,
^VIX,2017-09-07,VIX,2017-09-13,19.000,C,0.0500,0.0500,0.0500,0.0500,2545,0,0.0000,201,0.0500,11.6400,11.6400,0,0.0000,65,0.0500,11.5500,11.5500,0.0500,21762,
^VIX,2017-09-07,VIX,2017-09-13,19.000,P,6.8600,6.8600,6.8600,6.8600,1,11,6.7000,11,7.0000,11.6400,11.6400,210,6.6000,204,7.3000,11.5500,11.5500,6.8600,32,
^VIX,2017-09-07,VIX,2017-09-13,20.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,86,0.0500,11.6400,11.6400,0,0.0000,86,0.0500,11.5500,11.5500,0.0000,25359,
^VIX,2017-09-07,VIX,2017-09-13,20.000,P,0.0000,0.0000,0.0000,0.0000,0,10,7.7000,11,8.0000,11.6400,11.6400,215,7.6000,204,8.3000,11.5500,11.5500,0.0000,108,
^VIX,2017-09-07,VIX,2017-09-13,21.000,C,0.0100,0.0100,0.0100,0.0100,2,0,0.0000,60,0.0500,11.6400,11.6400,0,0.0000,2263,0.0500,11.5500,11.5500,0.0100,61817,
^VIX,2017-09-07,VIX,2017-09-13,21.000,P,0.0000,0.0000,0.0000,0.0000,0,11,8.7000,11,9.0000,11.6400,11.6400,216,8.6000,201,9.3000,11.5500,11.5500,0.0000,0,
^VIX,2017-09-07,VIX,2017-09-13,22.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2630,0.0500,11.6400,11.6400,0,0.0000,2273,0.0500,11.5500,11.5500,0.0000,21395,
^VIX,2017-09-07,VIX,2017-09-13,22.000,P,0.0000,0.0000,0.0000,0.0000,0,11,9.7000,11,10.0000,11.6400,11.6400,216,9.5000,199,10.3000,11.5500,11.5500,0.0000,0,
^VIX,2017-09-07,VIX,2017-09-13,23.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2646,0.0500,11.6400,11.6400,0,0.0000,2448,0.0500,11.5500,11.5500,0.0000,1557,
^VIX,2017-09-07,VIX,2017-09-13,23.000,P,0.0000,0.0000,0.0000,0.0000,0,11,10.7000,11,11.0000,11.6400,11.6400,200,10.5000,195,11.3000,11.5500,11.5500,0.0000,0,
^VIX,2017-09-07,VIX,2017-09-13,24.000,C,0.0200,0.0200,0.0200,0.0200,1,0,0.0000,2412,0.0500,11.6400,11.6400,0,0.0000,2204,0.0500,11.5500,11.5500,0.0200,1774,
^VIX,2017-09-07,VIX,2017-09-13,24.000,P,0.0000,0.0000,0.0000,0.0000,0,10,11.7000,121,12.1000,11.6400,11.6400,200,11.5000,195,12.3000,11.5500,11.5500,0.0000,0,
^VIX,2017-09-07,VIX,2017-09-13,25.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2765,0.0500,11.6400,11.6400,0,0.0000,2568,0.0500,11.5500,11.5500,0.0000,1340,
